Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: DEHP_ds_DESeq_normData
Work Source: DEHP_ds_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/10/2022 17:44.45
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1908
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0051239	4	regulation of multicellular organismal process	599	667	9	8	8	7	7	4	9	4	4	81	663	18203	0.82013	0.35082	0.54523	0.6	100321723;792465;768172;415134	si:dkey-192g7.3;mturn;zgc:153911;mafga	ENSDARG00000094012;ENSDARG00000074505;ENSDARG00000002509;ENSDARG00000018109		1.4789075	1.49886	1.12992	0.2725545873612593	1.5180119456934091	0.2132118025302162	0.79106675	0.8051465	0.679476	0.08211706867383474	0.8056432809623675	0.06310872082631291	2.779095	2.79085	1.87898	0.7333113162225179	2.869256078635803	0.5809454990282065					1.54753;1.45019;1.78799;1.12992	0.819636;0.790657;0.874498;0.679476	2.92184;2.65986;3.6557;1.87898	2	2	2	100321723;768172	ENSDARG00000094012;ENSDARG00000002509	1.66776	1.66776	0.17003089660411946	0.847067	0.847067	0.03879329222945412	3.28877	3.28877	0.518917382441556	1.54753;1.78799	0.819636;0.874498	2.92184;3.6557	2	792465;415134	ENSDARG00000074505;ENSDARG00000018109	1.2900550000000002	1.2900550000000002	0.22646508881061428	0.7350665000000001	0.7350665000000001	0.07861683903910134	2.26942	2.26942	0.5521655432929505	1.45019;1.12992	0.790657;0.679476	2.65986;1.87898	0						Linear,4(1)	1.7774601284732923	7.118078827857971	1.6415753364562988	1.8576198816299438	0.09753406163293699	1.8094418048858643	1.2118040043859652	1.7460109956140348	0.7105920226996416	0.8715414773003582	2.0604499101019336	3.497740089898066	CONFLICT	0.5	0.5	0.0	
GO:0051240	5	positive regulation of multicellular organismal process	183	209	2	2	2	2	2	0	2	0	0	85	209	18657	0.38878	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051241	5	negative regulation of multicellular organismal process	160	171	2	2	2	1	1	0	2	0	0	85	171	18695	0.462	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051246	6	regulation of protein metabolic process	653	726	5	1	1	5	5	3	5	1	1	84	725	18141	0.15789	0.96413	0.38438	0.14	561021	casp22	ENSDARG00000091926		1.54959	1.54959	1.54959		1.54959		0.818949	0.818949	0.818949		0.818949		2.93208	2.93208	2.93208		2.93208						1.54959	0.818949	2.93208	1	0	1	561021	ENSDARG00000091926	1.54959	1.54959		0.818949	0.818949		2.93208	2.93208		1.54959	0.818949	2.93208	0															0						Linear,1(1)	2.0770511627197266	2.0770511627197266	2.0770511627197266	2.0770511627197266	0.0	2.0770511627197266	1.54959	1.54959	0.818949	0.818949	2.93208	2.93208	UP	1.0	0.0	0.0	
GO:0051247	7	positive regulation of protein metabolic process	304	341	3	1	1	3	3	1	3	1	1	84	340	18526	0.54603	0.78708	1.0	0.29	561021	casp22	ENSDARG00000091926		1.54959	1.54959	1.54959		1.54959		0.818949	0.818949	0.818949		0.818949		2.93208	2.93208	2.93208		2.93208						1.54959	0.818949	2.93208	1	0	1	561021	ENSDARG00000091926	1.54959	1.54959		0.818949	0.818949		2.93208	2.93208		1.54959	0.818949	2.93208	0															0						Linear,1(1)	2.0770511627197266	2.0770511627197266	2.0770511627197266	2.0770511627197266	0.0	2.0770511627197266	1.54959	1.54959	0.818949	0.818949	2.93208	2.93208	UP	1.0	0.0	0.0	
GO:0051252	6	regulation of RNA metabolic process	2101	2287	31	28	22	25	25	21	31	15	15	70	2272	16594	0.95373	0.083311	0.13037	0.66	100537750;100009655;794170;573743;562155;553670;548604;415134;402928;394198;378993;336038;117509;58055;30697	foxq1a;etv7;scml4;zbtb41;klf4;klf7a;nr4a3;mafga;sp6;fosab;satb1a;junbb;klf2b;hoxa5a;nkx2.2a	ENSDARG00000030896;ENSDARG00000089434;ENSDARG00000017266;ENSDARG00000054984;ENSDARG00000079922;ENSDARG00000073857;ENSDARG00000055854;ENSDARG00000018109;ENSDARG00000099880;ENSDARG00000031683;ENSDARG00000057649;ENSDARG00000104773;ENSDARG00000040432;ENSDARG00000102501;ENSDARG00000053298		1.5443645999999995	1.65769	0.856718	0.380126153575326	1.5783282938672838	0.31694306395217237	0.7976732666666668	0.846667	0.556218	0.11906008178194527	0.8131090625534914	0.09695470908702637	3.0210106666666667	3.24558	1.31956	1.0131763520833645	3.0863691082957674	0.8569394968118					1.58702;1.65769;1.8981;1.66381;1.964;1.8204;1.64844;1.12992;1.32893;0.856718;1.80673;1.8809;0.932311;1.07501;1.91549	0.829554;0.846667;0.896407;0.847745;0.906997;0.881874;0.844806;0.679476;0.753453;0.556218;0.878799;0.893146;0.593261;0.657798;0.898898	3.03615;3.24558;4.01914;3.26544;4.25283;3.75774;3.21655;1.87898;2.34393;1.31956;3.71447;3.96105;1.46513;1.75683;4.08178	8	7	8	100537750;100009655;562155;548604;402928;394198;336038;117509	ENSDARG00000030896;ENSDARG00000089434;ENSDARG00000079922;ENSDARG00000055854;ENSDARG00000099880;ENSDARG00000031683;ENSDARG00000104773;ENSDARG00000040432	1.482001125	1.61773	0.4101584469506665	0.77801275	0.83718	0.13397928854837418	2.8550975	3.12635	1.07197207134128	1.58702;1.65769;1.964;1.64844;1.32893;0.856718;1.8809;0.932311	0.829554;0.846667;0.906997;0.844806;0.753453;0.556218;0.893146;0.593261	3.03615;3.24558;4.25283;3.21655;2.34393;1.31956;3.96105;1.46513	7	794170;573743;553670;415134;378993;58055;30697	ENSDARG00000017266;ENSDARG00000054984;ENSDARG00000073857;ENSDARG00000018109;ENSDARG00000057649;ENSDARG00000102501;ENSDARG00000053298	1.6156371428571428	1.80673	0.3602454681516621	0.8201424285714285	0.878799	0.10501965271138194	3.210625714285715	3.71447	0.9878938150404803	1.8981;1.66381;1.8204;1.12992;1.80673;1.07501;1.91549	0.896407;0.847745;0.881874;0.679476;0.878799;0.657798;0.898898	4.01914;3.26544;3.75774;1.87898;3.71447;1.75683;4.08178	0						Linear,15(1)	1.9795967712958693	30.44681942462921	1.509933590888977	3.226452350616455	0.48960989954778084	1.8795363903045654	1.3519942243986647	1.7367349756013348	0.7374205520452293	0.8579259812881042	2.5082726885837	3.5337486447496333	CONFLICT	0.5333333333333333	0.4666666666666667	0.0	
GO:0051253	7	negative regulation of RNA metabolic process	338	361	3	3	2	3	3	2	3	1	1	84	360	18506	0.51641	0.80572	1.0	0.28	794170	scml4	ENSDARG00000017266		1.8981	1.8981	1.8981		1.8981000000000001		0.896407	0.896407	0.896407		0.896407		4.01914	4.01914	4.01914		4.01914						1.8981	0.896407	4.01914	0	1	0															1	794170	ENSDARG00000017266	1.8981	1.8981		0.896407	0.896407		4.01914	4.01914		1.8981	0.896407	4.01914	0						Linear,1(1)	2.29009747505188	2.29009747505188	2.29009747505188	2.29009747505188	0.0	2.29009747505188	1.8981	1.8981	0.896407	0.896407	4.01914	4.01914	DOWN	0.0	1.0	0.0	
GO:0051254	7	positive regulation of RNA metabolic process	470	512	5	5	4	3	3	3	5	2	2	83	510	18356	0.59575	0.67309	1.0	0.39	415134;30697	mafga;nkx2.2a	ENSDARG00000018109;ENSDARG00000053298		1.522705	1.522705	1.12992	0.5554818740967165	1.5960544008460342	0.5457104023573807	0.789187	0.789187	0.679476	0.15515478414151496	0.8096746360253555	0.15242545910111302	2.9803800000000003	2.9803800000000003	1.87898	1.5576148175977271	3.1860574828260297	1.5302148431238982					1.12992;1.91549	0.679476;0.898898	1.87898;4.08178	0	2	0															2	415134;30697	ENSDARG00000018109;ENSDARG00000053298	1.522705	1.522705	0.5554818740967165	0.789187	0.789187	0.15515478414151496	2.9803800000000003	2.9803800000000003	1.5576148175977271	1.12992;1.91549	0.679476;0.898898	1.87898;4.08178	0						Linear,2(1)	1.7882603764105265	3.5765504837036133	1.7809836864471436	1.7955667972564697	0.010311816544069378	1.7882752418518066	0.7528464000000001	2.2925636	0.57415344	1.00422056	0.8216360000000007	5.139124	DOWN	0.0	1.0	0.0	
GO:0051258	8	protein polymerization	23	26	1	1	1	1	1	1	1	1	1	84	25	18841	0.99397	0.11038	0.11038	3.85	767803	catip	ENSDARG00000063009		1.37624	1.37624	1.37624		1.37624		0.768631	0.768631	0.768631		0.768631		2.46418	2.46418	2.46418		2.46418						1.37624	0.768631	2.46418	1	0	1	767803	ENSDARG00000063009	1.37624	1.37624		0.768631	0.768631		2.46418	2.46418		1.37624	0.768631	2.46418	0															0						Linear,1(1)	1.6922340393066406	1.6922340393066406	1.6922340393066406	1.6922340393066406	0.0	1.6922340393066406	1.37624	1.37624	0.768631	0.768631	2.46418	2.46418	UP	1.0	0.0	0.0	
GO:0051259	7	protein complex oligomerization	106	108	3	3	3	3	3	3	3	3	3	82	105	18761	0.99858	0.012678	0.012678	2.78	100148290;100037377;571208	si:dkey-43k4.5;kcnc2;kcna1b	ENSDARG00000026084;ENSDARG00000057468;ENSDARG00000017108		1.4594233333333335	1.34434	1.31736	0.22310375665446097	1.4250416499516696	0.20137662783955154	0.7895256666666667	0.758692	0.750119	0.06098075436015257	0.7801992828541731	0.05501055162880745	2.707613333333333	2.38205	2.31355	0.6241554029513254	2.611017242691788	0.5635644768004244					1.31736;1.71657;1.34434	0.750119;0.859766;0.758692	2.31355;3.42724;2.38205	1	2	1	100148290	ENSDARG00000026084	1.31736	1.31736		0.750119	0.750119		2.31355	2.31355		1.31736	0.750119	2.31355	2	100037377;571208	ENSDARG00000057468;ENSDARG00000017108	1.530455	1.530455	0.2632063571610689	0.809229	0.809229	0.07147011080164917	2.904645	2.904645	0.7390609366283669	1.71657;1.34434	0.859766;0.758692	3.42724;2.38205	0						Linear,3(1)	1.6943530905794142	5.10901951789856	1.5734461545944214	1.9511892795562744	0.21500215441639894	1.5843840837478638	1.2069576659684595	1.711889000698207	0.7205194469740338	0.8585318863592996	2.001315005109522	3.413911661557145	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0051260	8	protein homooligomerization	87	89	3	3	3	3	3	3	3	3	3	82	86	18780	0.99931	0.0074938	0.0074938	3.37	100148290;100037377;571208	si:dkey-43k4.5;kcnc2;kcna1b	ENSDARG00000026084;ENSDARG00000057468;ENSDARG00000017108		1.4594233333333335	1.34434	1.31736	0.22310375665446097	1.4250416499516696	0.20137662783955154	0.7895256666666667	0.758692	0.750119	0.06098075436015257	0.7801992828541731	0.05501055162880745	2.707613333333333	2.38205	2.31355	0.6241554029513254	2.611017242691788	0.5635644768004244					1.31736;1.71657;1.34434	0.750119;0.859766;0.758692	2.31355;3.42724;2.38205	1	2	1	100148290	ENSDARG00000026084	1.31736	1.31736		0.750119	0.750119		2.31355	2.31355		1.31736	0.750119	2.31355	2	100037377;571208	ENSDARG00000057468;ENSDARG00000017108	1.530455	1.530455	0.2632063571610689	0.809229	0.809229	0.07147011080164917	2.904645	2.904645	0.7390609366283669	1.71657;1.34434	0.859766;0.758692	3.42724;2.38205	0						Linear,3(1)	1.6943530905794142	5.10901951789856	1.5734461545944214	1.9511892795562744	0.21500215441639894	1.5843840837478638	1.2069576659684595	1.711889000698207	0.7205194469740338	0.8585318863592996	2.001315005109522	3.413911661557145	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0051270	5	regulation of cellular component movement	221	239	2	2	1	1	1	1	2	0	0	85	239	18627	0.33919	1.0	0.6301	0.0																														0	0	0															0															0																							
GO:0051272	6	positive regulation of cellular component movement	93	98	1	1	1	0	0	0	1	0	0	85	98	18768	0.64296	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051276	6	chromosome organization	154	183	4	1	1	3	3	0	4	0	0	85	183	18683	0.43752	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051287	5	NAD binding	45	47	1	1	1	1	1	0	1	0	0	85	47	18819	0.80934	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051301	3	cell division	180	184	6	3	2	5	5	3	6	1	1	84	183	18683	0.80014	0.56446	0.56446	0.54	553389	haus1	ENSDARG00000058968		1.5156	1.5156	1.5156		1.5156		0.808683	0.808683	0.808683		0.808683		2.84049	2.84049	2.84049		2.84049						1.5156	0.808683	2.84049	0	1	0															1	553389	ENSDARG00000058968	1.5156	1.5156		0.808683	0.808683		2.84049	2.84049		1.5156	0.808683	2.84049	0						Linear,1(1)	1.7407057285308838	1.7407057285308838	1.7407057285308838	1.7407057285308838	0.0	1.7407057285308838	1.5156	1.5156	0.808683	0.808683	2.84049	2.84049	DOWN	0.0	1.0	0.0	
GO:0051302	5	regulation of cell division	55	56	1	1	0	1	1	1	1	0	0	85	56	18810	0.77716	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051336	5	regulation of hydrolase activity	320	357	2	1	1	2	2	1	2	1	1	84	356	18510	0.52226	0.80213	1.0	0.28	561021	casp22	ENSDARG00000091926		1.54959	1.54959	1.54959		1.54959		0.818949	0.818949	0.818949		0.818949		2.93208	2.93208	2.93208		2.93208						1.54959	0.818949	2.93208	1	0	1	561021	ENSDARG00000091926	1.54959	1.54959		0.818949	0.818949		2.93208	2.93208		1.54959	0.818949	2.93208	0															0						Linear,1(1)	2.0770511627197266	2.0770511627197266	2.0770511627197266	2.0770511627197266	0.0	2.0770511627197266	1.54959	1.54959	0.818949	0.818949	2.93208	2.93208	UP	1.0	0.0	0.0	
GO:0051338	5	regulation of transferase activity	236	245	3	0	0	3	3	2	3	0	0	85	245	18621	0.33004	1.0	0.63091	0.0																														0	0	0															0															0																							
GO:0051339	5	regulation of lyase activity	12	14	1	1	1	0	0	0	1	0	0	85	14	18852	0.93898	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051345	6	positive regulation of hydrolase activity	170	187	2	1	1	2	2	1	2	1	1	84	186	18680	0.79524	0.57035	0.57035	0.53	561021	casp22	ENSDARG00000091926		1.54959	1.54959	1.54959		1.54959		0.818949	0.818949	0.818949		0.818949		2.93208	2.93208	2.93208		2.93208						1.54959	0.818949	2.93208	1	0	1	561021	ENSDARG00000091926	1.54959	1.54959		0.818949	0.818949		2.93208	2.93208		1.54959	0.818949	2.93208	0															0						Linear,1(1)	2.0770511627197266	2.0770511627197266	2.0770511627197266	2.0770511627197266	0.0	2.0770511627197266	1.54959	1.54959	0.818949	0.818949	2.93208	2.93208	UP	1.0	0.0	0.0	
GO:0051347	6	positive regulation of transferase activity	138	144	1	0	0	1	1	0	1	0	0	85	144	18722	0.52216	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051349	6	positive regulation of lyase activity	2	3	1	1	1	0	0	0	1	0	0	85	3	18863	0.9866	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051382	7	kinetochore assembly	10	10	1	0	0	1	1	0	1	0	0	85	10	18856	0.95603	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051383	7	kinetochore organization	11	11	1	0	0	1	1	0	1	0	0	85	11	18855	0.95174	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051427	5	hormone receptor binding	17	23	1	1	1	1	1	1	1	1	1	84	22	18844	0.99527	0.098282	0.098282	4.35	353222	gnrh2	ENSDARG00000044754		1.77404	1.77404	1.77404		1.77404		0.870785	0.870785	0.870785		0.8707849999999999		3.61421	3.61421	3.61421		3.61421						1.77404	0.870785	3.61421	0	1	0															1	353222	ENSDARG00000044754	1.77404	1.77404		0.870785	0.870785		3.61421	3.61421		1.77404	0.870785	3.61421	0						Linear,1(1)	4.482241153717041	4.482241153717041	4.482241153717041	4.482241153717041	0.0	4.482241153717041	1.77404	1.77404	0.870785	0.870785	3.61421	3.61421	DOWN	0.0	1.0	0.0	
GO:0051428	6	peptide hormone receptor binding	11	13	1	1	1	1	1	1	1	1	1	84	12	18854	0.9985	0.056782	0.056782	7.69	353222	gnrh2	ENSDARG00000044754		1.77404	1.77404	1.77404		1.77404		0.870785	0.870785	0.870785		0.8707849999999999		3.61421	3.61421	3.61421		3.61421		0.0	1.77404			1.77404	0.870785	3.61421	0	1	0															1	353222	ENSDARG00000044754	1.77404	1.77404		0.870785	0.870785		3.61421	3.61421		1.77404	0.870785	3.61421	0						Linear,1(1)	4.482241153717041	4.482241153717041	4.482241153717041	4.482241153717041	0.0	4.482241153717041	1.77404	1.77404	0.870785	0.870785	3.61421	3.61421	DOWN	0.0	1.0	0.0	
GO:0051480	10	regulation of cytosolic calcium ion concentration	101	143	2	1	1	2	2	2	2	1	1	84	142	18724	0.86503	0.47547	0.47547	0.7	101883306	rxfp3.3b	ENSDARG00000059348		1.12966	1.12966	1.12966		1.12966		0.680572	0.680572	0.680572		0.680572		1.87508	1.87508	1.87508		1.8750800000000003						1.12966	0.680572	1.87508	0	1	0															1	101883306	ENSDARG00000059348	1.12966	1.12966		0.680572	0.680572		1.87508	1.87508		1.12966	0.680572	1.87508	0						Linear,1(1)	1.835966944694519	1.835966944694519	1.835966944694519	1.835966944694519	0.0	1.835966944694519	1.12966	1.12966	0.680572	0.680572	1.87508	1.87508	DOWN	0.0	1.0	0.0	
GO:0051493	7	regulation of cytoskeleton organization	260	275	4	4	3	2	2	2	4	1	1	84	274	18592	0.64979	0.71213	1.0	0.36	664708	lmod2b	ENSDARG00000045864		1.78284	1.78284	1.78284		1.78284		0.874618	0.874618	0.874618		0.874618		3.63417	3.63417	3.63417		3.63417						1.78284	0.874618	3.63417	1	0	1	664708	ENSDARG00000045864	1.78284	1.78284		0.874618	0.874618		3.63417	3.63417		1.78284	0.874618	3.63417	0															0						Linear,1(1)	1.607277750968933	1.607277750968933	1.607277750968933	1.607277750968933	0.0	1.607277750968933	1.78284	1.78284	0.874618	0.874618	3.63417	3.63417	UP	1.0	0.0	0.0	
GO:0051494	8	negative regulation of cytoskeleton organization	60	63	1	1	1	1	1	1	1	1	1	84	62	18804	0.96746	0.24699	0.24699	1.59	664708	lmod2b	ENSDARG00000045864		1.78284	1.78284	1.78284		1.78284		0.874618	0.874618	0.874618		0.874618		3.63417	3.63417	3.63417		3.63417						1.78284	0.874618	3.63417	1	0	1	664708	ENSDARG00000045864	1.78284	1.78284		0.874618	0.874618		3.63417	3.63417		1.78284	0.874618	3.63417	0															0						Linear,1(1)	1.607277750968933	1.607277750968933	1.607277750968933	1.607277750968933	0.0	1.607277750968933	1.78284	1.78284	0.874618	0.874618	3.63417	3.63417	UP	1.0	0.0	0.0	
GO:0051495	8	positive regulation of cytoskeleton organization	77	81	2	2	1	1	1	1	2	0	0	85	81	18785	0.69427	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051597	5	response to methylmercury	9	9	1	1	0	1	1	1	1	0	0	85	9	18857	0.96034	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0051603	6	proteolysis involved in cellular protein catabolic process	402	429	2	2	1	2	2	0	2	0	0	85	429	18437	0.14218	1.0	0.26906	0.0																														0	0	0															0															0																							
GO:0051606	3	detection of stimulus	103	205	4	2	1	4	4	3	4	1	1	84	204	18662	0.76559	0.60408	0.60408	0.49	407978	cdh23	ENSDARG00000007561		2.18697	2.18697	2.18697		2.18697		0.940768	0.940768	0.940768		0.9407679999999999		5.08399	5.08399	5.08399		5.08399						2.18697	0.940768	5.08399	0	1	0															1	407978	ENSDARG00000007561	2.18697	2.18697		0.940768	0.940768		5.08399	5.08399		2.18697	0.940768	5.08399	0						Linear,1(1)	2.0982956886291504	2.0982956886291504	2.0982956886291504	2.0982956886291504	0.0	2.0982956886291504	2.18697	2.18697	0.940768	0.940768	5.08399	5.08399	DOWN	0.0	1.0	0.0	
GO:0051640	4	organelle localization	212	219	2	1	1	2	2	1	2	1	1	84	218	18648	0.74235	0.6285	0.6285	0.46	393269	bbs5	ENSDARG00000039827		1.60324	1.60324	1.60324		1.60324		0.833567	0.833567	0.833567		0.833567		3.0836	3.0836	3.0836		3.0836						1.60324	0.833567	3.0836	0	1	0															1	393269	ENSDARG00000039827	1.60324	1.60324		0.833567	0.833567		3.0836	3.0836		1.60324	0.833567	3.0836	0						Linear,1(1)	1.54781174659729	1.54781174659729	1.54781174659729	1.54781174659729	0.0	1.54781174659729	1.60324	1.60324	0.833567	0.833567	3.0836	3.0836	DOWN	0.0	1.0	0.0	
GO:0051641	3	cellular localization	1076	1102	8	5	5	5	5	4	8	3	3	82	1099	17767	0.26419	0.87857	0.48863	0.27	100307104;407978;393269	caly;cdh23;bbs5	ENSDARG00000036008;ENSDARG00000007561;ENSDARG00000039827		1.7597499999999997	1.60324	1.48904	0.3743636017296563	1.722855547644045	0.3625233594471703	0.8591013333333333	0.833567	0.802969	0.07236119633017205	0.8516576275598565	0.07046469348735646	3.6429666666666667	3.0836	2.76131	1.2583238440216138	3.5213264283533516	1.2158354472765711					1.48904;2.18697;1.60324	0.802969;0.940768;0.833567	2.76131;5.08399;3.0836	0	3	0															3	100307104;407978;393269	ENSDARG00000036008;ENSDARG00000007561;ENSDARG00000039827	1.7597499999999997	1.60324	0.3743636017296563	0.8591013333333333	0.833567	0.07236119633017205	3.6429666666666667	3.0836	1.2583238440216138	1.48904;2.18697;1.60324	0.802969;0.940768;0.833567	2.76131;5.08399;3.0836	0						Linear,3(1)	1.725629825991159	5.2282954454422	1.54781174659729	2.0982956886291504	0.3083778617358266	1.5821880102157593	1.3361177045825077	2.183382295417492	0.7772169312203242	0.9409857354463426	2.2190391909224028	5.066894142410931	DOWN	0.0	1.0	0.0	
GO:0051648	5	vesicle localization	74	76	1	1	1	1	1	1	1	1	1	84	75	18791	0.95424	0.28988	0.28988	1.32	393269	bbs5	ENSDARG00000039827		1.60324	1.60324	1.60324		1.60324		0.833567	0.833567	0.833567		0.833567		3.0836	3.0836	3.0836		3.0836						1.60324	0.833567	3.0836	0	1	0															1	393269	ENSDARG00000039827	1.60324	1.60324		0.833567	0.833567		3.0836	3.0836		1.60324	0.833567	3.0836	0						Linear,1(1)	1.54781174659729	1.54781174659729	1.54781174659729	1.54781174659729	0.0	1.54781174659729	1.60324	1.60324	0.833567	0.833567	3.0836	3.0836	DOWN	0.0	1.0	0.0	
GO:0051649	4	establishment of localization in cell	909	933	5	3	3	3	3	2	5	2	2	83	931	17935	0.20431	0.92651	0.44493	0.21	100307104;393269	caly;bbs5	ENSDARG00000036008;ENSDARG00000039827		1.5461399999999998	1.5461399999999998	1.48904	0.08075159441150637	1.5390296281770828	0.08012306300360605	0.818268	0.818268	0.802969	0.021636053290749455	0.8163628935460805	0.021467648702141965	2.9224550000000002	2.9224550000000002	2.76131	0.22789344450860585	2.902388434896603	0.22611963200903407					1.48904;1.60324	0.802969;0.833567	2.76131;3.0836	0	2	0															2	100307104;393269	ENSDARG00000036008;ENSDARG00000039827	1.5461399999999998	1.5461399999999998	0.08075159441150637	0.818268	0.818268	0.021636053290749455	2.9224550000000002	2.9224550000000002	0.22789344450860585	1.48904;1.60324	0.802969;0.833567	2.76131;3.0836	0						Linear,2(1)	1.5649054883721718	3.1299997568130493	1.54781174659729	1.5821880102157593	0.024307689116476003	1.5649998784065247	1.4342239999999997	1.658056	0.7882819600000001	0.8482540399999999	2.6066108000000003	3.2382992	DOWN	0.0	1.0	0.0	
GO:0051650	5	establishment of vesicle localization	70	72	1	1	1	1	1	1	1	1	1	84	71	18795	0.95849	0.27695	0.27695	1.39	393269	bbs5	ENSDARG00000039827		1.60324	1.60324	1.60324		1.60324		0.833567	0.833567	0.833567		0.833567		3.0836	3.0836	3.0836		3.0836						1.60324	0.833567	3.0836	0	1	0															1	393269	ENSDARG00000039827	1.60324	1.60324		0.833567	0.833567		3.0836	3.0836		1.60324	0.833567	3.0836	0						Linear,1(1)	1.54781174659729	1.54781174659729	1.54781174659729	1.54781174659729	0.0	1.54781174659729	1.60324	1.60324	0.833567	0.833567	3.0836	3.0836	DOWN	0.0	1.0	0.0	
GO:0051651	3	maintenance of location in cell	30	32	1	1	1	1	1	1	1	1	1	84	31	18835	0.99096	0.13409	0.13409	3.12	559768	fthl30	ENSDARG00000077360		1.22546	1.22546	1.22546		1.22546		0.716869	0.716869	0.716869		0.716869		2.09487	2.09487	2.09487		2.09487						1.22546	0.716869	2.09487	1	0	1	559768	ENSDARG00000077360	1.22546	1.22546		0.716869	0.716869		2.09487	2.09487		1.22546	0.716869	2.09487	0															0						Linear,1(1)	1.7606775760650635	1.7606775760650635	1.7606775760650635	1.7606775760650635	0.0	1.7606775760650635	1.22546	1.22546	0.716869	0.716869	2.09487	2.09487	UP	1.0	0.0	0.0	
