Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: EE2_DESeq_normData
Work Source: EE2_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.13
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 514
Total Run Time: 20 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-211859	Biological oxidations	110	112	4	4	2	4	4	4	4	2	2	87	110	4703	0.66751	0.60864	1.0	1.79	777792;431762	sult2st3;mgst1.2	ENSDARG00000028367;ENSDARG00000022165		3.245605E-5	3.245605E-5	2.99445E-5	3.551868072578187E-6	3.221667179362547E-5	3.535698368586618E-6	1.998965E-5	1.998965E-5	1.89534E-5	1.4654788040091397E-6	1.9890884032228857E-5	1.4588072841264811E-6	5.273165E-5	5.273165E-5	4.73096E-5	7.667936645865102E-6	5.2214869285352446E-5	7.633028742965423E-6									2.99445E-5;3.49676E-5	1.89534E-5;2.10259E-5	4.73096E-5;5.81537E-5	2	0	2	777792;431762	ENSDARG00000028367;ENSDARG00000022165	3.245605E-5	3.245605E-5	3.551868072578187E-6	1.998965E-5	1.998965E-5	1.4654788040091397E-6	5.273165E-5	5.273165E-5	7.667936645865102E-6	2.99445E-5;3.49676E-5	1.89534E-5;2.10259E-5	4.73096E-5;5.81537E-5	0															0						Poly 2,2(1)	1.84720067799015	3.7238516807556152	1.6282219886779785	2.0956296920776367	0.33050715665272884	1.8619258403778076	2.7533412000000003E-5	3.7378687999999996E-5	1.7958599999999998E-5	2.20207E-5	4.2104432E-5	6.3358868E-5	UP	1.0	0.0	0.0	
R-DRE-9748784	Drug ADME	61	67	2	2	1	2	2	2	2	1	1	88	66	4747	0.65549	0.70947	1.0	1.49	777792	sult2st3	ENSDARG00000028367		2.99445E-5	2.99445E-5	2.99445E-5		2.9944499999999998E-5		1.89534E-5	1.89534E-5	1.89534E-5		1.89534E-5		4.73096E-5	4.73096E-5	4.73096E-5		4.73096E-5										2.99445E-5	1.89534E-5	4.73096E-5	1	0	1	777792	ENSDARG00000028367	2.99445E-5	2.99445E-5		1.89534E-5	1.89534E-5		4.73096E-5	4.73096E-5		2.99445E-5	1.89534E-5	4.73096E-5	0															0						Poly 2,1(1)	2.0956296920776367	2.0956296920776367	2.0956296920776367	2.0956296920776367	0.0	2.0956296920776367	2.99445E-5	2.99445E-5	1.89534E-5	1.89534E-5	4.73096E-5	4.73096E-5	UP	1.0	0.0	0.0	
R-DRE-9753281	Paracetamol ADME	25	27	2	2	1	2	2	2	2	1	1	88	26	4787	0.91461	0.39106	0.39106	3.7	777792	sult2st3	ENSDARG00000028367		2.99445E-5	2.99445E-5	2.99445E-5		2.9944499999999998E-5		1.89534E-5	1.89534E-5	1.89534E-5		1.89534E-5		4.73096E-5	4.73096E-5	4.73096E-5		4.73096E-5										2.99445E-5	1.89534E-5	4.73096E-5	1	0	1	777792	ENSDARG00000028367	2.99445E-5	2.99445E-5		1.89534E-5	1.89534E-5		4.73096E-5	4.73096E-5		2.99445E-5	1.89534E-5	4.73096E-5	0															0						Poly 2,1(1)	2.0956296920776367	2.0956296920776367	2.0956296920776367	2.0956296920776367	0.0	2.0956296920776367	2.99445E-5	2.99445E-5	1.89534E-5	1.89534E-5	4.73096E-5	4.73096E-5	UP	1.0	0.0	0.0	
R-DRE-15869	Metabolism of nucleotides	53	53	1	1	0	1	1	1	1	0	0	89	53	4760	0.37669	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1266738	Developmental Biology	199	204	8	7	5	6	6	5	8	3	3	86	201	4612	0.48895	0.72392	1.0	1.47	58040;568060;352944	sptb;pkp2;cxcl12a	ENSDARG00000030490;ENSDARG00000023026;ENSDARG00000037116		2.419191E-4	3.27495E-5	2.41868E-5	3.697326792772448E-4	9.730503053707969E-5	2.4316388011019215E-4	1.1635253333333335E-4	2.0139E-5	1.61286E-5	1.7013165360935434E-4	4.980807095038788E-5	1.1189220770502758E-4	5.065423999999999E-4	5.32562E-5	3.6271E-5	7.998694297465555E-4	1.9370222156350243E-4	5.26034912616535E-4									2.41868E-5;6.68821E-4;3.27495E-5	1.61286E-5;3.1279E-4;2.0139E-5	3.6271E-5;0.0014301;5.32562E-5	3	0	3	58040;568060;352944	ENSDARG00000030490;ENSDARG00000023026;ENSDARG00000037116	2.419191E-4	3.27495E-5	3.697326792772448E-4	1.1635253333333335E-4	2.0139E-5	1.7013165360935434E-4	5.065423999999999E-4	5.32562E-5	7.998694297465555E-4	2.41868E-5;6.68821E-4;3.27495E-5	1.61286E-5;3.1279E-4;2.0139E-5	3.6271E-5;0.0014301;5.32562E-5	0															0						Linear,1(0.34);Poly 2,2(0.67)	1.7184084449216843	5.174766778945923	1.5639419555664062	1.927614688873291	0.18538983325858926	1.6832101345062256	-1.7647281334148097E-4	6.603110133414809E-4	-7.6169556444379E-5	3.088746231110457E-4	-3.985950679382237E-4	0.0014116798679382236	UP	1.0	0.0	0.0	
R-DRE-392499	Metabolism of proteins	934	977	17	17	15	14	14	13	17	12	12	77	965	3848	0.075856	0.95805	0.14096	1.23	58040;557566;553657;553341;445498;415229;406353;405888;402981;335655;101882127;100000526	sptb;si:ch211-212d10.1;rab12;lmo7a;rab4b;rpl11;cdc20;rpl36;amdhd2;gngt2a;asgrl2;sec24a	ENSDARG00000030490;ENSDARG00000014623;ENSDARG00000089428;ENSDARG00000004930;ENSDARG00000012177;ENSDARG00000043509;ENSDARG00000100741;ENSDARG00000100588;ENSDARG00000100376;ENSDARG00000010680;ENSDARG00000095963;ENSDARG00000104375		7.895680833333334E-5	3.11333E-5	2.16991E-5	1.38641931261456E-4	4.727913878560829E-5	7.692574720465501E-5	4.4995566666666667E-5	1.94442E-5	1.47884E-5	7.478311701035363E-5	2.7775316156472832E-5	4.1610330941992746E-5	1.4071044166666665E-4	4.985095E-5	3.18393E-5	2.5754639951751487E-4	8.205028107826001E-5	1.434883385796755E-4									2.41868E-5;5.15792E-4;6.04628E-5;2.54593E-5;3.16615E-5;3.05414E-5;5.71596E-5;2.16991E-5;4.37304E-5;2.90352E-5;7.71485E-5;3.06051E-5	1.61286E-5;2.79697E-4;2.7577E-5;1.67807E-5;1.96682E-5;1.91895E-5;2.7102E-5;1.47884E-5;2.39587E-5;1.85155E-5;5.7321E-5;1.92202E-5	3.6271E-5;9.51176E-4;1.32565E-4;3.86263E-5;5.09681E-5;4.86087E-5;1.20553E-4;3.18393E-5;7.98186E-5;4.55315E-5;1.03834E-4;4.87338E-5	8	4	8	58040;557566;553657;553341;445498;402981;101882127;100000526	ENSDARG00000030490;ENSDARG00000014623;ENSDARG00000089428;ENSDARG00000004930;ENSDARG00000012177;ENSDARG00000100376;ENSDARG00000095963;ENSDARG00000104375	1.011308E-4	3.7695949999999996E-5	1.6857137813914745E-4	5.7543925E-5	2.181345E-5	9.0757266894546E-5	1.8024909999999998E-4	6.539335E-5	3.1335150806111387E-4	2.41868E-5;5.15792E-4;6.04628E-5;2.54593E-5;3.16615E-5;4.37304E-5;7.71485E-5;3.06051E-5	1.61286E-5;2.79697E-4;2.7577E-5;1.67807E-5;1.96682E-5;2.39587E-5;5.7321E-5;1.92202E-5	3.6271E-5;9.51176E-4;1.32565E-4;3.86263E-5;5.09681E-5;7.98186E-5;1.03834E-4;4.87338E-5	4	415229;406353;405888;335655	ENSDARG00000043509;ENSDARG00000100741;ENSDARG00000100588;ENSDARG00000010680	3.4608825E-5	2.97883E-5	1.5522109977357026E-5	1.989885E-5	1.88525E-5	5.177480203406544E-6	6.1633125E-5	4.70701E-5	3.995047622731382E-5	3.05414E-5;5.71596E-5;2.16991E-5;2.90352E-5	1.91895E-5;2.7102E-5;1.47884E-5;1.85155E-5	4.86087E-5;1.20553E-4;3.18393E-5;4.55315E-5	0						Linear,1(0.09);Poly 2,11(0.92)	1.893991789684143	24.019245386123657	1.5071502923965454	4.6887688636779785	0.8741760525443053	1.7173847556114197	5.127511252575573E-7	1.5740086554140914E-4	2.6830349846350564E-6	8.730809834869827E-5	-5.010151761784327E-6	2.8643103509511764E-4	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-597592	Post-translational protein modification	720	752	12	12	11	9	9	9	12	8	8	81	744	4069	0.056316	0.97312	0.10261	1.06	58040;553657;553341;445498;406353;402981;101882127;100000526	sptb;rab12;lmo7a;rab4b;cdc20;amdhd2;asgrl2;sec24a	ENSDARG00000030490;ENSDARG00000089428;ENSDARG00000004930;ENSDARG00000012177;ENSDARG00000100741;ENSDARG00000100376;ENSDARG00000095963;ENSDARG00000104375		4.3801749999999994E-5	3.7695949999999996E-5	2.41868E-5	1.931232969189818E-5	3.835406612042306E-5	1.7240640256738277E-5	2.596955E-5	2.181345E-5	1.61286E-5	1.3402362647789277E-5	2.282783797222751E-5	1.0763290759953444E-5	7.6421225E-5	6.539335E-5	3.6271E-5	3.8392133540786333E-5	6.620638252311617E-5	3.601382248307819E-5									2.41868E-5;6.04628E-5;2.54593E-5;3.16615E-5;5.71596E-5;4.37304E-5;7.71485E-5;3.06051E-5	1.61286E-5;2.7577E-5;1.67807E-5;1.96682E-5;2.7102E-5;2.39587E-5;5.7321E-5;1.92202E-5	3.6271E-5;1.32565E-4;3.86263E-5;5.09681E-5;1.20553E-4;7.98186E-5;1.03834E-4;4.87338E-5	7	1	7	58040;553657;553341;445498;402981;101882127;100000526	ENSDARG00000030490;ENSDARG00000089428;ENSDARG00000004930;ENSDARG00000012177;ENSDARG00000100376;ENSDARG00000095963;ENSDARG00000104375	4.1893485714285714E-5	3.16615E-5	2.002848006460039E-5	2.580777142857143E-5	1.96682E-5	1.4467766601738536E-5	7.011668571428572E-5	5.09681E-5	3.672385090285007E-5	2.41868E-5;6.04628E-5;2.54593E-5;3.16615E-5;4.37304E-5;7.71485E-5;3.06051E-5	1.61286E-5;2.7577E-5;1.67807E-5;1.96682E-5;2.39587E-5;5.7321E-5;1.92202E-5	3.6271E-5;1.32565E-4;3.86263E-5;5.09681E-5;7.98186E-5;1.03834E-4;4.87338E-5	1	406353	ENSDARG00000100741	5.71596E-5	5.71596E-5		2.7102E-5	2.7102E-5		1.20553E-4	1.20553E-4		5.71596E-5	2.7102E-5	1.20553E-4	0						Poly 2,8(1)	1.9327135785069132	16.683602571487427	1.5071502923965454	4.6887688636779785	1.069960085943528	1.684286117553711	3.0418988300061525E-5	5.7184511699938464E-5	1.6682186518070378E-5	3.525691348192963E-5	4.981683378850868E-5	1.0302561621149132E-4	UP	0.875	0.125	0.0	
R-DRE-109581	Apoptosis	56	71	3	2	2	3	3	2	3	2	2	87	69	4744	0.86236	0.37094	0.37094	2.82	562317;436866	fadd;tnfsf10	ENSDARG00000103021;ENSDARG00000057241		5.65207E-5	5.65207E-5	4.21006E-5	2.039310099077623E-5	5.943119814530152E-5	1.9973396534200007E-5	2.61878E-5	2.61878E-5	2.34883E-5	3.8176695116261665E-6	2.6732656813977814E-5	3.739099170191125E-6	1.2483815E-4	1.2483815E-4	7.54613E-5	6.982941093726195E-5	1.348041856270644E-4	6.839227222139327E-5									7.09408E-5;4.21006E-5	2.88873E-5;2.34883E-5	1.74215E-4;7.54613E-5	2	0	2	562317;436866	ENSDARG00000103021;ENSDARG00000057241	5.65207E-5	5.65207E-5	2.039310099077623E-5	2.61878E-5	2.61878E-5	3.8176695116261665E-6	1.2483815E-4	1.2483815E-4	6.982941093726195E-5	7.09408E-5;4.21006E-5	2.88873E-5;2.34883E-5	1.74215E-4;7.54613E-5	0															0						Poly 2,2(1)	2.071217789761648	4.167236566543579	1.8566336631774902	2.310602903366089	0.3210047281874627	2.0836182832717896	2.825730400000001E-5	8.478409599999999E-5	2.089678E-5	3.147882E-5	2.805952399999999E-5	2.21616776E-4	UP	1.0	0.0	0.0	
R-DRE-1257604	PIP3 activates AKT signaling	141	159	3	3	1	3	3	3	3	1	1	88	158	4655	0.20898	0.94827	0.37036	0.63	407737	fgf17	ENSDARG00000102778		3.61707E-5	3.61707E-5	3.61707E-5		3.61707E-5		2.15519E-5	2.15519E-5	2.15519E-5		2.15519E-5		6.07056E-5	6.07056E-5	6.07056E-5		6.07056E-5										3.61707E-5	2.15519E-5	6.07056E-5	1	0	1	407737	ENSDARG00000102778	3.61707E-5	3.61707E-5		2.15519E-5	2.15519E-5		6.07056E-5	6.07056E-5		3.61707E-5	2.15519E-5	6.07056E-5	0															0						Poly 2,1(1)	1.834389328956604	1.834389328956604	1.834389328956604	1.834389328956604	0.0	1.834389328956604	3.61707E-5	3.61707E-5	2.15519E-5	2.15519E-5	6.07056E-5	6.07056E-5	UP	1.0	0.0	0.0	
R-DRE-1280215	Cytokine Signaling in Immune system	168	206	4	4	2	4	4	4	4	2	2	87	204	4609	0.2699	0.89473	0.58875	0.97	64274;436866	csf1ra;tnfsf10	ENSDARG00000102986;ENSDARG00000057241		3.8176E-5	3.8176E-5	3.42514E-5	5.550222546889462E-6	3.676172137904331E-5	5.177316127551988E-6	2.211545E-5	2.211545E-5	2.07426E-5	1.9415030891039937E-6	2.1620726358156148E-5	1.8110580557788482E-6	6.600949999999999E-5	6.600949999999999E-5	5.65577E-5	1.3366863748838121E-5	6.260342583459245E-5	1.2468775562960734E-5									3.42514E-5;4.21006E-5	2.07426E-5;2.34883E-5	5.65577E-5;7.54613E-5	2	0	2	64274;436866	ENSDARG00000102986;ENSDARG00000057241	3.8176E-5	3.8176E-5	5.550222546889462E-6	2.211545E-5	2.211545E-5	1.9415030891039937E-6	6.600949999999999E-5	6.600949999999999E-5	1.3366863748838121E-5	3.42514E-5;4.21006E-5	2.07426E-5;2.34883E-5	5.65577E-5;7.54613E-5	0															0						Poly 2,2(1)	2.1435989149809864	4.331551790237427	1.8566336631774902	2.4749181270599365	0.4371931371135668	2.1657758951187134	3.0483784000000004E-5	4.5868216E-5	1.9424664E-5	2.4806235999999998E-5	4.7483972E-5	8.453502799999999E-5	UP	1.0	0.0	0.0	
R-DRE-1280218	Adaptive Immune System	311	362	9	9	6	8	8	7	9	4	4	85	358	4455	0.2025	0.90397	0.41112	1.1	553341;436866;406353;100000526	lmo7a;tnfsf10;cdc20;sec24a	ENSDARG00000004930;ENSDARG00000057241;ENSDARG00000100741;ENSDARG00000104375		3.883115E-5	3.635285E-5	2.54593E-5	1.4060531684233486E-5	3.584027736000947E-5	1.3153934694242797E-5	2.16478E-5	2.135425E-5	1.67807E-5	4.57229490372904E-6	2.0654384447004148E-5	4.302338969270279E-6	7.08436E-5	6.209755E-5	3.86263E-5	3.660211868630921E-5	6.326502279224503E-5	3.409192608745244E-5									2.54593E-5;4.21006E-5;5.71596E-5;3.06051E-5	1.67807E-5;2.34883E-5;2.7102E-5;1.92202E-5	3.86263E-5;7.54613E-5;1.20553E-4;4.87338E-5	3	1	3	553341;436866;100000526	ENSDARG00000004930;ENSDARG00000057241;ENSDARG00000104375	3.272166666666666E-5	3.06051E-5	8.520158875474916E-6	1.9829733333333334E-5	1.92202E-5	3.3950880111321445E-6	5.4273799999999995E-5	4.87338E-5	1.903215716228722E-5	2.54593E-5;4.21006E-5;3.06051E-5	1.67807E-5;2.34883E-5;1.92202E-5	3.86263E-5;7.54613E-5;4.87338E-5	1	406353	ENSDARG00000100741	5.71596E-5	5.71596E-5		2.7102E-5	2.7102E-5		1.20553E-4	1.20553E-4		5.71596E-5	2.7102E-5	1.20553E-4	0						Poly 2,4(1)	1.7445984997150046	7.033265709877014	1.5071502923965454	2.0708158016204834	0.25553528079257376	1.7276498079299927	2.5051828949451204E-5	5.2610471050548807E-5	1.716695099434553E-5	2.612864900565447E-5	3.4973523687416964E-5	1.0671367631258304E-4	UP	0.75	0.25	0.0	
R-DRE-162582	Signal Transduction	1208	1356	37	36	30	34	34	34	37	27	27	62	1329	3484	0.75732	0.32163	0.55189	1.99	678512;58040;572074;562317;561679;559679;557566;556528;447801;445498;436866;436716;436672;407737;406353;393917;352944;335655;321212;30632;30269;140428;114550;100216485;100170801;100144561;100005116	vegfd;sptb;prkaa2;fadd;col11a2;ptprja;si:ch211-212d10.1;rdh5;aldh8a1;rab4b;tnfsf10;opn1lw2;pdha1b;fgf17;cdc20;ddx39b;cxcl12a;gngt2a;col9a2;bmp2b;shha;gnat1;ednraa;pmchl;rgs19;prkcha;arhgap24	ENSDARG00000056624;ENSDARG00000030490;ENSDARG00000060641;ENSDARG00000103021;ENSDARG00000012422;ENSDARG00000033042;ENSDARG00000014623;ENSDARG00000008306;ENSDARG00000036776;ENSDARG00000012177;ENSDARG00000057241;ENSDARG00000044861;ENSDARG00000010555;ENSDARG00000102778;ENSDARG00000100741;ENSDARG00000036069;ENSDARG00000037116;ENSDARG00000010680;ENSDARG00000024492;ENSDARG00000041430;ENSDARG00000068567;ENSDARG00000044199;ENSDARG00000011876;ENSDARG00000076978;ENSDARG00000077385;ENSDARG00000018382;ENSDARG00000100973		8.517948333333334E-5	3.47824E-5	2.84895E-6	1.8362798634762425E-4	4.7823650260384275E-5	9.55886279560793E-5	4.2610099666666664E-5	2.09719E-5	5.63991E-7	7.694560199864724E-5	2.6180435139357753E-5	4.052415593929854E-5	1.7889876666666668E-4	5.76876E-5	1.43912E-5	4.591002299289222E-4	9.121630666978461E-5	2.3738647823212298E-4									3.47824E-5;2.41868E-5;3.32172E-5;7.09408E-5;2.38246E-5;8.76088E-4;5.15792E-4;2.58357E-5;8.24334E-5;3.16615E-5;4.21006E-5;3.51914E-5;3.45699E-5;3.61707E-5;5.71596E-5;2.84895E-6;3.27495E-5;2.90352E-5;2.01186E-5;4.71827E-5;3.64176E-5;3.70232E-5;3.01158E-5;4.57696E-5;3.66068E-5;2.72331E-5;3.07904E-5	2.09719E-5;1.61286E-5;2.03286E-5;2.88873E-5;1.59422E-5;3.32956E-4;2.79697E-4;1.69842E-5;6.10999E-5;1.96682E-5;2.34883E-5;2.1119E-5;2.08762E-5;2.15519E-5;2.7102E-5;5.63991E-7;2.0139E-5;1.85155E-5;1.38954E-5;2.49129E-5;2.16019E-5;2.18088E-5;1.90076E-5;2.46132E-5;2.16582E-5;1.76652E-5;1.92897E-5	5.76876E-5;3.6271E-5;5.42774E-5;1.74215E-4;3.56043E-5;0.0023052;9.51176E-4;3.93003E-5;1.11216E-4;5.09681E-5;7.54613E-5;5.86408E-5;5.72458E-5;6.07056E-5;1.20553E-4;1.43912E-5;5.32562E-5;4.55315E-5;2.91289E-5;8.93597E-5;6.13947E-5;6.28516E-5;4.77157E-5;8.51113E-5;6.18728E-5;4.19831E-5;4.91478E-5	19	8	19	678512;58040;572074;562317;561679;557566;447801;445498;436866;407737;352944;321212;30632;30269;114550;100216485;100170801;100144561;100005116	ENSDARG00000056624;ENSDARG00000030490;ENSDARG00000060641;ENSDARG00000103021;ENSDARG00000012422;ENSDARG00000014623;ENSDARG00000036776;ENSDARG00000012177;ENSDARG00000057241;ENSDARG00000102778;ENSDARG00000037116;ENSDARG00000024492;ENSDARG00000041430;ENSDARG00000068567;ENSDARG00000011876;ENSDARG00000076978;ENSDARG00000077385;ENSDARG00000018382;ENSDARG00000100973	6.326811052631579E-5	3.47824E-5	1.106609866016068E-4	3.634457894736842E-5	2.09719E-5	5.9757431220165957E-5	1.1192381578947369E-4	5.76876E-5	2.0591860338780644E-4	3.47824E-5;2.41868E-5;3.32172E-5;7.09408E-5;2.38246E-5;5.15792E-4;8.24334E-5;3.16615E-5;4.21006E-5;3.61707E-5;3.27495E-5;2.01186E-5;4.71827E-5;3.64176E-5;3.01158E-5;4.57696E-5;3.66068E-5;2.72331E-5;3.07904E-5	2.09719E-5;1.61286E-5;2.03286E-5;2.88873E-5;1.59422E-5;2.79697E-4;6.10999E-5;1.96682E-5;2.34883E-5;2.15519E-5;2.0139E-5;1.38954E-5;2.49129E-5;2.16019E-5;1.90076E-5;2.46132E-5;2.16582E-5;1.76652E-5;1.92897E-5	5.76876E-5;3.6271E-5;5.42774E-5;1.74215E-4;3.56043E-5;9.51176E-4;1.11216E-4;5.09681E-5;7.54613E-5;6.07056E-5;5.32562E-5;2.91289E-5;8.93597E-5;6.13947E-5;4.77157E-5;8.51113E-5;6.18728E-5;4.19831E-5;4.91478E-5	8	559679;556528;436716;436672;406353;393917;335655;140428	ENSDARG00000033042;ENSDARG00000008306;ENSDARG00000044861;ENSDARG00000010555;ENSDARG00000100741;ENSDARG00000036069;ENSDARG00000010680;ENSDARG00000044199	1.3721899375E-4	3.488065E-5	2.9892375003810447E-4	5.7490711375E-5	2.0997599999999997E-5	1.1157432993645961E-4	3.37964275E-4	5.7943300000000005E-5	7.954524447286421E-4	8.76088E-4;2.58357E-5;3.51914E-5;3.45699E-5;5.71596E-5;2.84895E-6;2.90352E-5;3.70232E-5	3.32956E-4;1.69842E-5;2.1119E-5;2.08762E-5;2.7102E-5;5.63991E-7;1.85155E-5;2.18088E-5	0.0023052;3.93003E-5;5.86408E-5;5.72458E-5;1.20553E-4;1.43912E-5;4.55315E-5;6.28516E-5	0						Exp 5,1(0.04);Linear,2(0.08);Poly 2,24(0.89)	1.9654075744398378	56.18991816043854	1.5067654848098755	5.507603168487549	0.912664256731383	1.8566336631774902	1.5914607332280818E-5	1.5444435933438587E-4	1.3586051169107175E-5	7.163414816422617E-5	5.725160994804853E-6	3.5207237233852843E-4	UP	0.7037037037037037	0.2962962962962963	0.0	
R-DRE-1640170	Cell Cycle	372	392	7	7	7	7	7	7	7	7	7	82	385	4428	0.58057	0.57589	1.0	1.79	797406;406353;393360;325449;30627;107966129;100307086	espl1;cdc20;stn1;kif20a;kif23;tpx2;pttg1	ENSDARG00000075354;ENSDARG00000100741;ENSDARG00000007734;ENSDARG00000044491;ENSDARG00000014943;ENSDARG00000078654;ENSDARG00000075421		9.90956E-5	4.66197E-5	3.73071E-5	1.4210743859968528E-4	9.646864444484106E-5	1.3717849729398497E-4	5.642641428571429E-5	2.47314E-5	2.19073E-5	8.517745082372502E-5	5.4448598233560845E-5	8.238216968620855E-5	1.749641714285714E-4	8.78798E-5	6.35322E-5	2.3687635004920264E-4	1.7200214778318246E-4	2.2813596409235093E-4									3.97622E-5;5.71596E-5;4.66197E-5;5.23032E-5;3.95764E-5;3.73071E-5;4.20941E-4	2.27606E-5;2.7102E-5;2.47314E-5;2.6237E-5;2.27056E-5;2.19073E-5;2.49541E-4	6.94636E-5;1.20553E-4;8.78798E-5;1.04266E-4;6.89826E-5;6.35322E-5;7.10072E-4	0	7	0															7	797406;406353;393360;325449;30627;107966129;100307086	ENSDARG00000075354;ENSDARG00000100741;ENSDARG00000007734;ENSDARG00000044491;ENSDARG00000014943;ENSDARG00000078654;ENSDARG00000075421	9.90956E-5	4.66197E-5	1.4210743859968528E-4	5.642641428571429E-5	2.47314E-5	8.517745082372502E-5	1.749641714285714E-4	8.78798E-5	2.3687635004920264E-4	3.97622E-5;5.71596E-5;4.66197E-5;5.23032E-5;3.95764E-5;3.73071E-5;4.20941E-4	2.27606E-5;2.7102E-5;2.47314E-5;2.6237E-5;2.27056E-5;2.19073E-5;2.49541E-4	6.94636E-5;1.20553E-4;8.78798E-5;1.04266E-4;6.89826E-5;6.35322E-5;7.10072E-4	0						Linear,1(0.15);Poly 2,6(0.86)	1.6455856934862032	11.582403540611267	1.5011217594146729	2.0708158016204834	0.1965728774529578	1.5797464847564697	-6.179063756401481E-6	2.0437026375640145E-4	-6.673924327488555E-6	1.1952675289891713E-4	-5.16284408232933E-7	3.504446272653758E-4	DOWN	0.0	1.0	0.0	
R-DRE-194138	Signaling by VEGF	60	62	3	3	1	3	3	3	3	1	1	88	61	4752	0.68898	0.6812	1.0	1.61	678512	vegfd	ENSDARG00000056624		3.47824E-5	3.47824E-5	3.47824E-5		3.47824E-5		2.09719E-5	2.09719E-5	2.09719E-5		2.09719E-5		5.76876E-5	5.76876E-5	5.76876E-5		5.76876E-5										3.47824E-5	2.09719E-5	5.76876E-5	1	0	1	678512	ENSDARG00000056624	3.47824E-5	3.47824E-5		2.09719E-5	2.09719E-5		5.76876E-5	5.76876E-5		3.47824E-5	2.09719E-5	5.76876E-5	0															0						Poly 2,1(1)	2.001594305038452	2.001594305038452	2.001594305038452	2.001594305038452	0.0	2.001594305038452	3.47824E-5	3.47824E-5	2.09719E-5	2.09719E-5	5.76876E-5	5.76876E-5	UP	1.0	0.0	0.0	
