Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Analine_DESeq_normData
Work Source: Analine_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:41.34
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 633
Total Run Time: 19 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-450408	AUF1 (hnRNP D0) binds and destabilizes mRNA	38	41	2	2	2	2	2	2	2	2	2	20	39	4841	0.99925	0.014185	0.014185	4.88	30671;100126123	hsp70.3;hsp70.1	ENSDARG00000021924;ENSDARG00000092362		4.923185	4.923185	4.91684	0.00897318505275497	4.924786555469346	0.008682631522436455	2.69824	2.69824	2.69624	0.002828427124315829	2.6987448244190215	0.0027368420876532685	8.982814999999999	8.982814999999999	8.96633	0.02331331057634922	8.986976015273786	0.022558420906139024									4.92953;4.91684	2.70024;2.69624	8.9993;8.96633	2	0	2	30671;100126123	ENSDARG00000021924;ENSDARG00000092362	4.923185	4.923185	0.00897318505275497	2.69824	2.69824	0.002828427124315829	8.982814999999999	8.982814999999999	0.02331331057634922	4.92953;4.91684	2.70024;2.69624	8.9993;8.96633	0															0						Linear,2(1)	3.6353850604874745	8.021840572357178	2.316382884979248	5.70545768737793	2.3964377747245664	4.010920286178589	4.9107488	4.9356212	2.6943200000000003	2.70216	8.950504399999998	9.0151256	UP	1.0	0.0	0.0	
R-DRE-1614517	Sulfide oxidation to sulfate	2	2	1	1	0	1	1	1	1	0	0	22	2	4878	0.99104	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1614558	Degradation of cysteine and homocysteine	4	4	1	1	0	1	1	1	1	0	0	22	4	4876	0.98216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9754706	Atorvastatin ADME	8	11	2	1	0	1	1	1	2	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1482788	Acyl chain remodelling of PC	13	15	1	0	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1482839	Acyl chain remodelling of PE	12	15	1	0	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-381119	Unfolded Protein Response (UPR)	6	6	1	0	0	1	1	1	1	0	0	22	6	4874	0.97336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-209776	Metabolism of amine-derived hormones	4	5	2	2	1	1	1	1	2	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-209931	Serotonin and melatonin biosynthesis	3	3	1	1	0	1	1	1	1	0	0	22	3	4877	0.98659	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2022857	Keratan sulfate degradation	6	6	1	1	0	1	1	1	1	0	0	22	6	4874	0.97336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-177504	Retrograde neurotrophin signalling	6	7	1	1	0	1	1	1	1	0	0	22	7	4873	0.96899	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4641258	Degradation of DVL	39	42	1	1	0	1	1	1	1	0	0	22	42	4838	0.82719	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6781823	Formation of TC-NER Pre-Incision Complex	38	38	1	1	0	1	1	1	1	0	0	22	38	4842	0.84234	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6807505	RNA polymerase II transcribes snRNA genes	50	51	3	3	0	3	3	3	3	0	0	22	51	4829	0.79407	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-428643	Organic anion transporters	4	5	1	1	0	1	1	1	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-381771	Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)	7	8	1	1	0	1	1	1	1	0	0	22	8	4872	0.96463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-400508	Incretin synthesis, secretion, and inactivation	7	8	1	1	0	1	1	1	1	0	0	22	8	4872	0.96463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3232142	SUMOylation of ubiquitinylation proteins	24	27	2	0	0	1	1	1	2	0	0	22	27	4853	0.88535	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8948747	Regulation of PTEN localization	8	11	1	0	0	0	0	0	1	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8875555	MET activates RAP1 and RAC1	10	10	1	0	0	0	0	0	1	0	0	22	10	4870	0.95598	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3899300	SUMOylation of transcription cofactors	34	34	1	1	0	1	1	1	1	0	0	22	34	4846	0.85774	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-193648	NRAGE signals death through JNK	25	25	2	2	0	2	2	2	2	0	0	22	25	4855	0.89339	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-204998	Cell death signalling via NRAGE, NRIF and NADE	34	34	3	3	1	3	3	3	3	1	1	21	33	4847	0.99011	0.14226	0.14226	2.94	406452	sqstm1	ENSDARG00000075014		0.741721	0.741721	0.741721		0.741721		0.238029	0.238029	0.238029		0.23802899999999996		2.31128	2.31128	2.31128		2.31128										0.741721	0.238029	2.31128	0	1	0															1	406452	ENSDARG00000075014	0.741721	0.741721		0.238029	0.238029		2.31128	2.31128		0.741721	0.238029	2.31128	0						Poly 2,1(1)	1.7721986770629883	1.7721986770629883	1.7721986770629883	1.7721986770629883	0.0	1.7721986770629883	0.741721	0.741721	0.238029	0.238029	2.31128	2.31128	DOWN	0.0	1.0	0.0	
R-DRE-2173796	SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription	17	18	2	2	0	2	2	2	2	0	0	22	18	4862	0.9221	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6804116	TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest	8	8	1	0	0	1	1	1	1	0	0	22	8	4872	0.96463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-418346	Platelet homeostasis	40	43	3	3	1	2	2	2	3	0	0	22	43	4837	0.82345	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-71064	Lysine catabolism	5	5	1	1	0	1	1	1	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8854691	Interleukin-20 family signaling	7	8	1	1	0	0	0	0	1	0	0	22	8	4872	0.96463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8878159	Transcriptional regulation by RUNX3	52	54	1	1	0	1	1	1	1	0	0	22	54	4826	0.78331	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1433557	Signaling by SCF-KIT	22	23	1	0	0	1	1	0	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5610785	GLI3 is processed to GLI3R by the proteasome	41	44	1	1	0	1	1	1	1	0	0	22	44	4836	0.81972	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5610787	Hedgehog 'off' state	58	61	1	1	0	1	1	1	1	0	0	22	61	4819	0.75875	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-444821	Relaxin receptors	2	3	1	1	0	1	1	1	1	0	0	22	3	4877	0.98659	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196299	Beta-catenin phosphorylation cascade	13	13	1	1	0	1	1	1	1	0	0	22	13	4867	0.94313	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9717189	Sensory perception of taste	5	6	2	2	1	1	1	1	2	0	0	22	6	4874	0.97336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9717207	Sensory perception of sweet, bitter, and umami (glutamate) taste	5	6	2	2	1	1	1	1	2	0	0	22	6	4874	0.97336	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425410	Metal ion SLC transporters	9	9	1	0	0	0	0	0	1	0	0	22	9	4871	0.96029	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-435354	Zinc transporters	5	5	1	0	0	0	0	0	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6807878	COPI-mediated anterograde transport	49	51	3	3	0	3	3	3	3	0	0	22	51	4829	0.79407	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196836	Vitamin C (ascorbate) metabolism	5	5	1	0	0	1	1	0	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-163841	Gamma carboxylation, hypusine formation and arylsulfatase activation	22	23	1	0	0	1	1	0	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1660662	Glycosphingolipid metabolism	22	23	2	0	0	1	1	0	2	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1663150	The activation of arylsulfatases	5	5	1	0	0	1	1	0	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9013422	RHOBTB1 GTPase cycle	10	10	1	1	0	1	1	1	1	0	0	22	10	4870	0.95598	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9706574	RHOBTB GTPase Cycle	16	16	1	1	0	1	1	1	1	0	0	22	16	4864	0.93046	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5654741	Signaling by FGFR3	27	27	1	1	0	1	1	1	1	0	0	22	27	4853	0.88535	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-432722	Golgi Associated Vesicle Biogenesis	27	27	1	1	0	1	1	1	1	0	0	22	27	4853	0.88535	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-209968	Thyroxine biosynthesis	1	2	1	1	1	0	0	0	1	0	0	22	2	4878	0.99104	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1296041	Activation of G protein gated Potassium channels	20	22	2	2	0	2	2	2	2	0	0	22	22	4858	0.90559	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1296059	G protein gated Potassium channels	20	22	2	2	0	2	2	2	2	0	0	22	22	4858	0.90559	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1296065	Inwardly rectifying K+ channels	25	28	2	2	0	2	2	2	2	0	0	22	28	4852	0.88136	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-997272	Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	20	22	2	2	0	2	2	2	2	0	0	22	22	4858	0.90559	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75109	Triglyceride biosynthesis	6	6	3	2	1	2	2	2	3	1	1	21	5	4875	0.99971	0.026641	0.026641	16.67	325875	dgat1a	ENSDARG00000103503		5.9475	5.9475	5.9475		5.9475		2.95618	2.95618	2.95618		2.95618		11.9657	11.9657	11.9657		11.9657		0.0	5.9475	0.0	5.9475	2.95618	2.95618	11.9657	11.9657	5.9475	2.95618	11.9657	0	1	0															1	325875	ENSDARG00000103503	5.9475	5.9475		2.95618	2.95618		11.9657	11.9657		5.9475	2.95618	11.9657	0						Linear,1(1)	1.9007810354232788	1.9007810354232788	1.9007810354232788	1.9007810354232788	0.0	1.9007810354232788	5.9475	5.9475	2.95618	2.95618	11.9657	11.9657	DOWN	0.0	1.0	0.0	
R-DRE-8979227	Triglyceride metabolism	13	13	3	2	1	2	2	2	3	1	1	21	12	4868	0.99854	0.056866	0.056866	7.69	325875	dgat1a	ENSDARG00000103503		5.9475	5.9475	5.9475		5.9475		2.95618	2.95618	2.95618		2.95618		11.9657	11.9657	11.9657		11.9657		0.0	5.9475			2.95618		11.9657		5.9475	2.95618	11.9657	0	1	0															1	325875	ENSDARG00000103503	5.9475	5.9475		2.95618	2.95618		11.9657	11.9657		5.9475	2.95618	11.9657	0						Linear,1(1)	1.9007810354232788	1.9007810354232788	1.9007810354232788	1.9007810354232788	0.0	1.9007810354232788	5.9475	5.9475	2.95618	2.95618	11.9657	11.9657	DOWN	0.0	1.0	0.0	
R-DRE-456926	Thrombin signalling through proteinase activated receptors (PARs)	22	26	1	1	0	1	1	1	1	0	0	22	26	4854	0.88936	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2672351	Stimuli-sensing channels	30	33	1	1	0	1	1	1	1	0	0	22	33	4847	0.86163	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-432040	Vasopressin regulates renal water homeostasis via Aquaporins	26	27	3	3	0	3	3	3	3	0	0	22	27	4853	0.88535	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6783783	Interleukin-10 signaling	3	3	1	1	0	0	0	0	1	0	0	22	3	4877	0.98659	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8963899	Plasma lipoprotein remodeling	10	10	1	0	0	1	1	0	1	0	0	22	10	4870	0.95598	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2161522	Abacavir ADME	7	7	1	0	0	0	0	0	1	0	0	22	7	4873	0.96899	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3299685	Detoxification of Reactive Oxygen Species	17	18	1	1	1	1	1	1	1	1	1	21	17	4863	0.99718	0.077904	0.077904	5.56	541344	prdx1	ENSDARG00000058734		4.0996	4.0996	4.0996		4.0996		2.42279	2.42279	2.42279		2.42279		6.93694	6.93694	6.93694		6.93694		0.0	4.0996			2.42279		6.93694		4.0996	2.42279	6.93694	1	0	1	541344	ENSDARG00000058734	4.0996	4.0996		2.42279	2.42279		6.93694	6.93694		4.0996	2.42279	6.93694	0															0						Linear,1(1)	2.3367104530334473	2.3367104530334473	2.3367104530334473	2.3367104530334473	0.0	2.3367104530334473	4.0996	4.0996	2.42279	2.42279	6.93694	6.93694	UP	1.0	0.0	0.0	
R-DRE-2173789	TGF-beta receptor signaling activates SMADs	18	18	1	1	0	1	1	1	1	0	0	22	18	4862	0.9221	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5620920	Cargo trafficking to the periciliary membrane	21	21	1	1	0	0	0	0	1	0	0	22	21	4859	0.90969	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-917729	Endosomal Sorting Complex Required For Transport (ESCRT)	23	23	1	1	0	1	1	1	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2514856	The phototransduction cascade	20	20	2	2	0	2	2	2	2	0	0	22	20	4860	0.91381	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2514859	Inactivation, recovery and regulation of the phototransduction cascade	19	19	1	1	0	1	1	1	1	0	0	22	19	4861	0.91794	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4570464	SUMOylation of RNA binding proteins	26	26	1	0	0	1	1	1	1	0	0	22	26	4854	0.88936	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-202040	G-protein activation	16	19	1	1	0	1	1	1	1	0	0	22	19	4861	0.91794	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-381676	Glucagon-like Peptide-1 (GLP1) regulates insulin secretion	24	25	3	3	1	2	2	2	3	0	0	22	25	4855	0.89339	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-390466	Chaperonin-mediated protein folding	23	26	1	1	0	1	1	1	1	0	0	22	26	4854	0.88936	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-391251	Protein folding	23	26	1	1	0	1	1	1	1	0	0	22	26	4854	0.88936	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-400042	Adrenaline,noradrenaline inhibits insulin secretion	16	17	2	2	0	2	2	2	2	0	0	22	17	4863	0.92627	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-418597	G alpha (z) signalling events	22	23	1	1	0	1	1	1	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-420092	Glucagon-type ligand receptors	21	23	1	1	0	1	1	1	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-428930	Thromboxane signalling through TP receptor	15	17	1	1	0	1	1	1	1	0	0	22	17	4863	0.92627	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6814122	Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding	23	26	1	1	0	1	1	1	1	0	0	22	26	4854	0.88936	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8964315	G beta:gamma signalling through BTK	12	14	1	1	0	1	1	1	1	0	0	22	14	4866	0.93889	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8964616	G beta:gamma signalling through CDC42	14	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5673000	RAF activation	22	23	1	1	0	1	1	1	1	0	0	22	23	4857	0.90151	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8964572	Lipid particle organization	3	3	1	1	0	1	1	1	1	0	0	22	3	4877	0.98659	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-181431	Acetylcholine binding and downstream events	10	10	1	1	1	1	1	1	1	1	1	21	9	4871	0.99915	0.044024	0.044024	10.0	30725	chrna1	ENSDARG00000009021		0.726727	0.726727	0.726727		0.726727		0.238977	0.238977	0.238977		0.238977		2.20997	2.20997	2.20997		2.20997		0.0	0.726727	0.0	0.726727	0.238977	0.238977	2.20997	2.20997	0.726727	0.238977	2.20997	0	1	0															1	30725	ENSDARG00000009021	0.726727	0.726727		0.238977	0.238977		2.20997	2.20997		0.726727	0.238977	2.20997	0						Poly 2,1(1)	1.951396107673645	1.951396107673645	1.951396107673645	1.951396107673645	0.0	1.951396107673645	0.726727	0.726727	0.238977	0.238977	2.20997	2.20997	DOWN	0.0	1.0	0.0	
R-DRE-622323	Presynaptic nicotinic acetylcholine receptors	10	10	1	1	1	1	1	1	1	1	1	21	9	4871	0.99915	0.044024	0.044024	10.0	30725	chrna1	ENSDARG00000009021		0.726727	0.726727	0.726727		0.726727		0.238977	0.238977	0.238977		0.238977		2.20997	2.20997	2.20997		2.20997		0.0	0.726727	0.0	0.726727	0.238977	0.238977	2.20997	2.20997	0.726727	0.238977	2.20997	0	1	0															1	30725	ENSDARG00000009021	0.726727	0.726727		0.238977	0.238977		2.20997	2.20997		0.726727	0.238977	2.20997	0						Poly 2,1(1)	1.951396107673645	1.951396107673645	1.951396107673645	1.951396107673645	0.0	1.951396107673645	0.726727	0.726727	0.238977	0.238977	2.20997	2.20997	DOWN	0.0	1.0	0.0	
R-DRE-622327	Postsynaptic nicotinic acetylcholine receptors	10	10	1	1	1	1	1	1	1	1	1	21	9	4871	0.99915	0.044024	0.044024	10.0	30725	chrna1	ENSDARG00000009021		0.726727	0.726727	0.726727		0.726727		0.238977	0.238977	0.238977		0.238977		2.20997	2.20997	2.20997		2.20997		0.0	0.726727	0.0	0.726727	0.238977	0.238977	2.20997	2.20997	0.726727	0.238977	2.20997	0	1	0															1	30725	ENSDARG00000009021	0.726727	0.726727		0.238977	0.238977		2.20997	2.20997		0.726727	0.238977	2.20997	0						Poly 2,1(1)	1.951396107673645	1.951396107673645	1.951396107673645	1.951396107673645	0.0	1.951396107673645	0.726727	0.726727	0.238977	0.238977	2.20997	2.20997	DOWN	0.0	1.0	0.0	
R-DRE-3065676	SUMO is conjugated to E1 (UBA2:SAE1)	3	3	1	1	0	1	1	1	1	0	0	22	3	4877	0.98659	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3065678	SUMO is transferred from E1 to E2 (UBE2I, UBC9)	5	5	1	1	0	1	1	1	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9748787	Azathioprine ADME	11	11	1	1	0	1	1	1	1	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8853884	Transcriptional Regulation by VENTX	3	4	1	1	0	1	1	1	1	0	0	22	4	4876	0.98216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9664873	Pexophagy	8	8	2	2	1	2	2	2	2	1	1	21	7	4873	0.99947	0.03537	0.03537	12.5	406452	sqstm1	ENSDARG00000075014		0.741721	0.741721	0.741721		0.741721		0.238029	0.238029	0.238029		0.23802899999999996		2.31128	2.31128	2.31128		2.31128		0.0	0.741721	0.0	0.741721	0.238029	0.238029	2.31128	2.31128	0.741721	0.238029	2.31128	0	1	0															1	406452	ENSDARG00000075014	0.741721	0.741721		0.238029	0.238029		2.31128	2.31128		0.741721	0.238029	2.31128	0						Poly 2,1(1)	1.7721986770629883	1.7721986770629883	1.7721986770629883	1.7721986770629883	0.0	1.7721986770629883	0.741721	0.741721	0.238029	0.238029	2.31128	2.31128	DOWN	0.0	1.0	0.0	
R-DRE-936440	Negative regulators of DDX58/IFIH1 signaling	7	8	3	3	1	3	3	3	3	1	1	21	7	4873	0.99947	0.03537	0.03537	12.5	386968	calcoco1b	ENSDARG00000016391		0.692853	0.692853	0.692853		0.692853		0.23966	0.23966	0.23966		0.23966		2.00302	2.00302	2.00302		2.00302		0.0	0.692853	0.0	0.692853	0.23966	0.23966	2.00302	2.00302	0.692853	0.23966	2.00302	0	1	0															1	386968	ENSDARG00000016391	0.692853	0.692853		0.23966	0.23966		2.00302	2.00302		0.692853	0.23966	2.00302	0						Poly 2,1(1)	2.2257635593414307	2.2257635593414307	2.2257635593414307	2.2257635593414307	0.0	2.2257635593414307	0.692853	0.692853	0.23966	0.23966	2.00302	2.00302	DOWN	0.0	1.0	0.0	
R-DRE-442380	Zinc influx into cells by the SLC39 gene family	2	2	1	0	0	0	0	0	1	0	0	22	2	4878	0.99104	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-111933	Calmodulin induced events	15	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-111996	Ca-dependent events	16	16	1	1	0	1	1	1	1	0	0	22	16	4864	0.93046	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-111997	CaM pathway	15	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	11	15	1	1	0	1	1	1	1	0	0	22	15	4865	0.93466	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8866907	Activation of the TFAP2 (AP-2) family of transcription factors	7	7	1	1	0	1	1	1	1	0	0	22	7	4873	0.96899	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2980766	Nuclear Envelope Breakdown	21	21	2	1	0	2	2	2	2	0	0	22	21	4859	0.90969	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3301854	Nuclear Pore Complex (NPC) Disassembly	17	17	1	0	0	1	1	1	1	0	0	22	17	4863	0.92627	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-4419969	Depolymerisation of the Nuclear Lamina	5	5	1	1	0	1	1	1	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75035	Chk1/Chk2(Cds1) mediated inactivation of Cyclin B:Cdk1 complex	11	11	2	2	0	2	2	2	2	0	0	22	11	4869	0.95168	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-159231	Transport of Mature mRNA Derived from an Intronless Transcript	17	17	1	0	0	1	1	1	1	0	0	22	17	4863	0.92627	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-159234	Transport of Mature mRNAs Derived from Intronless Transcripts	17	17	1	0	0	1	1	1	1	0	0	22	17	4863	0.92627	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196843	Vitamin B2 (riboflavin) metabolism	5	5	1	0	0	1	1	0	1	0	0	22	5	4875	0.97775	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5362517	Signaling by Retinoic Acid	32	32	1	0	0	0	0	0	1	0	0	22	32	4848	0.86554	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-180024	DARPP-32 events	16	16	2	2	0	2	2	2	2	0	0	22	16	4864	0.93046	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1295596	Spry regulation of FGF signaling	13	13	1	1	0	1	1	1	1	0	0	22	13	4867	0.94313	1.0	1.0	0.0																																		0	0	0															0															0																							
