Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Fenitrothion_DESeq_normData
Work Source: Fenitrothion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:42.56
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 690
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-9748784	Drug ADME	61	67	4	4	2	4	4	4	4	2	2	73	65	4762	0.91773	0.27355	0.27355	2.99	555510;447803	cyp2aa12;pon1	ENSDARG00000102805;ENSDARG00000032496		0.0908394	0.0908394	0.0420458	0.06900457087700787	0.08826204237230312	0.06890823794901378	0.06292555	0.06292555	0.0235901	0.055628726872048784	0.06084778729963788	0.05555106711600569	0.13280124999999998	0.13280124999999998	0.0749405	0.08182745737907911	0.12974495070343728	0.08171322322821847									0.0420458;0.139633	0.0235901;0.102261	0.0749405;0.190662	2	0	2	555510;447803	ENSDARG00000102805;ENSDARG00000032496	0.0908394	0.0908394	0.06900457087700787	0.06292555	0.06292555	0.055628726872048784	0.13280124999999998	0.13280124999999998	0.08182745737907911	0.0420458;0.139633	0.0235901;0.102261	0.0749405;0.190662	0															0						Linear,1(0.5);Poly 2,1(0.5)	2.1026869602300673	4.241334795951843	1.8450993299484253	2.396235466003418	0.389712099161437	2.1206673979759216	-0.004796055999999993	0.18647485600000002	-0.014171931999999998	0.140023032	0.019394179999999983	0.24620831999999998	UP	1.0	0.0	0.0	
R-DRE-9753281	Paracetamol ADME	25	27	2	2	0	2	2	2	2	0	0	75	27	4800	0.65875	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-15869	Metabolism of nucleotides	53	53	2	2	0	2	2	2	2	0	0	75	53	4774	0.43975	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1266738	Developmental Biology	200	204	4	4	1	3	3	3	4	0	0	75	204	4623	0.040243	1.0	0.075607	0.0																																		0	0	0															0															0																							
R-DRE-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	67	73	6	6	3	6	6	6	6	3	3	72	70	4757	0.97514	0.10023	0.10023	4.11	567406;406650;322544	ahsg2;timp2b;dnajc3a	ENSDARG00000069293;ENSDARG00000075261;ENSDARG00000041110		0.2216642666666667	0.0605529	0.0576139	0.28160215561764323	0.26927683990265716	0.29555008863349325	0.11444866666666668	0.0277455	0.0274025	0.1504714342909754	0.139798696025643	0.15802251637634968	0.43027566666666667	0.132153	0.121134	0.5259351979990816	0.519608595232057	0.5515392062837062									0.0605529;0.546826;0.0576139	0.0277455;0.288198;0.0274025	0.132153;1.03754;0.121134	2	1	2	406650;322544	ENSDARG00000075261;ENSDARG00000041110	0.30221995	0.30221995	0.3459251933485114	0.15780025	0.15780025	0.18441026655293624	0.579337	0.579337	0.6479968969200391	0.546826;0.0576139	0.288198;0.0274025	1.03754;0.121134	1	567406	ENSDARG00000069293	0.0605529	0.0605529		0.0277455	0.0277455		0.132153	0.132153		0.0605529	0.0277455	0.132153	0						Linear,1(0.34);Poly 2,2(0.67)	3.3860099817999023	11.208163022994995	1.823847770690918	5.5472731590271	1.8637658249386726	3.8370420932769775	-0.09699857081977475	0.5403271041531081	-0.05582579059609108	0.28472312392942445	-0.16487603648982851	1.0254273698231617	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-392499	Metabolism of proteins	947	977	39	32	17	35	35	34	39	15	15	60	962	3865	0.57469	0.54068	1.0	1.54	724080;567406;492781;436584;406650;406596;393376;353221;335656;335655;325316;322544;322513;30647;100329340	b4galt5;ahsg2;mvda;gcgb;timp2b;socs3b;hif1al;pomca;gngt1;gngt2a;pigp;dnajc3a;uap1;psme2;slc34a1a	ENSDARG00000037815;ENSDARG00000069293;ENSDARG00000099336;ENSDARG00000040907;ENSDARG00000075261;ENSDARG00000026611;ENSDARG00000100826;ENSDARG00000043135;ENSDARG00000035798;ENSDARG00000010680;ENSDARG00000038805;ENSDARG00000041110;ENSDARG00000052170;ENSDARG00000033144;ENSDARG00000028824		0.19659022200000004	0.0696545	0.00866333	0.17789482431675138	0.2109220156255232	0.1901496405192106	0.11633193466666668	0.0288699	0.00644822	0.10664220626646988	0.1228764029915882	0.11142133505316999	0.33763247999999996	0.168056	0.0116394	0.30333301642811933	0.3677301927906389	0.33225163169511795									0.0654388;0.0605529;0.307595;0.328424;0.546826;0.396132;0.00866333;0.320538;0.0312898;0.435876;0.222178;0.0576139;0.0607148;0.0373563;0.0696545	0.0282744;0.0277455;0.200987;0.210949;0.288198;0.240012;0.00644822;0.207183;0.0195385;0.254814;0.154813;0.0274025;0.0278133;0.0219307;0.0288699	0.151453;0.132153;0.470749;0.511319;1.03754;0.653802;0.0116394;0.495911;0.050109;0.745595;0.318858;0.121134;0.132537;0.0636318;0.168056	11	4	11	492781;436584;406650;406596;393376;353221;335655;325316;322544;322513;30647	ENSDARG00000099336;ENSDARG00000040907;ENSDARG00000075261;ENSDARG00000026611;ENSDARG00000100826;ENSDARG00000043135;ENSDARG00000010680;ENSDARG00000038805;ENSDARG00000041110;ENSDARG00000052170;ENSDARG00000033144	0.24744703	0.307595	0.18315502713264492	0.14914097454545458	0.200987	0.10712367423065323	0.4147923818181818	0.470749	0.32161345734378033	0.307595;0.328424;0.546826;0.396132;0.00866333;0.320538;0.435876;0.222178;0.0576139;0.0607148;0.0373563	0.200987;0.210949;0.288198;0.240012;0.00644822;0.207183;0.254814;0.154813;0.0274025;0.0278133;0.0219307	0.470749;0.511319;1.03754;0.653802;0.0116394;0.495911;0.745595;0.318858;0.121134;0.132537;0.0636318	4	724080;567406;335656;100329340	ENSDARG00000037815;ENSDARG00000069293;ENSDARG00000035798;ENSDARG00000028824	0.05673400000000001	0.06299585	0.017365715016856235	0.026107075	0.02800995	0.004403071414649096	0.12544275	0.141803	0.05232151732238539	0.0654388;0.0605529;0.0312898;0.0696545	0.0282744;0.0277455;0.0195385;0.0288699	0.151453;0.132153;0.050109;0.168056	0						Linear,7(0.47);Poly 2,8(0.54)	1.9727499275593467	32.10244417190552	1.5108187198638916	5.5472731590271	1.11229144889725	1.7059437036514282	0.10656301958451114	0.28661742441548893	0.06236353212061371	0.1703003372127196	0.18412479379182034	0.4911401662081797	UP	0.7333333333333333	0.26666666666666666	0.0	
R-DRE-597592	Post-translational protein modification	730	752	28	21	12	24	24	23	28	10	10	65	742	4085	0.38546	0.73422	0.74739	1.33	724080;567406;492781;406650;406596;393376;325316;322544;322513;30647	b4galt5;ahsg2;mvda;timp2b;socs3b;hif1al;pigp;dnajc3a;uap1;psme2	ENSDARG00000037815;ENSDARG00000069293;ENSDARG00000099336;ENSDARG00000075261;ENSDARG00000026611;ENSDARG00000100826;ENSDARG00000038805;ENSDARG00000041110;ENSDARG00000052170;ENSDARG00000033144		0.17630710300000002	0.0630768	0.00866333	0.1842402184404772	0.2066587296918773	0.20849663925530335	0.10236246200000002	0.028043850000000002	0.00644822	0.10742553828965229	0.11768432227437743	0.11821407603898121	0.30934972	0.14199499999999998	0.0116394	0.3243926410103136	0.3678623439485377	0.37522634452878173									0.0654388;0.0605529;0.307595;0.546826;0.396132;0.00866333;0.222178;0.0576139;0.0607148;0.0373563	0.0282744;0.0277455;0.200987;0.288198;0.240012;0.00644822;0.154813;0.0274025;0.0278133;0.0219307	0.151453;0.132153;0.470749;1.03754;0.653802;0.0116394;0.318858;0.121134;0.132537;0.0636318	8	2	8	492781;406650;406596;393376;325316;322544;322513;30647	ENSDARG00000099336;ENSDARG00000075261;ENSDARG00000026611;ENSDARG00000100826;ENSDARG00000038805;ENSDARG00000041110;ENSDARG00000052170;ENSDARG00000033144	0.20463491625	0.1414464	0.1976250369724273	0.12095059	0.09131315000000001	0.11341537847476141	0.3512364	0.2256975	0.353898546079022	0.307595;0.546826;0.396132;0.00866333;0.222178;0.0576139;0.0607148;0.0373563	0.200987;0.288198;0.240012;0.00644822;0.154813;0.0274025;0.0278133;0.0219307	0.470749;1.03754;0.653802;0.0116394;0.318858;0.121134;0.132537;0.0636318	2	724080;567406	ENSDARG00000037815;ENSDARG00000069293	0.06299585	0.06299585	0.003454853022199343	0.02800995	0.02800995	3.739887765700217E-4	0.141803	0.141803	0.013647160876900169	0.0654388;0.0605529	0.0282744;0.0277455	0.151453;0.132153	0						Linear,4(0.4);Poly 2,6(0.6)	2.2151014487823515	24.275894045829773	1.5108187198638916	5.5472731590271	1.2837634365118031	1.9084964394569397	0.062113832531742796	0.2905003734682572	0.035779423546473677	0.16894550045352635	0.10828907804917268	0.5104103619508275	UP	0.8	0.2	0.0	
R-DRE-8957275	Post-translational protein phosphorylation	58	60	6	6	3	6	6	6	6	3	3	72	57	4770	0.98708	0.063312	0.063312	5.0	567406;406650;322544	ahsg2;timp2b;dnajc3a	ENSDARG00000069293;ENSDARG00000075261;ENSDARG00000041110		0.2216642666666667	0.0605529	0.0576139	0.28160215561764323	0.26927683990265716	0.29555008863349325	0.11444866666666668	0.0277455	0.0274025	0.1504714342909754	0.139798696025643	0.15802251637634968	0.43027566666666667	0.132153	0.121134	0.5259351979990816	0.519608595232057	0.5515392062837062	2.0	0.546826			0.288198		1.03754		0.0605529;0.546826;0.0576139	0.0277455;0.288198;0.0274025	0.132153;1.03754;0.121134	2	1	2	406650;322544	ENSDARG00000075261;ENSDARG00000041110	0.30221995	0.30221995	0.3459251933485114	0.15780025	0.15780025	0.18441026655293624	0.579337	0.579337	0.6479968969200391	0.546826;0.0576139	0.288198;0.0274025	1.03754;0.121134	1	567406	ENSDARG00000069293	0.0605529	0.0605529		0.0277455	0.0277455		0.132153	0.132153		0.0605529	0.0277455	0.132153	0						Linear,1(0.34);Poly 2,2(0.67)	3.3860099817999023	11.208163022994995	1.823847770690918	5.5472731590271	1.8637658249386726	3.8370420932769775	-0.09699857081977475	0.5403271041531081	-0.05582579059609108	0.28472312392942445	-0.16487603648982851	1.0254273698231617	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-1257604	PIP3 activates AKT signaling	153	159	2	2	1	2	2	2	2	1	1	74	158	4669	0.29403	0.91727	0.51916	0.63	30647	psme2	ENSDARG00000033144		0.0373563	0.0373563	0.0373563		0.0373563		0.0219307	0.0219307	0.0219307		0.0219307		0.0636318	0.0636318	0.0636318		0.0636318										0.0373563	0.0219307	0.0636318	1	0	1	30647	ENSDARG00000033144	0.0373563	0.0373563		0.0219307	0.0219307		0.0636318	0.0636318		0.0373563	0.0219307	0.0636318	0															0						Poly 2,1(1)	1.7059437036514282	1.7059437036514282	1.7059437036514282	1.7059437036514282	0.0	1.7059437036514282	0.0373563	0.0373563	0.0219307	0.0219307	0.0636318	0.0636318	UP	1.0	0.0	0.0	
R-DRE-1280215	Cytokine Signaling in Immune system	180	206	7	6	6	7	7	7	7	6	6	69	200	4627	0.963	0.093963	0.13293	2.91	566185;503595;406596;368481;30647;100134976	caspbl;tnfsf10l4;socs3b;stat1b;psme2;il21r.1	ENSDARG00000094433;ENSDARG00000058068;ENSDARG00000026611;ENSDARG00000076182;ENSDARG00000033144;ENSDARG00000069961	368481(0.3211)	0.3139361166666667	0.35280599999999995	0.0373563	0.21776464868135428	0.2838211118945775	0.18244008976184323	0.17619890000000002	0.22091850000000002	0.0219307	0.12080243300026701	0.16625108757882123	0.11004976594291078	0.5690611333333333	0.564181	0.0636318	0.4028264536091276	0.49469721124354554	0.3082167620183615									0.0820844;0.589829;0.396132;0.30948;0.0373563;0.468735	0.0294337;0.298005;0.240012;0.201825;0.0219307;0.265987	0.228916;1.16743;0.653802;0.47456;0.0636318;0.826027	6	0	6	566185;503595;406596;368481;30647;100134976	ENSDARG00000094433;ENSDARG00000058068;ENSDARG00000026611;ENSDARG00000076182;ENSDARG00000033144;ENSDARG00000069961	0.3139361166666667	0.35280599999999995	0.21776464868135428	0.17619890000000002	0.22091850000000002	0.12080243300026701	0.5690611333333333	0.564181	0.4028264536091276	0.0820844;0.589829;0.396132;0.30948;0.0373563;0.468735	0.0294337;0.298005;0.240012;0.201825;0.0219307;0.265987	0.228916;1.16743;0.653802;0.47456;0.0636318;0.826027	0															0						Linear,4(0.67);Poly 2,2(0.34)	2.470659884845558	18.715810656547546	1.601833462715149	8.386012077331543	2.7193351430799173	1.6638103723526	0.13968810739331852	0.4881841259400149	0.07953682195778064	0.2728609780422193	0.24673283969582122	0.8913894269708453	UP	1.0	0.0	0.0	
R-DRE-1280218	Adaptive Immune System	326	362	10	9	4	9	9	9	10	4	4	71	358	4469	0.34061	0.81551	0.65704	1.1	563727;503595;406596;30647	map3k8;tnfsf10l4;socs3b;psme2	ENSDARG00000061710;ENSDARG00000058068;ENSDARG00000026611;ENSDARG00000033144		0.264955975	0.21674415	0.0365066	0.27491838843885263	0.28714432204300977	0.2267462399722775	0.1453694	0.13097135000000001	0.0215299	0.14471602369244857	0.16747182362589763	0.12784935917051027	0.48669125	0.3587169	0.0619012	0.532527662295719	0.495065079395012	0.41387201885433833									0.0365066;0.589829;0.396132;0.0373563	0.0215299;0.298005;0.240012;0.0219307	0.0619012;1.16743;0.653802;0.0636318	3	1	3	503595;406596;30647	ENSDARG00000058068;ENSDARG00000026611;ENSDARG00000033144	0.34110576666666664	0.396132	0.2803166706199675	0.18664923333333336	0.240012	0.1455676592855134	0.6282879333333333	0.653802	0.5523412371706583	0.589829;0.396132;0.0373563	0.298005;0.240012;0.0219307	1.16743;0.653802;0.0636318	1	563727	ENSDARG00000061710	0.0365066	0.0365066		0.0215299	0.0215299		0.0619012	0.0619012		0.0365066	0.0215299	0.0619012	0						Linear,2(0.5);Poly 2,2(0.5)	1.6121297988733994	6.453695058822632	1.5242408514022827	1.7059437036514282	0.07464579201918872	1.6117552518844604	-0.004464045670075523	0.5343759956700755	0.0035476967814004057	0.28719110321859964	-0.035185859049804646	1.0085683590498047	UP	0.75	0.25	0.0	
R-DRE-162582	Signal Transduction	1254	1356	54	46	20	45	45	43	54	16	16	59	1340	3487	0.13353	0.91688	0.24319	1.18	569134;566903;560530;554221;436584;406596;405885;368410;353221;335656;335655;324140;30647;101886353;100329592;100148183	ubxn11;gpr132b;sstr2b;pthlha;gcgb;socs3b;pth1b;pde6a;pomca;gngt1;gngt2a;sgk1;psme2;fgfbp1b;p2ry13;edn3b	ENSDARG00000053828;ENSDARG00000103540;ENSDARG00000069806;ENSDARG00000031737;ENSDARG00000040907;ENSDARG00000026611;ENSDARG00000091961;ENSDARG00000000380;ENSDARG00000043135;ENSDARG00000035798;ENSDARG00000010680;ENSDARG00000025522;ENSDARG00000033144;ENSDARG00000091660;ENSDARG00000069944;ENSDARG00000086669		0.2119630125	0.1479101	0.0312898	0.19246993289726366	0.19703719205138193	0.16811432941728793	0.12432246250000002	0.093201	0.0195385	0.10824678896168619	0.11922211091723457	0.1034804714565882	0.368878575	0.2457725	0.050109	0.3635266873800134	0.33033861406549797	0.2813436845033052									0.0369383;0.661101;0.292998;0.0678868;0.328424;0.396132;0.0614623;0.0333796;0.320538;0.0312898;0.435876;0.0417739;0.0373563;0.350432;0.227168;0.0686522	0.021766;0.31173;0.19368;0.0285848;0.210949;0.240012;0.0277235;0.0204267;0.207183;0.0195385;0.254814;0.0234672;0.0219307;0.220952;0.157727;0.028675	0.0626867;1.40203;0.443246;0.161226;0.511319;0.653802;0.13626;0.0545463;0.495911;0.050109;0.745595;0.0743614;0.0636318;0.555788;0.327181;0.164364	11	5	11	569134;554221;436584;406596;353221;335655;324140;30647;101886353;100329592;100148183	ENSDARG00000053828;ENSDARG00000031737;ENSDARG00000040907;ENSDARG00000026611;ENSDARG00000043135;ENSDARG00000010680;ENSDARG00000025522;ENSDARG00000033144;ENSDARG00000091660;ENSDARG00000069944;ENSDARG00000086669	0.21010704545454545	0.227168	0.16129331197506222	0.12873279090909093	0.157727	0.1022297060084245	0.34689689999999995	0.327181	0.2548523197462366	0.0369383;0.0678868;0.328424;0.396132;0.320538;0.435876;0.0417739;0.0373563;0.350432;0.227168;0.0686522	0.021766;0.0285848;0.210949;0.240012;0.207183;0.254814;0.0234672;0.0219307;0.220952;0.157727;0.028675	0.0626867;0.161226;0.511319;0.653802;0.495911;0.745595;0.0743614;0.0636318;0.555788;0.327181;0.164364	5	566903;560530;405885;368410;335656	ENSDARG00000103540;ENSDARG00000069806;ENSDARG00000091961;ENSDARG00000000380;ENSDARG00000035798	0.21604614	0.0614623	0.2717505983259246	0.11461974000000001	0.0277235	0.1328219737271021	0.4172382600000001	0.13626	0.5735349395855391	0.661101;0.292998;0.0614623;0.0333796;0.0312898	0.31173;0.19368;0.0277235;0.0204267;0.0195385	1.40203;0.443246;0.13626;0.0545463;0.050109	0						Linear,8(0.5);Poly 2,8(0.5)	1.8460985580554194	30.16978645324707	1.5043119192123413	3.1377580165863037	0.43754508939609066	1.7262166142463684	0.11765274538034083	0.3062732796196592	0.07128153590877376	0.17736338909122626	0.19075049818379347	0.5470066518162067	UP	0.6875	0.3125	0.0	
R-DRE-1640170	Cell Cycle	371	392	28	22	4	23	23	21	28	3	3	72	389	4438	0.13845	0.94635	0.28053	0.77	564741;30647;100333576	cep78;psme2;mcm8	ENSDARG00000039229;ENSDARG00000033144;ENSDARG00000074326		0.03275746666666667	0.0340569	0.0268592	0.005367836840230249	0.032744430488212364	0.005858426831731821	0.020033166666666668	0.0206908	0.017478	0.002298041671365718	0.020003066063498935	0.002495785881692726	0.05365496666666667	0.0560573	0.0412758	0.011369964295605	0.05371149020533145	0.01244646855475484									0.0340569;0.0373563;0.0268592	0.0206908;0.0219307;0.017478	0.0560573;0.0636318;0.0412758	2	1	2	30647;100333576	ENSDARG00000033144;ENSDARG00000074326	0.032107750000000004	0.032107750000000004	0.007422570592793303	0.019704350000000002	0.019704350000000002	0.003148534364589319	0.0524538	0.0524538	0.015808079200206465	0.0373563;0.0268592	0.0219307;0.017478	0.0636318;0.0412758	1	564741	ENSDARG00000039229	0.0340569	0.0340569		0.0206908	0.0206908		0.0560573	0.0560573		0.0340569	0.0206908	0.0560573	0						Poly 2,3(1)	1.8340118483384238	5.543938040733337	1.661238670349121	2.176755666732788	0.2856046854609596	1.7059437036514282	0.026683187459107707	0.03883174587422564	0.0174326877106256	0.022633645622707737	0.04078864085104843	0.0665212924822849	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-199991	Membrane Trafficking	314	315	4	1	0	3	3	2	4	0	0	75	315	4512	0.0066008	1.0	0.014402	0.0																																		0	0	0															0															0																							
R-DRE-212436	Generic Transcription Pathway	462	490	18	15	7	17	17	16	18	7	7	68	483	4344	0.52081	0.63384	1.0	1.43	60636;548604;541344;436968;402880;324140;30647	pax5;nr4a3;prdx1;cox6b1;cox4i1l;sgk1;psme2	ENSDARG00000037383;ENSDARG00000055854;ENSDARG00000058734;ENSDARG00000045230;ENSDARG00000012388;ENSDARG00000025522;ENSDARG00000033144		0.24325268571428568	0.160993	0.0337956	0.2234158396483892	0.21251824698901897	0.219006205004366	0.14083179999999998	0.116574	0.0205527	0.12354409875218647	0.12393612760181004	0.12145472549673195	0.4228139714285714	0.222336	0.0555716	0.4057363961577259	0.36706634527047977	0.3969248056250559									0.520129;0.0337956;0.160993;0.448514;0.460207;0.0417739;0.0373563	0.281116;0.0205527;0.116574;0.259189;0.262993;0.0234672;0.0219307	0.962359;0.0555716;0.222336;0.77613;0.805308;0.0743614;0.0636318	6	1	6	548604;541344;436968;402880;324140;30647	ENSDARG00000055854;ENSDARG00000058734;ENSDARG00000045230;ENSDARG00000012388;ENSDARG00000025522;ENSDARG00000033144	0.19710663333333334	0.10138345	0.20496369538054943	0.11745109999999999	0.0700206	0.11714885100107471	0.3328898	0.1483487	0.3600292103436942	0.0337956;0.160993;0.448514;0.460207;0.0417739;0.0373563	0.0205527;0.116574;0.259189;0.262993;0.0234672;0.0219307	0.0555716;0.222336;0.77613;0.805308;0.0743614;0.0636318	1	60636	ENSDARG00000037383	0.520129	0.520129		0.281116	0.281116		0.962359	0.962359		0.520129	0.281116	0.962359	0						Linear,4(0.58);Poly 2,3(0.43)	1.6932551087173688	11.897832989692688	1.5212618112564087	2.006887435913086	0.16287455494666486	1.7059437036514282	0.07774391552883553	0.4087614558997359	0.04930905085059063	0.23235454914940934	0.1222402428459124	0.7233877000112304	UP	0.8571428571428571	0.14285714285714285	0.0	
R-DRE-2262752	Cellular responses to stress	314	351	12	11	6	11	11	11	12	6	6	69	345	4482	0.71093	0.45149	0.65567	1.71	541344;436968;403080;402880;393376;30647	prdx1;cox6b1;dnajc2;cox4i1l;hif1al;psme2	ENSDARG00000058734;ENSDARG00000045230;ENSDARG00000070477;ENSDARG00000012388;ENSDARG00000100826;ENSDARG00000033144		0.26979943833333336	0.3047535	0.00866333	0.22656855207618115	0.19806949543742974	0.221906403165558	0.15723915333333333	0.1878815	0.00644822	0.1252621813188301	0.11749411772259129	0.1248831922093889	0.4658297	0.499233	0.0116394	0.410235526092039	0.3366240510492404	0.3957067607348925									0.160993;0.448514;0.503063;0.460207;0.00866333;0.0373563	0.116574;0.259189;0.2763;0.262993;0.00644822;0.0219307	0.222336;0.77613;0.915933;0.805308;0.0116394;0.0636318	6	0	6	541344;436968;403080;402880;393376;30647	ENSDARG00000058734;ENSDARG00000045230;ENSDARG00000070477;ENSDARG00000012388;ENSDARG00000100826;ENSDARG00000033144	0.26979943833333336	0.3047535	0.22656855207618115	0.15723915333333333	0.1878815	0.1252621813188301	0.4658297	0.499233	0.410235526092039	0.160993;0.448514;0.503063;0.460207;0.00866333;0.0373563	0.116574;0.259189;0.2763;0.262993;0.00644822;0.0219307	0.222336;0.77613;0.915933;0.805308;0.0116394;0.0636318	0															0						Linear,4(0.67);Poly 2,2(0.34)	1.8413475388173268	11.201759457588196	1.5212618112564087	2.409849166870117	0.3444584639740958	1.856415569782257	0.0885068391797049	0.4510920374869617	0.057008533422287136	0.2574697732443795	0.13757291365934793	0.794086486340652	UP	1.0	0.0	0.0	
R-DRE-3700989	Transcriptional Regulation by TP53	208	211	11	9	4	10	10	9	11	4	4	71	207	4620	0.77982	0.40519	0.56437	1.9	541344;436968;402880;324140	prdx1;cox6b1;cox4i1l;sgk1	ENSDARG00000058734;ENSDARG00000045230;ENSDARG00000012388;ENSDARG00000025522		0.277871975	0.3047535	0.0417739	0.20957715989869338	0.29982852843025826	0.1953159636374865	0.16555579999999998	0.1878815	0.0234672	0.11668986112380689	0.18000369260173105	0.10517516693822244	0.46953385000000003	0.499233	0.0743614	0.3759492524648639	0.5034128297362575	0.35926784694653996									0.160993;0.448514;0.460207;0.0417739	0.116574;0.259189;0.262993;0.0234672	0.222336;0.77613;0.805308;0.0743614	4	0	4	541344;436968;402880;324140	ENSDARG00000058734;ENSDARG00000045230;ENSDARG00000012388;ENSDARG00000025522	0.277871975	0.3047535	0.20957715989869338	0.16555579999999998	0.1878815	0.11668986112380689	0.46953385000000003	0.499233	0.3759492524648639	0.160993;0.448514;0.460207;0.0417739	0.116574;0.259189;0.262993;0.0234672	0.222336;0.77613;0.805308;0.0743614	0															0						Linear,3(0.75);Poly 2,1(0.25)	1.6887104924150547	6.798363089561462	1.5212618112564087	2.006887435913086	0.22671095813028325	1.6351069211959839	0.07248635829928055	0.4832575917007196	0.05119973609866926	0.2799118639013307	0.10110358258443336	0.8379641174155668	UP	1.0	0.0	0.0	
