Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Malathion_DESeq_normData
Work Source: Malathion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:43.42
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 435
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-9748784	Drug ADME	62	67	3	3	2	3	3	2	3	1	1	92	66	4743	0.63555	0.72531	1.0	1.49	322482	adh8a	ENSDARG00000091211		0.0696821	0.0696821	0.0696821		0.0696821		0.0287462	0.0287462	0.0287462		0.028746199999999996		0.168912	0.168912	0.168912		0.168912										0.0696821	0.0287462	0.168912	0	1	0															1	322482	ENSDARG00000091211	0.0696821	0.0696821		0.0287462	0.0287462		0.168912	0.168912		0.0696821	0.0287462	0.168912	0						Poly 2,1(1)	2.4093146324157715	2.4093146324157715	2.4093146324157715	2.4093146324157715	0.0	2.4093146324157715	0.0696821	0.0696821	0.0287462	0.0287462	0.168912	0.168912	DOWN	0.0	1.0	0.0	
R-DRE-9753281	Paracetamol ADME	25	27	1	1	1	1	1	0	1	0	0	93	27	4782	0.59538	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-15869	Metabolism of nucleotides	53	53	2	2	2	2	2	2	2	2	2	91	51	4758	0.92147	0.26624	0.26624	3.77	436734;393393	txn;adprm	ENSDARG00000044125;ENSDARG00000026090		0.279583	0.279583	0.22468	0.07764456721496993	0.270995644017572	0.07668893957059342	0.1850515	0.1850515	0.156283	0.04068480286913031	0.1805518305724554	0.04018406568013817	0.42312950000000005	0.42312950000000005	0.323011	0.1415889405444505	0.40747000598461436	0.13984630341508547									0.22468;0.334486	0.156283;0.21382	0.323011;0.523248	2	0	2	436734;393393	ENSDARG00000044125;ENSDARG00000026090	0.279583	0.279583	0.07764456721496993	0.1850515	0.1850515	0.04068480286913031	0.42312950000000005	0.42312950000000005	0.1415889405444505	0.22468;0.334486	0.156283;0.21382	0.323011;0.523248	0															0						Linear,2(1)	1.8303712305341497	3.663331627845764	1.7628122568130493	1.9005193710327148	0.09737363428235594	1.831665813922882	0.17197312000000003	0.38719288	0.12866524000000001	0.24143776	0.22689724000000003	0.6193617600000001	UP	1.0	0.0	0.0	
R-DRE-1266738	Developmental Biology	201	204	4	3	3	4	4	3	4	3	3	90	201	4608	0.45385	0.75122	1.0	1.47	794479;556598;436665	col8a2;si:dkey-21e2.16;krt95	ENSDARG00000060893;ENSDARG00000094077;ENSDARG00000014356		0.2241653	0.119015	0.0572389	0.23764126250499934	0.2222272069334411	0.23209711025904553	0.10874273333333334	0.0269963	0.0248829	0.14342312674162186	0.10522883758058434	0.14199132534954148	0.5294026666666667	0.569246	0.12136	0.38965180488396733	0.5481905210129646	0.3683822738456512									0.119015;0.496242;0.0572389	0.0248829;0.274349;0.0269963	0.569246;0.897602;0.12136	1	2	1	794479	ENSDARG00000060893	0.119015	0.119015		0.0248829	0.0248829		0.569246	0.569246		0.119015	0.0248829	0.569246	2	556598;436665	ENSDARG00000094077;ENSDARG00000014356	0.27674045	0.27674045	0.310422068971916	0.15067265000000002	0.15067265000000002	0.1749047715148017	0.509481	0.509481	0.548885982041808	0.496242;0.0572389	0.274349;0.0269963	0.897602;0.12136	0						Linear,1(0.34);Poly 2,2(0.67)	1.722628765101048	5.189468502998352	1.600119948387146	1.9565730094909668	0.19704905087363028	1.6327755451202393	-0.04475110388053488	0.4930817038805349	-0.05355581309796134	0.271041279764628	0.08847014076430176	0.9703351925690316	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-1500931	Cell-Cell communication	37	39	1	1	1	1	1	1	1	1	1	92	38	4771	0.83151	0.52761	0.52761	2.56	798787	rnasel3	ENSDARG00000036171		0.0875684	0.0875684	0.0875684		0.0875684		0.0279606	0.0279606	0.0279606		0.0279606		0.274251	0.274251	0.274251		0.274251										0.0875684	0.0279606	0.274251	0	1	0															1	798787	ENSDARG00000036171	0.0875684	0.0875684		0.0279606	0.0279606		0.274251	0.274251		0.0875684	0.0279606	0.274251	0						Poly 2,1(1)	1.5799181461334229	1.5799181461334229	1.5799181461334229	1.5799181461334229	0.0	1.5799181461334229	0.0875684	0.0875684	0.0279606	0.0279606	0.274251	0.274251	DOWN	0.0	1.0	0.0	
R-DRE-381426	Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)	67	73	5	4	4	5	5	5	5	4	4	89	69	4740	0.98799	0.048992	0.048992	5.48	570510;556598;100301946;100137107	notum1a;si:dkey-21e2.16;igfbp6b;zgc:174260	ENSDARG00000031126;ENSDARG00000094077;ENSDARG00000090833;ENSDARG00000091800		0.280906325	0.27900055	0.0489552	0.26062765424057077	0.26917004441831077	0.2664372541566761	0.151820175	0.1509784	0.0251659	0.1448607719622851	0.1454557860434225	0.14616397589563931	0.520958625	0.517879	0.0952325	0.4676771651059761	0.498524318850882	0.48535604974438257	2.5	0.5064555000000001			0.27725350000000004		0.925223		0.516669;0.496242;0.0617591;0.0489552	0.280158;0.274349;0.0276078;0.0251659	0.952844;0.897602;0.138156;0.0952325	1	3	1	100301946	ENSDARG00000090833	0.0617591	0.0617591		0.0276078	0.0276078		0.138156	0.138156		0.0617591	0.0276078	0.138156	3	570510;556598;100137107	ENSDARG00000031126;ENSDARG00000094077;ENSDARG00000091800	0.35395540000000003	0.496242	0.2643353118338145	0.19322430000000002	0.274349	0.14557182240450928	0.6485595000000001	0.897602	0.47999062109352714	0.516669;0.496242;0.0489552	0.280158;0.274349;0.0251659	0.952844;0.897602;0.0952325	0						Linear,2(0.5);Poly 2,2(0.5)	1.6486177784046863	6.606174468994141	1.5078024864196777	1.777336597442627	0.11282096156221673	1.660517692565918	0.025491223844240685	0.5363214261557594	0.009856618476960566	0.29378373152303944	0.06263500319614335	0.9792822468038567	DOWN	0.25	0.75	0.0	
R-DRE-392499	Metabolism of proteins	947	977	25	24	15	25	25	24	25	14	14	79	963	3846	0.14414	0.9103	0.29374	1.43	791795;570510;564855;561840;560768;556598;554104;492781;436734;393748;100534944;100329340;100301946;100137107	ptrh2;notum1a;fbxl3l;gfm1;neurl2;si:dkey-21e2.16;uchl3;mvda;txn;mrpl57;adamtsl3;slc34a1a;igfbp6b;zgc:174260	ENSDARG00000077339;ENSDARG00000031126;ENSDARG00000037738;ENSDARG00000063624;ENSDARG00000062446;ENSDARG00000094077;ENSDARG00000030177;ENSDARG00000099336;ENSDARG00000044125;ENSDARG00000007285;ENSDARG00000027903;ENSDARG00000028824;ENSDARG00000090833;ENSDARG00000091800		0.2491842857142857	0.235263	0.0489552	0.17210942476918062	0.23851914939817362	0.1659047802849431	0.14071415714285715	0.162364	0.0240733	0.10809005726844854	0.13518517347697503	0.10487278901486902	0.4746009642857142	0.43094750000000004	0.0952325	0.2750134741849001	0.4570143501198946	0.2660934801485996									0.0998711;0.516669;0.0593744;0.245846;0.0956142;0.496242;0.115507;0.38794;0.22468;0.320812;0.441413;0.373897;0.0617591;0.0489552	0.0272849;0.280158;0.0274661;0.168445;0.0273352;0.274349;0.0240733;0.236728;0.156283;0.207361;0.256758;0.230983;0.0276078;0.0251659	0.365559;0.952844;0.128352;0.358813;0.334443;0.897602;0.554223;0.63574;0.323011;0.496336;0.758867;0.605235;0.138156;0.0952325	5	9	5	561840;492781;436734;393748;100301946	ENSDARG00000063624;ENSDARG00000099336;ENSDARG00000044125;ENSDARG00000007285;ENSDARG00000090833	0.24820742	0.245846	0.12259558594982937	0.15928496	0.168445	0.08021926612234741	0.3904112	0.358813	0.18747013261770523	0.245846;0.38794;0.22468;0.320812;0.0617591	0.168445;0.236728;0.156283;0.207361;0.0276078	0.358813;0.63574;0.323011;0.496336;0.138156	9	791795;570510;564855;560768;556598;554104;100534944;100329340;100137107	ENSDARG00000077339;ENSDARG00000031126;ENSDARG00000037738;ENSDARG00000062446;ENSDARG00000094077;ENSDARG00000030177;ENSDARG00000027903;ENSDARG00000028824;ENSDARG00000091800	0.2497269888888889	0.115507	0.20154260417330153	0.13039704444444444	0.0274661	0.1242286725616022	0.5213730555555556	0.554223	0.31375007998788274	0.0998711;0.516669;0.0593744;0.0956142;0.496242;0.115507;0.441413;0.373897;0.0489552	0.0272849;0.280158;0.0274661;0.0273352;0.274349;0.0240733;0.256758;0.230983;0.0251659	0.365559;0.952844;0.128352;0.334443;0.897602;0.554223;0.758867;0.605235;0.0952325	0						Linear,8(0.58);Poly 2,6(0.43)	1.6683400412043394	23.4365553855896	1.5078024864196777	2.0682027339935303	0.14785610738224017	1.6300082802772522	0.15902785564134314	0.33934071578722835	0.08409312257271391	0.1973351917130004	0.330540096685233	0.6186618318861957	DOWN	0.35714285714285715	0.6428571428571429	0.0	
R-DRE-418990	Adherens junctions interactions	17	19	1	1	1	1	1	1	1	1	1	92	18	4791	0.9506	0.30553	0.30553	5.26	798787	rnasel3	ENSDARG00000036171		0.0875684	0.0875684	0.0875684		0.0875684		0.0279606	0.0279606	0.0279606		0.0279606		0.274251	0.274251	0.274251		0.274251		0.0	0.0875684			0.0279606		0.274251		0.0875684	0.0279606	0.274251	0	1	0															1	798787	ENSDARG00000036171	0.0875684	0.0875684		0.0279606	0.0279606		0.274251	0.274251		0.0875684	0.0279606	0.274251	0						Poly 2,1(1)	1.5799181461334229	1.5799181461334229	1.5799181461334229	1.5799181461334229	0.0	1.5799181461334229	0.0875684	0.0875684	0.0279606	0.0279606	0.274251	0.274251	DOWN	0.0	1.0	0.0	
R-DRE-421270	Cell-cell junction organization	19	21	1	1	1	1	1	1	1	1	1	92	20	4789	0.94079	0.33173	0.33173	4.76	798787	rnasel3	ENSDARG00000036171		0.0875684	0.0875684	0.0875684		0.0875684		0.0279606	0.0279606	0.0279606		0.0279606		0.274251	0.274251	0.274251		0.274251										0.0875684	0.0279606	0.274251	0	1	0															1	798787	ENSDARG00000036171	0.0875684	0.0875684		0.0279606	0.0279606		0.274251	0.274251		0.0875684	0.0279606	0.274251	0						Poly 2,1(1)	1.5799181461334229	1.5799181461334229	1.5799181461334229	1.5799181461334229	0.0	1.5799181461334229	0.0875684	0.0875684	0.0279606	0.0279606	0.274251	0.274251	DOWN	0.0	1.0	0.0	
R-DRE-446728	Cell junction organization	31	33	1	1	1	1	1	1	1	1	1	92	32	4777	0.87111	0.46963	0.46963	3.03	798787	rnasel3	ENSDARG00000036171		0.0875684	0.0875684	0.0875684		0.0875684		0.0279606	0.0279606	0.0279606		0.0279606		0.274251	0.274251	0.274251		0.274251										0.0875684	0.0279606	0.274251	0	1	0															1	798787	ENSDARG00000036171	0.0875684	0.0875684		0.0279606	0.0279606		0.274251	0.274251		0.0875684	0.0279606	0.274251	0						Poly 2,1(1)	1.5799181461334229	1.5799181461334229	1.5799181461334229	1.5799181461334229	0.0	1.5799181461334229	0.0875684	0.0875684	0.0279606	0.0279606	0.274251	0.274251	DOWN	0.0	1.0	0.0	
R-DRE-597592	Post-translational protein modification	731	752	17	16	9	17	17	16	17	8	8	85	744	4065	0.040001	0.98168	0.079946	1.06	791795;570510;564855;560768;554104;492781;100534944;100137107	ptrh2;notum1a;fbxl3l;neurl2;uchl3;mvda;adamtsl3;zgc:174260	ENSDARG00000077339;ENSDARG00000031126;ENSDARG00000037738;ENSDARG00000062446;ENSDARG00000030177;ENSDARG00000099336;ENSDARG00000027903;ENSDARG00000091800		0.22066798750000002	0.10768905000000001	0.0489552	0.19313761191730947	0.21264027181238285	0.1963450353744228	0.113121175	0.02740065	0.0240733	0.12044028248585922	0.10743306443120536	0.12010508941446874	0.4781575625000001	0.45989100000000005	0.0952325	0.3016788795194363	0.4662724211441064	0.3146777983088067									0.0998711;0.516669;0.0593744;0.0956142;0.115507;0.38794;0.441413;0.0489552	0.0272849;0.280158;0.0274661;0.0273352;0.0240733;0.236728;0.256758;0.0251659	0.365559;0.952844;0.128352;0.334443;0.554223;0.63574;0.758867;0.0952325	1	7	1	492781	ENSDARG00000099336	0.38794	0.38794		0.236728	0.236728		0.63574	0.63574		0.38794	0.236728	0.63574	7	791795;570510;564855;560768;554104;100534944;100137107	ENSDARG00000077339;ENSDARG00000031126;ENSDARG00000037738;ENSDARG00000062446;ENSDARG00000030177;ENSDARG00000027903;ENSDARG00000091800	0.19677198571428572	0.0998711	0.1954217240928998	0.09546305714285715	0.0273352	0.118377729075572	0.45564578571428577	0.365559	0.31850990020456404	0.0998711;0.516669;0.0593744;0.0956142;0.115507;0.441413;0.0489552	0.0272849;0.280158;0.0274661;0.0273352;0.0240733;0.256758;0.0251659	0.365559;0.952844;0.128352;0.334443;0.554223;0.758867;0.0952325	0						Linear,3(0.38);Poly 2,5(0.63)	1.6197134682470264	12.981434941291809	1.5078024864196777	1.7647947072982788	0.10551322277836406	1.596659243106842	0.08683045071287279	0.3545055242871272	0.029660317335701042	0.19658203266429894	0.26910476468002603	0.687210360319974	DOWN	0.125	0.875	0.0	
R-DRE-8957275	Post-translational protein phosphorylation	59	60	3	2	2	3	3	3	3	2	2	91	58	4751	0.89544	0.31571	0.31571	3.33	570510;100137107	notum1a;zgc:174260	ENSDARG00000031126;ENSDARG00000091800		0.2828121	0.2828121	0.0489552	0.3307235996345288	0.258474914222864	0.3289278068697118	0.15266195000000002	0.15266195000000002	0.0251659	0.1803066430589982	0.1393936006175314	0.1793275978217923	0.52403825	0.52403825	0.0952325	0.6064229072735667	0.4794129889961376	0.6031300975965297									0.516669;0.0489552	0.280158;0.0251659	0.952844;0.0952325	0	2	0															2	570510;100137107	ENSDARG00000031126;ENSDARG00000091800	0.2828121	0.2828121	0.3307235996345288	0.15266195000000002	0.15266195000000002	0.1803066430589982	0.52403825	0.52403825	0.6064229072735667	0.516669;0.0489552	0.280158;0.0251659	0.952844;0.0952325	0						Linear,1(0.5);Poly 2,1(0.5)	1.5954818659238883	3.1960623264312744	1.5078024864196777	1.6882598400115967	0.12760261843982446	1.5980311632156372	-0.17554742399999995	0.7411716239999999	-0.09723030799999993	0.40255420799999997	-0.31642101999999994	1.36449752	DOWN	0.0	1.0	0.0	
R-DRE-1280215	Cytokine Signaling in Immune system	179	206	1	1	1	1	1	1	1	1	1	92	205	4604	0.091601	0.98225	0.18644	0.49	101885596	hck	ENSDARG00000058647		0.477047	0.477047	0.477047		0.477047		0.268406	0.268406	0.268406		0.268406		0.847872	0.847872	0.847872		0.847872										0.477047	0.268406	0.847872	0	1	0															1	101885596	ENSDARG00000058647	0.477047	0.477047		0.268406	0.268406		0.847872	0.847872		0.477047	0.268406	0.847872	0						Linear,1(1)	1.8061665296554565	1.8061665296554565	1.8061665296554565	1.8061665296554565	0.0	1.8061665296554565	0.477047	0.477047	0.268406	0.268406	0.847872	0.847872	DOWN	0.0	1.0	0.0	
R-DRE-1280218	Adaptive Immune System	323	362	9	7	4	9	9	9	9	4	4	89	358	4451	0.17229	0.92116	0.31848	1.1	564855;562677;100286774;100004856	fbxl3l;si:ch211-188c16.1;mrc1a;si:ch211-137i24.12	ENSDARG00000037738;ENSDARG00000077288;ENSDARG00000102100;ENSDARG00000094537		0.168697325	0.07355745	0.0593744	0.1999472566416683	0.1806152537032185	0.20585245463730123	0.08770582499999999	0.0288521	0.0274661	0.11863381793194201	0.0941715994509461	0.1225667501296779	0.33299375	0.189046	0.128352	0.3309536223817219	0.3561410835274566	0.33835155511322573									0.0593744;0.0813118;0.0658031;0.4683	0.0274661;0.029302;0.0284022;0.265653	0.128352;0.225637;0.152455;0.825531	2	2	2	562677;100004856	ENSDARG00000077288;ENSDARG00000094537	0.2748059	0.2748059	0.2736419804591759	0.14747749999999998	0.14747749999999998	0.16712539484022168	0.525584	0.525584	0.4241891153931227	0.0813118;0.4683	0.029302;0.265653	0.225637;0.825531	2	564855;100286774	ENSDARG00000037738;ENSDARG00000102100	0.06258875	0.06258875	0.004545777364214008	0.027934149999999998	0.027934149999999998	6.619226578687542E-4	0.14040350000000001	0.14040350000000001	0.017043394746939323	0.0593744;0.0658031	0.0274661;0.0284022	0.128352;0.152455	0						Linear,1(0.25);Poly 2,3(0.75)	2.0354281621792554	8.487472653388977	1.5176563262939453	3.1020658016204834	0.7267716603146236	1.9338752627372742	-0.027250986508834923	0.36464563650883497	-0.028555316573303166	0.20396696657330315	0.008659200065912531	0.6573282999340875	CONFLICT	0.5	0.5	0.0	
R-DRE-162582	Signal Transduction	1258	1356	25	22	13	24	24	22	25	12	12	81	1344	3465	4.8317E-4	0.99983	9.2951E-4	0.88	795679;794479;570643;570510;564240;561406;503868;393111;322482;30268;286834;100329657	si:dkey-42l23.2;col8a2;vwf;notum1a;si:dkey-6i22.5;ptgir;vipr1b;samm50;adh8a;ccl27a;mc5ra;ltb4r	ENSDARG00000011083;ENSDARG00000060893;ENSDARG00000077231;ENSDARG00000031126;ENSDARG00000077822;ENSDARG00000038278;ENSDARG00000059058;ENSDARG00000045814;ENSDARG00000091211;ENSDARG00000058570;ENSDARG00000031348;ENSDARG00000032631		0.39925038333333335	0.4318325	0.0696821	0.2665765694150211	0.34367078608010726	0.24619399595862493	0.19562079166666668	0.2532895	0.0248829	0.12812643985908076	0.17719877399117676	0.1263460159195354	0.8570557499999999	0.7363835	0.167928	0.5960716593923503	0.6934247443822991	0.5187121446571027									0.785373;0.119015;0.0697095;0.516669;0.102495;0.800961;0.654033;0.349984;0.0696821;0.448442;0.459418;0.415223	0.327946;0.0248829;0.0289375;0.280158;0.0272799;0.328503;0.31078;0.220721;0.0287462;0.259366;0.262916;0.247213	1.88083;0.569246;0.167928;0.952844;0.385089;1.95291;1.37641;0.554948;0.168912;0.775353;0.802785;0.697414	3	9	3	794479;570643;393111	ENSDARG00000060893;ENSDARG00000077231;ENSDARG00000045814	0.17956950000000002	0.119015	0.14962815390243242	0.09151379999999999	0.0289375	0.11191508095055823	0.43070733333333333	0.554948	0.22768583996668162	0.119015;0.0697095;0.349984	0.0248829;0.0289375;0.220721	0.569246;0.167928;0.554948	9	795679;570510;564240;561406;503868;322482;30268;286834;100329657	ENSDARG00000011083;ENSDARG00000031126;ENSDARG00000077822;ENSDARG00000038278;ENSDARG00000059058;ENSDARG00000091211;ENSDARG00000058570;ENSDARG00000031348;ENSDARG00000032631	0.4724773444444444	0.459418	0.26073880850454123	0.23032312222222226	0.262916	0.11841515789623146	0.9991718888888887	0.802785	0.6202360519813094	0.785373;0.516669;0.102495;0.800961;0.654033;0.0696821;0.448442;0.459418;0.415223	0.327946;0.280158;0.0272799;0.328503;0.31078;0.0287462;0.259366;0.262916;0.247213	1.88083;0.952844;0.385089;1.95291;1.37641;0.168912;0.775353;0.802785;0.697414	0						Linear,8(0.67);Poly 2,4(0.34)	1.9179062202176238	24.08432638645172	1.5078024864196777	3.455353021621704	0.6813043123998082	1.667478322982788	0.24842049030415211	0.5500802763625144	0.12312643381457695	0.2681151495187564	0.5197964596536493	1.1943150403463507	DOWN	0.25	0.75	0.0	
R-DRE-1640170	Cell Cycle	372	392	14	12	8	13	13	11	14	7	7	86	385	4424	0.53072	0.62338	1.0	1.79	799087;799015;564240;554146;553396;503536;101885282	oip5;dbf4;si:dkey-6i22.5;gins2;mcm10;rbbp8;crocc2	ENSDARG00000093597;ENSDARG00000074796;ENSDARG00000077822;ENSDARG00000002304;ENSDARG00000045815;ENSDARG00000043480;ENSDARG00000017425		0.2660918142857143	0.102495	0.0351117	0.346514089258919	0.12095405345443586	0.197599432294917	0.10734477142857142	0.0269822	0.0210192	0.14153621003289482	0.04629168054925624	0.08279433418998246	0.7138425285714286	0.385089	0.0586527	0.904364647732644	0.3769101275263622	0.5435782466973972									0.564107;0.0351117;0.102495;0.125584;0.0485277;0.0568993;0.929918	0.292604;0.0210192;0.0272799;0.0235573;0.0250988;0.0269822;0.334872	1.08753;0.0586527;0.385089;0.669491;0.093827;0.119988;2.58232	2	5	2	799087;503536	ENSDARG00000093597;ENSDARG00000043480	0.31050315	0.31050315	0.3586500041400321	0.1597931	0.1597931	0.18782297601097686	0.603759	0.603759	0.6841555092827948	0.564107;0.0568993	0.292604;0.0269822	1.08753;0.119988	5	799015;564240;554146;553396;101885282	ENSDARG00000074796;ENSDARG00000077822;ENSDARG00000002304;ENSDARG00000045815;ENSDARG00000017425	0.24832727999999998	0.102495	0.3828444958426946	0.08636543999999999	0.0250988	0.13893812121715554	0.75787594	0.385089	1.0494346409369515	0.0351117;0.102495;0.125584;0.0485277;0.929918	0.0210192;0.0272799;0.0235573;0.0250988;0.334872	0.0586527;0.385089;0.669491;0.093827;2.58232	0						Linear,2(0.29);Poly 2,5(0.72)	1.5888987108333472	11.12840473651886	1.5022361278533936	1.6535894870758057	0.05662254059817713	1.6078311204910278	0.00939058461715575	0.5227930439542727	0.0024932797164309156	0.21219626314071194	0.04387982189407813	1.383805235248779	DOWN	0.2857142857142857	0.7142857142857143	0.0	
R-DRE-194138	Signaling by VEGF	62	62	1	0	0	1	1	1	1	0	0	93	62	4747	0.30268	1.0	0.63242	0.0																																		0	0	0															0															0																							
R-DRE-199991	Membrane Trafficking	313	315	2	2	1	2	2	2	2	1	1	92	314	4495	0.014694	0.99805	0.029821	0.32	100137107	zgc:174260	ENSDARG00000091800		0.0489552	0.0489552	0.0489552		0.0489552		0.0251659	0.0251659	0.0251659		0.0251659		0.0952325	0.0952325	0.0952325		0.0952325										0.0489552	0.0251659	0.0952325	0	1	0															1	100137107	ENSDARG00000091800	0.0489552	0.0489552		0.0251659	0.0251659		0.0952325	0.0952325		0.0489552	0.0251659	0.0952325	0						Poly 2,1(1)	1.6882598400115967	1.6882598400115967	1.6882598400115967	1.6882598400115967	0.0	1.6882598400115967	0.0489552	0.0489552	0.0251659	0.0251659	0.0952325	0.0952325	DOWN	0.0	1.0	0.0	
R-DRE-212436	Generic Transcription Pathway	464	490	10	10	8	10	10	9	10	7	7	86	483	4326	0.27473	0.83553	0.59864	1.43	541344;503536;436734;403010;378866;326098;30071	prdx1;rbbp8;txn;nr0b2a;ddit4;med7;tbx5a	ENSDARG00000058734;ENSDARG00000043480;ENSDARG00000044125;ENSDARG00000044685;ENSDARG00000037618;ENSDARG00000016318;ENSDARG00000024894		0.13305881428571428	0.0681339	0.0433844	0.118625563281015	0.11231947879215769	0.09991791553652345	0.0819347	0.0285947	0.0237676	0.08018541689974973	0.07008688266703411	0.06956243181986643	0.22282688571428572	0.153721	0.0791922	0.17524277139678188	0.18576227839806145	0.14419732927019602									0.113936;0.0568993;0.22468;0.0681339;0.0433844;0.0620361;0.362342	0.0844485;0.0269822;0.156283;0.0285947;0.0237676;0.0272799;0.226187	0.153721;0.119988;0.323011;0.162346;0.0791922;0.141073;0.580457	4	3	4	541344;503536;436734;378866	ENSDARG00000058734;ENSDARG00000043480;ENSDARG00000044125;ENSDARG00000037618	0.109724925	0.08541765	0.08251063433446522	0.072870325	0.05571535	0.062205375184216746	0.16897805	0.1368545	0.10711434874256266	0.113936;0.0568993;0.22468;0.0433844	0.0844485;0.0269822;0.156283;0.0237676	0.153721;0.119988;0.323011;0.0791922	3	403010;326098;30071	ENSDARG00000044685;ENSDARG00000016318;ENSDARG00000024894	0.16417066666666666	0.0681339	0.17164848909193264	0.09402053333333334	0.0285947	0.11446140553969855	0.29462533333333335	0.162346	0.2477659003663202	0.0681339;0.0620361;0.362342	0.0285947;0.0272799;0.226187	0.162346;0.141073;0.580457	0						Linear,3(0.43);Poly 2,4(0.58)	1.8936409700535097	13.50726842880249	1.5257408618927002	2.6778724193573	0.42097590184787786	1.7628122568130493	0.0451797672042884	0.22093786136714016	0.022532511870583416	0.14133688812941658	0.09300522390454985	0.3526485475240216	CONFLICT	0.5714285714285714	0.42857142857142855	0.0	
R-DRE-2262752	Cellular responses to stress	316	351	6	5	3	6	6	5	6	2	2	91	349	4460	0.032398	0.99224	0.064668	0.57	541344;436734	prdx1;txn	ENSDARG00000058734;ENSDARG00000044125		0.169308	0.169308	0.113936	0.07830783337572308	0.1730707735367975	0.07812681894600314	0.12036575	0.12036575	0.0844485	0.050794662073145105	0.12280648679503252	0.05067724640230317	0.238366	0.238366	0.153721	0.11970610698707068	0.24411800400964795	0.11942939734314151									0.113936;0.22468	0.0844485;0.156283	0.153721;0.323011	2	0	2	541344;436734	ENSDARG00000058734;ENSDARG00000044125	0.169308	0.169308	0.07830783337572308	0.12036575	0.12036575	0.050794662073145105	0.238366	0.238366	0.11970610698707068	0.113936;0.22468	0.0844485;0.156283	0.153721;0.323011	0															0						Linear,2(1)	2.172691032573353	4.440684676170349	1.7628122568130493	2.6778724193573	0.647045246128704	2.2203423380851746	0.06077887999999999	0.27783712	0.04996794	0.19076356	0.07246180000000002	0.40427019999999997	UP	1.0	0.0	0.0	
