Identifier,EE2-100ng/L-B
ENSDARG00000042861,0
ENSDARG00000075072,3
ENSDARG00000110320,1
ENSDARG00000090753,0
ENSDARG00000036781,0
ENSDARG00000019338,5
ENSDARG00000073910,3
ENSDARG00000076988,12
ENSDARG00000005574,2
ENSDARG00000070833,10
ENSDARG00000055027,4
ENSDARG00000036775,1
ENSDARG00000054821,1
ENSDARG00000061294,15
ENSDARG00000098907,1
ENSDARG00000102144,0
ENSDARG00000107576,0
ENSDARG00000109529,0
ENSDARG00000079068,1
ENSDARG00000085514,0
ENSDARG00000079029,1
ENSDARG00000097372,1
ENSDARG00000097538,0
ENSDARG00000013794,8
ENSDARG00000023323,246
ENSDARG00000061391,0
ENSDARG00000110412,0
ENSDARG00000079020,0
ENSDARG00000061405,4
ENSDARG00000097530,2
ENSDARG00000055120,49
ENSDARG00000075444,13
ENSDARG00000099993,0
ENSDARG00000055123,2
ENSDARG00000112312,0
ENSDARG00000055133,13
ENSDARG00000055151,13
ENSDARG00000055158,4
ENSDARG00000000837,3
ENSDARG00000012581,6
ENSDARG00000043135,0
ENSDARG00000033516,0
ENSDARG00000070916,5
ENSDARG00000083797,0
ENSDARG00000043141,3
ENSDARG00000055240,7
ENSDARG00000024602,1
ENSDARG00000091471,0
ENSDARG00000022983,4
ENSDARG00000012874,3
ENSDARG00000097759,0
ENSDARG00000055252,3
ENSDARG00000077618,1
ENSDARG00000022951,2
ENSDARG00000061562,0
ENSDARG00000107649,0
ENSDARG00000091366,0
ENSDARG00000097505,0
ENSDARG00000034042,2
ENSDARG00000015449,7
ENSDARG00000089076,11
ENSDARG00000006272,0
ENSDARG00000005827,10
ENSDARG00000097163,1
ENSDARG00000055283,45
ENSDARG00000031240,4
ENSDARG00000031845,0
ENSDARG00000010181,2
ENSDARG00000007169,0
ENSDARG00000015765,0
ENSDARG00000043213,4
ENSDARG00000097654,0
ENSDARG00000020600,2
ENSDARG00000004952,0
ENSDARG00000031359,0
ENSDARG00000111789,0
ENSDARG00000117724,0
ENSDARG00000081487,0
ENSDARG00000077811,74
ENSDARG00000117372,0
ENSDARG00000109483,0
ENSDARG00000097167,0
ENSDARG00000103264,0
ENSDARG00000013266,3
ENSDARG00000053987,0
ENSDARG00000109707,0
ENSDARG00000074839,1
ENSDARG00000080087,0
ENSDARG00000097318,0
ENSDARG00000042141,2
ENSDARG00000079992,0
ENSDARG00000020231,1
ENSDARG00000011141,27
ENSDARG00000109649,0
ENSDARG00000015566,42
ENSDARG00000081059,0
ENSDARG00000013020,0
ENSDARG00000076501,7
ENSDARG00000079500,6
ENSDARG00000053896,0
ENSDARG00000060594,24
ENSDARG00000117189,0
ENSDARG00000053890,0
ENSDARG00000114834,0
ENSDARG00000070673,1
ENSDARG00000053864,30
ENSDARG00000109346,0
ENSDARG00000096902,0
ENSDARG00000053858,15
ENSDARG00000112129,0
ENSDARG00000070670,5
ENSDARG00000101173,0
ENSDARG00000007198,5
ENSDARG00000060569,4
ENSDARG00000016154,1
ENSDARG00000117332,0
ENSDARG00000053835,3
ENSDARG00000060564,2
ENSDARG00000053829,6
ENSDARG00000020332,0
ENSDARG00000019835,1
ENSDARG00000019364,3
ENSDARG00000060551,1
ENSDARG00000042261,0
ENSDARG00000091548,2
ENSDARG00000030490,13
ENSDARG00000053713,2
ENSDARG00000053711,0
ENSDARG00000005179,14
ENSDARG00000015425,7
ENSDARG00000029668,9
ENSDARG00000084381,0
ENSDARG00000107917,0
ENSDARG00000088263,1
ENSDARG00000085921,0
ENSDARG00000109943,0
ENSDARG00000085416,0
ENSDARG00000116772,0
ENSDARG00000060494,19
ENSDARG00000097217,0
ENSDARG00000021497,0
ENSDARG00000070627,0
ENSDARG00000116255,0
ENSDARG00000092339,0
ENSDARG00000117063,0
ENSDARG00000097540,0
ENSDARG00000111809,0
ENSDARG00000060480,0
ENSDARG00000104306,1
ENSDARG00000013134,1
ENSDARG00000097874,0
ENSDARG00000086849,5
ENSDARG00000106248,6
ENSDARG00000013461,1
ENSDARG00000034160,8
ENSDARG00000089862,0
ENSDARG00000104031,11
ENSDARG00000019877,1
ENSDARG00000038863,3
ENSDARG00000040623,5
ENSDARG00000078479,0
ENSDARG00000097277,0
ENSDARG00000053301,5
ENSDARG00000005861,10
ENSDARG00000082983,0
ENSDARG00000097749,0
ENSDARG00000079753,0
ENSDARG00000075107,2
ENSDARG00000053298,3
ENSDARG00000008203,0
ENSDARG00000097301,0
ENSDARG00000116402,0
ENSDARG00000097567,0
ENSDARG00000003411,1
ENSDARG00000079967,8
ENSDARG00000008239,3
ENSDARG00000089717,0
ENSDARG00000009443,45
ENSDARG00000097650,0
ENSDARG00000038099,7
ENSDARG00000096979,0
ENSDARG00000090912,25
ENSDARG00000038154,12
ENSDARG00000053517,7
ENSDARG00000070583,3
ENSDARG00000004576,2
ENSDARG00000053544,13
ENSDARG00000038064,1
ENSDARG00000014854,1
ENSDARG00000070589,9
ENSDARG00000091813,2
ENSDARG00000070590,0
ENSDARG00000097041,0
ENSDARG00000060430,2
ENSDARG00000097485,1
ENSDARG00000053558,4
ENSDARG00000087985,1
ENSDARG00000053571,8
ENSDARG00000044098,0
ENSDARG00000117244,0
ENSDARG00000101112,1
ENSDARG00000100317,7
ENSDARG00000030357,1
ENSDARG00000075826,0
ENSDARG00000032802,54
ENSDARG00000114373,0
ENSDARG00000097825,2
ENSDARG00000029045,0
ENSDARG00000115071,0
ENSDARG00000096910,0
ENSDARG00000076362,2
ENSDARG00000011235,16
ENSDARG00000097731,1
ENSDARG00000112500,0
ENSDARG00000097410,0
ENSDARG00000113396,0
ENSDARG00000060323,0
ENSDARG00000031533,0
ENSDARG00000079686,11
ENSDARG00000099611,0
ENSDARG00000103124,0
ENSDARG00000076767,0
ENSDARG00000075397,0
ENSDARG00000075170,0
ENSDARG00000004158,0
ENSDARG00000053475,5
ENSDARG00000089467,1
ENSDARG00000060380,8
ENSDARG00000053481,0
ENSDARG00000053485,115
ENSDARG00000027984,13
ENSDARG00000074100,0
ENSDARG00000052390,2
ENSDARG00000027538,0
ENSDARG00000117426,0
ENSDARG00000097132,0
ENSDARG00000005670,7
ENSDARG00000074556,0
ENSDARG00000041864,30
ENSDARG00000016651,37
ENSDARG00000012271,0
ENSDARG00000040192,4
ENSDARG00000002353,0
ENSDARG00000020944,42
ENSDARG00000052898,0
ENSDARG00000070487,3
ENSDARG00000060008,3
ENSDARG00000026335,1
ENSDARG00000052917,4
ENSDARG00000091723,0
ENSDARG00000060021,0
ENSDARG00000077217,0
ENSDARG00000052928,8
ENSDARG00000052942,7
ENSDARG00000081779,0
ENSDARG00000015016,11
ENSDARG00000096971,1
ENSDARG00000090064,0
ENSDARG00000117585,0
ENSDARG00000106768,0
ENSDARG00000078312,0
ENSDARG00000110938,0
ENSDARG00000111292,0
ENSDARG00000086941,0
ENSDARG00000116305,0
ENSDARG00000097694,0
ENSDARG00000089502,0
ENSDARG00000115934,0
ENSDARG00000097605,0
ENSDARG00000091445,0
ENSDARG00000097945,0
ENSDARG00000097623,0
ENSDARG00000116676,0
ENSDARG00000097531,0
ENSDARG00000117677,0
ENSDARG00000097681,0
ENSDARG00000102288,10
ENSDARG00000111621,0
ENSDARG00000104663,0
ENSDARG00000096961,0
ENSDARG00000095833,3
ENSDARG00000108240,0
ENSDARG00000097923,0
ENSDARG00000085771,0
ENSDARG00000111639,0
ENSDARG00000070447,0
ENSDARG00000112488,0
ENSDARG00000091349,1
ENSDARG00000088255,0
ENSDARG00000001937,1
ENSDARG00000091233,0
ENSDARG00000099987,0
ENSDARG00000023587,0
ENSDARG00000105453,0
ENSDARG00000053240,0
ENSDARG00000028393,1
ENSDARG00000037613,0
ENSDARG00000006840,14
ENSDARG00000097776,1
ENSDARG00000034222,2
ENSDARG00000100056,1
ENSDARG00000087780,5
ENSDARG00000040727,1
ENSDARG00000105888,0
ENSDARG00000040487,1
ENSDARG00000008805,2
ENSDARG00000089149,2
ENSDARG00000040492,8
ENSDARG00000016763,24
ENSDARG00000040479,0
ENSDARG00000103410,0
ENSDARG00000103345,0
ENSDARG00000102333,8
ENSDARG00000100359,7
ENSDARG00000104532,0
ENSDARG00000089192,0
ENSDARG00000089607,0
ENSDARG00000097798,0
ENSDARG00000097188,0
ENSDARG00000044847,5
ENSDARG00000053263,6
ENSDARG00000078322,54
ENSDARG00000053217,200
ENSDARG00000030236,13
ENSDARG00000078419,1
ENSDARG00000109703,1
ENSDARG00000114211,0
ENSDARG00000111442,0
ENSDARG00000116570,0
ENSDARG00000077712,0
ENSDARG00000115096,0
ENSDARG00000108812,0
ENSDARG00000074471,7
ENSDARG00000097365,0
ENSDARG00000053190,1
ENSDARG00000040137,1
ENSDARG00000040135,0
ENSDARG00000060126,7
ENSDARG00000070526,0
ENSDARG00000026723,9
ENSDARG00000087251,2
ENSDARG00000020581,8
ENSDARG00000088507,1
ENSDARG00000093378,5
ENSDARG00000100587,0
ENSDARG00000088298,1
ENSDARG00000097839,1
ENSDARG00000097685,1
ENSDARG00000053165,1
ENSDARG00000115992,1
ENSDARG00000019995,13
ENSDARG00000086808,4
ENSDARG00000020242,13
ENSDARG00000088862,2
ENSDARG00000067999,0
ENSDARG00000016775,4
ENSDARG00000027867,1
ENSDARG00000101485,45
ENSDARG00000004870,7
ENSDARG00000020448,17
ENSDARG00000060101,9
ENSDARG00000043417,6
ENSDARG00000116393,0
ENSDARG00000098733,1
ENSDARG00000038969,0
ENSDARG00000038968,0
ENSDARG00000070440,0
ENSDARG00000020077,5
ENSDARG00000007377,9
ENSDARG00000086027,1
ENSDARG00000016117,8
ENSDARG00000027279,2
ENSDARG00000038957,0
ENSDARG00000108078,0
ENSDARG00000111290,1
ENSDARG00000036793,0
ENSDARG00000019367,1
ENSDARG00000100847,0
ENSDARG00000117455,0
ENSDARG00000041952,0
ENSDARG00000014230,52
ENSDARG00000079024,1
ENSDARG00000041960,2
ENSDARG00000087625,3
ENSDARG00000060062,0
ENSDARG00000077567,0
ENSDARG00000081196,0
ENSDARG00000060068,2
ENSDARG00000041449,18
ENSDARG00000098240,15
ENSDARG00000098711,1
ENSDARG00000070461,0
ENSDARG00000042839,2
ENSDARG00000092716,0
ENSDARG00000098081,0
ENSDARG00000099274,0
ENSDARG00000036968,0
ENSDARG00000104708,14
ENSDARG00000101867,0
ENSDARG00000102490,1
ENSDARG00000098669,0
ENSDARG00000099534,0
ENSDARG00000034063,0
ENSDARG00000112675,0
ENSDARG00000110616,0
ENSDARG00000005627,0
ENSDARG00000117519,0
ENSDARG00000097339,0
ENSDARG00000091101,0
ENSDARG00000086411,11
ENSDARG00000097084,0
ENSDARG00000086453,1
ENSDARG00000091001,9
ENSDARG00000097314,4
ENSDARG00000059349,1
ENSDARG00000103011,0
ENSDARG00000087941,2
ENSDARG00000036239,50
ENSDARG00000067520,10
ENSDARG00000036237,12
ENSDARG00000075454,1
ENSDARG00000023659,3
ENSDARG00000063719,17
ENSDARG00000036232,6
ENSDARG00000117409,0
ENSDARG00000005355,4
ENSDARG00000076618,8
ENSDARG00000092774,11
ENSDARG00000117284,2
ENSDARG00000100553,28
ENSDARG00000101085,3
ENSDARG00000105288,8
ENSDARG00000102796,0
ENSDARG00000115623,0
ENSDARG00000103826,0
ENSDARG00000108843,0
ENSDARG00000103607,1
ENSDARG00000098838,5
ENSDARG00000099843,11
ENSDARG00000100044,0
ENSDARG00000116666,0
ENSDARG00000101933,0
ENSDARG00000112256,3
ENSDARG00000099663,76
ENSDARG00000104637,4
ENSDARG00000117787,1
ENSDARG00000042703,1
ENSDARG00000099730,81
ENSDARG00000019081,16
ENSDARG00000028336,15
ENSDARG00000061685,0
ENSDARG00000069781,0
ENSDARG00000115650,0
ENSDARG00000097719,0
ENSDARG00000095394,0
ENSDARG00000043864,29
ENSDARG00000054835,0
ENSDARG00000117599,0
ENSDARG00000102249,26
ENSDARG00000117434,0
ENSDARG00000109198,0
ENSDARG00000078123,1
ENSDARG00000104569,9
ENSDARG00000101629,18
ENSDARG00000117538,1
ENSDARG00000098687,1
ENSDARG00000099161,1
ENSDARG00000104126,0
ENSDARG00000105011,1
ENSDARG00000115717,16
ENSDARG00000103935,0
ENSDARG00000117536,0
ENSDARG00000112435,11
ENSDARG00000110183,1
ENSDARG00000100204,0
ENSDARG00000099915,0
ENSDARG00000104927,0
ENSDARG00000104425,0
ENSDARG00000099724,0
ENSDARG00000101644,5
ENSDARG00000098832,38
ENSDARG00000111693,0
ENSDARG00000098597,0
ENSDARG00000103007,594
ENSDARG00000113885,0
ENSDARG00000111557,0
ENSDARG00000098534,0
ENSDARG00000098419,0
ENSDARG00000110240,1
ENSDARG00000107826,0
ENSDARG00000102953,1
ENSDARG00000103957,3
ENSDARG00000103027,7
ENSDARG00000100555,7
ENSDARG00000103959,9
ENSDARG00000107182,0
ENSDARG00000117660,0
ENSDARG00000102447,1
ENSDARG00000099871,0
ENSDARG00000103317,1
ENSDARG00000105218,12
ENSDARG00000101159,0
ENSDARG00000100363,5
ENSDARG00000107807,0
ENSDARG00000101061,6
ENSDARG00000111944,0
ENSDARG00000099439,20
ENSDARG00000100679,2
ENSDARG00000114530,0
ENSDARG00000117580,0
ENSDARG00000117374,0
ENSDARG00000086386,0
ENSDARG00000117311,0
ENSDARG00000094185,0
ENSDARG00000094070,0
ENSDARG00000093815,0
ENSDARG00000069723,0
ENSDARG00000109058,0
ENSDARG00000108692,0
ENSDARG00000035054,12
ENSDARG00000034168,18
ENSDARG00000111801,0
ENSDARG00000113393,1
ENSDARG00000024771,1
ENSDARG00000059398,17
ENSDARG00000098096,0
ENSDARG00000105937,0
ENSDARG00000106529,9
ENSDARG00000115773,0
ENSDARG00000100084,0
ENSDARG00000059387,0
ENSDARG00000111509,3
ENSDARG00000101844,167
ENSDARG00000042933,16
ENSDARG00000007180,4
ENSDARG00000092903,0
ENSDARG00000095291,0
ENSDARG00000061763,0
ENSDARG00000092522,0
ENSDARG00000098315,6
ENSDARG00000101661,0
ENSDARG00000116358,0
ENSDARG00000089486,0
ENSDARG00000086756,1
ENSDARG00000019484,1
ENSDARG00000059075,3
ENSDARG00000002798,1
ENSDARG00000016080,8
ENSDARG00000088817,6
ENSDARG00000101210,0
ENSDARG00000073944,37
ENSDARG00000088549,0
ENSDARG00000091655,13
ENSDARG00000088750,0
ENSDARG00000092963,2
ENSDARG00000008849,0
ENSDARG00000093091,1
ENSDARG00000063457,0
ENSDARG00000011072,2
ENSDARG00000111241,0
ENSDARG00000008447,11
ENSDARG00000058939,7
ENSDARG00000042559,10
ENSDARG00000094590,7
ENSDARG00000078094,1
ENSDARG00000002764,4
ENSDARG00000078875,0
ENSDARG00000076548,0
ENSDARG00000069654,4
ENSDARG00000010745,29
ENSDARG00000112957,0
ENSDARG00000093117,1
ENSDARG00000078508,0
ENSDARG00000095956,0
ENSDARG00000117755,1
ENSDARG00000005115,4
ENSDARG00000002720,6
ENSDARG00000069504,0
ENSDARG00000018281,0
ENSDARG00000100256,1
ENSDARG00000005842,22
ENSDARG00000077231,0
ENSDARG00000093495,0
ENSDARG00000112349,2
ENSDARG00000003210,0
ENSDARG00000036337,1
ENSDARG00000058486,0
ENSDARG00000030078,5
ENSDARG00000058492,1
ENSDARG00000069515,0
ENSDARG00000094555,0
ENSDARG00000042350,0
ENSDARG00000114258,1
ENSDARG00000058546,0
ENSDARG00000088130,5
ENSDARG00000058571,1
ENSDARG00000058587,0
ENSDARG00000069537,2
ENSDARG00000063293,0
ENSDARG00000069540,2
ENSDARG00000070472,18
ENSDARG00000113899,5
ENSDARG00000095556,149
ENSDARG00000094719,4
ENSDARG00000092833,0
ENSDARG00000092191,0
ENSDARG00000093936,7
ENSDARG00000042387,0
ENSDARG00000042396,0
ENSDARG00000114099,0
ENSDARG00000063321,4
ENSDARG00000063332,2
ENSDARG00000107805,0
ENSDARG00000087928,0
ENSDARG00000109590,0
ENSDARG00000112382,0
ENSDARG00000083529,0
ENSDARG00000117507,0
ENSDARG00000117667,0
ENSDARG00000110805,0
ENSDARG00000112418,0
ENSDARG00000042270,0
ENSDARG00000063157,2
ENSDARG00000063167,3
ENSDARG00000113137,1
ENSDARG00000058285,9
ENSDARG00000058292,4
ENSDARG00000063186,0
ENSDARG00000111958,0
ENSDARG00000058306,3
ENSDARG00000042249,0
ENSDARG00000113620,0
ENSDARG00000042336,3
ENSDARG00000088343,1
ENSDARG00000040100,3
ENSDARG00000092923,0
ENSDARG00000095058,0
ENSDARG00000117745,0
ENSDARG00000058345,0
ENSDARG00000042214,2
ENSDARG00000042213,0
ENSDARG00000092762,0
ENSDARG00000031712,0
ENSDARG00000115049,0
ENSDARG00000113541,0
ENSDARG00000017369,4
ENSDARG00000108715,0
ENSDARG00000107867,0
ENSDARG00000042210,3
ENSDARG00000036571,6
ENSDARG00000104585,0
ENSDARG00000098880,95
ENSDARG00000073752,0
ENSDARG00000107490,0
ENSDARG00000085521,0
ENSDARG00000117675,1
ENSDARG00000079076,0
ENSDARG00000084729,0
ENSDARG00000110477,0
ENSDARG00000117502,0
ENSDARG00000003020,0
ENSDARG00000106819,0
ENSDARG00000089649,0
ENSDARG00000091085,0
ENSDARG00000025332,33
ENSDARG00000115750,0
ENSDARG00000097017,33
ENSDARG00000021979,16
ENSDARG00000042188,1
ENSDARG00000042189,1
ENSDARG00000025299,0
ENSDARG00000094024,0
ENSDARG00000080790,0
ENSDARG00000040633,1
ENSDARG00000068231,1
ENSDARG00000107950,0
ENSDARG00000035273,3
ENSDARG00000093811,0
ENSDARG00000052497,6
ENSDARG00000079496,0
ENSDARG00000101471,2
ENSDARG00000042530,10
ENSDARG00000026865,19
ENSDARG00000063361,0
ENSDARG00000091975,0
ENSDARG00000042518,8
ENSDARG00000110246,0
ENSDARG00000002249,2
ENSDARG00000095548,0
ENSDARG00000042496,0
ENSDARG00000007461,4
ENSDARG00000113151,0
ENSDARG00000063414,0
ENSDARG00000100875,0
ENSDARG00000058857,6
ENSDARG00000069630,20
ENSDARG00000099728,3
ENSDARG00000030251,0
ENSDARG00000026829,44
ENSDARG00000068763,5
ENSDARG00000062951,0
ENSDARG00000097661,0
ENSDARG00000092862,0
ENSDARG00000062933,20
ENSDARG00000091938,1
ENSDARG00000085469,0
ENSDARG00000014215,6
ENSDARG00000111264,0
ENSDARG00000104732,0
ENSDARG00000004529,1
ENSDARG00000041921,45
ENSDARG00000062964,0
ENSDARG00000062967,0
ENSDARG00000013775,1
ENSDARG00000058003,4
ENSDARG00000017675,6
ENSDARG00000019195,5
ENSDARG00000078847,1
ENSDARG00000068814,1
ENSDARG00000013950,6
ENSDARG00000026664,20
ENSDARG00000087394,0
ENSDARG00000028943,1
ENSDARG00000042021,3
ENSDARG00000041951,6
ENSDARG00000010445,0
ENSDARG00000063019,0
ENSDARG00000063026,1
ENSDARG00000063040,0
ENSDARG00000095206,0
ENSDARG00000080407,0
ENSDARG00000011583,6
ENSDARG00000068876,3
ENSDARG00000086405,1
ENSDARG00000093269,0
ENSDARG00000030465,10
ENSDARG00000062893,0
ENSDARG00000005972,2
ENSDARG00000026395,2
ENSDARG00000062915,2
ENSDARG00000112234,12
ENSDARG00000100057,4
ENSDARG00000041379,0
ENSDARG00000041381,2
ENSDARG00000109795,0
ENSDARG00000057728,0
ENSDARG00000057741,3
ENSDARG00000094415,0
ENSDARG00000068947,1
ENSDARG00000115287,0
ENSDARG00000068951,0
ENSDARG00000087659,0
ENSDARG00000008748,43
ENSDARG00000057767,7
ENSDARG00000062868,10
ENSDARG00000085957,0
ENSDARG00000062855,1
ENSDARG00000011909,3
ENSDARG00000111261,0
ENSDARG00000041747,0
ENSDARG00000041691,11
ENSDARG00000057698,66
ENSDARG00000062821,1
ENSDARG00000093781,2
ENSDARG00000062824,0
ENSDARG00000097357,0
ENSDARG00000074721,0
ENSDARG00000057887,0
ENSDARG00000041791,0
ENSDARG00000069011,0
ENSDARG00000057167,33
ENSDARG00000080895,0
ENSDARG00000062483,0
ENSDARG00000041802,0
ENSDARG00000032469,0
ENSDARG00000069027,0
ENSDARG00000057286,3
ENSDARG00000093864,1
ENSDARG00000041581,4
ENSDARG00000101630,0
ENSDARG00000069037,2
ENSDARG00000069038,5
ENSDARG00000095584,1
ENSDARG00000092364,2
ENSDARG00000057239,1
ENSDARG00000057218,6
ENSDARG00000069045,3
ENSDARG00000057210,0
ENSDARG00000034001,2
ENSDARG00000091865,0
ENSDARG00000057180,0
ENSDARG00000062506,10
ENSDARG00000093901,1
ENSDARG00000041572,0
ENSDARG00000041569,53
ENSDARG00000041595,7
ENSDARG00000041599,10
ENSDARG00000092255,0
ENSDARG00000008133,1
ENSDARG00000041560,0
ENSDARG00000041616,0
ENSDARG00000041621,6
ENSDARG00000041623,33
ENSDARG00000003487,9
ENSDARG00000081331,0
ENSDARG00000013855,2
ENSDARG00000024314,5
ENSDARG00000030872,3
ENSDARG00000024631,0
ENSDARG00000007753,9
ENSDARG00000106981,0
ENSDARG00000041631,4
ENSDARG00000062558,3
ENSDARG00000069122,6
ENSDARG00000059707,5
ENSDARG00000095732,20
ENSDARG00000011498,1
ENSDARG00000112014,0
ENSDARG00000057296,12
ENSDARG00000096293,0
ENSDARG00000109398,0
ENSDARG00000057491,3
ENSDARG00000030871,6
ENSDARG00000101438,9
ENSDARG00000091003,1
ENSDARG00000103553,7
ENSDARG00000109897,0
ENSDARG00000083268,0
ENSDARG00000080744,0
ENSDARG00000112898,0
ENSDARG00000069142,17
ENSDARG00000092925,0
ENSDARG00000093548,0
ENSDARG00000108920,0
ENSDARG00000112360,0
ENSDARG00000110304,0
ENSDARG00000114891,0
ENSDARG00000093381,1
ENSDARG00000092711,1
ENSDARG00000062756,4
ENSDARG00000025383,0
ENSDARG00000003616,9
ENSDARG00000096323,0
ENSDARG00000069168,2
ENSDARG00000033020,2
ENSDARG00000016038,5
ENSDARG00000041429,2
ENSDARG00000041431,0
ENSDARG00000096256,0
ENSDARG00000062721,1
ENSDARG00000092535,0
ENSDARG00000094232,0
ENSDARG00000069189,0
ENSDARG00000041450,44
ENSDARG00000062686,1
ENSDARG00000108536,0
ENSDARG00000007825,7
ENSDARG00000083370,0
ENSDARG00000041182,652
ENSDARG00000082911,0
ENSDARG00000082511,0
ENSDARG00000080636,0
ENSDARG00000080450,0
ENSDARG00000110758,0
ENSDARG00000080158,0
ENSDARG00000110617,0
ENSDARG00000057100,1
ENSDARG00000016337,7
ENSDARG00000062476,4
ENSDARG00000083675,0
ENSDARG00000031763,4
ENSDARG00000010207,0
ENSDARG00000041170,7
ENSDARG00000015476,1
ENSDARG00000111588,2
ENSDARG00000062448,6
ENSDARG00000062445,1
ENSDARG00000069246,0
ENSDARG00000041155,36
ENSDARG00000069250,4
ENSDARG00000117246,0
ENSDARG00000002787,18
ENSDARG00000014943,1
ENSDARG00000041145,0
ENSDARG00000041140,23
ENSDARG00000069271,0
ENSDARG00000041133,3
ENSDARG00000069274,1
ENSDARG00000009837,8
ENSDARG00000062381,6
ENSDARG00000012718,0
ENSDARG00000069290,7
ENSDARG00000062370,30
ENSDARG00000041117,1
ENSDARG00000083973,0
ENSDARG00000004823,0
ENSDARG00000041107,2
ENSDARG00000040991,4
ENSDARG00000022160,0
ENSDARG00000081644,0
ENSDARG00000062350,11
ENSDARG00000041092,1
ENSDARG00000027423,3
ENSDARG00000092247,0
ENSDARG00000069321,0
ENSDARG00000041085,2
ENSDARG00000041083,11
ENSDARG00000069328,0
ENSDARG00000041081,13
ENSDARG00000041078,13
ENSDARG00000107077,0
ENSDARG00000041073,0
ENSDARG00000041068,25
ENSDARG00000085890,0
ENSDARG00000041062,27
ENSDARG00000040942,7
ENSDARG00000056764,0
ENSDARG00000056745,26
ENSDARG00000009482,0
ENSDARG00000014634,10
ENSDARG00000062269,3
ENSDARG00000094529,0
ENSDARG00000056713,4
ENSDARG00000069368,2
ENSDARG00000062266,2
ENSDARG00000056531,9
ENSDARG00000030512,0
ENSDARG00000062138,2
ENSDARG00000069378,1
ENSDARG00000093518,0
ENSDARG00000109764,0
ENSDARG00000069379,0
ENSDARG00000018301,0
ENSDARG00000062178,1
ENSDARG00000093618,0
ENSDARG00000056621,31
ENSDARG00000056639,13
ENSDARG00000056628,2
ENSDARG00000095086,4
ENSDARG00000056525,12
ENSDARG00000094495,0
ENSDARG00000040901,0
ENSDARG00000094601,0
ENSDARG00000056506,0
ENSDARG00000040902,0
ENSDARG00000003153,11
ENSDARG00000092444,0
ENSDARG00000013251,0
ENSDARG00000016676,26
ENSDARG00000040917,4
ENSDARG00000093393,0
ENSDARG00000031756,19
ENSDARG00000001414,1
ENSDARG00000112515,0
ENSDARG00000117732,0
ENSDARG00000097764,0
ENSDARG00000040926,43
ENSDARG00000092402,6
ENSDARG00000094853,0
ENSDARG00000083999,0
ENSDARG00000093976,0
ENSDARG00000068702,0
ENSDARG00000107479,0
ENSDARG00000092636,1
ENSDARG00000117663,0
ENSDARG00000012248,23
ENSDARG00000060687,34
ENSDARG00000095451,74
ENSDARG00000068709,8
ENSDARG00000018788,1
ENSDARG00000018726,1
ENSDARG00000107286,0
ENSDARG00000096815,0
ENSDARG00000038112,0
ENSDARG00000054048,0
ENSDARG00000038116,0
ENSDARG00000091978,0
ENSDARG00000060707,0
ENSDARG00000038121,3
ENSDARG00000001976,6
ENSDARG00000075881,8
ENSDARG00000074163,0
ENSDARG00000074414,5
ENSDARG00000014680,0
ENSDARG00000003795,202
ENSDARG00000093286,0
ENSDARG00000081763,0
ENSDARG00000096320,0
ENSDARG00000073824,1
ENSDARG00000041108,13
ENSDARG00000077089,0
ENSDARG00000075942,1
ENSDARG00000068152,0
ENSDARG00000078989,3
ENSDARG00000108730,0
ENSDARG00000054301,1
ENSDARG00000068144,0
ENSDARG00000008936,15
ENSDARG00000060885,0
ENSDARG00000060879,0
ENSDARG00000039381,5
ENSDARG00000068140,2
ENSDARG00000097612,0
ENSDARG00000068138,0
ENSDARG00000034753,23
ENSDARG00000060860,0
ENSDARG00000039378,2
ENSDARG00000060841,12
ENSDARG00000068128,1
ENSDARG00000060813,1
ENSDARG00000082311,0
ENSDARG00000108596,0
ENSDARG00000110471,0
ENSDARG00000022564,1
ENSDARG00000022437,3
ENSDARG00000084665,0
ENSDARG00000017173,0
ENSDARG00000006025,10
ENSDARG00000026070,9
ENSDARG00000111114,0
ENSDARG00000015015,12
ENSDARG00000107143,0
ENSDARG00000094425,0
ENSDARG00000068678,0
ENSDARG00000062082,10
ENSDARG00000062086,0
ENSDARG00000095779,1
ENSDARG00000095317,0
ENSDARG00000010029,1
ENSDARG00000107024,0
ENSDARG00000093015,0
ENSDARG00000003994,4
ENSDARG00000111003,0
ENSDARG00000061977,2
ENSDARG00000108141,0
ENSDARG00000108732,0
ENSDARG00000106159,0
ENSDARG00000015890,14
ENSDARG00000043635,4
ENSDARG00000043640,2
ENSDARG00000056330,0
ENSDARG00000068601,0
ENSDARG00000092489,0
ENSDARG00000007976,7
ENSDARG00000093977,0
ENSDARG00000095204,0
ENSDARG00000062020,15
ENSDARG00000002304,3
ENSDARG00000017093,3
ENSDARG00000032970,122
ENSDARG00000056396,4
ENSDARG00000056407,1
ENSDARG00000015399,0
ENSDARG00000094938,0
ENSDARG00000062042,0
ENSDARG00000068629,6
ENSDARG00000100719,1
ENSDARG00000101431,4
ENSDARG00000099336,0
ENSDARG00000018283,5
ENSDARG00000026072,17
ENSDARG00000040861,17
ENSDARG00000020237,0
ENSDARG00000068208,2
ENSDARG00000114715,0
ENSDARG00000101059,3
ENSDARG00000098577,0
ENSDARG00000100451,0
ENSDARG00000104241,0
ENSDARG00000104522,0
ENSDARG00000103223,0
ENSDARG00000098316,0
ENSDARG00000100604,0
ENSDARG00000095508,1
ENSDARG00000104881,0
