Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:06.40
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 275
Total Run Time: 9 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-3371453	Regulation of HSF1-mediated heat shock response	45	45	2	2	2	1	1	1	2	1	1	22	44	4835	0.98155	0.19151	0.19151	2.22	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
R-DRE-3371556	Cellular response to heat stress	59	60	2	2	2	1	1	1	2	1	1	22	59	4820	0.96839	0.24716	0.24716	1.67	30671	hsp70.3	ENSDARG00000021924		5.05955	5.05955	5.05955		5.05955		2.71325	2.71325	2.71325		2.71325		9.43483	9.43483	9.43483		9.43483										5.05955	2.71325	9.43483	1	0	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	0															0						Linear,1(1)	7.615251064300538	7.615251064300537	7.615251064300537	7.615251064300537	0.0	7.615251064300537	5.05955	5.05955	2.71325	2.71325	9.43483	9.43483	UP	1.0	0.0	0.0	
R-DRE-189445	Metabolism of porphyrins	13	16	1	1	1	0	0	0	1	0	0	23	16	4863	0.92741	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-189483	Heme degradation	8	11	1	1	1	0	0	0	1	0	0	23	11	4868	0.94953	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196741	Cobalamin (Cbl, vitamin B12) transport and metabolism	13	13	1	1	1	0	0	0	1	0	0	23	13	4866	0.94062	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-196849	Metabolism of water-soluble vitamins and cofactors	58	64	1	1	1	0	0	0	1	0	0	23	64	4815	0.73864	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2142691	Synthesis of Leukotrienes (LT) and Eoxins (EX)	8	10	2	1	1	1	1	0	2	0	0	23	10	4869	0.95402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2142753	Arachidonic acid metabolism	28	30	2	1	1	1	1	0	2	0	0	23	30	4849	0.86805	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-382556	ABC-family proteins mediated transport	59	65	1	1	1	0	0	0	1	0	0	23	65	4814	0.73513	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-9758890	Transport of RCbl within the body	5	5	1	1	1	0	0	0	1	0	0	23	5	4874	0.97675	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5173105	O-linked glycosylation	45	52	1	1	1	1	1	1	1	1	1	22	51	4828	0.97578	0.21795	0.21795	1.92	797513	b3gnt2l	ENSDARG00000068219		0.939821	0.939821	0.939821		0.939821		0.216157	0.216157	0.216157		0.216157		4.08621	4.08621	4.08621		4.08621										0.939821	0.216157	4.08621	0	1	0															1	797513	ENSDARG00000068219	0.939821	0.939821		0.216157	0.216157		4.08621	4.08621		0.939821	0.216157	4.08621	0						Poly 2,1(1)	12.35396957397461	12.35396957397461	12.35396957397461	12.35396957397461	0.0	12.35396957397461	0.939821	0.939821	0.216157	0.216157	4.08621	4.08621	DOWN	0.0	1.0	0.0	
R-DRE-913709	O-linked glycosylation of mucins	23	29	1	1	1	1	1	1	1	1	1	22	28	4851	0.99208	0.12784	0.12784	3.45	797513	b3gnt2l	ENSDARG00000068219		0.939821	0.939821	0.939821		0.939821		0.216157	0.216157	0.216157		0.216157		4.08621	4.08621	4.08621		4.08621										0.939821	0.216157	4.08621	0	1	0															1	797513	ENSDARG00000068219	0.939821	0.939821		0.216157	0.216157		4.08621	4.08621		0.939821	0.216157	4.08621	0						Poly 2,1(1)	12.35396957397461	12.35396957397461	12.35396957397461	12.35396957397461	0.0	12.35396957397461	0.939821	0.939821	0.216157	0.216157	4.08621	4.08621	DOWN	0.0	1.0	0.0	
R-DRE-9749641	Aspirin ADME	14	16	1	1	1	1	1	1	1	1	1	22	15	4864	0.99757	0.072594	0.072594	6.25	799957	cyp2ad6	ENSDARG00000042956		0.451483	0.451483	0.451483		0.451483		0.216613	0.216613	0.216613		0.216613		0.941021	0.941021	0.941021		0.941021		0.0	0.451483			0.216613		0.941021		0.451483	0.216613	0.941021	0	1	0															1	799957	ENSDARG00000042956	0.451483	0.451483		0.216613	0.216613		0.941021	0.941021		0.451483	0.216613	0.941021	0						Poly 2,1(1)	2.298490285873413	2.298490285873413	2.298490285873413	2.298490285873413	0.0	2.298490285873413	0.451483	0.451483	0.216613	0.216613	0.941021	0.941021	DOWN	0.0	1.0	0.0	
R-DRE-380095	Tachykinin receptors bind tachykinins	4	4	1	1	0	1	1	1	1	0	0	23	4	4875	0.98136	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5218921	VEGFR2 mediated cell proliferation	11	11	1	1	1	1	1	1	1	1	1	22	10	4869	0.99887	0.050468	0.050468	9.09	554230	kdr	ENSDARG00000017321		0.933474	0.933474	0.933474		0.933474		0.217766	0.217766	0.217766		0.217766		4.00142	4.00142	4.00142		4.00142		0.0	0.933474			0.217766		4.00142		0.933474	0.217766	4.00142	0	1	0															1	554230	ENSDARG00000017321	0.933474	0.933474		0.217766	0.217766		4.00142	4.00142		0.933474	0.217766	4.00142	0						Poly 2,1(1)	1.7781490087509155	1.7781490087509155	1.7781490087509155	1.7781490087509155	0.0	1.7781490087509155	0.933474	0.933474	0.217766	0.217766	4.00142	4.00142	DOWN	0.0	1.0	0.0	
R-DRE-425366	Transport of bile salts and organic acids, metal ions and amine compounds	28	39	2	1	0	1	1	1	2	0	0	23	39	4840	0.83182	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425407	SLC-mediated transmembrane transport	101	121	2	1	0	1	1	1	2	0	0	23	121	4758	0.56205	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1483255	PI Metabolism	39	41	1	1	0	1	1	1	1	0	0	23	41	4838	0.82397	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1660499	Synthesis of PIPs at the plasma membrane	23	25	1	1	0	1	1	1	1	0	0	23	25	4854	0.88882	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-202733	Cell surface interactions at the vascular wall	46	57	1	1	1	1	1	1	1	1	1	22	56	4823	0.97125	0.23633	0.23633	1.75	474346	mag	ENSDARG00000104023		0.44683	0.44683	0.44683		0.44683		0.215944	0.215944	0.215944		0.215944		0.924576	0.924576	0.924576		0.924576										0.44683	0.215944	0.924576	0	1	0															1	474346	ENSDARG00000104023	0.44683	0.44683		0.215944	0.215944		0.924576	0.924576		0.44683	0.215944	0.924576	0						Poly 2,1(1)	2.344782590866089	2.344782590866089	2.344782590866089	2.344782590866089	0.0	2.344782590866089	0.44683	0.44683	0.215944	0.215944	0.924576	0.924576	DOWN	0.0	1.0	0.0	
R-DRE-2172127	DAP12 interactions	13	20	1	1	1	1	1	1	1	1	1	22	19	4860	0.9962	0.089939	0.089939	5.0	474346	mag	ENSDARG00000104023		0.44683	0.44683	0.44683		0.44683		0.215944	0.215944	0.215944		0.215944		0.924576	0.924576	0.924576		0.924576		0.0	0.44683			0.215944		0.924576		0.44683	0.215944	0.924576	0	1	0															1	474346	ENSDARG00000104023	0.44683	0.44683		0.215944	0.215944		0.924576	0.924576		0.44683	0.215944	0.924576	0						Poly 2,1(1)	2.344782590866089	2.344782590866089	2.344782590866089	2.344782590866089	0.0	2.344782590866089	0.44683	0.44683	0.215944	0.215944	0.924576	0.924576	DOWN	0.0	1.0	0.0	
R-DRE-8856828	Clathrin-mediated endocytosis	79	84	1	1	0	1	1	1	1	0	0	23	84	4795	0.67136	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-429914	Deadenylation-dependent mRNA decay	33	33	3	3	1	3	3	3	3	1	1	22	32	4847	0.98982	0.14419	0.14419	3.03	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001										0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
R-DRE-429958	mRNA decay by 3' to 5' exoribonuclease	6	6	1	1	1	1	1	1	1	1	1	22	5	4874	0.99969	0.027838	0.027838	16.67	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612	0.0	0.420612	0.211245	0.211245	0.837484	0.837484	0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
R-DRE-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	12	12	1	1	1	1	1	1	1	1	1	22	11	4868	0.99865	0.054933	0.054933	8.33	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612			0.211245		0.837484		0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
R-DRE-450513	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	12	12	1	1	1	1	1	1	1	1	1	22	11	4868	0.99865	0.054933	0.054933	8.33	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612			0.211245		0.837484		0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	57	60	2	2	2	2	2	2	2	2	2	21	58	4821	0.99741	0.031611	0.031611	3.33	30671;100003553	hsp70.3;dis3	ENSDARG00000021924;ENSDARG00000060559		2.740081	2.740081	0.420612	3.2802245173039606	4.433466826768459	2.2415980387485637	1.4622475	1.4622475	0.211245	1.7691847020626479	2.3755728786758565	1.209002901297472	5.136157	5.136157	0.837484	6.07924165680704	8.274509757511419	4.154354710505462									5.05955;0.420612	2.71325;0.211245	9.43483;0.837484	1	1	1	30671	ENSDARG00000021924	5.05955	5.05955		2.71325	2.71325		9.43483	9.43483		5.05955	2.71325	9.43483	1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Linear,1(0.5);Poly 2,1(0.5)	3.5746605040619785	9.293225646018982	1.6779745817184448	7.615251064300537	4.19828846261321	4.646612823009491	-1.8060782399999988	7.286240239999999	-0.9897173999999997	3.9142123999999994	-3.28924208	13.561556079999999	CONFLICT	0.5	0.5	0.0	
R-DRE-450604	KSRP (KHSRP) binds and destabilizes mRNA	7	7	1	1	1	1	1	1	1	1	1	22	6	4873	0.99956	0.032405	0.032405	14.29	100003553	dis3	ENSDARG00000060559		0.420612	0.420612	0.420612		0.420612		0.211245	0.211245	0.211245		0.211245		0.837484	0.837484	0.837484		0.8374840000000001		0.0	0.420612	0.0	0.420612	0.211245	0.211245	0.837484	0.837484	0.420612	0.211245	0.837484	0	1	0															1	100003553	ENSDARG00000060559	0.420612	0.420612		0.211245	0.211245		0.837484	0.837484		0.420612	0.211245	0.837484	0						Poly 2,1(1)	1.6779745817184448	1.6779745817184448	1.6779745817184448	1.6779745817184448	0.0	1.6779745817184448	0.420612	0.420612	0.211245	0.211245	0.837484	0.837484	DOWN	0.0	1.0	0.0	
R-DRE-210991	Basigin interactions	17	19	1	1	1	1	1	1	1	1	1	22	18	4861	0.99657	0.085632	0.085632	5.26	474346	mag	ENSDARG00000104023		0.44683	0.44683	0.44683		0.44683		0.215944	0.215944	0.215944		0.215944		0.924576	0.924576	0.924576		0.924576		0.0	0.44683			0.215944		0.924576		0.44683	0.215944	0.924576	0	1	0															1	474346	ENSDARG00000104023	0.44683	0.44683		0.215944	0.215944		0.924576	0.924576		0.44683	0.215944	0.924576	0						Poly 2,1(1)	2.344782590866089	2.344782590866089	2.344782590866089	2.344782590866089	0.0	2.344782590866089	0.44683	0.44683	0.215944	0.215944	0.924576	0.924576	DOWN	0.0	1.0	0.0	
R-DRE-373080	Class B/2 (Secretin family receptors)	34	38	1	1	0	1	1	1	1	0	0	23	38	4841	0.83578	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-392518	Signal amplification	21	24	1	1	0	1	1	1	1	0	0	23	24	4855	0.89303	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1502540	Signaling by Activin	7	8	1	1	1	1	1	1	1	1	1	22	7	4872	0.99942	0.036951	0.036951	12.5	557352	fstl3	ENSDARG00000025670		3.08118	3.08118	3.08118		3.08118		1.96843	1.96843	1.96843		1.9684299999999997		4.82295	4.82295	4.82295		4.82295		0.0	3.08118	0.0	3.08118	1.96843	1.96843	4.82295	4.82295	3.08118	1.96843	4.82295	1	0	1	557352	ENSDARG00000025670	3.08118	3.08118		1.96843	1.96843		4.82295	4.82295		3.08118	1.96843	4.82295	0															0						Linear,1(1)	2.071403980255127	2.071403980255127	2.071403980255127	2.071403980255127	0.0	2.071403980255127	3.08118	3.08118	1.96843	1.96843	4.82295	4.82295	UP	1.0	0.0	0.0	
R-DRE-2473224	Antagonism of Activin by Follistatin	2	3	1	1	1	1	1	1	1	1	1	22	2	4877	0.99994	0.014013	0.014013	33.33	557352	fstl3	ENSDARG00000025670		3.08118	3.08118	3.08118		3.08118		1.96843	1.96843	1.96843		1.9684299999999997		4.82295	4.82295	4.82295		4.82295		0.0	3.08118	0.0	3.08118	1.96843	1.96843	4.82295	4.82295	3.08118	1.96843	4.82295	1	0	1	557352	ENSDARG00000025670	3.08118	3.08118		1.96843	1.96843		4.82295	4.82295		3.08118	1.96843	4.82295	0															0						Linear,1(1)	2.071403980255127	2.071403980255127	2.071403980255127	2.071403980255127	0.0	2.071403980255127	3.08118	3.08118	1.96843	1.96843	4.82295	4.82295	UP	1.0	0.0	0.0	
R-DRE-9006936	Signaling by TGFB family members	55	60	1	1	1	1	1	1	1	1	1	22	59	4820	0.96839	0.24716	0.24716	1.67	557352	fstl3	ENSDARG00000025670		3.08118	3.08118	3.08118		3.08118		1.96843	1.96843	1.96843		1.9684299999999997		4.82295	4.82295	4.82295		4.82295										3.08118	1.96843	4.82295	1	0	1	557352	ENSDARG00000025670	3.08118	3.08118		1.96843	1.96843		4.82295	4.82295		3.08118	1.96843	4.82295	0															0						Linear,1(1)	2.071403980255127	2.071403980255127	2.071403980255127	2.071403980255127	0.0	2.071403980255127	3.08118	3.08118	1.96843	1.96843	4.82295	4.82295	UP	1.0	0.0	0.0	
R-DRE-8957322	Metabolism of steroids	57	67	1	1	1	1	1	1	1	1	1	22	66	4813	0.96129	0.27185	0.27185	1.49	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997										1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-8980692	RHOA GTPase cycle	75	77	1	1	1	1	1	1	1	1	1	22	76	4803	0.95019	0.30579	0.30579	1.3	100151026	arhgef40	ENSDARG00000078979		0.60297	0.60297	0.60297		0.60297		0.233344	0.233344	0.233344		0.233344		1.5581	1.5581	1.5581		1.5581										0.60297	0.233344	1.5581	0	1	0															1	100151026	ENSDARG00000078979	0.60297	0.60297		0.233344	0.233344		1.5581	1.5581		0.60297	0.233344	1.5581	0						Poly 2,1(1)	1.8759690523147583	1.8759690523147583	1.8759690523147583	1.8759690523147583	0.0	1.8759690523147583	0.60297	0.60297	0.233344	0.233344	1.5581	1.5581	DOWN	0.0	1.0	0.0	
R-DRE-9013106	RHOC GTPase cycle	38	39	1	1	1	1	1	1	1	1	1	22	38	4841	0.98596	0.16818	0.16818	2.56	100151026	arhgef40	ENSDARG00000078979		0.60297	0.60297	0.60297		0.60297		0.233344	0.233344	0.233344		0.233344		1.5581	1.5581	1.5581		1.5581										0.60297	0.233344	1.5581	0	1	0															1	100151026	ENSDARG00000078979	0.60297	0.60297		0.233344	0.233344		1.5581	1.5581		0.60297	0.233344	1.5581	0						Poly 2,1(1)	1.8759690523147583	1.8759690523147583	1.8759690523147583	1.8759690523147583	0.0	1.8759690523147583	0.60297	0.60297	0.233344	0.233344	1.5581	1.5581	DOWN	0.0	1.0	0.0	
R-DRE-6791312	TP53 Regulates Transcription of Cell Cycle Genes	26	28	1	1	0	1	1	1	1	0	0	23	28	4851	0.8763	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2559583	Cellular Senescence	81	113	1	1	1	1	1	1	1	1	1	22	112	4767	0.90261	0.41586	0.41586	0.88	326672	ets2	ENSDARG00000103980		0.276461	0.276461	0.276461		0.276461		0.166296	0.166296	0.166296		0.166296		0.459607	0.459607	0.459607		0.45960699999999993										0.276461	0.166296	0.459607	1	0	1	326672	ENSDARG00000103980	0.276461	0.276461		0.166296	0.166296		0.459607	0.459607		0.276461	0.166296	0.459607	0															0						Poly 2,1(1)	1.5456690788269043	1.5456690788269043	1.5456690788269043	1.5456690788269043	0.0	1.5456690788269043	0.276461	0.276461	0.166296	0.166296	0.459607	0.459607	UP	1.0	0.0	0.0	
R-DRE-4085001	Sialic acid metabolism	14	17	2	2	1	2	2	2	2	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	553211	st8sia4	ENSDARG00000103600		0.565326	0.565326	0.565326		0.565326		0.231341	0.231341	0.231341		0.23134100000000002		1.38148	1.38148	1.38148		1.38148		0.0	0.565326			0.231341		1.38148		0.565326	0.231341	1.38148	0	1	0															1	553211	ENSDARG00000103600	0.565326	0.565326		0.231341	0.231341		1.38148	1.38148		0.565326	0.231341	1.38148	0						Poly 2,1(1)	1.9992272853851318	1.9992272853851318	1.9992272853851318	1.9992272853851318	0.0	1.9992272853851318	0.565326	0.565326	0.231341	0.231341	1.38148	1.38148	DOWN	0.0	1.0	0.0	
R-DRE-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	39	43	2	2	1	2	2	2	2	1	1	22	42	4837	0.98308	0.18381	0.18381	2.33	553211	st8sia4	ENSDARG00000103600		0.565326	0.565326	0.565326		0.565326		0.231341	0.231341	0.231341		0.23134100000000002		1.38148	1.38148	1.38148		1.38148										0.565326	0.231341	1.38148	0	1	0															1	553211	ENSDARG00000103600	0.565326	0.565326		0.231341	0.231341		1.38148	1.38148		0.565326	0.231341	1.38148	0						Poly 2,1(1)	1.9992272853851318	1.9992272853851318	1.9992272853851318	1.9992272853851318	0.0	1.9992272853851318	0.565326	0.565326	0.231341	0.231341	1.38148	1.38148	DOWN	0.0	1.0	0.0	
R-DRE-446219	Synthesis of substrates in N-glycan biosythesis	34	37	2	2	1	2	2	2	2	1	1	22	36	4843	0.98731	0.16025	0.16025	2.7	553211	st8sia4	ENSDARG00000103600		0.565326	0.565326	0.565326		0.565326		0.231341	0.231341	0.231341		0.23134100000000002		1.38148	1.38148	1.38148		1.38148										0.565326	0.231341	1.38148	0	1	0															1	553211	ENSDARG00000103600	0.565326	0.565326		0.231341	0.231341		1.38148	1.38148		0.565326	0.231341	1.38148	0						Poly 2,1(1)	1.9992272853851318	1.9992272853851318	1.9992272853851318	1.9992272853851318	0.0	1.9992272853851318	0.565326	0.565326	0.231341	0.231341	1.38148	1.38148	DOWN	0.0	1.0	0.0	
R-DRE-2168880	Scavenging of heme from plasma	9	15	1	0	0	0	0	0	1	0	0	23	15	4864	0.93179	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2173782	Binding and Uptake of Ligands by Scavenger Receptors	16	23	1	0	0	0	0	0	1	0	0	23	23	4856	0.89726	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-114508	Effects of PIP2 hydrolysis	12	12	1	1	1	1	1	1	1	1	1	22	11	4868	0.99865	0.054933	0.054933	8.33	799085	abhd6a	ENSDARG00000060756		3.74626	3.74626	3.74626		3.7462599999999995		2.26387	2.26387	2.26387		2.26387		6.19932	6.19932	6.19932		6.19932		0.0	3.74626			2.26387		6.19932		3.74626	2.26387	6.19932	0	1	0															1	799085	ENSDARG00000060756	3.74626	3.74626		2.26387	2.26387		6.19932	6.19932		3.74626	2.26387	6.19932	0						Linear,1(1)	1.8339139223098755	1.8339139223098755	1.8339139223098755	1.8339139223098755	0.0	1.8339139223098755	3.74626	3.74626	2.26387	2.26387	6.19932	6.19932	DOWN	0.0	1.0	0.0	
R-DRE-2990846	SUMOylation	114	123	2	2	2	2	2	2	2	2	2	21	121	4758	0.98107	0.1123	0.1123	1.63	565875;565874	nr1i2;znf692	ENSDARG00000029766;ENSDARG00000078434		2.2601345	2.2601345	0.688319	2.2228827976482473	2.803347991540095	2.0859161386062803	1.2675405000000002	1.2675405000000002	0.235701	1.459241415092273	1.624140328353891	1.3693278031050313	4.19805	4.19805	2.0101	3.0942285637942124	4.954197244263179	2.9035724711097526									0.688319;3.83195	0.235701;2.29938	2.0101;6.386	0	2	0															2	565875;565874	ENSDARG00000029766;ENSDARG00000078434	2.2601345	2.2601345	2.2228827976482473	1.2675405000000002	1.2675405000000002	1.459241415092273	4.19805	4.19805	3.0942285637942124	0.688319;3.83195	0.235701;2.29938	2.0101;6.386	0						Linear,1(0.5);Poly 2,1(0.5)	2.0233379059350347	4.0635151863098145	1.846980333328247	2.2165348529815674	0.261314506865	2.0317575931549072	-0.8206238800000003	5.34089288	-0.7548649200000002	3.28994592	-0.09033199999999919	8.486432	DOWN	0.0	1.0	0.0	
R-DRE-3108232	SUMO E3 ligases SUMOylate target proteins	108	117	2	2	2	2	2	2	2	2	2	21	115	4764	0.98343	0.10328	0.10328	1.71	565875;565874	nr1i2;znf692	ENSDARG00000029766;ENSDARG00000078434		2.2601345	2.2601345	0.688319	2.2228827976482473	2.803347991540095	2.0859161386062803	1.2675405000000002	1.2675405000000002	0.235701	1.459241415092273	1.624140328353891	1.3693278031050313	4.19805	4.19805	2.0101	3.0942285637942124	4.954197244263179	2.9035724711097526									0.688319;3.83195	0.235701;2.29938	2.0101;6.386	0	2	0															2	565875;565874	ENSDARG00000029766;ENSDARG00000078434	2.2601345	2.2601345	2.2228827976482473	1.2675405000000002	1.2675405000000002	1.459241415092273	4.19805	4.19805	3.0942285637942124	0.688319;3.83195	0.235701;2.29938	2.0101;6.386	0						Linear,1(0.5);Poly 2,1(0.5)	2.0233379059350347	4.0635151863098145	1.846980333328247	2.2165348529815674	0.261314506865	2.0317575931549072	-0.8206238800000003	5.34089288	-0.7548649200000002	3.28994592	-0.09033199999999919	8.486432	DOWN	0.0	1.0	0.0	
