GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-9018678,Biosynthesis of specialized proresolving mediators (SPMs),17,17,1,1,1,1,1,1,1,1,1,9,16,4866,0.9995,0.034243,0.034243,5.88,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,,,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-202403,TCR signaling,19,19,1,1,0,1,1,1,1,0,0,10,19,4863,0.9618,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2559582,Senescence-Associated Secretory Phenotype (SASP),37,53,1,0,0,1,0,0,1,0,0,10,53,4829,0.8967,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1660661,Sphingolipid de novo biosynthesis,27,27,1,1,0,1,1,1,1,0,0,10,27,4855,0.94611,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-428157,Sphingolipid metabolism,49,50,1,1,0,1,1,1,1,0,0,10,50,4832,0.90228,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6804115,TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain,14,14,1,1,1,1,1,1,1,1,1,9,13,4869,0.99966,0.028278,0.028278,7.14,30079,btg2,ENSDARG00000020298,,1.52322,1.52322,1.52322,,1.52322,,0.933496,0.933496,0.933496,,0.933496,,4.06068,4.06068,4.06068,,4.06068,,0,1.52322,,,1.52322,0.933496,4.06068,1,0,1,30079,ENSDARG00000020298,1.52322,1.52322,,0.933496,0.933496,,4.06068,4.06068,,1.52322,0.933496,4.06068,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.816771984,1.816771984,1.816771984,1.816771984,0,1.816771984,1.52322,1.52322,0.933496,0.933496,4.06068,4.06068,UP,1,0,0
R-DRE-606279,Deposition of new CENPA-containing nucleosomes at the centromere,23,33,1,1,1,1,1,1,1,1,1,9,32,4850,0.99808,0.065504,0.065504,3.03,445161,cenpp,ENSDARG00000044135,,8.34E-04,8.34E-04,8.34E-04,,8.34E-04,,2.55E-04,2.55E-04,2.55E-04,,2.55E-04,,0.00405095,0.00405095,0.00405095,,0.00405095,,,,,,8.34E-04,2.55E-04,0.00405095,0,1,0,,,,,,,,,,,,,,,1,445161,ENSDARG00000044135,8.34E-04,8.34E-04,,2.55E-04,2.55E-04,,0.00405095,0.00405095,,8.34E-04,2.55E-04,0.00405095,0,,,,,,"Exp 4,1(1)",2.032040119,2.032040119,2.032040119,2.032040119,0,2.032040119,8.34E-04,8.34E-04,2.55E-04,2.55E-04,0.00405095,0.00405095,DOWN,0,1,0
R-DRE-774815,Nucleosome assembly,23,33,1,1,1,1,1,1,1,1,1,9,32,4850,0.99808,0.065504,0.065504,3.03,445161,cenpp,ENSDARG00000044135,,8.34E-04,8.34E-04,8.34E-04,,8.34E-04,,2.55E-04,2.55E-04,2.55E-04,,2.55E-04,,0.00405095,0.00405095,0.00405095,,0.00405095,,,,,,8.34E-04,2.55E-04,0.00405095,0,1,0,,,,,,,,,,,,,,,1,445161,ENSDARG00000044135,8.34E-04,8.34E-04,,2.55E-04,2.55E-04,,0.00405095,0.00405095,,8.34E-04,2.55E-04,0.00405095,0,,,,,,"Exp 4,1(1)",2.032040119,2.032040119,2.032040119,2.032040119,0,2.032040119,8.34E-04,8.34E-04,2.55E-04,2.55E-04,0.00405095,0.00405095,DOWN,0,1,0
R-DRE-69273,Cyclin A/B1/B2 associated events during G2/M transition,15,16,1,0,0,1,0,0,1,0,0,10,16,4866,0.96774,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-71384,Ethanol oxidation,6,6,1,1,0,1,0,0,1,0,0,10,6,4876,0.98779,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-187577,SCF(Skp2)-mediated degradation of p27/p21,43,44,2,1,0,1,1,0,2,0,0,10,44,4838,0.91354,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-6804116,TP53 Regulates Transcription of Genes Involved in G1 Cell Cycle Arrest,6,7,1,0,0,1,0,0,1,0,0,10,7,4875,0.98577,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69563,p53-Dependent G1 DNA Damage Response,42,44,1,0,0,1,0,0,1,0,0,10,44,4838,0.91354,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69580,p53-Dependent G1/S DNA damage checkpoint,42,44,1,0,0,1,0,0,1,0,0,10,44,4838,0.91354,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69615,G1/S DNA Damage Checkpoints,44,46,1,0,0,1,0,0,1,0,0,10,46,4836,0.90977,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9616222,Transcriptional regulation of granulopoiesis,4,4,1,0,0,1,0,0,1,0,0,10,4,4878,0.99185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-174143,APC/C-mediated degradation of cell cycle proteins,59,61,2,1,0,1,1,0,2,0,0,10,61,4821,0.88197,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-174178,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,53,54,1,1,0,0,1,0,1,0,0,10,54,4828,0.89485,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-453276,Regulation of mitotic cell cycle,59,61,2,1,0,1,1,0,2,0,0,10,61,4821,0.88197,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-176408,Regulation of APC/C activators between G1/S and early anaphase,20,21,1,0,0,1,0,0,1,0,0,10,21,4861,0.95785,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69017,CDK-mediated phosphorylation and removal of Cdc6,52,54,1,0,0,1,0,0,1,0,0,10,54,4828,0.89485,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69052,Switching of origins to a post-replicative state,65,67,2,1,0,1,1,0,2,0,0,10,67,4815,0.87107,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69239,Synthesis of DNA,79,81,2,1,0,1,1,0,2,0,0,10,81,4801,0.8461,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69306,DNA Replication,85,87,2,1,0,1,1,0,2,0,0,10,87,4795,0.8356,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-391906,Leukotriene receptors,3,3,1,1,1,1,1,1,1,1,1,9,2,4880,0.99999,0.0061212,0.0061212,33.33,100329657,ltb4r,ENSDARG00000032631,,1.85515,1.85515,1.85515,,1.85515,,1.19241,1.19241,1.19241,,1.19241,,5.34668,5.34668,5.34668,,5.34668,,0,1.85515,0,1.85515,1.85515,1.19241,5.34668,1,0,1,100329657,ENSDARG00000032631,1.85515,1.85515,,1.19241,1.19241,,5.34668,5.34668,,1.85515,1.19241,5.34668,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.578950763,1.578950763,1.578950763,1.578950763,0,1.578950763,1.85515,1.85515,1.19241,1.19241,5.34668,5.34668,UP,1,0,0
R-DRE-1538133,G0 and Early G1,11,12,1,0,0,1,0,0,1,0,0,10,12,4870,0.97572,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-176187,Activation of ATR in response to replication stress,21,22,1,0,0,1,0,0,1,0,0,10,22,4860,0.95589,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-68949,Orc1 removal from chromatin,49,51,2,1,0,1,1,0,2,0,0,10,51,4831,0.90042,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-68962,Activation of the pre-replicative complex,22,22,1,0,0,1,0,0,1,0,0,10,22,4860,0.95589,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69002,DNA Replication Pre-Initiation,59,60,1,0,0,1,0,0,1,0,0,10,60,4822,0.8838,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-202433,Generation of second messenger molecules,4,4,1,1,0,1,1,1,1,0,0,10,4,4878,0.99185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-77289,Mitochondrial Fatty Acid Beta-Oxidation,16,16,1,0,0,1,0,0,1,0,0,10,16,4866,0.96774,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2161522,Abacavir transport and metabolism,7,7,1,1,0,1,0,0,1,0,0,10,7,4875,0.98577,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2161541,Abacavir metabolism,6,6,1,1,0,1,0,0,1,0,0,10,6,4876,0.98779,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-9707616,Heme signaling,6,9,1,1,1,1,1,0,1,0,0,10,9,4873,0.98174,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1296346,Tandem pore domain potassium channels,6,7,1,1,1,1,1,1,1,1,1,9,6,4876,0.99992,0.01423,0.01423,14.29,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,0,1.05737,0,1.05737,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
R-DRE-68911,G2 Phase,2,3,1,0,0,1,0,0,1,0,0,10,3,4879,0.99388,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-69200,Phosphorylation of proteins involved in G1/S transition by active Cyclin E:Cdk2 complexes,2,2,1,0,0,1,0,0,1,0,0,10,2,4880,0.99592,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8849470,PTK6 Regulates Cell Cycle,4,4,1,0,0,1,0,0,1,0,0,10,4,4878,0.99185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5362517,Signaling by Retinoic Acid,32,32,1,1,0,1,0,0,1,0,0,10,32,4850,0.93642,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5365859,RA biosynthesis pathway,12,12,1,1,0,1,0,0,1,0,0,10,12,4870,0.97572,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1299361,TWIK-related alkaline pH activated K+ channel (TALK),1,1,1,1,1,1,1,1,1,1,1,9,0,4882,1,0.0020442,0.0020442,100,101882139,kcnk17,ENSDARG00000105453,,1.05737,1.05737,1.05737,,1.05737,,0.708516,0.708516,0.708516,,0.708516,,2.03722,2.03722,2.03722,,2.03722,,0,1.05737,0,1.05737,1.05737,0.708516,2.03722,1,0,1,101882139,ENSDARG00000105453,1.05737,1.05737,,0.708516,0.708516,,2.03722,2.03722,,1.05737,0.708516,2.03722,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.639540672,2.639540672,2.639540672,2.639540672,0,2.639540672,1.05737,1.05737,0.708516,0.708516,2.03722,2.03722,UP,1,0,0
R-DRE-8939902,Regulation of RUNX2 expression and activity,39,39,1,1,0,0,1,0,1,0,0,10,39,4843,0.92301,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2162123,Synthesis of Prostaglandins (PG) and Thromboxanes (TX),8,8,1,1,1,1,1,1,1,1,1,9,7,4875,0.9999,0.016248,0.016248,12.5,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-9018683,Biosynthesis of DPA-derived SPMs,2,2,1,1,1,1,1,1,1,1,1,9,1,4881,1,0.0040845,0.0040845,50,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-9025094,Biosynthesis of DPAn-3 SPMs,2,2,1,1,1,1,1,1,1,1,1,9,1,4881,1,0.0040845,0.0040845,50,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-2142770,Synthesis of 15-eicosatetraenoic acid derivatives,3,3,1,1,1,1,1,1,1,1,1,9,2,4880,0.99999,0.0061212,0.0061212,33.33,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-9018679,Biosynthesis of EPA-derived SPMs,3,3,1,1,1,1,1,1,1,1,1,9,2,4880,0.99999,0.0061212,0.0061212,33.33,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-9027604,Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,1,1,1,1,1,1,1,1,1,1,1,9,0,4882,1,0.0020442,0.0020442,100,559020,ptgs2b,ENSDARG00000010276,,1.46069,1.46069,1.46069,,1.46069,,0.906053,0.906053,0.906053,,0.906053,,3.69655,3.69655,3.69655,,3.69655,,0,1.46069,0,1.46069,1.46069,0.906053,3.69655,1,0,1,559020,ENSDARG00000010276,1.46069,1.46069,,0.906053,0.906053,,3.69655,3.69655,,1.46069,0.906053,3.69655,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.955543756,2.955543756,2.955543756,2.955543756,0,2.955543756,1.46069,1.46069,0.906053,0.906053,3.69655,3.69655,UP,1,0,0
R-DRE-9708530,Regulation of BACH1 activity,8,8,2,2,1,1,2,0,2,0,0,10,8,4874,0.98375,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
