405896	sp9	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100126070	cables1	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
796633	ccl33.3	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	796633	ccl33.3	ENSDARG00000099401		9.09843E-5	9.09843E-5	9.09843E-5		9.09843E-5		9.0984E-5	9.0984E-5	9.0984E-5		9.0984E-5		9.09847E-5	9.09847E-5	9.09847E-5		9.09847E-5		0.0	9.09843E-5	0.0	9.09843E-5	9.09843E-5	9.0984E-5	9.09847E-5	1	0	1	796633	ENSDARG00000099401	9.09843E-5	9.09843E-5		9.0984E-5	9.0984E-5		9.09847E-5	9.09847E-5		9.09843E-5	9.0984E-5	9.09847E-5	0															0						Hill,1(1)	2.4594810009002686	2.4594810009002686	2.4594810009002686	2.4594810009002686	0.0	2.4594810009002686	9.09843E-5	9.09843E-5	9.0984E-5	9.0984E-5	9.09847E-5	9.09847E-5	UP	1.0	0.0	0.0	
568780	zgc:158343	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
334113	bcan	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
30084	nme2b.2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	30084	nme2b.2	ENSDARG00000099420		8.99256E-5	8.99256E-5	8.99256E-5		8.99256E-5		4.80628E-5	4.80628E-5	4.80628E-5		4.80628E-5		2.28079E-4	2.28079E-4	2.28079E-4		2.28079E-4		0.0	8.99256E-5	0.0	8.99256E-5	8.99256E-5	4.80628E-5	2.28079E-4	1	0	1	30084	ENSDARG00000099420	8.99256E-5	8.99256E-5		4.80628E-5	4.80628E-5		2.28079E-4	2.28079E-4		8.99256E-5	4.80628E-5	2.28079E-4	0															0						Exp 4,1(1)	1.6174126863479614	1.6174126863479614	1.6174126863479614	1.6174126863479614	0.0	1.6174126863479614	8.99256E-5	8.99256E-5	4.80628E-5	4.80628E-5	2.28079E-4	2.28079E-4	UP	1.0	0.0	0.0	
561685	slit1b	1	1	1	1	1	0	1	0	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
554005	pcdh1g18	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
641492	sh3d21	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100136852	zgc:174863	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100136852	zgc:174863	ENSDARG00000099476		1.04836E-4	1.04836E-4	1.04836E-4		1.04836E-4		3.84488E-5	3.84488E-5	3.84488E-5		3.84488E-5		4.17883E-4	4.17883E-4	4.17883E-4		4.17883E-4		0.0	1.04836E-4	0.0	1.04836E-4	1.04836E-4	3.84488E-5	4.17883E-4	1	0	1	100136852	ENSDARG00000099476	1.04836E-4	1.04836E-4		3.84488E-5	3.84488E-5		4.17883E-4	4.17883E-4		1.04836E-4	3.84488E-5	4.17883E-4	0															0						Exp 4,1(1)	1.5327616930007935	1.5327616930007935	1.5327616930007935	1.5327616930007935	0.0	1.5327616930007935	1.04836E-4	1.04836E-4	3.84488E-5	3.84488E-5	4.17883E-4	4.17883E-4	UP	1.0	0.0	0.0	
563241	si:ch1073-13h15.3	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
108179154	si:ch73-379j16.2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	108179154	si:ch73-379j16.2	ENSDARG00000099535		2.85111E-4	2.85111E-4	2.85111E-4		2.85111E-4		2.8511E-4	2.8511E-4	2.8511E-4		2.8511E-4		2.85112E-4	2.85112E-4	2.85112E-4		2.85112E-4		0.0	2.85111E-4	0.0	2.85111E-4	2.85111E-4	2.8511E-4	2.85112E-4	0	1	0															1	108179154	ENSDARG00000099535	2.85111E-4	2.85111E-4		2.8511E-4	2.8511E-4		2.85112E-4	2.85112E-4		2.85111E-4	2.8511E-4	2.85112E-4	0						Hill,1(1)	2.5654778480529785	2.5654778480529785	2.5654778480529785	2.5654778480529785	0.0	2.5654778480529785	2.85111E-4	2.85111E-4	2.8511E-4	2.8511E-4	2.85112E-4	2.85112E-4	DOWN	0.0	1.0	0.0	
108192171	si:ch211-69b22.5	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	108192171	si:ch211-69b22.5	ENSDARG00000099621		0.107739	0.107739	0.107739		0.107739		0.0711471	0.0711471	0.0711471		0.0711471		0.218836	0.218836	0.218836		0.218836		0.0	0.107739	0.0	0.107739	0.107739	0.0711471	0.218836	0	1	0															1	108192171	ENSDARG00000099621	0.107739	0.107739		0.0711471	0.0711471		0.218836	0.218836		0.107739	0.0711471	0.218836	0						Poly 2,1(1)	1.5899821519851685	1.5899821519851685	1.5899821519851685	1.5899821519851685	0.0	1.5899821519851685	0.107739	0.107739	0.0711471	0.0711471	0.218836	0.218836	DOWN	0.0	1.0	0.0	
393501	marveld3	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
562813	gnb5a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100536897	si:rp71-1h20.9	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
30608	gap43	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
101884058	cr855389.1	1	1	1	1	1	1	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
565109	agap2	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
792623	dusp27	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
564990	apbb2b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	564990	apbb2b	ENSDARG00000099995		9.89567E-5	9.89567E-5	9.89567E-5		9.89567E-5		4.07866E-5	4.07866E-5	4.07866E-5		4.07866E-5		3.26687E-4	3.26687E-4	3.26687E-4		3.26687E-4		0.0	9.89567E-5	0.0	9.89567E-5	9.89567E-5	4.07866E-5	3.26687E-4	0	1	0															1	564990	ENSDARG00000099995	9.89567E-5	9.89567E-5		4.07866E-5	4.07866E-5		3.26687E-4	3.26687E-4		9.89567E-5	4.07866E-5	3.26687E-4	0						Exp 4,1(1)	1.6834821701049805	1.6834821701049805	1.6834821701049805	1.6834821701049805	0.0	1.6834821701049805	9.89567E-5	9.89567E-5	4.07866E-5	4.07866E-5	3.26687E-4	3.26687E-4	DOWN	0.0	1.0	0.0	
101884459	arhgap39	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
436863	plaat1	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
101882877	si:ch211-231f6.6	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100001644	ppp2r2ca	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
405877	mafgb	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	405877	mafgb	ENSDARG00000100097		1.27048E-4	1.27048E-4	1.27048E-4		1.27048E-4		4.96912E-5	4.96912E-5	4.96912E-5		4.96912E-5		4.74933E-4	4.74933E-4	4.74933E-4		4.74933E-4		0.0	1.27048E-4	0.0	1.27048E-4	1.27048E-4	4.96912E-5	4.74933E-4	0	1	0															1	405877	ENSDARG00000100097	1.27048E-4	1.27048E-4		4.96912E-5	4.96912E-5		4.74933E-4	4.74933E-4		1.27048E-4	4.96912E-5	4.74933E-4	0						Exp 4,1(1)	2.2528254985809326	2.2528254985809326	2.2528254985809326	2.2528254985809326	0.0	2.2528254985809326	1.27048E-4	1.27048E-4	4.96912E-5	4.96912E-5	4.74933E-4	4.74933E-4	DOWN	0.0	1.0	0.0	
791772	cnmd	1	1	1	1	1	1	1	1	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
327020	rnps1	1	1	1	1	0	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
796993	sncaip	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
555782	ccdc135	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	555782	ccdc135	ENSDARG00000100231		1.22647E-4	1.22647E-4	1.22647E-4		1.22647E-4		5.8963E-5	5.8963E-5	5.8963E-5		5.8963000000000005E-5		3.63666E-4	3.63666E-4	3.63666E-4		3.63666E-4		0.0	1.22647E-4	0.0	1.22647E-4	1.22647E-4	5.8963E-5	3.63666E-4	1	0	1	555782	ENSDARG00000100231	1.22647E-4	1.22647E-4		5.8963E-5	5.8963E-5		3.63666E-4	3.63666E-4		1.22647E-4	5.8963E-5	3.63666E-4	0															0						Exp 4,1(1)	1.7879408597946167	1.7879408597946167	1.7879408597946167	1.7879408597946167	0.0	1.7879408597946167	1.22647E-4	1.22647E-4	5.8963E-5	5.8963E-5	3.63666E-4	3.63666E-4	UP	1.0	0.0	0.0	
792274	rhcgb	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
565053	adamts5	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
572670	al627305.1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	572670	al627305.1	ENSDARG00000100324		1.59438	1.59438	1.59438		1.5943800000000001		0.983212	0.983212	0.983212		0.983212		4.16509	4.16509	4.16509		4.16509		0.0	1.59438	0.0	1.59438	1.59438	0.983212	4.16509	1	0	1	572670	ENSDARG00000100324	1.59438	1.59438		0.983212	0.983212		4.16509	4.16509		1.59438	0.983212	4.16509	0															0						Linear,1(1)	1.9231739044189453	1.9231739044189453	1.9231739044189453	1.9231739044189453	0.0	1.9231739044189453	1.59438	1.59438	0.983212	0.983212	4.16509	4.16509	UP	1.0	0.0	0.0	
100150195	cx31.7	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100537724	si:dkey-102m7.3	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100537724	si:dkey-102m7.3	ENSDARG00000100366		8.604E-5	8.604E-5	8.604E-5		8.604E-5		2.9535E-5	2.9535E-5	2.9535E-5		2.9535E-5		2.76592E-4	2.76592E-4	2.76592E-4		2.76592E-4		0.0	8.604E-5	0.0	8.604E-5	8.604E-5	2.9535E-5	2.76592E-4	1	0	1	100537724	ENSDARG00000100366	8.604E-5	8.604E-5		2.9535E-5	2.9535E-5		2.76592E-4	2.76592E-4		8.604E-5	2.9535E-5	2.76592E-4	0															0						Exp 4,1(1)	1.5771414041519165	1.5771414041519165	1.5771414041519165	1.5771414041519165	0.0	1.5771414041519165	8.604E-5	8.604E-5	2.9535E-5	2.9535E-5	2.76592E-4	2.76592E-4	UP	1.0	0.0	0.0	
560305	fgd1	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
556719	fam167b	1	1	1	1	1	1	1	1	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
322404	nop53	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
568625	si:dkeyp-110c7.4	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	568625	si:dkeyp-110c7.4	ENSDARG00000100476		2.3862E-4	2.3862E-4	2.3862E-4		2.3862000000000002E-4		8.70701E-5	8.70701E-5	8.70701E-5		8.70701E-5		9.9156E-4	9.9156E-4	9.9156E-4		9.9156E-4		0.0	2.3862E-4	0.0	2.3862E-4	2.3862E-4	8.70701E-5	9.9156E-4	1	0	1	568625	ENSDARG00000100476	2.3862E-4	2.3862E-4		8.70701E-5	8.70701E-5		9.9156E-4	9.9156E-4		2.3862E-4	8.70701E-5	9.9156E-4	0															0						Exp 4,1(1)	1.5208290815353394	1.5208290815353394	1.5208290815353394	1.5208290815353394	0.0	1.5208290815353394	2.3862E-4	2.3862E-4	8.70701E-5	8.70701E-5	9.9156E-4	9.9156E-4	UP	1.0	0.0	0.0	
561541	foxo6a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
677743	rps27l	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100534805	taco1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100534805	taco1	ENSDARG00000100552		2.03261	2.03261	2.03261		2.03261		1.15331	1.15331	1.15331		1.15331		8.45154	8.45154	8.45154		8.45154		0.0	2.03261	0.0	2.03261	2.03261	1.15331	8.45154	1	0	1	100534805	ENSDARG00000100552	2.03261	2.03261		1.15331	1.15331		8.45154	8.45154		2.03261	1.15331	8.45154	0															0						Linear,1(1)	1.5824861526489258	1.5824861526489258	1.5824861526489258	1.5824861526489258	0.0	1.5824861526489258	2.03261	2.03261	1.15331	1.15331	8.45154	8.45154	UP	1.0	0.0	0.0	
337077	cabz01080702.1	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100334344	si:ch211-195b11.3	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
405888	rpl36	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	405888	rpl36	ENSDARG00000100588		1.00974E-4	1.00974E-4	1.00974E-4		1.00974E-4		4.73998E-5	4.73998E-5	4.73998E-5		4.73998E-5		3.01408E-4	3.01408E-4	3.01408E-4		3.01408E-4		0.0	1.00974E-4	0.0	1.00974E-4	1.00974E-4	4.73998E-5	3.01408E-4	1	0	1	405888	ENSDARG00000100588	1.00974E-4	1.00974E-4		4.73998E-5	4.73998E-5		3.01408E-4	3.01408E-4		1.00974E-4	4.73998E-5	3.01408E-4	0															0						Exp 4,1(1)	1.6481013298034668	1.6481013298034668	1.6481013298034668	1.6481013298034668	0.0	1.6481013298034668	1.00974E-4	1.00974E-4	4.73998E-5	4.73998E-5	3.01408E-4	3.01408E-4	UP	1.0	0.0	0.0	
567212	slc8a2b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	567212	slc8a2b	ENSDARG00000100592		8.83071E-5	8.83071E-5	8.83071E-5		8.83071E-5		3.96796E-5	3.96796E-5	3.96796E-5		3.96796E-5		2.59529E-4	2.59529E-4	2.59529E-4		2.59529E-4		0.0	8.83071E-5	0.0	8.83071E-5	8.83071E-5	3.96796E-5	2.59529E-4	0	1	0															1	567212	ENSDARG00000100592	8.83071E-5	8.83071E-5		3.96796E-5	3.96796E-5		2.59529E-4	2.59529E-4		8.83071E-5	3.96796E-5	2.59529E-4	0						Exp 4,1(1)	1.8854577541351318	1.8854577541351318	1.8854577541351318	1.8854577541351318	0.0	1.8854577541351318	8.83071E-5	8.83071E-5	3.96796E-5	3.96796E-5	2.59529E-4	2.59529E-4	DOWN	0.0	1.0	0.0	
101882192	zbtb38	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100151551	taok2b	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100535586	si:ch73-197b13.1	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100331199	tnnt2b	1	1	1	1	1	1	1	1	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
792553	syndig1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	792553	syndig1	ENSDARG00000100751		3.17597E-5	3.17597E-5	3.17597E-5		3.17597E-5		2.01775E-5	2.01775E-5	2.01775E-5		2.01775E-5		1.43377E-4	1.43377E-4	1.43377E-4		1.43377E-4		0.0	3.17597E-5	0.0	3.17597E-5	3.17597E-5	2.01775E-5	1.43377E-4	0	1	0															1	792553	ENSDARG00000100751	3.17597E-5	3.17597E-5		2.01775E-5	2.01775E-5		1.43377E-4	1.43377E-4		3.17597E-5	2.01775E-5	1.43377E-4	0						Exp 4,1(1)	1.9919143915176392	1.9919143915176392	1.9919143915176392	1.9919143915176392	0.0	1.9919143915176392	3.17597E-5	3.17597E-5	2.01775E-5	2.01775E-5	1.43377E-4	1.43377E-4	DOWN	0.0	1.0	0.0	
101882992	zfyve9b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100537538	plcb4	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100537538	plcb4	ENSDARG00000100786		1.34094E-4	1.34094E-4	1.34094E-4		1.34094E-4		1.34094E-4	1.34094E-4	1.34094E-4		1.34094E-4		1.34095E-4	1.34095E-4	1.34095E-4		1.34095E-4		0.0	1.34094E-4	0.0	1.34094E-4	1.34094E-4	1.34094E-4	1.34095E-4	0	1	0															1	100537538	ENSDARG00000100786	1.34094E-4	1.34094E-4		1.34094E-4	1.34094E-4		1.34095E-4	1.34095E-4		1.34094E-4	1.34094E-4	1.34095E-4	0						Hill,1(1)	2.005885601043701	2.005885601043701	2.005885601043701	2.005885601043701	0.0	2.005885601043701	1.34094E-4	1.34094E-4	1.34094E-4	1.34094E-4	1.34095E-4	1.34095E-4	DOWN	0.0	1.0	0.0	
555481	zgc:154142	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
751653	st6galnac4	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
407693	esrrb	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100537435	gan	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
405862	slc5a2	1	1	1	1	1	1	1	1	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
335475	wu:fj16a03	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
557223	si:ch211-1a19.3	1	1	1	1	1	0	1	0	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
559754	tmprss13a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	559754	tmprss13a	ENSDARG00000100969		8.99368E-5	8.99368E-5	8.99368E-5		8.99368E-5		3.07233E-5	3.07233E-5	3.07233E-5		3.07233E-5		3.02353E-4	3.02353E-4	3.02353E-4		3.02353E-4		0.0	8.99368E-5	0.0	8.99368E-5	8.99368E-5	3.07233E-5	3.02353E-4	1	0	1	559754	ENSDARG00000100969	8.99368E-5	8.99368E-5		3.07233E-5	3.07233E-5		3.02353E-4	3.02353E-4		8.99368E-5	3.07233E-5	3.02353E-4	0															0						Exp 4,1(1)	1.7725330591201782	1.7725330591201782	1.7725330591201782	1.7725330591201782	0.0	1.7725330591201782	8.99368E-5	8.99368E-5	3.07233E-5	3.07233E-5	3.02353E-4	3.02353E-4	UP	1.0	0.0	0.0	
333987	fxyd6	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	333987	fxyd6	ENSDARG00000100971		3.15075E-5	3.15075E-5	3.15075E-5		3.15075E-5		2.26004E-5	2.26004E-5	2.26004E-5		2.26004E-5		6.58676E-5	6.58676E-5	6.58676E-5		6.58676E-5		0.0	3.15075E-5	0.0	3.15075E-5	3.15075E-5	2.26004E-5	6.58676E-5	0	1	0															1	333987	ENSDARG00000100971	3.15075E-5	3.15075E-5		2.26004E-5	2.26004E-5		6.58676E-5	6.58676E-5		3.15075E-5	2.26004E-5	6.58676E-5	0						Exp 4,1(1)	1.9914251565933228	1.9914251565933228	1.9914251565933228	1.9914251565933228	0.0	1.9914251565933228	3.15075E-5	3.15075E-5	2.26004E-5	2.26004E-5	6.58676E-5	6.58676E-5	DOWN	0.0	1.0	0.0	
497280	ext1b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	497280	ext1b	ENSDARG00000101019		1.183E-4	1.183E-4	1.183E-4		1.183E-4		4.87789E-5	4.87789E-5	4.87789E-5		4.87789E-5		4.28143E-4	4.28143E-4	4.28143E-4		4.28143E-4		0.0	1.183E-4	0.0	1.183E-4	1.183E-4	4.87789E-5	4.28143E-4	0	1	0															1	497280	ENSDARG00000101019	1.183E-4	1.183E-4		4.87789E-5	4.87789E-5		4.28143E-4	4.28143E-4		1.183E-4	4.87789E-5	4.28143E-4	0						Exp 4,1(1)	1.7491687536239624	1.7491687536239624	1.7491687536239624	1.7491687536239624	0.0	1.7491687536239624	1.183E-4	1.183E-4	4.87789E-5	4.87789E-5	4.28143E-4	4.28143E-4	DOWN	0.0	1.0	0.0	
30531	msx2b	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
569298	ctsbb	1	1	1	1	0	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
641578	syn2b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
558729	cpne4a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
570960	pbx1b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	570960	pbx1b	ENSDARG00000101131		1.32164E-4	1.32164E-4	1.32164E-4		1.32164E-4		5.15048E-5	5.15048E-5	5.15048E-5		5.15048E-5		5.99351E-4	5.99351E-4	5.99351E-4		5.99351E-4		0.0	1.32164E-4	0.0	1.32164E-4	1.32164E-4	5.15048E-5	5.99351E-4	0	1	0															1	570960	ENSDARG00000101131	1.32164E-4	1.32164E-4		5.15048E-5	5.15048E-5		5.99351E-4	5.99351E-4		1.32164E-4	5.15048E-5	5.99351E-4	0						Exp 4,1(1)	1.6669824123382568	1.6669824123382568	1.6669824123382568	1.6669824123382568	0.0	1.6669824123382568	1.32164E-4	1.32164E-4	5.15048E-5	5.15048E-5	5.99351E-4	5.99351E-4	DOWN	0.0	1.0	0.0	
100003113	tmem200c	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
569958	s100w	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
30077	rbp4	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	30077	rbp4	ENSDARG00000101199		1.22792E-4	1.22792E-4	1.22792E-4		1.22792E-4		5.22475E-5	5.22475E-5	5.22475E-5		5.22475E-5		4.56525E-4	4.56525E-4	4.56525E-4		4.56525E-4		0.0	1.22792E-4	0.0	1.22792E-4	1.22792E-4	5.22475E-5	4.56525E-4	1	0	1	30077	ENSDARG00000101199	1.22792E-4	1.22792E-4		5.22475E-5	5.22475E-5		4.56525E-4	4.56525E-4		1.22792E-4	5.22475E-5	4.56525E-4	0															0						Exp 4,1(1)	1.7828294038772583	1.7828294038772583	1.7828294038772583	1.7828294038772583	0.0	1.7828294038772583	1.22792E-4	1.22792E-4	5.22475E-5	5.22475E-5	4.56525E-4	4.56525E-4	UP	1.0	0.0	0.0	
103909890	sgip1b	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
553986	pcdh1g2	1	1	1	1	0	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100136841	vat1l	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
555986	camk2n1	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
558055	drp2	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
798791	grik5	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	798791	grik5	ENSDARG00000101449		8.96984E-5	8.96984E-5	8.96984E-5		8.96984E-5		8.96966E-5	8.96966E-5	8.96966E-5		8.96966E-5		1.55519E-4	1.55519E-4	1.55519E-4		1.55519E-4		0.0	8.96984E-5	0.0	8.96984E-5	8.96984E-5	8.96966E-5	1.55519E-4	0	1	0															1	798791	ENSDARG00000101449	8.96984E-5	8.96984E-5		8.96966E-5	8.96966E-5		1.55519E-4	1.55519E-4		8.96984E-5	8.96966E-5	1.55519E-4	0						Hill,1(1)	1.7772502899169922	1.7772502899169922	1.7772502899169922	1.7772502899169922	0.0	1.7772502899169922	8.96984E-5	8.96984E-5	8.96966E-5	8.96966E-5	1.55519E-4	1.55519E-4	DOWN	0.0	1.0	0.0	
568832	si:ch211-284k5.2	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
436725	acp5b	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
393428	plppr2a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	393428	plppr2a	ENSDARG00000101478		1.92816E-4	1.92816E-4	1.92816E-4		1.92816E-4		7.54215E-5	7.54215E-5	7.54215E-5		7.54215E-5		8.40304E-4	8.40304E-4	8.40304E-4		8.40304E-4		0.0	1.92816E-4	0.0	1.92816E-4	1.92816E-4	7.54215E-5	8.40304E-4	0	1	0															1	393428	ENSDARG00000101478	1.92816E-4	1.92816E-4		7.54215E-5	7.54215E-5		8.40304E-4	8.40304E-4		1.92816E-4	7.54215E-5	8.40304E-4	0						Exp 4,1(1)	1.5831211805343628	1.5831211805343628	1.5831211805343628	1.5831211805343628	0.0	1.5831211805343628	1.92816E-4	1.92816E-4	7.54215E-5	7.54215E-5	8.40304E-4	8.40304E-4	DOWN	0.0	1.0	0.0	
103910943	si:dkey-264f17.2	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100006257	cetn2	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
