Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Glyphosate_DESeq_normData
Work Source: Glyphosate_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.41
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2639
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0055080	7	cation homeostasis	233	254	2	2	2	2	2	2	2	2	2	45	252	18777	0.9754	0.12946	0.12946	0.79	100006523;569550	fthl28;edn2	ENSDARG00000076221;ENSDARG00000070578		0.2530448	0.2530448	0.0558636	0.27885632728500176	0.17875063057229554	0.2583052536147399	0.13288645	0.13288645	0.0266279	0.15027228252809963	0.09285022587294221	0.13919755892795316	0.4824085	0.4824085	0.117198	0.5164856422210592	0.34480404904941925	0.4784218314183398									0.450226;0.0558636	0.239145;0.0266279	0.847619;0.117198	0	2	0															2	100006523;569550	ENSDARG00000076221;ENSDARG00000070578	0.2530448	0.2530448	0.27885632728500176	0.13288645	0.13288645	0.15027228252809963	0.4824085	0.4824085	0.5164856422210592	0.450226;0.0558636	0.239145;0.0266279	0.847619;0.117198	0						Linear,1(0.5);Poly 2,1(0.5)	2.547803279428129	5.104727745056152	2.3998522758483887	2.7048754692077637	0.21568396844358956	2.552363872528076	-0.13343035199999992	0.6395199519999999	-0.07538030799999998	0.34115320799999993	-0.2334040799999999	1.19822108	DOWN	0.0	1.0	0.0	
GO:0055082	5	cellular chemical homeostasis	194	208	2	2	2	2	2	2	2	2	2	45	206	18823	0.98543	0.092994	0.092994	0.96	100006523;569550	fthl28;edn2	ENSDARG00000076221;ENSDARG00000070578		0.2530448	0.2530448	0.0558636	0.27885632728500176	0.17875063057229554	0.2583052536147399	0.13288645	0.13288645	0.0266279	0.15027228252809963	0.09285022587294221	0.13919755892795316	0.4824085	0.4824085	0.117198	0.5164856422210592	0.34480404904941925	0.4784218314183398									0.450226;0.0558636	0.239145;0.0266279	0.847619;0.117198	0	2	0															2	100006523;569550	ENSDARG00000076221;ENSDARG00000070578	0.2530448	0.2530448	0.27885632728500176	0.13288645	0.13288645	0.15027228252809963	0.4824085	0.4824085	0.5164856422210592	0.450226;0.0558636	0.239145;0.0266279	0.847619;0.117198	0						Linear,1(0.5);Poly 2,1(0.5)	2.547803279428129	5.104727745056152	2.3998522758483887	2.7048754692077637	0.21568396844358956	2.552363872528076	-0.13343035199999992	0.6395199519999999	-0.07538030799999998	0.34115320799999993	-0.2334040799999999	1.19822108	DOWN	0.0	1.0	0.0	
GO:0055085	4	transmembrane transport	874	945	23	15	3	21	21	19	23	1	1	46	944	18085	0.31637	0.90846	0.7301	0.11	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0055086	5	nucleobase-containing small molecule metabolic process	364	383	7	6	2	7	7	7	7	2	2	45	381	18648	0.93186	0.24326	0.24326	0.52	798974;562357	nadsyn1;si:dkey-219c10.4	ENSDARG00000101378;ENSDARG00000075929		0.5873435	0.5873435	0.56663	0.02929331262421129	0.5878680771898546	0.02928391712260853	0.26619400000000004	0.26619400000000004	0.26284	0.004743272288198286	0.26627894131338364	0.004741750936794923	1.29661	1.29661	1.22154	0.10616501212734908	1.2985111760273438	0.1061309608899624									0.608057;0.56663	0.269548;0.26284	1.37168;1.22154	1	1	1	562357	ENSDARG00000075929	0.56663	0.56663		0.26284	0.26284		1.22154	1.22154		0.56663	0.26284	1.22154	1	798974	ENSDARG00000101378	0.608057	0.608057		0.269548	0.269548		1.37168	1.37168		0.608057	0.269548	1.37168	0						Linear,2(1)	1.8852836678493625	3.802290201187134	1.6560773849487305	2.1462128162384033	0.3465780871647208	1.901145100593567	0.54674504	0.62794196	0.25962016000000004	0.27276784000000004	1.1494728	1.4437472	CONFLICT	0.5	0.5	0.0	
GO:0055088	6	lipid homeostasis	54	57	2	1	0	2	2	2	2	0	0	47	57	18972	0.86865	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055090	7	acylglycerol homeostasis	10	11	1	1	0	1	1	1	1	0	0	47	11	19018	0.97322	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055092	7	sterol homeostasis	23	25	1	1	0	1	1	1	1	0	0	47	25	19004	0.94015	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0055107	5	Golgi to secretory granule transport	2	3	1	1	1	1	1	1	1	1	1	46	2	19027	0.99998	0.0073737	0.0073737	33.33	777640	bicdl2	ENSDARG00000052427		0.00101035	0.00101035	0.00101035		0.00101035		5.38982E-4	5.38982E-4	5.38982E-4		5.38982E-4		0.00189395	0.00189395	0.00189395		0.0018939499999999997		0.0	0.00101035	0.0	0.00101035	5.38982E-4	5.38982E-4	0.00189395	0.00189395	0.00101035	5.38982E-4	0.00189395	0	1	0															1	777640	ENSDARG00000052427	0.00101035	0.00101035		5.38982E-4	5.38982E-4		0.00189395	0.00189395		0.00101035	5.38982E-4	0.00189395	0						Hill,1(1)	1.5776410102844238	1.5776410102844238	1.5776410102844238	1.5776410102844238	0.0	1.5776410102844238	0.00101035	0.00101035	5.38982E-4	5.38982E-4	0.00189395	0.00189395	DOWN	0.0	1.0	0.0	
GO:0055117	8	regulation of cardiac muscle contraction	10	11	2	2	1	2	2	2	2	1	1	46	10	19019	0.99968	0.026778	0.026778	9.09	492486	adra1bb	ENSDARG00000041173		0.441501	0.441501	0.441501		0.4415009999999999		0.23684	0.23684	0.23684		0.23684		0.823015	0.823015	0.823015		0.823015		0.0	0.441501			0.23684		0.823015		0.441501	0.23684	0.823015	0	1	0															1	492486	ENSDARG00000041173	0.441501	0.441501		0.23684	0.23684		0.823015	0.823015		0.441501	0.23684	0.823015	0						Linear,1(1)	1.6737617254257202	1.6737617254257202	1.6737617254257202	1.6737617254257202	0.0	1.6737617254257202	0.441501	0.441501	0.23684	0.23684	0.823015	0.823015	DOWN	0.0	1.0	0.0	
GO:0060004	4	reflex	4	4	1	1	0	1	1	1	1	0	0	47	4	19025	0.99018	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060005	5	vestibular reflex	4	4	1	1	0	1	1	1	1	0	0	47	4	19025	0.99018	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060026	6	convergent extension	124	128	2	2	1	2	2	2	2	1	1	46	127	18902	0.96032	0.27154	0.27154	0.78	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212										0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060027	5	convergent extension involved in gastrulation	66	69	2	2	1	2	2	2	2	1	1	46	68	18961	0.98745	0.15677	0.15677	1.45	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212										0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060038	6	cardiac muscle cell proliferation	9	13	1	1	0	1	1	1	1	0	0	47	13	19016	0.96843	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060041	4	retina development in camera-type eye	132	135	1	0	0	1	1	1	1	0	0	47	135	18894	0.71591	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060042	4	retina morphogenesis in camera-type eye	28	30	1	1	1	0	0	0	1	0	0	47	30	18999	0.92861	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060043	6	regulation of cardiac muscle cell proliferation	4	4	1	1	0	1	1	1	1	0	0	47	4	19025	0.99018	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060047	6	heart contraction	61	68	1	1	0	1	1	1	1	0	0	47	68	18961	0.84532	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060070	8	canonical Wnt signaling pathway	61	70	2	2	0	2	2	2	2	0	0	47	70	18959	0.84114	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060078	5	regulation of postsynaptic membrane potential	18	18	1	0	0	1	1	1	1	0	0	47	18	19011	0.95655	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060089	2	molecular transducer activity	710	1220	23	16	2	22	22	20	23	1	1	46	1219	17810	0.18816	0.95541	0.36798	0.082	492486	adra1bb	ENSDARG00000041173		0.441501	0.441501	0.441501		0.4415009999999999		0.23684	0.23684	0.23684		0.23684		0.823015	0.823015	0.823015		0.823015										0.441501	0.23684	0.823015	0	1	0															1	492486	ENSDARG00000041173	0.441501	0.441501		0.23684	0.23684		0.823015	0.823015		0.441501	0.23684	0.823015	0						Linear,1(1)	1.6737617254257202	1.6737617254257202	1.6737617254257202	1.6737617254257202	0.0	1.6737617254257202	0.441501	0.441501	0.23684	0.23684	0.823015	0.823015	DOWN	0.0	1.0	0.0	
GO:0060090	2	molecular adaptor activity	209	212	5	3	1	4	4	3	5	0	0	47	212	18817	0.59103	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060158	6	phospholipase C-activating dopamine receptor signaling pathway	11	13	1	1	0	1	1	1	1	0	0	47	13	19016	0.96843	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060216	7	definitive hemopoiesis	58	62	2	1	0	2	2	2	2	0	0	47	62	18967	0.85797	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060218	6	hematopoietic stem cell differentiation	43	52	2	1	1	2	2	1	2	0	0	47	52	18977	0.87946	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060232	8	delamination	13	17	1	1	0	1	1	1	1	0	0	47	17	19012	0.95891	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060249	5	anatomical structure homeostasis	63	64	3	3	0	3	3	3	3	0	0	47	64	18965	0.85373	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060251	6	regulation of glial cell proliferation	5	5	2	1	0	2	2	2	2	0	0	47	5	19024	0.98774	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060253	7	negative regulation of glial cell proliferation	2	2	1	0	0	1	1	1	1	0	0	47	2	19027	0.99508	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060255	5	regulation of macromolecule metabolic process	2968	3354	63	44	19	49	49	45	63	9	9	38	3345	15684	0.69353	0.44752	0.70444	0.27	100329287;100170804;100149117;569109;561889;558978;548610;436853;117508	znf1136;rfxank;foxl2b;dbpb;gra;nkx6.3;gli2b;pmepa1;klf2a	ENSDARG00000090116;ENSDARG00000016730;ENSDARG00000068417;ENSDARG00000057652;ENSDARG00000078754;ENSDARG00000060529;ENSDARG00000020884;ENSDARG00000039325;ENSDARG00000042667		0.2941880144444444	0.376251	0.00726523	0.1954396308942102	0.2549039988228138	0.19844597672910685	0.15923738777777777	0.216983	0.00115119	0.106633943288648	0.14024938629141384	0.11134424005122431	0.5482849444444444	0.652423	0.0458515	0.359381583411216	0.4699601156642201	0.34969336496248365									0.0569603;0.498894;0.402421;0.478734;0.376251;0.0576256;0.394489;0.375052;0.00726523	0.0269618;0.250193;0.225865;0.246198;0.216983;0.0266785;0.222842;0.216264;0.00115119	0.120336;0.994813;0.716989;0.930904;0.652423;0.124471;0.698351;0.650426;0.0458515	3	6	3	561889;548610;436853	ENSDARG00000078754;ENSDARG00000020884;ENSDARG00000039325	0.3819306666666667	0.376251	0.01089234604358653	0.21869633333333335	0.216983	0.0036082065258713747	0.6670666666666666	0.652423	0.02711142077305037	0.376251;0.394489;0.375052	0.216983;0.222842;0.216264	0.652423;0.698351;0.650426	6	100329287;100170804;100149117;569109;558978;117508	ENSDARG00000090116;ENSDARG00000016730;ENSDARG00000068417;ENSDARG00000057652;ENSDARG00000060529;ENSDARG00000042667	0.2503166883333333	0.23002329999999999	0.23267635445072632	0.129507915	0.1264134	0.12249995645062306	0.4888940833333333	0.42073	0.44006362785061176	0.0569603;0.498894;0.402421;0.478734;0.0576256;0.00726523	0.0269618;0.250193;0.225865;0.246198;0.0266785;0.00115119	0.120336;0.994813;0.716989;0.930904;0.124471;0.0458515	0						Hill,1(0.12);Linear,6(0.67);Poly 2,2(0.23)	2.1683839577820514	20.458349585533142	1.5339246988296509	3.6990299224853516	0.7708037307040978	2.044914960861206	0.16650078892689377	0.42187523996199505	0.08956987816252777	0.22890489739302783	0.31348897661578345	0.7830809122731054	DOWN	0.3333333333333333	0.6666666666666666	0.0	
GO:0060259	6	regulation of feeding behavior	9	9	1	1	0	1	1	1	1	0	0	47	9	19020	0.97804	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060271	7	cilium assembly	237	252	2	2	1	2	2	2	2	1	1	46	251	18778	0.87219	0.46516	0.46516	0.4	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212										0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060284	6	regulation of cell development	176	191	2	1	0	2	2	2	2	0	0	47	191	18838	0.6228	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060285	5	cilium-dependent cell motility	15	20	1	1	1	1	1	1	1	1	1	46	19	19010	0.9989	0.048163	0.048163	5.0	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212		0.0	0.0796693			0.0289546		0.219212		0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060287	7	epithelial cilium movement involved in determination of left/right asymmetry	15	15	1	1	1	1	1	1	1	1	1	46	14	19015	0.99939	0.03634	0.03634	6.67	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212		0.0	0.0796693			0.0289546		0.219212		0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060294	6	cilium movement involved in cell motility	13	19	1	1	1	1	1	1	1	1	1	46	18	19011	0.99901	0.04581	0.04581	5.26	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212		0.0	0.0796693			0.0289546		0.219212		0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060306	4	regulation of membrane repolarization	7	7	1	1	0	1	1	1	1	0	0	47	7	19022	0.98288	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060307	6	regulation of ventricular cardiac muscle cell membrane repolarization	7	7	1	1	0	1	1	1	1	0	0	47	7	19022	0.98288	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060326	5	cell chemotaxis	57	102	2	1	0	1	1	1	2	0	0	47	102	18927	0.77702	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060341	5	regulation of cellular localization	114	122	1	1	0	1	1	1	1	0	0	47	122	18907	0.7394	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060393	9	regulation of pathway-restricted SMAD protein phosphorylation	25	41	1	1	1	1	1	1	1	1	1	46	40	18989	0.99542	0.096291	0.096291	2.44	436853	pmepa1	ENSDARG00000039325		0.375052	0.375052	0.375052		0.37505200000000005		0.216264	0.216264	0.216264		0.216264		0.650426	0.650426	0.650426		0.650426										0.375052	0.216264	0.650426	1	0	1	436853	ENSDARG00000039325	0.375052	0.375052		0.216264	0.216264		0.650426	0.650426		0.375052	0.216264	0.650426	0															0						Linear,1(1)	3.699029922485352	3.6990299224853516	3.6990299224853516	3.6990299224853516	0.0	3.6990299224853516	0.375052	0.375052	0.216264	0.216264	0.650426	0.650426	UP	1.0	0.0	0.0	
GO:0060394	8	negative regulation of pathway-restricted SMAD protein phosphorylation	4	4	1	1	1	1	1	1	1	1	1	46	3	19026	0.99996	0.0098197	0.0098197	25.0	436853	pmepa1	ENSDARG00000039325		0.375052	0.375052	0.375052		0.37505200000000005		0.216264	0.216264	0.216264		0.216264		0.650426	0.650426	0.650426		0.650426		0.0	0.375052	0.0	0.375052	0.216264	0.216264	0.650426	0.650426	0.375052	0.216264	0.650426	1	0	1	436853	ENSDARG00000039325	0.375052	0.375052		0.216264	0.216264		0.650426	0.650426		0.375052	0.216264	0.650426	0															0						Linear,1(1)	3.699029922485352	3.6990299224853516	3.6990299224853516	3.6990299224853516	0.0	3.6990299224853516	0.375052	0.375052	0.216264	0.216264	0.650426	0.650426	UP	1.0	0.0	0.0	
GO:0060415	5	muscle tissue morphogenesis	21	22	1	1	1	1	1	1	1	1	1	46	21	19008	0.99867	0.052853	0.052853	4.55	117508	klf2a	ENSDARG00000042667		0.00726523	0.00726523	0.00726523		0.00726523		0.00115119	0.00115119	0.00115119		0.00115119		0.0458515	0.0458515	0.0458515		0.0458515										0.00726523	0.00115119	0.0458515	0	1	0															1	117508	ENSDARG00000042667	0.00726523	0.00726523		0.00115119	0.00115119		0.0458515	0.0458515		0.00726523	0.00115119	0.0458515	0						Hill,1(1)	3.234196901321411	3.234196901321411	3.234196901321411	3.234196901321411	0.0	3.234196901321411	0.00726523	0.00726523	0.00115119	0.00115119	0.0458515	0.0458515	DOWN	0.0	1.0	0.0	
GO:0060420	6	regulation of heart growth	7	7	1	1	0	1	1	1	1	0	0	47	7	19022	0.98288	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060429	5	epithelium development	161	182	1	1	1	1	1	1	1	1	1	46	181	18848	0.92598	0.36308	0.36308	0.55	799377	dkk1a	ENSDARG00000014103		0.48768	0.48768	0.48768		0.48768		0.248204	0.248204	0.248204		0.248204		0.958211	0.958211	0.958211		0.958211										0.48768	0.248204	0.958211	1	0	1	799377	ENSDARG00000014103	0.48768	0.48768		0.248204	0.248204		0.958211	0.958211		0.48768	0.248204	0.958211	0															0						Linear,1(1)	2.690062999725342	2.690062999725342	2.690062999725342	2.690062999725342	0.0	2.690062999725342	0.48768	0.48768	0.248204	0.248204	0.958211	0.958211	UP	1.0	0.0	0.0	
GO:0060537	5	muscle tissue development	87	91	1	1	0	1	1	1	1	0	0	47	91	18938	0.7985	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060548	6	negative regulation of cell death	179	246	3	2	1	1	1	1	3	0	0	47	246	18783	0.54292	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060562	5	epithelial tube morphogenesis	159	171	2	2	1	2	2	2	2	1	1	46	170	18859	0.93357	0.3454	0.3454	0.58	432388	lrrc6	ENSDARG00000053318		0.0796693	0.0796693	0.0796693		0.0796693		0.0289546	0.0289546	0.0289546		0.0289546		0.219212	0.219212	0.219212		0.219212										0.0796693	0.0289546	0.219212	1	0	1	432388	ENSDARG00000053318	0.0796693	0.0796693		0.0289546	0.0289546		0.219212	0.219212		0.0796693	0.0289546	0.219212	0															0						Poly 2,1(1)	1.7675490379333496	1.7675490379333496	1.7675490379333496	1.7675490379333496	0.0	1.7675490379333496	0.0796693	0.0796693	0.0289546	0.0289546	0.219212	0.219212	UP	1.0	0.0	0.0	
GO:0060584	6	regulation of prostaglandin-endoperoxide synthase activity	2	4	1	1	1	1	1	1	1	1	1	46	3	19026	0.99996	0.0098197	0.0098197	25.0	569550	edn2	ENSDARG00000070578		0.0558636	0.0558636	0.0558636		0.0558636		0.0266279	0.0266279	0.0266279		0.0266279		0.117198	0.117198	0.117198		0.11719800000000001		0.0	0.0558636	0.0	0.0558636	0.0266279	0.0266279	0.117198	0.117198	0.0558636	0.0266279	0.117198	0	1	0															1	569550	ENSDARG00000070578	0.0558636	0.0558636		0.0266279	0.0266279		0.117198	0.117198		0.0558636	0.0266279	0.117198	0						Poly 2,1(1)	2.7048754692077637	2.7048754692077637	2.7048754692077637	2.7048754692077637	0.0	2.7048754692077637	0.0558636	0.0558636	0.0266279	0.0266279	0.117198	0.117198	DOWN	0.0	1.0	0.0	
GO:0060585	7	positive regulation of prostaglandin-endoperoxide synthase activity	2	4	1	1	1	1	1	1	1	1	1	46	3	19026	0.99996	0.0098197	0.0098197	25.0	569550	edn2	ENSDARG00000070578		0.0558636	0.0558636	0.0558636		0.0558636		0.0266279	0.0266279	0.0266279		0.0266279		0.117198	0.117198	0.117198		0.11719800000000001		0.0	0.0558636	0.0	0.0558636	0.0266279	0.0266279	0.117198	0.117198	0.0558636	0.0266279	0.117198	0	1	0															1	569550	ENSDARG00000070578	0.0558636	0.0558636		0.0266279	0.0266279		0.117198	0.117198		0.0558636	0.0266279	0.117198	0						Poly 2,1(1)	2.7048754692077637	2.7048754692077637	2.7048754692077637	2.7048754692077637	0.0	2.7048754692077637	0.0558636	0.0558636	0.0266279	0.0266279	0.117198	0.117198	DOWN	0.0	1.0	0.0	
GO:0060589	4	nucleoside-triphosphatase regulator activity	366	378	6	4	0	6	6	6	6	0	0	47	378	18651	0.38992	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060627	5	regulation of vesicle-mediated transport	145	150	2	1	0	1	1	1	2	0	0	47	150	18879	0.68971	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060729	8	intestinal epithelial structure maintenance	8	9	1	1	0	1	1	1	1	0	0	47	9	19020	0.97804	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0060828	7	regulation of canonical Wnt signaling pathway	116	124	4	3	1	3	3	3	4	1	1	46	123	18906	0.96254	0.26426	0.26426	0.81	799377	dkk1a	ENSDARG00000014103		0.48768	0.48768	0.48768		0.48768		0.248204	0.248204	0.248204		0.248204		0.958211	0.958211	0.958211		0.958211										0.48768	0.248204	0.958211	1	0	1	799377	ENSDARG00000014103	0.48768	0.48768		0.248204	0.248204		0.958211	0.958211		0.48768	0.248204	0.958211	0															0						Linear,1(1)	2.690062999725342	2.690062999725342	2.690062999725342	2.690062999725342	0.0	2.690062999725342	0.48768	0.48768	0.248204	0.248204	0.958211	0.958211	UP	1.0	0.0	0.0	
GO:0061013	7	regulation of mRNA catabolic process	69	81	3	0	0	2	2	2	3	0	0	47	81	18948	0.81854	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0061014	8	positive regulation of mRNA catabolic process	32	42	1	0	0	1	1	1	1	0	0	47	42	18987	0.90148	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0061024	5	membrane organization	286	309	2	2	0	2	2	2	2	0	0	47	309	18720	0.46371	1.0	1.0	0.0																																		0	0	0															0															0																							
