Identifier,BPAF-1ug/L-B
ENSDARG00000054239,0
ENSDARG00000070618,0
ENSDARG00000098407,0
ENSDARG00000070617,4
ENSDARG00000054250,6
ENSDARG00000070611,0
ENSDARG00000117238,3
ENSDARG00000089622,0
ENSDARG00000009208,10
ENSDARG00000097831,0
ENSDARG00000006477,16
ENSDARG00000079467,0
ENSDARG00000097797,46
ENSDARG00000011272,34
ENSDARG00000026655,45
ENSDARG00000078688,4
ENSDARG00000112718,0
ENSDARG00000074002,2
ENSDARG00000015422,13
ENSDARG00000082968,0
ENSDARG00000080489,0
ENSDARG00000080713,0
ENSDARG00000013750,49
ENSDARG00000107268,0
ENSDARG00000075670,9
ENSDARG00000076850,23
ENSDARG00000086336,4
ENSDARG00000097704,0
ENSDARG00000001882,11
ENSDARG00000054127,0
ENSDARG00000075209,4
ENSDARG00000054063,40
ENSDARG00000001993,58
ENSDARG00000054058,191
ENSDARG00000060413,0
ENSDARG00000009094,2
ENSDARG00000096835,0
ENSDARG00000004696,2
ENSDARG00000002591,10
ENSDARG00000054026,0
ENSDARG00000060398,0
ENSDARG00000017657,0
ENSDARG00000010415,2
ENSDARG00000013240,1
ENSDARG00000053992,3
ENSDARG00000016177,6
ENSDARG00000080732,0
ENSDARG00000076584,34
ENSDARG00000053961,0
ENSDARG00000053939,2
ENSDARG00000053934,6
ENSDARG00000028379,8
ENSDARG00000005565,5
ENSDARG00000028389,3
ENSDARG00000025397,22
ENSDARG00000100815,0
ENSDARG00000102957,1
ENSDARG00000028396,50
ENSDARG00000000730,11
ENSDARG00000001354,2
ENSDARG00000097008,779
ENSDARG00000044280,77
ENSDARG00000044279,0
ENSDARG00000115386,0
ENSDARG00000000638,0
ENSDARG00000044278,11
ENSDARG00000070567,70
ENSDARG00000028442,3
ENSDARG00000014083,22
ENSDARG00000080515,0
ENSDARG00000094792,22
ENSDARG00000060316,20
ENSDARG00000078894,8
ENSDARG00000060309,41
ENSDARG00000027938,1
ENSDARG00000117615,0
ENSDARG00000033956,0
ENSDARG00000024141,27
ENSDARG00000104395,0
ENSDARG00000003900,3
ENSDARG00000003961,3
ENSDARG00000004150,7
ENSDARG00000092154,18
ENSDARG00000082382,0
ENSDARG00000053574,9
ENSDARG00000006207,11
ENSDARG00000014770,42
ENSDARG00000020607,43
ENSDARG00000005675,13
ENSDARG00000098454,0
ENSDARG00000008310,123
ENSDARG00000060235,0
ENSDARG00000027963,5
ENSDARG00000097524,0
ENSDARG00000097820,2
ENSDARG00000098020,0
ENSDARG00000097720,1
ENSDARG00000096913,0
ENSDARG00000077060,32
ENSDARG00000097941,0
ENSDARG00000011163,35
ENSDARG00000044199,112
ENSDARG00000025094,19
ENSDARG00000006915,18
ENSDARG00000076800,0
ENSDARG00000087225,0
ENSDARG00000044194,19
ENSDARG00000060120,5
ENSDARG00000060115,24
ENSDARG00000076797,1
ENSDARG00000074599,20
ENSDARG00000075297,8
ENSDARG00000077044,7
ENSDARG00000096903,0
ENSDARG00000097469,0
ENSDARG00000112918,7
ENSDARG00000003732,2
ENSDARG00000087873,16
ENSDARG00000053483,21
ENSDARG00000091832,0
ENSDARG00000097710,0
ENSDARG00000014181,5
ENSDARG00000006607,25
ENSDARG00000091616,0
ENSDARG00000097174,0
ENSDARG00000053459,25
ENSDARG00000058522,3
ENSDARG00000109575,0
ENSDARG00000044191,2
ENSDARG00000053447,11
ENSDARG00000073869,8
ENSDARG00000097338,0
ENSDARG00000053454,25
ENSDARG00000103109,9
ENSDARG00000104277,1
ENSDARG00000112767,10
ENSDARG00000113500,0
ENSDARG00000098161,14
ENSDARG00000116778,0
ENSDARG00000042590,31
ENSDARG00000017354,1
ENSDARG00000060153,13
ENSDARG00000070486,10
ENSDARG00000070485,9
ENSDARG00000040031,104
ENSDARG00000060123,24
ENSDARG00000081106,0
ENSDARG00000097631,0
ENSDARG00000107680,0
ENSDARG00000026086,0
ENSDARG00000097861,0
ENSDARG00000096954,2
ENSDARG00000091625,2
ENSDARG00000075540,1
ENSDARG00000060116,1
ENSDARG00000077038,31
ENSDARG00000044182,115
ENSDARG00000028862,3
ENSDARG00000079897,0
ENSDARG00000060095,4
ENSDARG00000060094,2
ENSDARG00000044175,0
ENSDARG00000053311,0
ENSDARG00000070471,12
ENSDARG00000008732,20
ENSDARG00000075926,0
ENSDARG00000101268,0
ENSDARG00000086028,0
ENSDARG00000097613,174
ENSDARG00000116192,0
ENSDARG00000005526,48
ENSDARG00000040156,12
ENSDARG00000109913,0
ENSDARG00000081967,0
ENSDARG00000100446,90
ENSDARG00000080152,0
ENSDARG00000086724,3
ENSDARG00000025974,8
ENSDARG00000113655,0
ENSDARG00000078561,40
ENSDARG00000044167,23
ENSDARG00000053272,1
ENSDARG00000100945,0
ENSDARG00000094064,0
ENSDARG00000086490,6
ENSDARG00000007412,2
ENSDARG00000013224,25
ENSDARG00000053179,0
ENSDARG00000005050,1
ENSDARG00000032603,2
ENSDARG00000034240,84
ENSDARG00000015829,10
ENSDARG00000096857,13
ENSDARG00000021309,41
ENSDARG00000074690,5
ENSDARG00000115420,0
ENSDARG00000106387,0
ENSDARG00000079446,15
ENSDARG00000100281,1
ENSDARG00000016963,5
ENSDARG00000003904,0
ENSDARG00000097845,7
ENSDARG00000003697,4
ENSDARG00000033726,0
ENSDARG00000020893,49
ENSDARG00000003754,70
ENSDARG00000081976,0
ENSDARG00000014050,6
ENSDARG00000089026,5
ENSDARG00000096832,0
ENSDARG00000002241,1
ENSDARG00000101406,1709
ENSDARG00000030408,390
ENSDARG00000109360,0
ENSDARG00000099379,1
ENSDARG00000015807,28
ENSDARG00000070435,78
ENSDARG00000115555,0
ENSDARG00000109508,0
ENSDARG00000075557,8
ENSDARG00000003307,9
ENSDARG00000012871,47
ENSDARG00000095783,6
ENSDARG00000043081,29
ENSDARG00000021097,8
ENSDARG00000043094,29
ENSDARG00000095955,0
ENSDARG00000053066,0
ENSDARG00000095897,374
ENSDARG00000016255,60
ENSDARG00000097690,0
ENSDARG00000097047,0
ENSDARG00000005191,174
ENSDARG00000077858,2
ENSDARG00000053047,198
ENSDARG00000059972,12
ENSDARG00000107962,0
ENSDARG00000090367,0
ENSDARG00000038075,135
ENSDARG00000038074,8
ENSDARG00000038076,279
ENSDARG00000077473,11
ENSDARG00000059604,22
ENSDARG00000052279,1
ENSDARG00000075530,3
ENSDARG00000097807,3
ENSDARG00000097300,0
ENSDARG00000097572,6
ENSDARG00000074781,3
ENSDARG00000108044,0
ENSDARG00000097496,23
ENSDARG00000008141,1
ENSDARG00000017244,80
ENSDARG00000020979,1
ENSDARG00000052073,33
ENSDARG00000078868,1
ENSDARG00000022652,9
ENSDARG00000038593,1
ENSDARG00000076787,0
ENSDARG00000038583,37
ENSDARG00000059523,7
ENSDARG00000013078,496
ENSDARG00000001557,7
ENSDARG00000038577,161
ENSDARG00000030335,13
ENSDARG00000014239,1
ENSDARG00000082321,3
ENSDARG00000020232,24
ENSDARG00000096319,20
ENSDARG00000018896,11
ENSDARG00000075296,2
ENSDARG00000068176,33
ENSDARG00000002760,0
ENSDARG00000059906,80
ENSDARG00000024669,21
ENSDARG00000097547,0
ENSDARG00000099370,1
ENSDARG00000074148,1
ENSDARG00000015947,182
ENSDARG00000099958,0
ENSDARG00000070341,2
ENSDARG00000087254,0
ENSDARG00000094030,0
ENSDARG00000070344,0
ENSDARG00000105705,0
ENSDARG00000105736,0
ENSDARG00000105681,0
ENSDARG00000105838,0
ENSDARG00000091877,0
ENSDARG00000093273,0
ENSDARG00000055467,0
ENSDARG00000105789,0
ENSDARG00000116365,0
ENSDARG00000044704,0
ENSDARG00000105787,0
ENSDARG00000105791,0
ENSDARG00000105815,0
ENSDARG00000105803,0
ENSDARG00000061222,1
ENSDARG00000107017,0
ENSDARG00000070404,3
ENSDARG00000017294,43
ENSDARG00000091061,60
ENSDARG00000098280,59
ENSDARG00000101769,0
ENSDARG00000104372,481
ENSDARG00000100263,12
ENSDARG00000078781,28
ENSDARG00000103308,9
ENSDARG00000100531,17
ENSDARG00000103390,7
ENSDARG00000082031,0
ENSDARG00000059916,0
ENSDARG00000078195,5
ENSDARG00000083753,0
ENSDARG00000059931,1
ENSDARG00000099817,15
ENSDARG00000070951,56
ENSDARG00000042123,28
ENSDARG00000034897,1035
ENSDARG00000042128,22
ENSDARG00000029930,0
ENSDARG00000078075,11
ENSDARG00000078901,8
ENSDARG00000009871,27
ENSDARG00000017606,2
ENSDARG00000059899,0
ENSDARG00000026246,0
ENSDARG00000114994,0
ENSDARG00000044061,0
ENSDARG00000082173,0
ENSDARG00000082908,0
ENSDARG00000078210,27
ENSDARG00000063649,15
ENSDARG00000052701,8
ENSDARG00000052705,6
ENSDARG00000100694,4
ENSDARG00000052708,23
ENSDARG00000115052,0
ENSDARG00000030980,9
ENSDARG00000058771,16
ENSDARG00000003081,510
ENSDARG00000112224,0
ENSDARG00000014169,10
ENSDARG00000059853,17
ENSDARG00000079972,0
ENSDARG00000059854,1
ENSDARG00000022512,0
ENSDARG00000114670,10
ENSDARG00000101618,0
ENSDARG00000099084,0
ENSDARG00000104495,6
ENSDARG00000098114,10
ENSDARG00000016345,28
ENSDARG00000075815,15
ENSDARG00000085124,0
ENSDARG00000084755,0
ENSDARG00000097417,0
ENSDARG00000084754,0
ENSDARG00000116691,0
ENSDARG00000097801,0
ENSDARG00000077028,0
ENSDARG00000103277,10
ENSDARG00000018984,8
ENSDARG00000040607,22
ENSDARG00000040608,9
ENSDARG00000040606,29
ENSDARG00000115394,0
ENSDARG00000098824,1
ENSDARG00000115249,0
ENSDARG00000114973,0
ENSDARG00000101494,0
ENSDARG00000100280,0
ENSDARG00000097460,0
ENSDARG00000091831,35
ENSDARG00000011125,103
ENSDARG00000097058,1
ENSDARG00000074903,3
ENSDARG00000074794,4
ENSDARG00000097467,25
ENSDARG00000074337,10
ENSDARG00000098420,0
ENSDARG00000115726,0
ENSDARG00000100055,56
ENSDARG00000100580,0
ENSDARG00000088899,1
ENSDARG00000091130,14
ENSDARG00000106003,0
ENSDARG00000087071,0
ENSDARG00000057857,2
ENSDARG00000038465,37
ENSDARG00000016527,1
ENSDARG00000019516,3
ENSDARG00000038467,8
ENSDARG00000059824,2
ENSDARG00000059818,3
ENSDARG00000115217,0
ENSDARG00000031388,40
ENSDARG00000086980,2
ENSDARG00000059836,49
ENSDARG00000034396,16
ENSDARG00000013390,3
ENSDARG00000102677,0
ENSDARG00000104414,1
ENSDARG00000087907,0
ENSDARG00000052638,13
ENSDARG00000079860,0
ENSDARG00000101244,2
ENSDARG00000100986,0
ENSDARG00000102610,2
ENSDARG00000110093,0
ENSDARG00000100119,13
ENSDARG00000005774,52
ENSDARG00000059794,7
ENSDARG00000045019,24
ENSDARG00000021882,2
ENSDARG00000101024,7
ENSDARG00000034086,10
ENSDARG00000033579,0
ENSDARG00000099851,0
ENSDARG00000110019,0
ENSDARG00000068082,0
ENSDARG00000104974,0
ENSDARG00000097651,0
ENSDARG00000039328,12
ENSDARG00000013522,32
ENSDARG00000039325,0
ENSDARG00000009505,73
ENSDARG00000012485,3
ENSDARG00000059775,158
ENSDARG00000111902,11
ENSDARG00000116076,20
ENSDARG00000113112,3
ENSDARG00000063150,31
ENSDARG00000106769,0
ENSDARG00000091521,0
ENSDARG00000041203,46
ENSDARG00000019406,12
ENSDARG00000098696,3
ENSDARG00000105631,28
ENSDARG00000067794,1
ENSDARG00000102296,0
ENSDARG00000105657,1
ENSDARG00000117751,0
ENSDARG00000117818,97
ENSDARG00000117735,7
ENSDARG00000076386,61
ENSDARG00000019743,3
ENSDARG00000117262,1
ENSDARG00000105495,0
ENSDARG00000111755,0
ENSDARG00000098854,0
ENSDARG00000115070,0
ENSDARG00000090965,3
ENSDARG00000092488,9
ENSDARG00000105485,0
ENSDARG00000105551,6
ENSDARG00000039268,45
ENSDARG00000035028,3
ENSDARG00000105383,0
ENSDARG00000104227,30
ENSDARG00000105648,10
ENSDARG00000100163,0
ENSDARG00000079949,70
ENSDARG00000098100,0
ENSDARG00000117582,0
ENSDARG00000059103,0
ENSDARG00000081256,0
ENSDARG00000100576,0
ENSDARG00000110326,1
ENSDARG00000105486,0
ENSDARG00000058829,0
ENSDARG00000105514,0
ENSDARG00000108556,0
ENSDARG00000105590,29
ENSDARG00000068030,16
ENSDARG00000089961,0
ENSDARG00000105625,2
ENSDARG00000102537,0
ENSDARG00000087424,1
ENSDARG00000053761,8
ENSDARG00000078093,0
ENSDARG00000076146,5
ENSDARG00000105316,0
ENSDARG00000087289,0
ENSDARG00000105427,0
ENSDARG00000117746,0
ENSDARG00000097745,0
ENSDARG00000087375,1
ENSDARG00000041333,0
ENSDARG00000097459,0
ENSDARG00000105466,0
ENSDARG00000076286,0
ENSDARG00000117704,0
ENSDARG00000117506,0
ENSDARG00000100155,0
ENSDARG00000104895,0
ENSDARG00000098767,0
ENSDARG00000100858,1
ENSDARG00000105369,0
ENSDARG00000039888,0
ENSDARG00000076398,0
ENSDARG00000092908,0
ENSDARG00000086565,0
ENSDARG00000105375,2
ENSDARG00000095410,0
ENSDARG00000076257,2
ENSDARG00000079234,1
ENSDARG00000105464,0
ENSDARG00000026505,1
ENSDARG00000094779,0
ENSDARG00000043770,13
ENSDARG00000043736,0
ENSDARG00000088682,0
ENSDARG00000043769,0
ENSDARG00000043768,0
ENSDARG00000043767,0
ENSDARG00000105145,0
ENSDARG00000086282,0
ENSDARG00000086419,0
ENSDARG00000070850,0
ENSDARG00000042752,0
ENSDARG00000025505,0
ENSDARG00000070852,0
ENSDARG00000089958,0
ENSDARG00000091095,0
ENSDARG00000034330,0
ENSDARG00000070851,0
ENSDARG00000113320,0
ENSDARG00000095326,0
ENSDARG00000105367,4
ENSDARG00000093595,0
ENSDARG00000105477,1
ENSDARG00000011170,457
ENSDARG00000085711,0
ENSDARG00000103845,27
ENSDARG00000105450,116
ENSDARG00000114345,1
ENSDARG00000105334,0
ENSDARG00000107773,0
ENSDARG00000041159,2
ENSDARG00000105343,0
ENSDARG00000086654,0
ENSDARG00000105443,17
ENSDARG00000071173,21
ENSDARG00000097682,0
ENSDARG00000055253,3
ENSDARG00000055313,2
ENSDARG00000099863,0
ENSDARG00000093836,0
ENSDARG00000093662,0
ENSDARG00000091495,0
ENSDARG00000086460,0
ENSDARG00000093312,0
ENSDARG00000086358,0
ENSDARG00000088252,0
ENSDARG00000113384,0
ENSDARG00000078012,0
ENSDARG00000094716,0
ENSDARG00000095250,1
ENSDARG00000089067,0
ENSDARG00000115633,0
ENSDARG00000055346,0
ENSDARG00000075036,1
ENSDARG00000111848,0
ENSDARG00000075634,0
ENSDARG00000095481,0
ENSDARG00000078821,0
ENSDARG00000095757,0
ENSDARG00000092384,0
ENSDARG00000093673,0
ENSDARG00000105413,0
ENSDARG00000094225,0
ENSDARG00000093876,0
ENSDARG00000055332,0
ENSDARG00000077899,1
ENSDARG00000077260,0
ENSDARG00000077136,0
ENSDARG00000085277,0
ENSDARG00000077395,0
ENSDARG00000041389,0
ENSDARG00000053114,0
ENSDARG00000032631,0
ENSDARG00000095105,0
ENSDARG00000088615,2
ENSDARG00000093776,0
ENSDARG00000092167,1
ENSDARG00000060049,0
ENSDARG00000105364,1
ENSDARG00000081507,0
ENSDARG00000105493,0
ENSDARG00000105406,0
ENSDARG00000090396,2
ENSDARG00000027397,21
ENSDARG00000052482,38
ENSDARG00000086815,9
ENSDARG00000092823,0
ENSDARG00000090099,0
ENSDARG00000094276,0
ENSDARG00000093835,0
ENSDARG00000092666,1
ENSDARG00000095133,0
ENSDARG00000094374,0
ENSDARG00000028912,0
ENSDARG00000097204,0
ENSDARG00000095068,0
ENSDARG00000105455,1
ENSDARG00000093987,0
ENSDARG00000105470,1
ENSDARG00000045200,3
ENSDARG00000088686,0
ENSDARG00000103819,0
ENSDARG00000099514,0
ENSDARG00000105314,4
ENSDARG00000105352,4
ENSDARG00000105397,0
ENSDARG00000105431,1
ENSDARG00000098970,0
ENSDARG00000029838,0
ENSDARG00000105342,0
ENSDARG00000105407,3
ENSDARG00000100259,3
ENSDARG00000099123,0
ENSDARG00000101249,0
ENSDARG00000102806,2
ENSDARG00000105328,3
ENSDARG00000101720,0
ENSDARG00000099920,0
ENSDARG00000100906,0
ENSDARG00000105508,0
ENSDARG00000105384,4
ENSDARG00000105439,3
ENSDARG00000105473,0
ENSDARG00000015607,0
ENSDARG00000105372,0
ENSDARG00000105379,0
ENSDARG00000105353,0
ENSDARG00000105459,0
ENSDARG00000105430,3
ENSDARG00000104588,0
ENSDARG00000105382,1
ENSDARG00000100279,2
ENSDARG00000105468,0
ENSDARG00000105318,0
ENSDARG00000105400,5
ENSDARG00000105414,0
ENSDARG00000105374,0
ENSDARG00000086552,3
ENSDARG00000058564,0
ENSDARG00000105471,0
ENSDARG00000105418,0
ENSDARG00000105502,3
ENSDARG00000113763,0
ENSDARG00000105376,0
ENSDARG00000100024,18
ENSDARG00000105340,0
ENSDARG00000105345,0
ENSDARG00000105478,3
ENSDARG00000105350,6
ENSDARG00000105482,0
ENSDARG00000105366,1
ENSDARG00000105483,0
ENSDARG00000105484,0
ENSDARG00000098595,0
ENSDARG00000074012,1
ENSDARG00000105355,4
ENSDARG00000105393,0
ENSDARG00000105409,48
ENSDARG00000103015,0
ENSDARG00000105507,0
ENSDARG00000105359,1
ENSDARG00000105444,12
ENSDARG00000058479,43
ENSDARG00000074818,0
ENSDARG00000105438,0
ENSDARG00000090815,0
ENSDARG00000078619,55
ENSDARG00000045199,12
ENSDARG00000084145,0
ENSDARG00000018049,66
ENSDARG00000104153,0
ENSDARG00000113916,0
ENSDARG00000116246,0
ENSDARG00000103834,25
ENSDARG00000001431,220
ENSDARG00000092003,3
ENSDARG00000073728,12
ENSDARG00000070100,6
ENSDARG00000084430,0
ENSDARG00000004658,13
ENSDARG00000070107,38
ENSDARG00000077583,12
ENSDARG00000111661,0
ENSDARG00000025391,22
ENSDARG00000070116,3
ENSDARG00000003269,32
ENSDARG00000105410,2
ENSDARG00000105378,0
ENSDARG00000062752,52
ENSDARG00000011410,0
ENSDARG00000062749,17
ENSDARG00000077639,5
ENSDARG00000112042,1
ENSDARG00000110604,0
ENSDARG00000109750,0
ENSDARG00000109762,0
ENSDARG00000060176,2
ENSDARG00000102776,1
ENSDARG00000099169,0
ENSDARG00000102299,2
ENSDARG00000116224,0
ENSDARG00000110601,0
ENSDARG00000099377,1
ENSDARG00000105415,0
ENSDARG00000100612,0
ENSDARG00000070065,0
ENSDARG00000036893,5
ENSDARG00000099026,9
ENSDARG00000039100,0
ENSDARG00000105433,0
ENSDARG00000039099,25
ENSDARG00000076388,0
ENSDARG00000092521,1
ENSDARG00000105358,0
ENSDARG00000092352,0
ENSDARG00000105405,0
ENSDARG00000076530,0
ENSDARG00000105489,2
ENSDARG00000074983,1
ENSDARG00000104386,0
ENSDARG00000076958,0
ENSDARG00000098097,0
ENSDARG00000056166,0
ENSDARG00000098977,0
ENSDARG00000098445,0
ENSDARG00000044584,7
ENSDARG00000017504,1
ENSDARG00000058702,0
ENSDARG00000076239,9
ENSDARG00000100900,0
ENSDARG00000012446,0
ENSDARG00000104574,6
ENSDARG00000024651,19
ENSDARG00000070097,50
ENSDARG00000079027,5
ENSDARG00000116050,0
ENSDARG00000007398,1
ENSDARG00000076933,2
ENSDARG00000006494,26
ENSDARG00000086879,0
ENSDARG00000078541,1
ENSDARG00000075555,0
ENSDARG00000108388,0
ENSDARG00000105432,1
ENSDARG00000104487,7
ENSDARG00000098443,15
ENSDARG00000101762,0
ENSDARG00000103212,0
ENSDARG00000103697,96
ENSDARG00000114931,0
ENSDARG00000058452,14
ENSDARG00000113043,0
ENSDARG00000039881,47
ENSDARG00000114647,0
ENSDARG00000063030,15
ENSDARG00000079017,3
ENSDARG00000102908,7
ENSDARG00000102637,0
ENSDARG00000076117,0
ENSDARG00000113756,0
ENSDARG00000105718,1
ENSDARG00000090696,0
ENSDARG00000117744,0
ENSDARG00000115178,0
ENSDARG00000099543,0
ENSDARG00000058369,34
ENSDARG00000079672,13
ENSDARG00000082308,0
ENSDARG00000006474,0
ENSDARG00000027903,7
ENSDARG00000084684,0
ENSDARG00000062959,7
ENSDARG00000017927,0
ENSDARG00000013360,62
ENSDARG00000114466,0
ENSDARG00000015551,399
ENSDARG00000045999,0
ENSDARG00000011201,922
ENSDARG00000058336,0
ENSDARG00000078060,8
ENSDARG00000084136,0
ENSDARG00000062971,29
ENSDARG00000058349,61
ENSDARG00000099257,108
ENSDARG00000062956,47
ENSDARG00000080109,0
ENSDARG00000036870,22
ENSDARG00000016774,22
ENSDARG00000098647,5
ENSDARG00000007760,14
ENSDARG00000029063,43
ENSDARG00000038976,12
ENSDARG00000076449,3
ENSDARG00000002701,4
ENSDARG00000025797,17
ENSDARG00000012504,23
ENSDARG00000058257,3
ENSDARG00000105391,2
ENSDARG00000062909,52
ENSDARG00000085584,0
ENSDARG00000011449,5
ENSDARG00000083794,0
ENSDARG00000003203,19
ENSDARG00000101727,5
ENSDARG00000101584,61
ENSDARG00000082766,0
ENSDARG00000033099,4
ENSDARG00000083129,0
ENSDARG00000075129,13
ENSDARG00000016307,10
ENSDARG00000086214,20
ENSDARG00000098326,0
ENSDARG00000023868,36
ENSDARG00000112830,0
ENSDARG00000057427,40
ENSDARG00000017078,0
ENSDARG00000030347,0
ENSDARG00000089706,0
ENSDARG00000036809,24
ENSDARG00000034434,63
ENSDARG00000057477,0
ENSDARG00000057527,2
ENSDARG00000073970,4
ENSDARG00000070006,8
ENSDARG00000045936,72
ENSDARG00000008852,7
ENSDARG00000045935,2
ENSDARG00000117257,0
ENSDARG00000084280,0
ENSDARG00000105564,1
ENSDARG00000060962,5
ENSDARG00000074813,1
ENSDARG00000084639,0
ENSDARG00000054184,1
ENSDARG00000105558,1
ENSDARG00000105603,0
ENSDARG00000006889,33
ENSDARG00000101144,19
ENSDARG00000101706,0
ENSDARG00000057323,11
ENSDARG00000115398,0
ENSDARG00000073688,21
ENSDARG00000102039,0
ENSDARG00000102605,0
ENSDARG00000086393,6
ENSDARG00000028386,27
ENSDARG00000019791,6
ENSDARG00000067964,201
ENSDARG00000098626,0
ENSDARG00000028333,0
ENSDARG00000099748,0
ENSDARG00000103653,1
ENSDARG00000087920,0
ENSDARG00000100389,0
ENSDARG00000036748,0
ENSDARG00000103252,0
ENSDARG00000103866,0
ENSDARG00000100740,0
ENSDARG00000036743,0
ENSDARG00000067977,0
ENSDARG00000077998,0
ENSDARG00000057620,0
ENSDARG00000043398,0
ENSDARG00000000460,0
ENSDARG00000069848,0
ENSDARG00000112323,0
ENSDARG00000115144,0
ENSDARG00000112065,0
ENSDARG00000079517,0
ENSDARG00000033963,0
ENSDARG00000110393,0
ENSDARG00000117125,0
ENSDARG00000087631,0
ENSDARG00000069773,0
ENSDARG00000077557,0
ENSDARG00000075288,0
ENSDARG00000111430,0
ENSDARG00000110751,0
ENSDARG00000076846,0
ENSDARG00000109301,0
ENSDARG00000001234,3
ENSDARG00000089456,15
ENSDARG00000091348,200
ENSDARG00000088036,10
ENSDARG00000104840,9
ENSDARG00000062834,9
ENSDARG00000058038,16
ENSDARG00000108995,0
ENSDARG00000013031,29
ENSDARG00000057328,0
ENSDARG00000079684,5
ENSDARG00000057331,0
ENSDARG00000057353,61
ENSDARG00000105521,0
ENSDARG00000058044,41
ENSDARG00000087452,25
ENSDARG00000077909,0
ENSDARG00000103713,7
ENSDARG00000067925,6
ENSDARG00000105532,20
ENSDARG00000009610,5
ENSDARG00000078801,5
ENSDARG00000076302,50
ENSDARG00000099518,3
ENSDARG00000008660,31
ENSDARG00000077419,17
ENSDARG00000036678,13
ENSDARG00000098379,5
ENSDARG00000006754,7
ENSDARG00000022020,2
ENSDARG00000057142,0
ENSDARG00000102221,10
ENSDARG00000111708,0
ENSDARG00000105667,0
ENSDARG00000103276,1
ENSDARG00000007526,91
ENSDARG00000001634,40
ENSDARG00000080020,5
ENSDARG00000062485,11
ENSDARG00000102066,1
ENSDARG00000105037,60
ENSDARG00000007366,5
ENSDARG00000036575,4
ENSDARG00000088656,0
ENSDARG00000055504,22
ENSDARG00000086421,19
ENSDARG00000100946,9
ENSDARG00000079463,7
ENSDARG00000013329,12
ENSDARG00000104639,0
ENSDARG00000103316,10
ENSDARG00000055226,6
ENSDARG00000069313,8
ENSDARG00000014657,0
ENSDARG00000105614,0
ENSDARG00000100942,0
ENSDARG00000089432,1
ENSDARG00000104169,99
ENSDARG00000101750,4
ENSDARG00000062085,19
ENSDARG00000089821,0
ENSDARG00000010940,0
ENSDARG00000076472,3
ENSDARG00000069326,7
ENSDARG00000077986,14
ENSDARG00000100885,0
ENSDARG00000100703,66
ENSDARG00000056233,6
ENSDARG00000088810,9
ENSDARG00000020397,12
ENSDARG00000110363,0
ENSDARG00000069331,3
ENSDARG00000069335,6
ENSDARG00000055342,9
ENSDARG00000056346,2
ENSDARG00000069334,9
ENSDARG00000105602,0
ENSDARG00000036414,20
ENSDARG00000117632,0
ENSDARG00000091234,3
ENSDARG00000105541,0
ENSDARG00000105617,1
ENSDARG00000056184,21
ENSDARG00000016687,138
ENSDARG00000077414,0
ENSDARG00000090444,20
ENSDARG00000036420,2
ENSDARG00000036422,25
ENSDARG00000055797,7
ENSDARG00000105585,0
ENSDARG00000061850,1
ENSDARG00000100712,10
ENSDARG00000105530,1
ENSDARG00000036426,14
ENSDARG00000036427,64
ENSDARG00000055791,18
ENSDARG00000104557,1
ENSDARG00000098410,0
ENSDARG00000079034,0
ENSDARG00000099752,7
ENSDARG00000103211,8
ENSDARG00000075140,4
ENSDARG00000036430,1
ENSDARG00000069376,1
ENSDARG00000021405,37
ENSDARG00000056007,2
ENSDARG00000017874,15
ENSDARG00000112049,8
ENSDARG00000114549,13
ENSDARG00000098932,4
ENSDARG00000086150,5
ENSDARG00000042277,16
ENSDARG00000036445,3
ENSDARG00000087352,0
ENSDARG00000088087,111
ENSDARG00000102693,0
ENSDARG00000069388,3
ENSDARG00000114494,0
ENSDARG00000113445,0
ENSDARG00000117035,0
ENSDARG00000055185,10
ENSDARG00000101135,55
ENSDARG00000012827,4
ENSDARG00000036394,27
ENSDARG00000055163,0
ENSDARG00000061610,3
ENSDARG00000073844,0
ENSDARG00000061611,0
ENSDARG00000078731,0
ENSDARG00000077329,29
ENSDARG00000114045,0
ENSDARG00000038901,7
ENSDARG00000087162,5
ENSDARG00000069662,0
ENSDARG00000069660,11
ENSDARG00000022532,0
ENSDARG00000036376,30
ENSDARG00000104636,10
ENSDARG00000100454,0
ENSDARG00000100550,0
ENSDARG00000055046,7
ENSDARG00000105629,0
ENSDARG00000088589,2
ENSDARG00000116684,0
ENSDARG00000087440,0
