Identifier,BPAF-1000ug/L-B
ENSDARG00000063215,0
ENSDARG00000101445,1
ENSDARG00000078797,9
ENSDARG00000100456,0
ENSDARG00000021864,1088
ENSDARG00000021048,3
ENSDARG00000011648,23
ENSDARG00000076406,2
ENSDARG00000079456,5
ENSDARG00000077855,3
ENSDARG00000074505,1
ENSDARG00000100529,11
ENSDARG00000099596,3
ENSDARG00000086326,0
ENSDARG00000013828,1
ENSDARG00000030402,5
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,6
ENSDARG00000005186,16
ENSDARG00000024416,9
ENSDARG00000114159,0
ENSDARG00000076659,10
ENSDARG00000101218,0
ENSDARG00000026762,5
ENSDARG00000078912,2
ENSDARG00000067717,28
ENSDARG00000102318,0
ENSDARG00000075271,3
ENSDARG00000077516,1
ENSDARG00000110186,0
ENSDARG00000099500,0
ENSDARG00000100060,3
ENSDARG00000101259,1
ENSDARG00000096274,0
ENSDARG00000063627,6
ENSDARG00000035695,0
ENSDARG00000008818,4
ENSDARG00000078522,11
ENSDARG00000092300,0
ENSDARG00000014222,28
ENSDARG00000035694,69
ENSDARG00000092099,9
ENSDARG00000071224,64
ENSDARG00000071223,0
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,4
ENSDARG00000103658,25
ENSDARG00000071205,0
ENSDARG00000095731,1
ENSDARG00000089878,2
ENSDARG00000089204,19
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,0
ENSDARG00000100450,1
ENSDARG00000102992,0
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,3
ENSDARG00000104403,0
ENSDARG00000101222,8
ENSDARG00000100698,3
ENSDARG00000098228,22
ENSDARG00000089402,0
ENSDARG00000102533,1
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,18
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,23
ENSDARG00000099509,0
ENSDARG00000102143,0
ENSDARG00000102018,1
ENSDARG00000105241,0
ENSDARG00000100909,0
ENSDARG00000104315,1
ENSDARG00000099049,0
ENSDARG00000099118,0
ENSDARG00000116004,0
ENSDARG00000103106,5
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,1
ENSDARG00000063726,8
ENSDARG00000076280,7
ENSDARG00000017809,10
ENSDARG00000011076,17
ENSDARG00000063535,56
ENSDARG00000014287,41
ENSDARG00000097492,0
ENSDARG00000025012,10
ENSDARG00000002696,270
ENSDARG00000075545,3
ENSDARG00000000503,173
ENSDARG00000001572,0
ENSDARG00000092359,3
ENSDARG00000059109,10
ENSDARG00000023082,34
ENSDARG00000090268,724
ENSDARG00000036834,69
ENSDARG00000036832,659
ENSDARG00000092947,1229
ENSDARG00000094041,370
ENSDARG00000036830,682
ENSDARG00000110208,0
ENSDARG00000012688,144
ENSDARG00000096336,0
ENSDARG00000059067,1
ENSDARG00000006712,9
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,0
ENSDARG00000059054,38
ENSDARG00000059049,14
ENSDARG00000092388,0
ENSDARG00000079372,3
ENSDARG00000110796,0
ENSDARG00000078151,1
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,7
ENSDARG00000071150,18
ENSDARG00000111117,0
ENSDARG00000063417,4
ENSDARG00000036816,13
ENSDARG00000018259,100
ENSDARG00000063390,3
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,0
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,0
ENSDARG00000071097,1
ENSDARG00000089503,0
ENSDARG00000089953,0
ENSDARG00000001710,20
ENSDARG00000001015,25
ENSDARG00000001558,5
ENSDARG00000003251,0
ENSDARG00000000729,5
ENSDARG00000110523,0
ENSDARG00000079402,0
ENSDARG00000092731,0
ENSDARG00000045011,0
ENSDARG00000075963,0
ENSDARG00000001303,1
ENSDARG00000001656,0
ENSDARG00000031885,0
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,39
ENSDARG00000001169,5
ENSDARG00000012422,124
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,4
ENSDARG00000016721,57
ENSDARG00000008946,2
ENSDARG00000063319,0
ENSDARG00000107337,0
ENSDARG00000063310,12
ENSDARG00000058806,6
ENSDARG00000058800,4
ENSDARG00000018574,6
ENSDARG00000007943,11
ENSDARG00000071026,57
ENSDARG00000004866,14
ENSDARG00000106283,0
ENSDARG00000063258,7
ENSDARG00000112968,0
ENSDARG00000019222,18
ENSDARG00000095692,0
ENSDARG00000063252,10
ENSDARG00000063249,3
ENSDARG00000063244,3
ENSDARG00000071015,16
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,11
ENSDARG00000071014,13
ENSDARG00000036773,4
ENSDARG00000036772,8
ENSDARG00000058690,4
ENSDARG00000036767,1
ENSDARG00000058685,0
ENSDARG00000071010,0
ENSDARG00000063219,21
ENSDARG00000036764,8
ENSDARG00000058678,0
ENSDARG00000019299,8
ENSDARG00000083576,0
ENSDARG00000007971,8
ENSDARG00000071001,0
ENSDARG00000092878,0
ENSDARG00000091951,0
ENSDARG00000058672,0
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,0
ENSDARG00000105592,19
ENSDARG00000075958,0
ENSDARG00000014675,7
ENSDARG00000107213,0
ENSDARG00000030326,9
ENSDARG00000037425,13
ENSDARG00000058650,6
ENSDARG00000058649,0
ENSDARG00000033804,7
ENSDARG00000037427,1
ENSDARG00000023298,536
ENSDARG00000013704,1
ENSDARG00000103224,0
ENSDARG00000034668,25
ENSDARG00000106113,0
ENSDARG00000058089,3
ENSDARG00000058094,24
ENSDARG00000070985,12
ENSDARG00000030449,5
ENSDARG00000104154,0
ENSDARG00000016765,11
ENSDARG00000062900,0
ENSDARG00000094631,0
ENSDARG00000070981,48
ENSDARG00000036412,0
ENSDARG00000041243,10
ENSDARG00000062954,12
ENSDARG00000070972,12
ENSDARG00000027192,0
ENSDARG00000036438,58
ENSDARG00000062962,13
ENSDARG00000097956,0
ENSDARG00000070964,0
ENSDARG00000079901,1
ENSDARG00000070960,0
ENSDARG00000117353,1
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,85
ENSDARG00000031283,52
ENSDARG00000062976,1
ENSDARG00000030716,15
ENSDARG00000070952,3
ENSDARG00000062084,1
ENSDARG00000070950,0
ENSDARG00000094748,0
ENSDARG00000013295,17
ENSDARG00000062995,0
ENSDARG00000094472,0
ENSDARG00000077877,0
ENSDARG00000036457,4
ENSDARG00000020450,4
ENSDARG00000063006,2
ENSDARG00000086207,0
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,7
ENSDARG00000036698,54
ENSDARG00000063144,15
ENSDARG00000019842,16
ENSDARG00000011740,39
ENSDARG00000058578,0
ENSDARG00000093684,10
ENSDARG00000009637,89
ENSDARG00000070931,2
ENSDARG00000079847,11
ENSDARG00000020798,26
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,0
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,58
ENSDARG00000020228,13
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,5
ENSDARG00000063079,1
ENSDARG00000058498,2
ENSDARG00000036722,0
ENSDARG00000063037,2
ENSDARG00000096273,1
ENSDARG00000036721,11
ENSDARG00000101160,1
ENSDARG00000102004,59
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,17
ENSDARG00000101295,30
ENSDARG00000100396,5
ENSDARG00000100535,0
ENSDARG00000103322,3
ENSDARG00000101721,0
ENSDARG00000074930,1
ENSDARG00000005162,108
ENSDARG00000096894,0
ENSDARG00000040380,3
ENSDARG00000095458,0
ENSDARG00000034210,2
ENSDARG00000112698,0
ENSDARG00000089983,0
ENSDARG00000005230,44
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,2
ENSDARG00000107753,0
ENSDARG00000087647,12
ENSDARG00000075984,1
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,3
ENSDARG00000084173,0
ENSDARG00000075405,1
ENSDARG00000034178,5
ENSDARG00000087145,7
ENSDARG00000075616,17
ENSDARG00000004017,3
ENSDARG00000012040,13
ENSDARG00000106545,0
ENSDARG00000021140,54
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,79
ENSDARG00000056307,20
ENSDARG00000061974,3
ENSDARG00000011334,16
ENSDARG00000035987,5
ENSDARG00000035986,8
ENSDARG00000030954,0
ENSDARG00000004280,11
ENSDARG00000070555,0
ENSDARG00000035985,14
ENSDARG00000112380,0
ENSDARG00000070553,5
ENSDARG00000031348,1
ENSDARG00000087198,6
ENSDARG00000089791,22
ENSDARG00000108589,0
ENSDARG00000102690,16
ENSDARG00000100560,2
ENSDARG00000117596,0
ENSDARG00000098845,5
ENSDARG00000105293,25
ENSDARG00000104274,1
ENSDARG00000099283,29
ENSDARG00000103112,0
ENSDARG00000104292,3
ENSDARG00000111201,0
ENSDARG00000098813,11
ENSDARG00000101323,15
ENSDARG00000098075,35
ENSDARG00000100462,0
ENSDARG00000104097,1
ENSDARG00000099609,0
ENSDARG00000103024,0
ENSDARG00000101878,0
ENSDARG00000102756,0
ENSDARG00000104837,23
ENSDARG00000101576,2
ENSDARG00000101891,18
ENSDARG00000105034,0
ENSDARG00000011797,19
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,27
ENSDARG00000070578,0
ENSDARG00000075928,9
ENSDARG00000056532,5
ENSDARG00000009161,0
ENSDARG00000016999,1
ENSDARG00000056509,1
ENSDARG00000007186,0
ENSDARG00000024619,0
ENSDARG00000035990,22
ENSDARG00000030700,5
ENSDARG00000081580,0
ENSDARG00000081082,0
ENSDARG00000081931,0
ENSDARG00000034215,1
ENSDARG00000080410,1
ENSDARG00000062060,7
ENSDARG00000083417,0
ENSDARG00000092638,11
ENSDARG00000096247,0
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,78
ENSDARG00000056450,9
ENSDARG00000100114,13
ENSDARG00000116649,19
ENSDARG00000117203,0
ENSDARG00000099527,1
ENSDARG00000009285,599
ENSDARG00000009594,14
ENSDARG00000021163,12
ENSDARG00000107952,0
ENSDARG00000034195,57
ENSDARG00000094637,0
ENSDARG00000057986,13
ENSDARG00000004405,2
ENSDARG00000003860,41
ENSDARG00000019810,6
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,0
ENSDARG00000105193,0
ENSDARG00000099183,2
ENSDARG00000100572,0
ENSDARG00000100392,530
ENSDARG00000099258,6
ENSDARG00000099289,0
ENSDARG00000116617,37
ENSDARG00000103340,4
ENSDARG00000105009,6
ENSDARG00000098782,6
ENSDARG00000105273,4
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,1
ENSDARG00000104542,4
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,18
ENSDARG00000117338,0
ENSDARG00000102973,0
ENSDARG00000098317,8
ENSDARG00000104254,2
ENSDARG00000103318,10
ENSDARG00000098689,0
ENSDARG00000100831,0
ENSDARG00000099793,3
ENSDARG00000098919,8
ENSDARG00000062530,1
ENSDARG00000074216,1
ENSDARG00000036245,0
ENSDARG00000100791,0
ENSDARG00000099002,0
ENSDARG00000102551,0
ENSDARG00000098288,11
ENSDARG00000116588,0
ENSDARG00000102906,6
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,2
ENSDARG00000101052,0
ENSDARG00000100312,2
ENSDARG00000101330,0
ENSDARG00000104162,0
ENSDARG00000105013,3
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,16
ENSDARG00000102501,2
ENSDARG00000104307,0
ENSDARG00000036227,3
ENSDARG00000095636,0
ENSDARG00000033251,0
ENSDARG00000086762,0
ENSDARG00000029761,6
ENSDARG00000036222,16
ENSDARG00000074359,1
ENSDARG00000027599,0
ENSDARG00000062695,3
ENSDARG00000007863,29
ENSDARG00000096834,3
ENSDARG00000010266,56
ENSDARG00000062688,48
ENSDARG00000062664,3
ENSDARG00000070831,1
ENSDARG00000036214,0
ENSDARG00000036212,5
ENSDARG00000083332,0
ENSDARG00000057649,0
ENSDARG00000062640,1
ENSDARG00000018602,45
ENSDARG00000062634,13
ENSDARG00000003205,7
ENSDARG00000014499,14
ENSDARG00000028431,10
ENSDARG00000036190,13
ENSDARG00000003931,11
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,28
ENSDARG00000096417,0
ENSDARG00000070809,4
ENSDARG00000036186,52
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,0
ENSDARG00000096383,0
ENSDARG00000057586,3
ENSDARG00000062521,3
ENSDARG00000036168,1
ENSDARG00000062502,0
ENSDARG00000102035,0
ENSDARG00000070800,0
ENSDARG00000077227,22
ENSDARG00000096359,72
ENSDARG00000062590,247
ENSDARG00000002549,8
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,9
ENSDARG00000109130,0
ENSDARG00000091116,9
ENSDARG00000040004,3
ENSDARG00000005510,1
ENSDARG00000002013,8
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,1
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,1
ENSDARG00000092089,1
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,1
ENSDARG00000057234,27
ENSDARG00000080384,0
ENSDARG00000062382,15
ENSDARG00000045094,0
ENSDARG00000057913,48
ENSDARG00000069150,1
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,1
ENSDARG00000070704,2
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,0
ENSDARG00000070702,21
ENSDARG00000062352,11
ENSDARG00000094074,0
ENSDARG00000012060,1
ENSDARG00000036109,0
ENSDARG00000036107,53
ENSDARG00000012044,1
ENSDARG00000117416,0
ENSDARG00000098950,0
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,4
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,69
ENSDARG00000036100,4
ENSDARG00000097873,0
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,5
ENSDARG00000039996,1
ENSDARG00000117766,0
ENSDARG00000039997,19
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,10
ENSDARG00000062305,0
ENSDARG00000103928,0
ENSDARG00000008503,3
ENSDARG00000076008,0
ENSDARG00000002613,10
ENSDARG00000077084,2
ENSDARG00000092086,0
ENSDARG00000062278,0
ENSDARG00000080225,0
ENSDARG00000036092,6
ENSDARG00000014490,15
ENSDARG00000016375,0
ENSDARG00000007597,1
ENSDARG00000036090,2
ENSDARG00000062268,1
ENSDARG00000055206,0
ENSDARG00000112877,0
ENSDARG00000008859,1
ENSDARG00000031751,1
ENSDARG00000114729,0
ENSDARG00000016811,1
ENSDARG00000056847,0
ENSDARG00000033599,8
ENSDARG00000077776,49
ENSDARG00000031494,42
ENSDARG00000107267,0
ENSDARG00000008832,2
ENSDARG00000092150,0
ENSDARG00000087611,0
ENSDARG00000062208,3
ENSDARG00000062206,6
ENSDARG00000004343,9
ENSDARG00000103949,0
ENSDARG00000070658,0
ENSDARG00000015290,2
ENSDARG00000009511,0
ENSDARG00000016667,3
ENSDARG00000114164,0
ENSDARG00000007136,8
ENSDARG00000036071,0
ENSDARG00000036070,1
ENSDARG00000036069,3
ENSDARG00000036065,6
ENSDARG00000056717,5
ENSDARG00000036063,2
ENSDARG00000091932,6
ENSDARG00000095427,4
ENSDARG00000115154,0
ENSDARG00000116097,0
ENSDARG00000111586,0
ENSDARG00000116175,0
ENSDARG00000004472,6
ENSDARG00000079705,1
ENSDARG00000093704,0
ENSDARG00000087363,0
ENSDARG00000089515,0
ENSDARG00000094497,0
ENSDARG00000092887,0
ENSDARG00000092498,0
ENSDARG00000115108,1
ENSDARG00000094407,0
ENSDARG00000014588,1
ENSDARG00000062114,1
ENSDARG00000020509,1
ENSDARG00000056665,3
ENSDARG00000079276,26
ENSDARG00000070623,10
ENSDARG00000036051,0
ENSDARG00000056594,2
ENSDARG00000085894,0
ENSDARG00000056583,39
ENSDARG00000070607,22
ENSDARG00000011506,2
ENSDARG00000056572,0
ENSDARG00000082818,0
ENSDARG00000096312,0
ENSDARG00000096389,0
ENSDARG00000004588,69
ENSDARG00000095192,3
ENSDARG00000117259,0
ENSDARG00000092592,0
ENSDARG00000108806,0
ENSDARG00000070463,5
ENSDARG00000075323,9
ENSDARG00000005625,10
ENSDARG00000004311,10
ENSDARG00000035895,0
ENSDARG00000082530,0
ENSDARG00000035715,412
ENSDARG00000015427,50
ENSDARG00000017445,94
ENSDARG00000077037,9
ENSDARG00000056213,2
ENSDARG00000044980,1
ENSDARG00000117526,0
ENSDARG00000070475,50
ENSDARG00000070479,7
ENSDARG00000070480,10
ENSDARG00000032651,10
ENSDARG00000007065,12
ENSDARG00000031795,71
ENSDARG00000056165,1
ENSDARG00000077531,3
ENSDARG00000117127,0
ENSDARG00000070491,7
ENSDARG00000080804,0
ENSDARG00000117694,0
ENSDARG00000081497,0
ENSDARG00000035907,50
ENSDARG00000032876,2
ENSDARG00000034956,18
ENSDARG00000035909,14
ENSDARG00000035913,7
ENSDARG00000061804,3
ENSDARG00000117432,0
ENSDARG00000035944,2
ENSDARG00000029058,16
ENSDARG00000035918,12
ENSDARG00000093668,0
ENSDARG00000056021,1
ENSDARG00000095601,1
ENSDARG00000061818,0
ENSDARG00000033182,4
ENSDARG00000094105,0
ENSDARG00000010728,0
ENSDARG00000035949,2
ENSDARG00000056034,0
ENSDARG00000056566,7
ENSDARG00000061723,2
ENSDARG00000035957,3
ENSDARG00000035954,1
ENSDARG00000061728,2
ENSDARG00000093406,94
ENSDARG00000061752,0
ENSDARG00000020278,11
ENSDARG00000070537,23
ENSDARG00000070538,8
ENSDARG00000093430,0
ENSDARG00000077101,7
ENSDARG00000061713,3
ENSDARG00000061718,4
ENSDARG00000055875,10
ENSDARG00000103948,0
ENSDARG00000008920,18
ENSDARG00000017299,50
ENSDARG00000017111,0
ENSDARG00000061687,1
ENSDARG00000091466,0
ENSDARG00000016160,3
ENSDARG00000035879,3
ENSDARG00000035890,10
ENSDARG00000035889,0
ENSDARG00000055798,0
ENSDARG00000035887,4
ENSDARG00000035875,1
ENSDARG00000018397,23
ENSDARG00000110948,0
ENSDARG00000035883,2
ENSDARG00000011312,4
ENSDARG00000035882,28
ENSDARG00000095638,0
ENSDARG00000035871,614
ENSDARG00000035870,35
ENSDARG00000014159,44
ENSDARG00000033367,5
ENSDARG00000035869,65
ENSDARG00000035880,13
ENSDARG00000035868,4
ENSDARG00000031383,0
ENSDARG00000003320,17
ENSDARG00000032859,0
ENSDARG00000110963,7
ENSDARG00000004436,3
ENSDARG00000070419,0
ENSDARG00000076296,3
ENSDARG00000003680,14
ENSDARG00000088316,0
ENSDARG00000102705,2
ENSDARG00000098904,3
ENSDARG00000098753,43
ENSDARG00000107847,0
ENSDARG00000098942,11
ENSDARG00000077407,4
ENSDARG00000082677,0
ENSDARG00000012745,2
ENSDARG00000083005,0
ENSDARG00000055490,0
ENSDARG00000093432,0
ENSDARG00000061042,1
ENSDARG00000017199,2
ENSDARG00000070407,1
ENSDARG00000018162,1
ENSDARG00000054340,0
ENSDARG00000054331,0
ENSDARG00000032849,24
ENSDARG00000093129,0
ENSDARG00000035680,0
ENSDARG00000035679,42
ENSDARG00000070403,0
ENSDARG00000035678,20
ENSDARG00000035677,0
ENSDARG00000028533,27
ENSDARG00000006290,73
ENSDARG00000097137,2
ENSDARG00000060926,0
ENSDARG00000005926,24
ENSDARG00000110453,0
ENSDARG00000060917,6
ENSDARG00000035676,21
ENSDARG00000060893,0
ENSDARG00000045364,13
ENSDARG00000108999,0
ENSDARG00000053906,0
ENSDARG00000001559,7
ENSDARG00000099988,0
ENSDARG00000082439,0
ENSDARG00000091988,3
ENSDARG00000117031,0
ENSDARG00000070362,0
ENSDARG00000023989,7
ENSDARG00000070358,8
ENSDARG00000070357,0
ENSDARG00000108301,0
ENSDARG00000055459,1
ENSDARG00000014591,41
ENSDARG00000092945,15
ENSDARG00000061479,7
ENSDARG00000083712,0
ENSDARG00000111821,0
ENSDARG00000033447,6
ENSDARG00000083868,0
ENSDARG00000082164,0
ENSDARG00000061458,10
ENSDARG00000106996,0
ENSDARG00000061446,0
ENSDARG00000024492,144
ENSDARG00000080276,0
ENSDARG00000111597,0
ENSDARG00000009194,5
ENSDARG00000025667,0
ENSDARG00000117548,0
ENSDARG00000115122,0
ENSDARG00000104900,0
ENSDARG00000101284,0
ENSDARG00000117395,0
ENSDARG00000098945,1
ENSDARG00000108602,0
ENSDARG00000096352,0
ENSDARG00000011564,51
ENSDARG00000035823,8
ENSDARG00000035821,23
ENSDARG00000008075,0
ENSDARG00000116443,0
ENSDARG00000033754,3
ENSDARG00000061377,2
ENSDARG00000091885,0
ENSDARG00000089362,3
ENSDARG00000088641,4
ENSDARG00000070228,5
ENSDARG00000013863,40
ENSDARG00000061365,0
ENSDARG00000096912,0
ENSDARG00000002880,0
ENSDARG00000105268,0
ENSDARG00000028845,0
ENSDARG00000083308,0
ENSDARG00000070215,0
ENSDARG00000061351,0
ENSDARG00000035798,104
ENSDARG00000027009,33
ENSDARG00000034885,10
ENSDARG00000094634,0
ENSDARG00000114312,0
ENSDARG00000020007,443
ENSDARG00000023900,0
ENSDARG00000012138,11
ENSDARG00000061304,0
ENSDARG00000034988,0
ENSDARG00000054848,10
ENSDARG00000099353,0
ENSDARG00000027899,53
ENSDARG00000042291,0
ENSDARG00000101648,1
ENSDARG00000042296,12
ENSDARG00000061268,0
ENSDARG00000099891,0
ENSDARG00000042337,16
ENSDARG00000074910,6
ENSDARG00000078557,0
ENSDARG00000005834,2
ENSDARG00000061231,3
ENSDARG00000019426,14
ENSDARG00000027738,12
ENSDARG00000070151,14
ENSDARG00000089490,0
ENSDARG00000116056,0
ENSDARG00000116110,0
ENSDARG00000113576,0
ENSDARG00000103818,0
ENSDARG00000070150,9
ENSDARG00000095328,2
ENSDARG00000070142,4
ENSDARG00000070141,0
ENSDARG00000054804,47
ENSDARG00000114569,0
ENSDARG00000061191,2
ENSDARG00000061180,7
ENSDARG00000054797,2
ENSDARG00000054778,3
ENSDARG00000054696,32
ENSDARG00000054690,0
ENSDARG00000077664,11
ENSDARG00000103815,0
ENSDARG00000099200,62
ENSDARG00000035665,0
ENSDARG00000095698,0
ENSDARG00000097168,1
ENSDARG00000035663,1
ENSDARG00000070094,0
ENSDARG00000005023,6
ENSDARG00000106315,0
ENSDARG00000018010,11
ENSDARG00000088277,3
ENSDARG00000012135,5
ENSDARG00000114988,0
ENSDARG00000020345,22
ENSDARG00000018000,3
ENSDARG00000096422,1
ENSDARG00000025269,13
ENSDARG00000061081,4
ENSDARG00000083495,0
ENSDARG00000061057,7
ENSDARG00000078997,0
ENSDARG00000023290,167
ENSDARG00000097466,0
ENSDARG00000018936,4
ENSDARG00000023160,3
ENSDARG00000006859,21
ENSDARG00000093585,0
ENSDARG00000099256,14
ENSDARG00000115429,0
ENSDARG00000112530,0
ENSDARG00000020850,1543
ENSDARG00000109996,0
ENSDARG00000100593,0
ENSDARG00000113111,1
ENSDARG00000101785,2
ENSDARG00000030215,60
ENSDARG00000070012,0
ENSDARG00000004378,1
ENSDARG00000092705,0
ENSDARG00000093453,1
ENSDARG00000100839,0
ENSDARG00000035657,0
ENSDARG00000024209,7
ENSDARG00000094860,1
ENSDARG00000096327,0
ENSDARG00000092310,4
ENSDARG00000076609,0
ENSDARG00000060830,3
ENSDARG00000077572,0
ENSDARG00000082166,0
ENSDARG00000035660,3
ENSDARG00000016350,8
ENSDARG00000039980,17
ENSDARG00000086739,1
ENSDARG00000043509,562
ENSDARG00000053803,7
ENSDARG00000102365,7
ENSDARG00000098600,3
ENSDARG00000053656,6
ENSDARG00000060768,3
ENSDARG00000027612,3
ENSDARG00000069984,0
ENSDARG00000096299,0
ENSDARG00000086218,0
ENSDARG00000096278,0
ENSDARG00000013174,0
ENSDARG00000060788,0
ENSDARG00000011146,203
ENSDARG00000096277,0
ENSDARG00000003207,3
ENSDARG00000035655,0
ENSDARG00000077920,0
ENSDARG00000117292,0
ENSDARG00000104082,2
ENSDARG00000106639,0
ENSDARG00000116963,0
ENSDARG00000036116,4
ENSDARG00000105012,5
ENSDARG00000104929,3
ENSDARG00000098980,0
ENSDARG00000098916,3
ENSDARG00000099972,14
ENSDARG00000102114,0
ENSDARG00000098729,0
ENSDARG00000102611,0
ENSDARG00000102995,32
ENSDARG00000104478,11
ENSDARG00000099981,3
ENSDARG00000103203,20
ENSDARG00000100822,1
ENSDARG00000101987,0
ENSDARG00000101317,0
ENSDARG00000104861,7
ENSDARG00000100917,4
ENSDARG00000101115,4
ENSDARG00000099569,0
ENSDARG00000101019,1
ENSDARG00000115661,0
ENSDARG00000033854,6
ENSDARG00000030364,0
ENSDARG00000100195,0
ENSDARG00000096265,0
ENSDARG00000093422,0
ENSDARG00000002731,17
ENSDARG00000113081,0
ENSDARG00000055974,5
ENSDARG00000028012,2
ENSDARG00000107246,0
ENSDARG00000035649,0
ENSDARG00000031511,28
ENSDARG00000113247,0
ENSDARG00000008861,6
ENSDARG00000098544,1
ENSDARG00000098992,9
ENSDARG00000102003,0
ENSDARG00000090720,1
ENSDARG00000077045,0
ENSDARG00000076126,88
ENSDARG00000078069,16
ENSDARG00000081961,0
ENSDARG00000101591,0
ENSDARG00000075321,0
ENSDARG00000043137,9
ENSDARG00000012113,4
ENSDARG00000100854,12
ENSDARG00000117637,6
ENSDARG00000117786,3
ENSDARG00000023472,25
ENSDARG00000103362,0
ENSDARG00000098064,0
ENSDARG00000099556,1
ENSDARG00000101521,3
ENSDARG00000104889,15
ENSDARG00000104420,0
ENSDARG00000098752,0
ENSDARG00000018124,21
ENSDARG00000087529,3
ENSDARG00000102618,0
ENSDARG00000099420,832
ENSDARG00000103791,294
ENSDARG00000102591,0
ENSDARG00000098925,1
ENSDARG00000098777,0
ENSDARG00000100104,0
ENSDARG00000102486,0
ENSDARG00000098662,10
ENSDARG00000103319,0
ENSDARG00000099282,0
ENSDARG00000101088,0
ENSDARG00000101646,0
ENSDARG00000103907,2
