Chemical,Dose(mg/L),Dose,Animal,Group,Baseline_Fluorescence,Baseline_Blank,Norm_Baseline_Fluorescence,h24_Fluorescence,h24_Blank,Norm_h24_Fluorescence,Absolute_Delta_Fluorescence,Relative_Delta_Fluorescence,Note: Relative_Delta_Fluorescence = (24h Fluorescence - 24h Blank) / (Baseline Fluorescence - Baseline Blank)
Clofibric-acid,0.1,Dose_3,20,A,28.241,30.842,-2.601,36.9235,32.67475,4.24875,6.84975,-1.634,
Clofibric-acid,0.1,Dose_3,21,A,28.6505,30.842,-2.1915,36.7535,32.67475,4.07875,6.27025,-1.861,
Clofibric-acid,0.1,Dose_3,22,B,27.097,30.842,-3.745,33.535,32.67475,0.860249999999994,4.60524999999999,-0.23,
Clofibric-acid,0.1,Dose_3,23,B,28.5365,30.842,-2.3055,34.9585,32.67475,2.28375,4.58925,-0.991,
Clofibric-acid,0.1,Dose_3,24,B,27.728,30.842,-3.114,34.859,32.67475,2.18424999999999,5.29824999999999,-0.701,
Clofibric-acid,0.1,Dose_3,25,C,27.67,30.842,-3.172,36.9585,32.67475,4.28375,7.45575,-1.35,
Clofibric-acid,0.1,Dose_3,26,C,27.193,30.842,-3.649,56.2405,32.67475,23.56575,27.21475,-6.458,
Clofibric-acid,0.1,Dose_3,27,C,27.5265,30.842,-3.3155,32.356,32.67475,-0.318750000000001,2.99675,0.096,
Clofibric-acid,0.01,Dose_4,28,A,25.4985,30.842,-5.3435,61.5485,32.67475,28.87375,34.21725,-5.404,
Clofibric-acid,0.01,Dose_4,29,A,28.627,30.842,-2.215,35.6625,32.67475,2.98775,5.20275,-1.349,
Clofibric-acid,0.01,Dose_4,30,A,27.238,30.842,-3.604,34.6005,32.67475,1.92574999999999,5.52975,-0.534,
Clofibric-acid,0.01,Dose_4,31,B,28.418,30.842,-2.424,35.3505,32.67475,2.67574999999999,5.09975,-1.104,
Clofibric-acid,0.01,Dose_4,32,B,27.307,30.842,-3.535,35.589,32.67475,2.91425,6.44925,-0.824,
Clofibric-acid,0.01,Dose_4,33,B,27.5655,30.842,-3.2765,36.3765,32.67475,3.70175,6.97825,-1.13,
Clofibric-acid,0.01,Dose_4,34,C,26.9215,30.842,-3.9205,37.9395,32.67475,5.26474999999999,9.18524999999999,-1.343,
Clofibric-acid,0.01,Dose_4,35,C,26.788,30.842,-4.054,35.134,32.67475,2.45925,6.51325,-0.607,
Clofibric-acid,0.01,Dose_4,36,C,21.1065,30.842,-9.7355,21.89,32.67475,-10.78475,-1.04925,1.108,
Clofibric-acid,0.001,Dose_5,37,A,29.793,30.842,-1.049,35.558,32.67475,2.88325,3.93225,-2.749,
Clofibric-acid,0.001,Dose_5,38,A,28.5495,30.842,-2.2925,35.4625,32.67475,2.78775,5.08025,-1.216,
Clofibric-acid,0.001,Dose_5,39,A,27.8235,30.842,-3.0185,34.1415,32.67475,1.46675,4.48525,-0.486,
Clofibric-acid,0.001,Dose_5,40,B,28.579,30.842,-2.263,35.0475,32.67475,2.37275,4.63575,-1.048,
Clofibric-acid,0.001,Dose_5,41,B,27.2615,30.842,-3.5805,35.0985,32.67475,2.42375,6.00425,-0.677,
Clofibric-acid,0.001,Dose_5,42,B,27.671,30.842,-3.171,35.9625,32.67475,3.28775,6.45875000000001,-1.037,
Clofibric-acid,0.001,Dose_5,43,C,26.937,30.842,-3.905,39.399,32.67475,6.72425,10.62925,-1.722,
Clofibric-acid,0.001,Dose_5,44,C,27.661,30.842,-3.181,34.0085,32.67475,1.33374999999999,4.51475,-0.419,
Clofibric-acid,0.001,Dose_5,45,C,28.063,30.842,-2.779,31.0715,32.67475,-1.60325,1.17575,0.577,
Clofibric-acid,0,Dose_6,46,A,30.1175,30.842,-0.724500000000003,34.1445,32.67475,1.46975,2.19425,-2.029,
Clofibric-acid,0,Dose_6,47,A,28.2865,30.842,-2.5555,38.969,32.67475,6.29425,8.84975,-2.463,
Clofibric-acid,0,Dose_6,48,A,28.3925,30.842,-2.4495,36.604,32.67475,3.92925,6.37875,-1.604,
Clofibric-acid,0,Dose_6,49,B,26.4865,30.842,-4.3555,33.86,32.67475,1.18525,5.54075,-0.272,
Clofibric-acid,0,Dose_6,50,B,26.756,30.842,-4.086,31.5725,32.67475,-1.10225000000001,2.98375,0.27,
Clofibric-acid,0,Dose_6,51,B,27.493,30.842,-3.349,29.6885,32.67475,-2.98625,0.362749999999998,0.892,
Clofibric-acid,0,Dose_6,52,C,27.669,30.842,-3.173,32.917,32.67475,0.242249999999999,3.41525,-0.076,
Clofibric-acid,0,Dose_6,53,C,27.9085,30.842,-2.93350000000001,56.6585,32.67475,23.98375,26.91725,-8.176,
Clofibric-acid,0,Dose_6,54,C,25.8785,30.842,-4.9635,56.0625,32.67475,23.38775,28.35125,-4.712,
DES,0.1,Dose_1,1,A,16.5785,15.561,1.0175,52.8685,21.32725,31.54125,30.52375,30.999,
DES,0.1,Dose_1,2,A,15.505,15.561,-0.0560000000000009,35.8625,21.32725,14.53525,14.59125,-259.558,
DES,0.1,Dose_1,3,A,15.3125,15.561,-0.2485,43.7615,21.32725,22.43425,22.68275,-90.279,
DES,0.1,Dose_1,4,B,16.2745,15.561,0.7135,25.1005,21.32725,3.77325,3.05975,5.288,
DES,0.1,Dose_1,5,B,16.6455,15.561,1.0845,26.779,21.32725,5.45175,4.36725,5.027,
DES,0.1,Dose_1,6,B,14.7075,15.561,-0.8535,22.6305,21.32725,1.30325,2.15675,-1.527,
DES,0.1,Dose_1,7,C,16.938,15.561,1.377,34.7565,21.32725,13.42925,12.05225,9.753,
DES,0.1,Dose_1,8,C,16.3055,15.561,0.744500000000002,27.932,21.32725,6.60475,5.86025,8.871,
DES,0.1,Dose_1,9,C,16.4875,15.561,0.926500000000001,25.983,21.32725,4.65575,3.72925,5.025,
DES,0.01,Dose_2,10,A,15.651,15.561,0.0899999999999999,40.548,21.32725,19.22075,19.13075,213.564,
DES,0.01,Dose_2,11,A,16.1525,15.561,0.591500000000004,36.4735,21.32725,15.14625,14.55475,25.607,
DES,0.01,Dose_2,12,A,16.151,15.561,0.59,39.4875,21.32725,18.16025,17.57025,30.78,
DES,0.01,Dose_2,13,B,15.359,15.561,-0.202,25.9685,21.32725,4.64125,4.84325,-22.976,
DES,0.01,Dose_2,14,B,16.4245,15.561,0.863500000000002,23.0705,21.32725,1.74325,0.879750000000001,2.019,
DES,0.01,Dose_2,15,B,15.6995,15.561,0.138500000000001,24.1285,21.32725,2.80125,2.66275,20.226,
DES,0.01,Dose_2,16,C,15.4335,15.561,-0.1275,28.7175,21.32725,7.39025,7.51775,-57.963,
DES,0.01,Dose_2,17,C,15.872,15.561,0.311,27.571,21.32725,6.24375,5.93275,20.076,
DES,0.01,Dose_2,18,C,16.267,15.561,0.706,24.073,21.32725,2.74575,2.03975,3.889,
DES,0.001,Dose_3,19,A,16.3375,15.561,0.776499999999999,39.972,21.32725,18.64475,17.86825,24.011,
DES,0.001,Dose_3,20,A,16.205,15.561,0.643999999999998,36.888,21.32725,15.56075,14.91675,24.163,
DES,0.001,Dose_3,21,A,15.5795,15.561,0.0184999999999995,32.5095,21.32725,11.18225,11.16375,604.446,
DES,0.001,Dose_3,22,B,15.977,15.561,0.416,23.6795,21.32725,2.35225,1.93625,5.654,
DES,0.001,Dose_3,23,B,16.4025,15.561,0.8415,31.444,21.32725,10.11675,9.27525,12.022,
DES,0.001,Dose_3,24,B,14.6725,15.561,-0.888500000000001,22.3515,21.32725,1.02425,1.91275,-1.153,
DES,0.001,Dose_3,25,C,15.0385,15.561,-0.522500000000001,25.654,21.32725,4.32675,4.84925000000001,-8.281,
DES,0.001,Dose_3,26,C,15.2205,15.561,-0.3405,24.603,21.32725,3.27575,3.61625,-9.62,
DES,0.001,Dose_3,27,C,14.906,15.561,-0.655000000000001,22.54,21.32725,1.21275,1.86775,-1.852,
DES,0.0001,Dose_4,28,A,17.0975,15.561,1.5365,46.6325,21.32725,25.30525,23.76875,16.469,
DES,0.0001,Dose_4,29,A,16.1275,15.561,0.566499999999998,42.054,21.32725,20.72675,20.16025,36.587,
DES,0.0001,Dose_4,30,A,14.8905,15.561,-0.670500000000001,38.439,21.32725,17.11175,17.78225,-25.521,
DES,0.0001,Dose_4,31,B,15.052,15.561,-0.509,21.935,21.32725,0.607750000000003,1.11675,-1.194,
DES,0.0001,Dose_4,32,B,16.1485,15.561,0.587499999999999,24.152,21.32725,2.82475,2.23725,4.808,
DES,0.0001,Dose_4,33,B,0.0845,15.561,-15.4765,0.0525,21.32725,-21.27475,-5.79825,1.375,
DES,0.0001,Dose_4,34,C,16.5475,15.561,0.9865,23.9275,21.32725,2.60025,1.61375,2.636,
DES,0.0001,Dose_4,35,C,16.461,15.561,0.899999999999999,33.5955,21.32725,12.26825,11.36825,13.631,
DES,0.0001,Dose_4,36,C,15.7055,15.561,0.144500000000001,24.3615,21.32725,3.03425,2.88975,20.998,
DES,0.00001,Dose_5,37,A,16.8165,15.561,1.2555,40.038,21.32725,18.71075,17.45525,14.903,
DES,0.00001,Dose_5,38,A,18.2425,15.561,2.6815,44.4165,21.32725,23.08925,20.40775,8.611,
DES,0.00001,Dose_5,39,A,15.784,15.561,0.223000000000001,32.492,21.32725,11.16475,10.94175,50.066,
DES,0.00001,Dose_5,40,B,16.589,15.561,1.028,29.986,21.32725,8.65875,7.63075,8.423,
DES,0.00001,Dose_5,41,B,16.1815,15.561,0.6205,23.6655,21.32725,2.33825,1.71775,3.768,
DES,0.00001,Dose_5,42,B,15.6185,15.561,0.057500000000001,26.5035,21.32725,5.17625,5.11875,90.022,
DES,0.00001,Dose_5,43,C,15.5,15.561,-0.0609999999999999,30.565,21.32725,9.23775,9.29875,-151.439,
DES,0.00001,Dose_5,44,C,14.597,15.561,-0.964,20.7785,21.32725,-0.548749999999998,0.415250000000002,0.569,
DES,0.00001,Dose_5,45,C,16.135,15.561,0.573999999999998,22.4685,21.32725,1.14125,0.567250000000001,1.988,
DES,0,Dose_6,46,A,16.56,15.561,0.999000000000002,36.679,21.32725,15.35175,14.35275,15.367,
DES,0,Dose_6,47,A,16.223,15.561,0.661999999999999,30.592,21.32725,9.26475,8.60275,13.995,
DES,0,Dose_6,48,A,17.7565,15.561,2.1955,37.887,21.32725,16.55975,14.36425,7.543,
DES,0,Dose_6,49,B,15.431,15.561,-0.129999999999999,28.9925,21.32725,7.66525,7.79525,-58.963,
DES,0,Dose_6,50,B,15.46,15.561,-0.100999999999999,27.6995,21.32725,6.37225,6.47325,-63.092,
DES,0,Dose_6,51,B,15.367,15.561,-0.193999999999999,31.773,21.32725,10.44575,10.63975,-53.844,
DES,0,Dose_6,52,C,15.644,15.561,0.0830000000000002,29.175,21.32725,7.84775,7.76475,94.551,
DES,0,Dose_6,53,C,16.173,15.561,0.612000000000002,33.016,21.32725,11.68875,11.07675,19.099,
DES,0,Dose_6,54,C,16.571,15.561,1.01,36.644,21.32725,15.31675,14.30675,15.165,
DMSO,10,Dose_1,1,A,14.5625,10.114,4.4485,25.29,13.031625,12.258375,7.809875,2.756,
DMSO,10,Dose_1,2,A,14.352,10.114,4.238,32.9155,13.031625,19.883875,15.645875,4.692,
DMSO,10,Dose_1,3,A,14.0035,10.114,3.8895,24.4525,13.031625,11.420875,7.531375,2.936,
DMSO,10,Dose_1,4,B,13.6785,10.114,3.5645,23.6275,13.031625,10.595875,7.031375,2.973,
DMSO,10,Dose_1,5,B,13.7165,10.114,3.6025,21.1795,13.031625,8.147875,4.545375,2.262,
DMSO,10,Dose_1,6,B,13.3495,10.114,3.2355,18.7205,13.031625,5.688875,2.453375,1.758,
DMSO,10,Dose_1,7,C,14.1215,10.114,4.0075,23.2,13.031625,10.168375,6.160875,2.537,
DMSO,10,Dose_1,8,C,13.7675,10.114,3.6535,22.6415,13.031625,9.609875,5.956375,2.63,
DMSO,10,Dose_1,9,C,13.683,10.114,3.569,20.5045,13.031625,7.472875,3.903875,2.094,
DMSO,1,Dose_2,10,A,12.076,10.114,1.962,18.916,13.031625,5.884375,3.922375,2.999,
DMSO,1,Dose_2,11,A,14.026,10.114,3.912,23.136,13.031625,10.104375,6.192375,2.583,
DMSO,1,Dose_2,12,A,13.3905,10.114,3.2765,40.0625,13.031625,27.030875,23.754375,8.25,
DMSO,1,Dose_2,13,B,13.7075,10.114,3.5935,30.8025,13.031625,17.770875,14.177375,4.945,
DMSO,1,Dose_2,14,B,12.607,10.114,2.493,24.703,13.031625,11.671375,9.178375,4.682,
DMSO,1,Dose_2,15,B,14.032,10.114,3.918,27.436,13.031625,14.404375,10.486375,3.676,
DMSO,1,Dose_2,16,C,14.7905,10.114,4.6765,24.4585,13.031625,11.426875,6.750375,2.443,
DMSO,1,Dose_2,17,C,13.749,10.114,3.635,31.465,13.031625,18.433375,14.798375,5.071,
DMSO,1,Dose_2,18,C,13.535,10.114,3.421,28.5275,13.031625,15.495875,12.074875,4.53,
DMSO,0.1,Dose_3,19,A,13.322,10.114,3.208,33.3555,13.031625,20.323875,17.115875,6.335,
DMSO,0.1,Dose_3,20,A,13.9705,10.114,3.8565,30.1445,13.031625,17.112875,13.256375,4.437,
DMSO,0.1,Dose_3,21,A,13.6425,10.114,3.5285,30.594,13.031625,17.562375,14.033875,4.977,
DMSO,0.1,Dose_3,22,B,12.9965,10.114,2.8825,27.2205,13.031625,14.188875,11.306375,4.922,
DMSO,0.1,Dose_3,23,B,13.2645,10.114,3.1505,31.0855,13.031625,18.053875,14.903375,5.73,
DMSO,0.1,Dose_3,24,B,14.503,10.114,4.389,30.632,13.031625,17.600375,13.211375,4.01,
DMSO,0.1,Dose_3,25,C,13.939,10.114,3.825,40.816,13.031625,27.784375,23.959375,7.264,
DMSO,0.1,Dose_3,26,C,13.8045,10.114,3.6905,29.2695,13.031625,16.237875,12.547375,4.4,
DMSO,0.1,Dose_3,27,C,12.47,10.114,2.356,26.2235,13.031625,13.191875,10.835875,5.599,
DMSO,0.01,Dose_4,28,A,14.1685,10.114,4.0545,20.8345,13.031625,7.802875,3.748375,1.924,
DMSO,0.01,Dose_4,29,A,14.3385,10.114,4.2245,23.1355,13.031625,10.103875,5.879375,2.392,
DMSO,0.01,Dose_4,30,A,14.5525,10.114,4.4385,24.515,13.031625,11.483375,7.044875,2.587,
DMSO,0.01,Dose_4,31,B,13.2725,10.114,3.1585,34.655,13.031625,21.623375,18.464875,6.846,
DMSO,0.01,Dose_4,32,B,13.541,10.114,3.427,20.6375,13.031625,7.605875,4.178875,2.219,
DMSO,0.01,Dose_4,33,B,13.435,10.114,3.321,29.396,13.031625,16.364375,13.043375,4.928,
DMSO,0.01,Dose_4,34,C,13.799,10.114,3.685,29.786,13.031625,16.754375,13.069375,4.547,
DMSO,0.01,Dose_4,35,C,13.445,10.114,3.331,36.794,13.031625,23.762375,20.431375,7.134,
DMSO,0.01,Dose_4,36,C,14.284,10.114,4.17,21.9175,13.031625,8.885875,4.715875,2.131,
DMSO,0.001,Dose_5,37,A,15.5385,10.114,5.4245,23.302,13.031625,10.270375,4.845875,1.893,
DMSO,0.001,Dose_5,38,A,14.406,10.114,4.292,19.5055,13.031625,6.473875,2.181875,1.508,
DMSO,0.001,Dose_5,39,A,14.4125,10.114,4.2985,20.7645,13.031625,7.732875,3.434375,1.799,
DMSO,0.001,Dose_5,40,B,14.3585,10.114,4.2445,24.8905,13.031625,11.858875,7.614375,2.794,
DMSO,0.001,Dose_5,41,B,13.842,10.114,3.728,19.1185,13.031625,6.086875,2.358875,1.633,
DMSO,0.001,Dose_5,42,B,14.175,10.114,4.061,24.3925,13.031625,11.360875,7.299875,2.798,
DMSO,0.001,Dose_5,43,C,14.068,10.114,3.954,20.176,13.031625,7.144375,3.190375,1.807,
DMSO,0.001,Dose_5,44,C,13.066,10.114,2.952,20.77,13.031625,7.738375,4.786375,2.621,
DMSO,0.001,Dose_5,45,C,14.064,10.114,3.95,19.4235,13.031625,6.391875,2.441875,1.618,
DMSO,0,Dose_6,46,A,14.0195,10.114,3.9055,20.2905,13.031625,7.258875,3.353375,1.859,
DMSO,0,Dose_6,47,A,14.398,10.114,4.284,22.0875,13.031625,9.055875,4.771875,2.114,
DMSO,0,Dose_6,48,A,13.3035,10.114,3.1895,20.127,13.031625,7.095375,3.905875,2.225,
DMSO,0,Dose_6,49,B,14.2635,10.114,4.1495,25.8415,13.031625,12.809875,8.660375,3.087,
DMSO,0,Dose_6,50,B,14.1545,10.114,4.0405,35.636,13.031625,22.604375,18.563875,5.594,
DMSO,0,Dose_6,51,B,13.938,10.114,3.824,23.235,13.031625,10.203375,6.379375,2.668,
DMSO,0,Dose_6,52,C,14.665,10.114,4.551,23.941,13.031625,10.909375,6.358375,2.397,
DMSO,0,Dose_6,53,C,13.478,10.114,3.364,22.2965,13.031625,9.264875,5.900875,2.754,
DMSO,0,Dose_6,54,C,14.538,10.114,4.424,25.275,13.031625,12.243375,7.819375,2.767,
EE2,0.001,Dose_1,1,A,16.564,16.3685,0.195500000000003,24.9355,18.341875,6.593625,6.398125,33.727,
EE2,0.001,Dose_1,2,A,17.2505,16.3685,0.882000000000005,25.351,18.341875,7.009125,6.127125,7.947,
EE2,0.001,Dose_1,3,A,15.7195,16.3685,-0.648999999999997,21.897,18.341875,3.555125,4.204125,-5.478,
EE2,0.001,Dose_1,4,B,15.4905,16.3685,-0.877999999999997,22.655,18.341875,4.313125,5.191125,-4.912,
EE2,0.001,Dose_1,5,B,16.1955,16.3685,-0.172999999999998,22.5185,18.341875,4.176625,4.349625,-24.142,
EE2,0.001,Dose_1,6,B,16.7345,16.3685,0.366000000000003,24.1445,18.341875,5.802625,5.436625,15.854,
EE2,0.001,Dose_1,7,C,16.615,16.3685,0.246500000000005,24.575,18.341875,6.23312500000001,5.986625,25.287,
EE2,0.001,Dose_1,8,C,16.525,16.3685,0.156500000000001,23.454,18.341875,5.112125,4.955625,32.665,
EE2,0.001,Dose_1,9,C,15.037,16.3685,-1.3315,20.4895,18.341875,2.147625,3.479125,-1.613,
EE2,0.0001,Dose_2,10,A,15.6455,16.3685,-0.722999999999999,21.462,18.341875,3.120125,3.843125,-4.316,
EE2,0.0001,Dose_2,11,A,16.917,16.3685,0.548500000000004,21.465,18.341875,3.123125,2.574625,5.694,
EE2,0.0001,Dose_2,12,A,15.8845,16.3685,-0.483999999999998,21.482,18.341875,3.140125,3.624125,-6.488,
EE2,0.0001,Dose_2,13,B,17.0145,16.3685,0.646000000000001,22.3415,18.341875,3.999625,3.353625,6.191,
EE2,0.0001,Dose_2,14,B,15.058,16.3685,-1.3105,23.4605,18.341875,5.118625,6.429125,-3.906,
EE2,0.0001,Dose_2,15,B,17.0115,16.3685,0.643000000000001,24.875,18.341875,6.533125,5.890125,10.16,
EE2,0.0001,Dose_2,16,C,12.398,16.3685,-3.9705,19.5945,18.341875,1.252625,5.223125,-0.315,
EE2,0.0001,Dose_2,17,C,20.225,16.3685,3.8565,28.725,18.341875,10.383125,6.526625,2.692,
EE2,0.0001,Dose_2,18,C,15.1395,16.3685,-1.229,21.9525,18.341875,3.610625,4.839625,-2.938,
EE2,0.00001,Dose_3,19,A,16.117,16.3685,-0.251499999999996,20.503,18.341875,2.161125,2.412625,-8.593,
EE2,0.00001,Dose_3,20,A,17.4185,16.3685,1.05,24.054,18.341875,5.712125,4.662125,5.44,
EE2,0.00001,Dose_3,21,A,16.1155,16.3685,-0.252999999999997,25.0265,18.341875,6.684625,6.937625,-26.421,
EE2,0.00001,Dose_3,22,B,16.0795,16.3685,-0.288999999999998,24.0915,18.341875,5.749625,6.038625,-19.895,
EE2,0.00001,Dose_3,23,B,15.474,16.3685,-0.894499999999997,22.7605,18.341875,4.418625,5.313125,-4.94,
EE2,0.00001,Dose_3,24,B,16.663,16.3685,0.294499999999999,22.385,18.341875,4.043125,3.748625,13.729,
EE2,0.00001,Dose_3,25,C,17.535,16.3685,1.1665,24.5395,18.341875,6.197625,5.031125,5.313,
EE2,0.00001,Dose_3,26,C,16.982,16.3685,0.613500000000002,41.455,18.341875,23.113125,22.499625,37.674,
EE2,0.00001,Dose_3,27,C,15.1865,16.3685,-1.182,20.424,18.341875,2.082125,3.264125,-1.762,
EE2,0.000001,Dose_4,28,A,17.433,16.3685,1.0645,20.595,18.341875,2.253125,1.188625,2.117,
EE2,0.000001,Dose_4,29,A,17.1935,16.3685,0.825000000000003,21.2375,18.341875,2.895625,2.070625,3.51,
EE2,0.000001,Dose_4,30,A,14.8185,16.3685,-1.55,22.0355,18.341875,3.693625,5.243625,-2.383,
EE2,0.000001,Dose_4,31,B,16.0955,16.3685,-0.272999999999996,27.16,18.341875,8.818125,9.091125,-32.301,
EE2,0.000001,Dose_4,32,B,16.1345,16.3685,-0.233999999999998,20.0715,18.341875,1.729625,1.963625,-7.392,
EE2,0.000001,Dose_4,33,B,16.1855,16.3685,-0.183,21.779,18.341875,3.437125,3.620125,-18.782,
EE2,0.000001,Dose_4,34,C,15.824,16.3685,-0.544499999999998,20.2165,18.341875,1.874625,2.419125,-3.443,
EE2,0.000001,Dose_4,35,C,17.2165,16.3685,0.848000000000003,24.865,18.341875,6.523125,5.675125,7.692,
EE2,0.000001,Dose_4,36,C,14.4765,16.3685,-1.892,21.06,18.341875,2.718125,4.610125,-1.437,
EE2,0.0000001,Dose_5,37,A,17.13,16.3685,0.761500000000002,20.4015,18.341875,2.059625,1.298125,2.705,
EE2,0.0000001,Dose_5,38,A,17.5345,16.3685,1.166,23.6185,18.341875,5.276625,4.110625,4.525,
EE2,0.0000001,Dose_5,39,A,15.6325,16.3685,-0.735999999999997,21.837,18.341875,3.495125,4.231125,-4.749,
EE2,0.0000001,Dose_5,40,B,16.7075,16.3685,0.339000000000002,20.2055,18.341875,1.863625,1.524625,5.497,
EE2,0.0000001,Dose_5,41,B,14.3765,16.3685,-1.992,22.1045,18.341875,3.762625,5.754625,-1.889,
EE2,0.0000001,Dose_5,42,B,15.8075,16.3685,-0.560999999999996,22.739,18.341875,4.397125,4.958125,-7.838,
EE2,0.0000001,Dose_5,43,C,16.6095,16.3685,0.241,28.5075,18.341875,10.165625,9.924625,42.181,
EE2,0.0000001,Dose_5,44,C,16.7785,16.3685,0.410000000000004,27.5285,18.341875,9.186625,8.776625,22.406,
EE2,0.0000001,Dose_5,45,C,14.8385,16.3685,-1.53,29.2975,18.341875,10.955625,12.485625,-7.161,
EE2,0,Dose_6,46,A,16.173,16.3685,-0.195499999999996,22.3275,18.341875,3.985625,4.181125,-20.387,
EE2,0,Dose_6,47,A,16.5805,16.3685,0.212000000000003,30.1235,18.341875,11.781625,11.569625,55.574,
EE2,0,Dose_6,48,A,15.5265,16.3685,-0.841999999999997,26.615,18.341875,8.273125,9.115125,-9.826,
EE2,0,Dose_6,49,B,15.736,16.3685,-0.632499999999997,30.6475,18.341875,12.305625,12.938125,-19.456,
EE2,0,Dose_6,50,B,14.1645,16.3685,-2.204,22.9705,18.341875,4.628625,6.832625,-2.1,
EE2,0,Dose_6,51,B,14.973,16.3685,-1.3955,21.3055,18.341875,2.963625,4.359125,-2.124,
EE2,0,Dose_6,52,C,16.0895,16.3685,-0.278999999999996,24.2505,18.341875,5.908625,6.187625,-21.178,
EE2,0,Dose_6,53,C,16.8415,16.3685,0.473000000000003,20.186,18.341875,1.844125,1.371125,3.899,
EE2,0,Dose_6,54,C,14.553,16.3685,-1.8155,20.721,18.341875,2.379125,4.194625,-1.31,
Fadrozole,1,Dose_1,1,A,24.1235,29.873,-5.7495,27.0625,31.525875,-4.463375,1.286125,0.776,
Fadrozole,1,Dose_1,2,A,25.2445,29.873,-4.6285,28.556,31.525875,-2.969875,1.658625,0.642,
Fadrozole,1,Dose_1,3,A,25.4715,29.873,-4.4015,27.891,31.525875,-3.634875,0.766625000000001,0.826,
Fadrozole,1,Dose_1,4,B,24.7465,29.873,-5.1265,30.115,31.525875,-1.410875,3.71562500000001,0.275,
Fadrozole,1,Dose_1,5,B,23.725,29.873,-6.148,31.733,31.525875,0.207124999999998,6.355125,-0.034,
Fadrozole,1,Dose_1,6,B,24.031,29.873,-5.842,37.6685,31.525875,6.142625,11.984625,-1.051,
Fadrozole,1,Dose_1,7,C,24.459,29.873,-5.414,36.094,31.525875,4.568125,9.982125,-0.844,
Fadrozole,1,Dose_1,8,C,24.9765,29.873,-4.8965,36.8785,31.525875,5.352625,10.249125,-1.093,
Fadrozole,1,Dose_1,9,C,27.4545,29.873,-2.4185,50.1795,31.525875,18.653625,21.072125,-7.713,
Fadrozole,0.1,Dose_2,10,A,24.942,29.873,-4.931,36.4505,31.525875,4.924625,9.855625,-0.999,
Fadrozole,0.1,Dose_2,11,A,25.006,29.873,-4.867,32.8055,31.525875,1.279625,6.146625,-0.263,
Fadrozole,0.1,Dose_2,12,A,25.1735,29.873,-4.6995,36.2855,31.525875,4.759625,9.459125,-1.013,
Fadrozole,0.1,Dose_2,13,B,24.299,29.873,-5.574,36.422,31.525875,4.896125,10.470125,-0.878,
Fadrozole,0.1,Dose_2,14,B,25.291,29.873,-4.582,32.05,31.525875,0.524124999999998,5.106125,-0.114,
Fadrozole,0.1,Dose_2,15,B,25.3655,29.873,-4.5075,41.0395,31.525875,9.513625,14.021125,-2.111,
Fadrozole,0.1,Dose_2,16,C,24.333,29.873,-5.54,49.916,31.525875,18.390125,23.930125,-3.32,
Fadrozole,0.1,Dose_2,17,C,27.5145,29.873,-2.3585,37.9925,31.525875,6.466625,8.825125,-2.742,
Fadrozole,0.1,Dose_2,18,C,32.166,29.873,2.293,42.7525,31.525875,11.226625,8.933625,4.896,
Fadrozole,0.01,Dose_3,19,A,24.715,29.873,-5.158,27.58,31.525875,-3.945875,1.212125,0.765,
Fadrozole,0.01,Dose_3,20,A,24.3785,29.873,-5.4945,32.4515,31.525875,0.925625000000004,6.42012500000001,-0.168,
Fadrozole,0.01,Dose_3,21,A,24.689,29.873,-5.184,32.9255,31.525875,1.399625,6.583625,-0.27,
Fadrozole,0.01,Dose_3,22,B,24.306,29.873,-5.567,31.3595,31.525875,-0.166374999999999,5.400625,0.03,
Fadrozole,0.01,Dose_3,23,B,23.534,29.873,-6.339,33.7355,31.525875,2.209625,8.54862500000001,-0.349,
Fadrozole,0.01,Dose_3,24,B,24.79,29.873,-5.083,35.385,31.525875,3.85912500000001,8.94212500000001,-0.759,
Fadrozole,0.01,Dose_3,25,C,23.829,29.873,-6.044,42.623,31.525875,11.097125,17.141125,-1.836,
Fadrozole,0.01,Dose_3,26,C,23.834,29.873,-6.039,36.6955,31.525875,5.169625,11.208625,-0.856,
Fadrozole,0.01,Dose_3,27,C,31.4355,29.873,1.5625,61.601,31.525875,30.075125,28.512625,19.248,
Fadrozole,0.001,Dose_4,28,A,25.143,29.873,-4.73,27.1855,31.525875,-4.340375,0.389624999999999,0.918,
Fadrozole,0.001,Dose_4,29,A,24.031,29.873,-5.842,29.5495,31.525875,-1.976375,3.865625,0.338,
Fadrozole,0.001,Dose_4,30,A,23.8015,29.873,-6.0715,27.5105,31.525875,-4.015375,2.056125,0.661,
Fadrozole,0.001,Dose_4,31,B,24.889,29.873,-4.984,36.2055,31.525875,4.679625,9.663625,-0.939,
Fadrozole,0.001,Dose_4,32,B,23.925,29.873,-5.948,38.0985,31.525875,6.572625,12.520625,-1.105,
Fadrozole,0.001,Dose_4,33,B,24.002,29.873,-5.871,33.1755,31.525875,1.649625,7.520625,-0.281,
Fadrozole,0.001,Dose_4,34,C,23.9275,29.873,-5.9455,39.1605,31.525875,7.634625,13.580125,-1.284,
Fadrozole,0.001,Dose_4,35,C,23.524,29.873,-6.349,35.0625,31.525875,3.536625,9.885625,-0.557,
Fadrozole,0.001,Dose_4,36,C,26.8295,29.873,-3.0435,41.9295,31.525875,10.403625,13.447125,-3.418,
