Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: BPAF_DESeq_normData
Work Source: BPAF_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.10
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 4359
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0060956	7	endocardial cell differentiation	1	4	1	0	0	1	1	0	1	0	0	66	4	18881	0.98614	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0060958	6	endocardial cell development	1	1	1	0	0	1	1	1	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0060968	5	regulation of gene silencing	15	35	4	3	1	3	3	3	4	1	1	65	34	18851	0.9934	0.11504	0.11504	2.86	751661	zgc:153405	ENSDARG00000096992		732.967	732.967	732.967		732.967		321.681	321.681	321.681		321.681		1670.1	1670.1	1670.1		1670.1						732.967	321.681	1670.1	1	0	1	751661	ENSDARG00000096992	732.967	732.967		321.681	321.681		1670.1	1670.1		732.967	321.681	1670.1	0															0						Linear,1(1)	2.9029510021209717	2.9029510021209717	2.9029510021209717	2.9029510021209717	0.0	2.9029510021209717	732.967	732.967	321.681	321.681	1670.1	1670.1	UP	1.0	0.0	0.0	
GO:0060969	6	negative regulation of gene silencing	12	21	3	2	1	2	2	2	3	1	1	65	20	18865	0.9976	0.07068	0.07068	4.76	751661	zgc:153405	ENSDARG00000096992		732.967	732.967	732.967		732.967		321.681	321.681	321.681		321.681		1670.1	1670.1	1670.1		1670.1						732.967	321.681	1670.1	1	0	1	751661	ENSDARG00000096992	732.967	732.967		321.681	321.681		1670.1	1670.1		732.967	321.681	1670.1	0															0						Linear,1(1)	2.9029510021209717	2.9029510021209717	2.9029510021209717	2.9029510021209717	0.0	2.9029510021209717	732.967	732.967	321.681	321.681	1670.1	1670.1	UP	1.0	0.0	0.0	
GO:0060973	5	cell migration involved in heart development	10	28	2	2	2	1	1	1	2	1	1	65	27	18858	0.99574	0.093129	0.093129	3.57	30769	robo1	ENSDARG00000026784		599.401	599.401	599.401		599.401		300.209	300.209	300.209		300.209		1196.77	1196.77	1196.77		1196.77						599.401	300.209	1196.77	1	0	1	30769	ENSDARG00000026784	599.401	599.401		300.209	300.209		1196.77	1196.77		599.401	300.209	1196.77	0															0						Linear,1(1)	2.7726736068725586	2.7726736068725586	2.7726736068725586	2.7726736068725586	0.0	2.7726736068725586	599.401	599.401	300.209	300.209	1196.77	1196.77	UP	1.0	0.0	0.0	
GO:0060974	6	cell migration involved in heart formation	7	17	2	2	2	1	1	1	2	1	1	65	16	18869	0.99843	0.057608	0.057608	5.88	30769	robo1	ENSDARG00000026784		599.401	599.401	599.401		599.401		300.209	300.209	300.209		300.209		1196.77	1196.77	1196.77		1196.77		0.0	599.401			599.401	300.209	1196.77	1	0	1	30769	ENSDARG00000026784	599.401	599.401		300.209	300.209		1196.77	1196.77		599.401	300.209	1196.77	0															0						Linear,1(1)	2.7726736068725586	2.7726736068725586	2.7726736068725586	2.7726736068725586	0.0	2.7726736068725586	599.401	599.401	300.209	300.209	1196.77	1196.77	UP	1.0	0.0	0.0	
GO:0060975	7	cardioblast migration to the midline involved in heart field formation	5	14	1	1	1	1	1	1	1	1	1	65	13	18872	0.99894	0.047685	0.047685	7.14	30769	robo1	ENSDARG00000026784		599.401	599.401	599.401		599.401		300.209	300.209	300.209		300.209		1196.77	1196.77	1196.77		1196.77		0.0	599.401			599.401	300.209	1196.77	1	0	1	30769	ENSDARG00000026784	599.401	599.401		300.209	300.209		1196.77	1196.77		599.401	300.209	1196.77	0															0						Linear,1(1)	2.7726736068725586	2.7726736068725586	2.7726736068725586	2.7726736068725586	0.0	2.7726736068725586	599.401	599.401	300.209	300.209	1196.77	1196.77	UP	1.0	0.0	0.0	
GO:0060977	6	coronary vasculature morphogenesis	1	1	1	0	0	0	0	0	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0060993	5	kidney morphogenesis	7	11	1	0	0	1	1	1	1	0	0	66	11	18874	0.96234	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061005	5	cell differentiation involved in kidney development	5	13	1	1	1	1	1	1	1	1	1	65	12	18873	0.99909	0.044354	0.044354	7.69	561589	ezrb	ENSDARG00000025091		561.472	561.472	561.472		561.472		291.759	291.759	291.759		291.759		1080.52	1080.52	1080.52		1080.52		0.0	561.472			561.472	291.759	1080.52	1	0	1	561589	ENSDARG00000025091	561.472	561.472		291.759	291.759		1080.52	1080.52		561.472	291.759	1080.52	0															0						Linear,1(1)	7.689901351928713	7.689901351928711	7.689901351928711	7.689901351928711	0.0	7.689901351928711	561.472	561.472	291.759	291.759	1080.52	1080.52	UP	1.0	0.0	0.0	
GO:0061009	5	common bile duct development	10	20	1	1	1	0	0	0	1	0	0	66	20	18865	0.93257	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061013	7	regulation of mRNA catabolic process	34	66	3	1	0	3	3	1	3	0	0	66	66	18819	0.79401	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061014	8	positive regulation of mRNA catabolic process	14	27	2	0	0	2	2	0	2	0	0	66	27	18858	0.91005	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061024	5	membrane organization	120	290	7	3	2	4	4	1	7	0	0	66	290	18595	0.36076	1.0	0.62869	0.0																														0	0	0															0															0																							
GO:0061025	6	membrane fusion	32	76	1	0	0	1	1	0	1	0	0	66	76	18809	0.76669	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061026	5	cardiac muscle tissue regeneration	4	12	1	1	0	0	0	0	1	0	0	66	12	18873	0.95899	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061035	6	regulation of cartilage development	12	24	1	0	0	1	1	1	1	0	0	66	24	18861	0.91963	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061041	7	regulation of wound healing	5	22	1	1	0	1	1	1	1	0	0	66	22	18863	0.92608	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061053	6	somite development	15	45	6	3	3	6	6	4	6	3	3	63	42	18843	0.99998	5.1567E-4	5.1567E-4	6.67	100037338;447816;286832	inpp5ka;rtn4a;lamc1	ENSDARG00000099563;ENSDARG00000044601;ENSDARG00000036279		522.1126666666667	483.725	459.536	88.2701783408945	512.2022416525379	82.62858592074076	279.45599999999996	270.532	262.891	22.402300350634206	276.9767440881392	20.982210956533255	980.4319999999999	864.922	803.274	255.3253564454577	951.5791695755574	238.96759627924976	1.5	553.4010000000001			459.536;483.725;623.077	262.891;270.532;304.945	803.274;864.922;1273.1	3	0	3	100037338;447816;286832	ENSDARG00000099563;ENSDARG00000044601;ENSDARG00000036279	522.1126666666667	483.725	88.2701783408945	279.45599999999996	270.532	22.402300350634206	980.4319999999999	864.922	255.3253564454577	459.536;483.725;623.077	262.891;270.532;304.945	803.274;864.922;1273.1	0															0						Linear,3(1)	1.9985430596527818	6.069569110870361	1.7538114786148071	2.4817750453948975	0.39916442528745694	1.8339825868606567	422.2255566626644	621.9997766706689	254.10541068970588	304.80658931029416	691.5041599815446	1269.359840018455	UP	1.0	0.0	0.0	
GO:0061061	4	muscle structure development	35	74	6	4	3	4	4	3	6	1	1	65	73	18812	0.97253	0.22792	0.22792	1.35	286832	lamc1	ENSDARG00000036279		623.077	623.077	623.077		623.077		304.945	304.945	304.945		304.945		1273.1	1273.1	1273.1		1273.1						623.077	304.945	1273.1	1	0	1	286832	ENSDARG00000036279	623.077	623.077		304.945	304.945		1273.1	1273.1		623.077	304.945	1273.1	0															0						Linear,1(1)	1.7538114786148071	1.7538114786148071	1.7538114786148071	1.7538114786148071	0.0	1.7538114786148071	623.077	623.077	304.945	304.945	1273.1	1273.1	UP	1.0	0.0	0.0	
GO:0061077	4	chaperone-mediated protein folding	14	34	4	4	2	4	4	2	4	0	0	66	34	18851	0.88806	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061097	8	regulation of protein tyrosine kinase activity	9	19	1	0	0	0	0	0	1	0	0	66	19	18866	0.93583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061099	9	negative regulation of protein tyrosine kinase activity	7	9	1	0	0	0	0	0	1	0	0	66	9	18876	0.96908	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061134	4	peptidase regulator activity	43	141	6	4	2	4	4	4	6	1	1	65	140	18745	0.91334	0.38966	0.38966	0.71	555328	serpinh1a	ENSDARG00000075954		511.666	511.666	511.666		511.666		278.675	278.675	278.675		278.675		939.454	939.454	939.454		939.4539999999998						511.666	278.675	939.454	1	0	1	555328	ENSDARG00000075954	511.666	511.666		278.675	278.675		939.454	939.454		511.666	278.675	939.454	0															0						Linear,1(1)	2.92305588722229	2.92305588722229	2.92305588722229	2.92305588722229	0.0	2.92305588722229	511.666	511.666	278.675	278.675	939.454	939.454	UP	1.0	0.0	0.0	
GO:0061135	5	endopeptidase regulator activity	37	128	4	2	1	3	3	3	4	1	1	65	127	18758	0.92659	0.36114	0.36114	0.78	555328	serpinh1a	ENSDARG00000075954		511.666	511.666	511.666		511.666		278.675	278.675	278.675		278.675		939.454	939.454	939.454		939.4539999999998						511.666	278.675	939.454	1	0	1	555328	ENSDARG00000075954	511.666	511.666		278.675	278.675		939.454	939.454		511.666	278.675	939.454	0															0						Linear,1(1)	2.92305588722229	2.92305588722229	2.92305588722229	2.92305588722229	0.0	2.92305588722229	511.666	511.666	278.675	278.675	939.454	939.454	UP	1.0	0.0	0.0	
GO:0061154	6	endothelial tube morphogenesis	9	11	2	0	0	1	1	0	2	0	0	66	11	18874	0.96234	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061157	7	mRNA destabilization	9	19	1	0	0	1	1	0	1	0	0	66	19	18866	0.93583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061181	7	regulation of chondrocyte development	1	3	1	0	0	1	1	1	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061245	4	establishment or maintenance of bipolar cell polarity	22	27	2	2	1	1	1	1	2	0	0	66	27	18858	0.91005	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061300	6	cerebellum vasculature development	12	14	1	0	0	0	0	0	1	0	0	66	14	18871	0.95232	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061351	4	neural precursor cell proliferation	9	22	1	0	0	1	1	1	1	0	0	66	22	18863	0.92608	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061386	7	closure of optic fissure	16	21	1	0	0	1	1	1	1	0	0	66	21	18864	0.92932	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061387	6	regulation of extent of cell growth	48	80	4	0	0	1	1	1	4	0	0	66	80	18805	0.75602	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061400	11	positive regulation of transcription from RNA polymerase II promoter in response to calcium ion	1	2	1	1	1	0	0	0	1	0	0	66	2	18883	0.99305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061462	8	protein localization to lysosome	8	22	1	0	0	1	1	0	1	0	0	66	22	18863	0.92608	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061512	7	protein localization to cilium	5	22	1	1	0	1	1	1	1	0	0	66	22	18863	0.92608	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061515	5	myeloid cell development	22	52	1	0	0	0	0	0	1	0	0	66	52	18833	0.83389	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061548	5	ganglion development	6	11	1	1	1	0	0	0	1	0	0	66	11	18874	0.96234	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061549	6	sympathetic ganglion development	1	2	1	1	1	0	0	0	1	0	0	66	2	18883	0.99305	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061564	8	axon development	19	28	3	2	1	2	2	1	3	0	0	66	28	18857	0.90687	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061572	7	actin filament bundle organization	24	41	2	2	0	2	2	2	2	0	0	66	41	18844	0.86659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061575	7	cyclin-dependent protein serine/threonine kinase activator activity	6	13	1	1	0	1	1	1	1	0	0	66	13	18872	0.95565	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061578	8	Lys63-specific deubiquitinase activity	5	9	2	1	1	1	1	0	2	0	0	66	9	18876	0.96908	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061608	5	nuclear import signal receptor activity	8	14	1	1	1	0	0	0	1	0	0	66	14	18871	0.95232	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061609	6	fructose-1-phosphate aldolase activity	1	1	1	1	0	1	1	1	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061615	9	glycolytic process through fructose-6-phosphate	3	5	1	1	0	1	1	1	1	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061620	10	glycolytic process through glucose-6-phosphate	3	5	1	1	0	1	1	1	1	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061621	11	canonical glycolysis	3	5	1	1	0	1	1	1	1	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061630	6	ubiquitin protein ligase activity	76	252	7	3	3	3	3	1	7	1	1	65	251	18634	0.78105	0.58731	0.58731	0.4	555391	trim3b	ENSDARG00000005397		732.597	732.597	732.597		732.597		321.711	321.711	321.711		321.711		1668.26	1668.26	1668.26		1668.26						732.597	321.711	1668.26	0	1	0															1	555391	ENSDARG00000005397	732.597	732.597		321.711	321.711		1668.26	1668.26		732.597	321.711	1668.26	0						Linear,1(1)	1.805113673210144	1.805113673210144	1.805113673210144	1.805113673210144	0.0	1.805113673210144	732.597	732.597	321.711	321.711	1668.26	1668.26	DOWN	0.0	1.0	0.0	
GO:0061631	6	ubiquitin conjugating enzyme activity	18	36	1	1	0	0	0	0	1	0	0	66	36	18849	0.88187	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061640	5	cytoskeleton-dependent cytokinesis	23	53	1	1	0	1	1	1	1	0	0	66	53	18832	0.83097	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061645	3	endocytic patch	9	14	2	1	1	0	0	0	2	0	0	66	14	18871	0.95232	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061649	5	ubiquitin modification-dependent histone binding	1	1	1	0	0	1	1	0	1	0	0	66	1	18884	0.99652	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061650	5	ubiquitin-like protein conjugating enzyme activity	19	40	1	1	0	0	0	0	1	0	0	66	40	18845	0.86962	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061659	5	ubiquitin-like protein ligase activity	79	261	7	3	3	3	3	1	7	1	1	65	260	18625	0.7695	0.60023	0.60023	0.38	555391	trim3b	ENSDARG00000005397		732.597	732.597	732.597		732.597		321.711	321.711	321.711		321.711		1668.26	1668.26	1668.26		1668.26						732.597	321.711	1668.26	0	1	0															1	555391	ENSDARG00000005397	732.597	732.597		321.711	321.711		1668.26	1668.26		732.597	321.711	1668.26	0						Linear,1(1)	1.805113673210144	1.805113673210144	1.805113673210144	1.805113673210144	0.0	1.805113673210144	732.597	732.597	321.711	321.711	1668.26	1668.26	DOWN	0.0	1.0	0.0	
GO:0061687	3	detoxification of inorganic compound	3	4	1	1	1	0	0	0	1	0	0	66	4	18881	0.98614	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061695	5	transferase complex, transferring phosphorus-containing groups	79	168	10	6	2	8	8	5	10	0	0	66	168	18717	0.55504	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061718	8	glucose catabolic process to pyruvate	3	5	1	1	0	1	1	1	1	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061726	7	mitochondrion disassembly	11	35	1	0	0	1	1	1	1	0	0	66	35	18850	0.88496	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061733	7	peptide-lysine-N-acetyltransferase activity	16	23	1	1	1	0	0	0	1	0	0	66	23	18862	0.92285	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061919	3	process utilizing autophagic mechanism	40	114	2	1	0	2	2	2	2	0	0	66	114	18771	0.67105	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061951	6	establishment of protein localization to plasma membrane	8	18	1	0	0	1	1	1	1	0	0	66	18	18867	0.93911	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0062012	5	regulation of small molecule metabolic process	29	71	4	3	1	3	3	3	4	1	1	65	70	18815	0.97456	0.21977	0.21977	1.41	100037338	inpp5ka	ENSDARG00000099563		459.536	459.536	459.536		459.536		262.891	262.891	262.891		262.891		803.274	803.274	803.274		803.274						459.536	262.891	803.274	1	0	1	100037338	ENSDARG00000099563	459.536	459.536		262.891	262.891		803.274	803.274		459.536	262.891	803.274	0															0						Linear,1(1)	2.4817750453948975	2.4817750453948975	2.4817750453948975	2.4817750453948975	0.0	2.4817750453948975	459.536	459.536	262.891	262.891	803.274	803.274	UP	1.0	0.0	0.0	
GO:0062013	6	positive regulation of small molecule metabolic process	6	15	1	1	0	1	1	1	1	0	0	66	15	18870	0.949	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0062023	5	collagen-containing extracellular matrix	56	124	14	10	7	12	12	8	14	2	2	64	122	18763	0.99073	0.069484	0.069484	1.61	323561;286832	col4a5;lamc1	ENSDARG00000052063;ENSDARG00000036279		590.775	590.775	558.473	45.681926491776466	585.2656080271104	45.01257166812604	298.0075	298.0075	291.07	9.811106588963346	296.8242479780843	9.667349264675531	1172.32	1172.32	1071.54	142.5244428159607	1155.1310790964087	140.43610218294916					558.473;623.077	291.07;304.945	1071.54;1273.1	2	0	2	323561;286832	ENSDARG00000052063;ENSDARG00000036279	590.775	590.775	45.681926491776466	298.0075	298.0075	9.811106588963346	1172.32	1172.32	142.5244428159607	558.473;623.077	291.07;304.945	1071.54;1273.1	0															0						Linear,2(1)	1.743259215570752	3.4865819215774536	1.7327704429626465	1.7538114786148071	0.014878258992830701	1.7432909607887268	527.46308	654.08692	284.40999999999997	311.605	974.7912	1369.8487999999998	UP	1.0	0.0	0.0	
GO:0062139	8	camera-type eye photoreceptor cell development	2	3	1	1	1	0	0	0	1	0	0	66	3	18882	0.98959	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0062197	5	cellular response to chemical stress	11	33	1	1	0	1	1	1	1	0	0	66	33	18852	0.89116	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0065002	6	intracellular protein transmembrane transport	16	41	1	1	0	1	1	1	1	0	0	66	41	18844	0.86659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0065003	6	protein-containing complex assembly	237	578	28	14	7	24	24	20	28	3	3	63	575	18310	0.85791	0.32686	0.45587	0.52	751661;558711;494133	zgc:153405;macroh2a2;srsf6b	ENSDARG00000096992;ENSDARG00000087897;ENSDARG00000016783		561.6895366666666	732.967	1.01761	497.6530050510437	242.3499513462392	467.1578928721832	219.01973166666667	321.681	0.475195	189.3805459943972	95.59642913141205	182.00333786693324	1457.7463933333336	1670.1	2.17918	1361.8645377930302	621.8962082107392	1232.8447172317738					732.967;1.01761;951.084	321.681;0.475195;334.903	1670.1;2.17918;2700.96	2	1	2	751661;558711	ENSDARG00000096992;ENSDARG00000087897	366.992305	366.992305	517.5663771543569	161.07809749999998	161.07809749999998	227.12680287198384	836.13959	836.13959	1179.3981223042267	732.967;1.01761	321.681;0.475195	1670.1;2.17918	1	494133	ENSDARG00000016783	951.084	951.084		334.903	334.903		2700.96	2700.96		951.084	334.903	2700.96	0						Hill,1(0.34);Linear,2(0.67)	2.2402787351245874	6.843746662139893	1.873969316482544	2.9029510021209717	0.5469767799697638	2.066826343536377	-1.4578523346559678	1124.8369256679894	4.715469616745281	433.32399371658806	-83.3484073561051	2998.8411940227716	UP	0.6666666666666666	0.3333333333333333	0.0	
GO:0065004	7	protein-DNA complex assembly	40	94	6	4	2	5	5	5	6	2	2	64	92	18793	0.99569	0.042535	0.042535	2.13	751661;558711	zgc:153405;macroh2a2	ENSDARG00000096992;ENSDARG00000087897		366.992305	366.992305	1.01761	517.5663771543569	135.7692427206261	401.18168664706474	161.07809749999998	161.07809749999998	0.475195	227.12680287198384	59.60907400096897	176.05300089221763	836.13959	836.13959	2.17918	1179.3981223042267	309.2428333268038	914.1879164095692					732.967;1.01761	321.681;0.475195	1670.1;2.17918	2	0	2	751661;558711	ENSDARG00000096992;ENSDARG00000087897	366.992305	366.992305	517.5663771543569	161.07809749999998	161.07809749999998	227.12680287198384	836.13959	836.13959	1179.3981223042267	732.967;1.01761	321.681;0.475195	1670.1;2.17918	0															0						Hill,1(0.5);Linear,1(0.5)	2.449468433186872	4.969777345657349	2.066826343536377	2.9029510021209717	0.5912294160024538	2.4848886728286743	-350.3180971999999	1084.3027072	-153.70359139999997	475.85978639999996	-798.4228135999997	2470.7019935999997	UP	1.0	0.0	0.0	
GO:0065005	7	protein-lipid complex assembly	4	5	1	0	0	0	0	0	1	0	0	66	5	18880	0.98271	1.0	1.0	0.0																														0	0	0															0															0																							
