GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-75205,Dissolution of Fibrin Clot,5,8,1,1,1,1,1,1,1,1,1,62,7,4822,0.99565,0.098567,0.098567,12.5,393153,serpine2,ENSDARG00000029353,,418.891,418.891,418.891,,418.891,,248.971,248.971,248.971,,248.971,,704.779,704.779,704.779,,704.779,,0,418.891,0,418.891,418.891,248.971,704.779,1,0,1,393153,ENSDARG00000029353,418.891,418.891,,248.971,248.971,,704.779,704.779,,418.891,248.971,704.779,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.253554344,2.253554344,2.253554344,2.253554344,0,2.253554344,418.891,418.891,248.971,248.971,704.779,704.779,UP,1,0,0
R-DRE-2022090,Assembly of collagen fibrils and other multimeric structures,12,18,1,1,1,1,1,0,1,0,0,63,18,4811,0.79158,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-196836,Vitamin C (ascorbate) metabolism,3,5,1,1,1,1,1,1,1,1,1,62,4,4825,0.99841,0.062779,0.062779,20,406409,cyb5a,ENSDARG00000098589,,3.39631,3.39631,3.39631,,3.39631,,0.811292,0.811292,0.811292,,0.811292,,14.218,14.218,14.218,,14.218,,0,3.39631,0,3.39631,3.39631,0.811292,14.218,1,0,1,406409,ENSDARG00000098589,3.39631,3.39631,,0.811292,0.811292,,14.218,14.218,,3.39631,0.811292,14.218,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.879500747,1.879500747,1.879500747,1.879500747,0,1.879500747,3.39631,3.39631,0.811292,0.811292,14.218,14.218,UP,1,0,0
R-DRE-1187000,Fertilization,5,15,3,3,2,3,3,1,3,0,0,63,15,4814,0.82308,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1300645,Acrosome Reaction and Sperm:Oocyte Membrane Binding,1,2,1,1,1,1,1,0,1,0,0,63,2,4827,0.97441,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1474165,Reproduction,5,15,3,3,2,3,3,1,3,0,0,63,15,4814,0.82308,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",10,23,1,1,1,1,1,1,1,1,1,62,22,4807,0.96529,0.25829,0.25829,4.35,406329,dhps,ENSDARG00000003270,,689.105,689.105,689.105,,689.105,,316.92,316.92,316.92,,316.92,,1498.38,1498.38,1498.38,,1498.38,,,,,,689.105,316.92,1498.38,1,0,1,406329,ENSDARG00000003270,689.105,689.105,,316.92,316.92,,1498.38,1498.38,,689.105,316.92,1498.38,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.263646126,2.263646126,2.263646126,2.263646126,0,2.263646126,689.105,689.105,316.92,316.92,1498.38,1498.38,UP,1,0,0
R-DRE-9706574,RHOBTB GTPase Cycle,14,16,2,2,2,1,1,0,2,0,0,63,16,4813,0.81244,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654708,Downstream signaling of activated FGFR3,5,15,1,1,0,1,1,1,1,0,0,63,15,4814,0.82308,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654741,Signaling by FGFR3,16,27,1,1,0,1,1,1,1,0,0,63,27,4802,0.70405,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-432722,Golgi Associated Vesicle Biogenesis,19,27,2,2,2,1,1,0,2,0,0,63,27,4802,0.70405,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-70268,Pyruvate metabolism,13,20,2,2,2,1,1,0,2,0,0,63,20,4809,0.77125,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,29,38,2,2,2,1,1,0,2,0,0,63,38,4791,0.60992,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1296041,Activation of G protein gated Potassium channels,13,22,2,2,1,1,1,1,2,1,1,62,21,4808,0.96804,0.24857,0.24857,4.55,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,,,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-1296059,G protein gated Potassium channels,13,22,2,2,1,1,1,1,2,1,1,62,21,4808,0.96804,0.24857,0.24857,4.55,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,,,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-1296065,Inwardly rectifying K+ channels,13,28,2,2,1,1,1,1,2,1,1,62,27,4802,0.95021,0.30507,0.30507,3.57,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,,,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-997272,Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits,13,22,2,2,1,1,1,1,2,1,1,62,21,4808,0.96804,0.24857,0.24857,4.55,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,,,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-418885,DCC mediated attractive signaling,9,10,1,1,1,0,0,0,1,0,0,63,10,4819,0.87833,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-428542,Regulation of commissural axon pathfinding by SLIT and ROBO,3,3,1,1,1,0,0,0,1,0,0,63,3,4826,0.96185,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-75109,Triglyceride biosynthesis,3,6,1,1,0,1,1,1,1,0,0,63,6,4823,0.92514,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-8979227,Triglyceride metabolism,9,13,3,3,1,1,1,1,3,0,0,63,13,4816,0.84475,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5223345,Miscellaneous transport and binding events,9,14,2,2,1,1,1,1,2,0,0,63,14,4815,0.83384,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1168372,Downstream signaling events of B Cell Receptor (BCR),36,46,2,2,1,1,1,1,2,1,1,62,45,4784,0.88213,0.45065,0.45065,2.17,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-456926,Thrombin signalling through proteinase activated receptors (PARs),18,26,2,2,1,1,1,1,2,1,1,62,25,4804,0.95649,0.28672,0.28672,3.85,335656,gngt1,ENSDARG00000035798,,0.640374,0.640374,0.640374,,0.640374,,0.115912,0.115912,0.115912,,0.115912,,3.53786,3.53786,3.53786,,3.53786,,,,,,0.640374,0.115912,3.53786,0,1,0,,,,,,,,,,,,,,,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,1(1)",1.543120384,1.543120384,1.543120384,1.543120384,0,1.543120384,0.640374,0.640374,0.115912,0.115912,3.53786,3.53786,DOWN,0,1,0
R-DRE-176187,Activation of ATR in response to replication stress,10,22,1,1,1,1,1,1,1,1,1,62,21,4808,0.96804,0.24857,0.24857,4.55,192338,mcm2,ENSDARG00000102798,,503.995,503.995,503.995,,503.995,,276.613,276.613,276.613,,276.613,,918.29,918.29,918.29,,918.29,,,,,,503.995,276.613,918.29,1,0,1,192338,ENSDARG00000102798,503.995,503.995,,276.613,276.613,,918.29,918.29,,503.995,276.613,918.29,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.583701372,1.583701372,1.583701372,1.583701372,0,1.583701372,503.995,503.995,276.613,276.613,918.29,918.29,UP,1,0,0
R-DRE-68827,CDT1 association with the CDC6:ORC:origin complex,30,42,2,2,1,1,1,1,2,1,1,62,41,4788,0.89875,0.42115,0.42115,2.38,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-68867,Assembly of the pre-replicative complex,34,47,3,3,2,2,2,2,3,2,2,61,45,4784,0.97792,0.12213,0.12213,4.26,415202;192338,psmd4a;mcm2,ENSDARG00000101295;ENSDARG00000102798,,524.1285,524.1285,503.995,28.47306876,525.6684175,28.38966278,282.0565,282.0565,276.613,7.698271527,282.4728479,7.675721029,974.31,974.31,918.29,79.22424376,978.5947085,78.99217269,,,,,544.262;503.995,287.5;276.613,1030.33;918.29,2,0,2,415202;192338,ENSDARG00000101295;ENSDARG00000102798,524.1285,524.1285,28.47306876,282.0565,282.0565,7.698271527,974.31,974.31,79.22424376,544.262;503.995,287.5;276.613,1030.33;918.29,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.549537278,3.099811554,1.516110182,1.583701372,0.047794189,1.549905777,484.66684,563.59016,271.38724,292.72576,864.5108,1084.1092,UP,1,0,0
R-DRE-68949,Orc1 removal from chromatin,37,51,3,3,2,2,2,2,3,2,2,61,49,4780,0.97265,0.13952,0.13952,3.92,415202;192338,psmd4a;mcm2,ENSDARG00000101295;ENSDARG00000102798,,524.1285,524.1285,503.995,28.47306876,525.6684175,28.38966278,282.0565,282.0565,276.613,7.698271527,282.4728479,7.675721029,974.31,974.31,918.29,79.22424376,978.5947085,78.99217269,,,,,544.262;503.995,287.5;276.613,1030.33;918.29,2,0,2,415202;192338,ENSDARG00000101295;ENSDARG00000102798,524.1285,524.1285,28.47306876,282.0565,282.0565,7.698271527,974.31,974.31,79.22424376,544.262;503.995,287.5;276.613,1030.33;918.29,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.549537278,3.099811554,1.516110182,1.583701372,0.047794189,1.549905777,484.66684,563.59016,271.38724,292.72576,864.5108,1084.1092,UP,1,0,0
R-DRE-68962,Activation of the pre-replicative complex,12,22,1,1,1,1,1,1,1,1,1,62,21,4808,0.96804,0.24857,0.24857,4.55,192338,mcm2,ENSDARG00000102798,,503.995,503.995,503.995,,503.995,,276.613,276.613,276.613,,276.613,,918.29,918.29,918.29,,918.29,,,,,,503.995,276.613,918.29,1,0,1,192338,ENSDARG00000102798,503.995,503.995,,276.613,276.613,,918.29,918.29,,503.995,276.613,918.29,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.583701372,1.583701372,1.583701372,1.583701372,0,1.583701372,503.995,503.995,276.613,276.613,918.29,918.29,UP,1,0,0
R-DRE-69002,DNA Replication Pre-Initiation,42,60,3,3,2,2,2,2,3,2,2,61,58,4771,0.95856,0.18035,0.18035,3.33,415202;192338,psmd4a;mcm2,ENSDARG00000101295;ENSDARG00000102798,,524.1285,524.1285,503.995,28.47306876,525.6684175,28.38966278,282.0565,282.0565,276.613,7.698271527,282.4728479,7.675721029,974.31,974.31,918.29,79.22424376,978.5947085,78.99217269,,,,,544.262;503.995,287.5;276.613,1030.33;918.29,2,0,2,415202;192338,ENSDARG00000101295;ENSDARG00000102798,524.1285,524.1285,28.47306876,282.0565,282.0565,7.698271527,974.31,974.31,79.22424376,544.262;503.995,287.5;276.613,1030.33;918.29,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.549537278,3.099811554,1.516110182,1.583701372,0.047794189,1.549905777,484.66684,563.59016,271.38724,292.72576,864.5108,1084.1092,UP,1,0,0
R-DRE-2672351,Stimuli-sensing channels,9,33,1,1,0,1,1,1,1,0,0,63,33,4796,0.65106,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-2534343,Interaction With Cumulus Cells And The Zona Pellucida,2,11,1,1,0,1,1,1,1,0,0,63,11,4818,0.86699,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-432040,Vasopressin regulates renal water homeostasis via Aquaporins,22,27,3,3,2,2,2,2,3,2,2,61,25,4804,0.99522,0.04661,0.04661,7.41,406777;335656,aqp3a;gngt1,ENSDARG00000003808;ENSDARG00000035798,,2.427572,2.427572,0.640374,2.52747965,2.304482315,2.521477987,0.5190935,0.5190935,0.115912,0.570184745,0.491325181,0.568830805,11.39963,11.39963,3.53786,11.11822176,10.85816633,11.09182083,0.5,2.427572,,,4.21477;0.640374,0.922275;0.115912,19.2614;3.53786,1,1,1,406777,ENSDARG00000003808,4.21477,4.21477,,0.922275,0.922275,,19.2614,19.2614,,4.21477,0.922275,19.2614,1,335656,ENSDARG00000035798,0.640374,0.640374,,0.115912,0.115912,,3.53786,3.53786,,0.640374,0.115912,3.53786,0,,,,,,"Hill,2(1)",1.562645588,3.12553823,1.543120384,1.582417846,0.027787502,1.562769115,-1.07533608,5.93048008,-0.27114224,1.30932924,-4.0094392,26.8086992,CONFLICT,0.5,0.5,0
R-DRE-9013420,RHOU GTPase cycle,16,25,1,0,0,1,1,1,1,0,0,63,25,4804,0.72264,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-4608870,Asymmetric localization of PCP proteins,33,43,2,2,1,1,1,1,2,1,1,62,42,4787,0.89466,0.42867,0.42867,2.33,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-1169091,Activation of NF-kappaB in B cells,29,38,2,2,1,1,1,1,2,1,1,62,37,4792,0.91462,0.39008,0.39008,2.63,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-1234174,Cellular response to hypoxia,39,50,2,2,1,1,1,1,2,1,1,62,49,4780,0.86488,0.47867,0.47867,2,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,37,48,2,2,1,1,1,1,2,1,1,62,47,4782,0.87358,0.46484,0.46484,2.08,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-349425,Autodegradation of the E3 ubiquitin ligase COP1,30,38,2,2,1,1,1,1,2,1,1,62,37,4792,0.91462,0.39008,0.39008,2.63,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-4641257,Degradation of AXIN,32,39,2,2,1,1,1,1,2,1,1,62,38,4791,0.91073,0.398,0.398,2.56,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-5358346,Hedgehog ligand biogenesis,35,45,2,2,1,1,1,1,2,1,1,62,44,4785,0.88635,0.44342,0.44342,2.22,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-5610780,Degradation of GLI1 by the proteasome,32,39,2,2,1,1,1,1,2,1,1,62,38,4791,0.91073,0.398,0.398,2.56,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-5610785,GLI3 is processed to GLI3R by the proteasome,36,44,2,2,1,1,1,1,2,1,1,62,43,4786,0.89052,0.43609,0.43609,2.27,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-5610787,Hedgehog 'off' state,41,61,2,2,1,1,1,1,2,1,1,62,60,4769,0.815,0.54869,0.54869,1.64,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-69541,Stabilization of p53,31,39,2,2,1,1,1,1,2,1,1,62,38,4791,0.91073,0.398,0.398,2.56,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
R-DRE-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,30,38,2,2,1,1,1,1,2,1,1,62,37,4792,0.91462,0.39008,0.39008,2.63,415202,psmd4a,ENSDARG00000101295,,544.262,544.262,544.262,,544.262,,287.5,287.5,287.5,,287.5,,1030.33,1030.33,1030.33,,1030.33,,,,,,544.262,287.5,1030.33,1,0,1,415202,ENSDARG00000101295,544.262,544.262,,287.5,287.5,,1030.33,1030.33,,544.262,287.5,1030.33,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.516110182,1.516110182,1.516110182,1.516110182,0,1.516110182,544.262,544.262,287.5,287.5,1030.33,1030.33,UP,1,0,0
