GO/Pathway/Gene Set/Gene ID,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
R-DRE-179409,APC-Cdc20 mediated degradation of Nek2A,11,20,1,1,1,1,1,1,1,1,1,40,19,4832,0.98816,0.1552,0.1552,5,550576,anapc16,ENSDARG00000013822,,0.376276,0.376276,0.376276,,0.376276,,0.232176,0.232176,0.232176,,0.232176,,0.609811,0.609811,0.609811,,0.609811,,0,0.376276,,,0.376276,0.232176,0.609811,1,0,1,550576,ENSDARG00000013822,0.376276,0.376276,,0.232176,0.232176,,0.609811,0.609811,,0.376276,0.232176,0.609811,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.59839642,1.59839642,1.59839642,1.59839642,0,1.59839642,0.376276,0.376276,0.232176,0.232176,0.609811,0.609811,UP,1,0,0
R-DRE-179419,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,36,55,4,4,4,3,3,2,4,2,2,39,53,4798,0.9894,0.077035,0.077035,3.64,550576;393922,anapc16;psmd13,ENSDARG00000013822;ENSDARG00000016239,,0.3855335,0.3855335,0.376276,0.013092082,0.388513388,0.012395287,0.235836,0.235836,0.232176,0.005176022,0.237014114,0.00490054,0.6302975,0.6302975,0.609811,0.028972286,0.63689188,0.027430306,,,,,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,2,0,2,550576;393922,ENSDARG00000013822;ENSDARG00000016239,0.3855335,0.3855335,0.013092082,0.235836,0.235836,0.005176022,0.6302975,0.6302975,0.028972286,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.550426755,3.102293134,1.503896713,1.59839642,0.066821384,1.551146567,0.3673888,0.4036782,0.2286624,0.2430096,0.59014396,0.67045104,UP,1,0,0
R-DRE-69017,CDK-mediated phosphorylation and removal of Cdc6,35,54,4,4,4,3,3,2,4,2,2,39,52,4799,0.98992,0.074619,0.074619,3.7,550576;393922,anapc16;psmd13,ENSDARG00000013822;ENSDARG00000016239,,0.3855335,0.3855335,0.376276,0.013092082,0.388513388,0.012395287,0.235836,0.235836,0.232176,0.005176022,0.237014114,0.00490054,0.6302975,0.6302975,0.609811,0.028972286,0.63689188,0.027430306,,,,,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,2,0,2,550576;393922,ENSDARG00000013822;ENSDARG00000016239,0.3855335,0.3855335,0.013092082,0.235836,0.235836,0.005176022,0.6302975,0.6302975,0.028972286,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.550426755,3.102293134,1.503896713,1.59839642,0.066821384,1.551146567,0.3673888,0.4036782,0.2286624,0.2430096,0.59014396,0.67045104,UP,1,0,0
R-DRE-69052,Switching of origins to a post-replicative state,41,67,4,4,4,3,3,2,4,2,2,39,65,4786,0.98193,0.10781,0.10781,2.99,550576;393922,anapc16;psmd13,ENSDARG00000013822;ENSDARG00000016239,,0.3855335,0.3855335,0.376276,0.013092082,0.388513388,0.012395287,0.235836,0.235836,0.232176,0.005176022,0.237014114,0.00490054,0.6302975,0.6302975,0.609811,0.028972286,0.63689188,0.027430306,,,,,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,2,0,2,550576;393922,ENSDARG00000013822;ENSDARG00000016239,0.3855335,0.3855335,0.013092082,0.235836,0.235836,0.005176022,0.6302975,0.6302975,0.028972286,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.550426755,3.102293134,1.503896713,1.59839642,0.066821384,1.551146567,0.3673888,0.4036782,0.2286624,0.2430096,0.59014396,0.67045104,UP,1,0,0
R-DRE-69239,Synthesis of DNA,48,81,4,4,4,3,3,2,4,2,2,39,79,4772,0.97031,0.14706,0.14706,2.47,550576;393922,anapc16;psmd13,ENSDARG00000013822;ENSDARG00000016239,,0.3855335,0.3855335,0.376276,0.013092082,0.388513388,0.012395287,0.235836,0.235836,0.232176,0.005176022,0.237014114,0.00490054,0.6302975,0.6302975,0.609811,0.028972286,0.63689188,0.027430306,,,,,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,2,0,2,550576;393922,ENSDARG00000013822;ENSDARG00000016239,0.3855335,0.3855335,0.013092082,0.235836,0.235836,0.005176022,0.6302975,0.6302975,0.028972286,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.550426755,3.102293134,1.503896713,1.59839642,0.066821384,1.551146567,0.3673888,0.4036782,0.2286624,0.2430096,0.59014396,0.67045104,UP,1,0,0
R-DRE-69306,DNA Replication,48,87,4,4,4,3,3,2,4,2,2,39,85,4766,0.96436,0.16469,0.16469,2.3,550576;393922,anapc16;psmd13,ENSDARG00000013822;ENSDARG00000016239,,0.3855335,0.3855335,0.376276,0.013092082,0.388513388,0.012395287,0.235836,0.235836,0.232176,0.005176022,0.237014114,0.00490054,0.6302975,0.6302975,0.609811,0.028972286,0.63689188,0.027430306,,,,,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,2,0,2,550576;393922,ENSDARG00000013822;ENSDARG00000016239,0.3855335,0.3855335,0.013092082,0.235836,0.235836,0.005176022,0.6302975,0.6302975,0.028972286,0.376276;0.394791,0.232176;0.239496,0.609811;0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,2(1)",1.550426755,3.102293134,1.503896713,1.59839642,0.066821384,1.551146567,0.3673888,0.4036782,0.2286624,0.2430096,0.59014396,0.67045104,UP,1,0,0
R-DRE-5633008,TP53 Regulates Transcription of Cell Death Genes,3,10,1,1,1,1,1,1,1,1,1,40,9,4842,0.99704,0.080791,0.080791,10,403079,igfbp3,ENSDARG00000099144,,0.448453,0.448453,0.448453,,0.448453,,0.25872,0.25872,0.25872,,0.25872,,0.777328,0.777328,0.777328,,0.777328,,0,0.448453,0,0.448453,0.448453,0.25872,0.777328,1,0,1,403079,ENSDARG00000099144,0.448453,0.448453,,0.25872,0.25872,,0.777328,0.777328,,0.448453,0.25872,0.777328,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.140383244,2.140383244,2.140383244,2.140383244,0,2.140383244,0.448453,0.448453,0.25872,0.25872,0.777328,0.777328,UP,1,0,0
R-DRE-166208,mTORC1-mediated signalling,12,16,1,0,0,0,0,0,1,0,0,41,16,4835,0.87383,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654708,Downstream signaling of activated FGFR3,4,15,1,1,1,0,0,0,1,0,0,41,15,4836,0.88124,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-5654741,Signaling by FGFR3,12,27,2,2,1,1,1,1,2,0,0,41,27,4824,0.79624,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-432722,Golgi Associated Vesicle Biogenesis,14,27,1,0,0,1,1,1,1,0,0,41,27,4824,0.79624,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-1168372,Downstream signaling events of B Cell Receptor (BCR),32,46,3,3,3,2,2,1,3,1,1,40,45,4806,0.94374,0.32223,0.32223,2.17,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-2468052,Establishment of Sister Chromatid Cohesion,4,9,1,1,1,1,1,1,1,1,1,40,8,4843,0.99762,0.073007,0.073007,11.11,565592,pds5b,ENSDARG00000098897,,0.330917,0.330917,0.330917,,0.330917,,0.212099,0.212099,0.212099,,0.212099,,0.5163,0.5163,0.5163,,0.5163,,0,0.330917,0,0.330917,0.330917,0.212099,0.5163,1,0,1,565592,ENSDARG00000098897,0.330917,0.330917,,0.212099,0.212099,,0.5163,0.5163,,0.330917,0.212099,0.5163,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.012579203,2.012579203,2.012579203,2.012579203,0,2.012579203,0.330917,0.330917,0.212099,0.212099,0.5163,0.5163,UP,1,0,0
R-DRE-70688,Proline catabolism,1,3,1,1,1,1,1,0,1,0,0,41,3,4848,0.97506,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-68827,CDT1 association with the CDC6:ORC:origin complex,27,42,3,3,3,2,2,1,3,1,1,40,41,4810,0.95221,0.29881,0.29881,2.38,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-68867,Assembly of the pre-replicative complex,30,47,3,3,3,2,2,1,3,1,1,40,46,4805,0.94155,0.32797,0.32797,2.13,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-68949,Orc1 removal from chromatin,33,51,3,3,3,2,2,1,3,1,1,40,50,4801,0.93247,0.35043,0.35043,1.96,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-69002,DNA Replication Pre-Initiation,34,60,3,3,3,2,2,1,3,1,1,40,59,4792,0.91052,0.39834,0.39834,1.67,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-432040,Vasopressin regulates renal water homeostasis via Aquaporins,20,27,3,2,1,3,3,3,3,1,1,40,26,4825,0.97893,0.20376,0.20376,3.7,445140,mipa,ENSDARG00000037285,,0.00108339,0.00108339,0.00108339,,0.00108339,,3.48E-04,3.48E-04,3.48E-04,,3.48E-04,,0.00336985,0.00336985,0.00336985,,0.00336985,,,,,,0.00108339,3.48E-04,0.00336985,0,1,0,,,,,,,,,,,,,,,1,445140,ENSDARG00000037285,0.00108339,0.00108339,,3.48E-04,3.48E-04,,0.00336985,0.00336985,,0.00108339,3.48E-04,0.00336985,0,,,,,,"Hill,1(1)",1.681855917,1.681855917,1.681855917,1.681855917,0,1.681855917,0.00108339,0.00108339,3.48E-04,3.48E-04,0.00336985,0.00336985,DOWN,0,1,0
R-DRE-4608870,Asymmetric localization of PCP proteins,30,43,3,3,3,2,2,1,3,1,1,40,42,4809,0.95014,0.30474,0.30474,2.33,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-1169091,Activation of NF-kappaB in B cells,26,38,3,3,3,2,2,1,3,1,1,40,37,4814,0.96016,0.27461,0.27461,2.63,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-1234174,Cellular response to hypoxia,36,50,3,3,3,2,2,1,3,1,1,40,49,4802,0.93478,0.34489,0.34489,2,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-1234176,Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha,35,48,3,3,3,2,2,1,3,1,1,40,47,4804,0.93932,0.33365,0.33365,2.08,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-349425,Autodegradation of the E3 ubiquitin ligase COP1,28,38,3,3,3,2,2,1,3,1,1,40,37,4814,0.96016,0.27461,0.27461,2.63,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-4641257,Degradation of AXIN,29,39,4,4,3,3,3,2,4,1,1,40,38,4813,0.95822,0.28073,0.28073,2.56,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-5358346,Hedgehog ligand biogenesis,30,45,3,3,3,2,2,1,3,1,1,40,44,4807,0.94591,0.31645,0.31645,2.22,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-5610780,Degradation of GLI1 by the proteasome,30,39,3,3,3,2,2,1,3,1,1,40,38,4813,0.95822,0.28073,0.28073,2.56,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-5610785,GLI3 is processed to GLI3R by the proteasome,34,44,4,3,3,3,3,2,4,1,1,40,43,4808,0.94804,0.31062,0.31062,2.27,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-5610787,Hedgehog 'off' state,37,61,4,3,3,3,3,2,4,1,1,40,60,4791,0.90797,0.40345,0.40345,1.64,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-69541,Stabilization of p53,29,39,3,3,3,2,2,1,3,1,1,40,38,4813,0.95822,0.28073,0.28073,2.56,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-69601,Ubiquitin Mediated Degradation of Phosphorylated Cdc25A,28,38,3,3,3,2,2,1,3,1,1,40,37,4814,0.96016,0.27461,0.27461,2.63,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-69610,p53-Independent DNA Damage Response,28,38,3,3,3,2,2,1,3,1,1,40,37,4814,0.96016,0.27461,0.27461,2.63,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-69613,p53-Independent G1/S DNA damage checkpoint,28,38,3,3,3,2,2,1,3,1,1,40,37,4814,0.96016,0.27461,0.27461,2.63,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-75815,Ubiquitin-dependent degradation of Cyclin D,28,37,3,3,3,2,2,1,3,1,1,40,36,4815,0.96206,0.26843,0.26843,2.7,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-8854050,FBXL7 down-regulates AURKA during mitotic entry and in early mitosis,30,40,3,3,3,2,2,1,3,1,1,40,39,4812,0.95625,0.28681,0.28681,2.5,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-8941858,Regulation of RUNX3 expression and activity,26,37,3,3,3,2,2,1,3,1,1,40,36,4815,0.96206,0.26843,0.26843,2.7,393922,psmd13,ENSDARG00000016239,,0.394791,0.394791,0.394791,,0.394791,,0.239496,0.239496,0.239496,,0.239496,,0.650784,0.650784,0.650784,,0.650784,,,,,,0.394791,0.239496,0.650784,1,0,1,393922,ENSDARG00000016239,0.394791,0.394791,,0.239496,0.239496,,0.650784,0.650784,,0.394791,0.239496,0.650784,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.503896713,1.503896713,1.503896713,1.503896713,0,1.503896713,0.394791,0.394791,0.239496,0.239496,0.650784,0.650784,UP,1,0,0
R-DRE-446353,Cell-extracellular matrix interactions,8,12,1,1,1,0,0,0,1,0,0,41,12,4839,0.90383,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
R-DRE-73762,RNA Polymerase I Transcription Initiation,16,29,1,1,1,0,0,0,1,0,0,41,29,4822,0.78288,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
