Identifier,EE2-1ng/L-C
ENSDARG00000075048,27
ENSDARG00000021352,28
ENSDARG00000098173,0
ENSDARG00000092970,41
ENSDARG00000052910,0
ENSDARG00000105311,0
ENSDARG00000078507,0
ENSDARG00000036215,0
ENSDARG00000095092,0
ENSDARG00000092889,0
ENSDARG00000009550,7
ENSDARG00000117467,0
ENSDARG00000020901,0
ENSDARG00000075421,4
ENSDARG00000089162,2
ENSDARG00000088168,8
ENSDARG00000089917,4
ENSDARG00000088124,4
ENSDARG00000033727,0
ENSDARG00000002609,13
ENSDARG00000099849,11
ENSDARG00000098238,0
ENSDARG00000025535,29
ENSDARG00000090854,1
ENSDARG00000036235,1
ENSDARG00000089637,5
ENSDARG00000060338,0
ENSDARG00000102433,0
ENSDARG00000034559,0
ENSDARG00000079591,6
ENSDARG00000060199,7
ENSDARG00000077588,0
ENSDARG00000052769,35
ENSDARG00000052765,22
ENSDARG00000077054,0
ENSDARG00000036247,0
ENSDARG00000087262,0
ENSDARG00000088366,2
ENSDARG00000101064,0
ENSDARG00000036194,5
ENSDARG00000004402,27
ENSDARG00000052739,0
ENSDARG00000055463,0
ENSDARG00000055455,406
ENSDARG00000036189,0
ENSDARG00000097938,2
ENSDARG00000020079,0
ENSDARG00000004889,1
ENSDARG00000087599,9
ENSDARG00000071429,29
ENSDARG00000052855,0
ENSDARG00000089767,1
ENSDARG00000079399,1
ENSDARG00000033227,4
ENSDARG00000090889,0
ENSDARG00000086483,0
ENSDARG00000098565,0
ENSDARG00000117556,0
ENSDARG00000117254,0
ENSDARG00000117492,0
ENSDARG00000036175,14
ENSDARG00000106145,0
ENSDARG00000117449,0
ENSDARG00000117776,0
ENSDARG00000117821,0
ENSDARG00000036171,1
ENSDARG00000006924,1
ENSDARG00000117253,8
ENSDARG00000082513,0
ENSDARG00000083100,0
ENSDARG00000052674,68
ENSDARG00000100582,204
ENSDARG00000100564,2
ENSDARG00000103996,2
ENSDARG00000101935,0
ENSDARG00000036162,103
ENSDARG00000036161,146
ENSDARG00000019236,4
ENSDARG00000029064,71
ENSDARG00000023672,13
ENSDARG00000026682,3
ENSDARG00000004433,1
ENSDARG00000036155,0
ENSDARG00000006865,4
ENSDARG00000112273,0
ENSDARG00000117584,0
ENSDARG00000076060,16
ENSDARG00000112403,0
ENSDARG00000092277,0
ENSDARG00000117417,0
ENSDARG00000084594,0
ENSDARG00000034344,56
ENSDARG00000097077,0
ENSDARG00000106275,0
ENSDARG00000112214,0
ENSDARG00000052615,41
ENSDARG00000020759,6
ENSDARG00000108241,0
ENSDARG00000019572,19
ENSDARG00000098164,1
ENSDARG00000101419,0
ENSDARG00000115599,0
ENSDARG00000052565,1
ENSDARG00000052567,38
ENSDARG00000052575,6
ENSDARG00000044011,6
ENSDARG00000087574,0
ENSDARG00000090788,20
ENSDARG00000077912,3
ENSDARG00000018145,11
ENSDARG00000015759,9
ENSDARG00000021392,1
ENSDARG00000038508,0
ENSDARG00000056018,2
ENSDARG00000036125,0
ENSDARG00000105337,0
ENSDARG00000052556,8
ENSDARG00000071384,3
ENSDARG00000052494,16
ENSDARG00000083690,0
ENSDARG00000114583,0
ENSDARG00000102824,27
ENSDARG00000117777,0
ENSDARG00000087664,0
ENSDARG00000097860,0
ENSDARG00000117209,0
ENSDARG00000041173,1
ENSDARG00000077012,2
ENSDARG00000080010,37
ENSDARG00000076526,18
ENSDARG00000097495,1
ENSDARG00000097875,5
ENSDARG00000088947,0
ENSDARG00000084540,0
ENSDARG00000074535,3
ENSDARG00000117214,0
ENSDARG00000102753,1
ENSDARG00000068265,37
ENSDARG00000068264,2
ENSDARG00000075203,0
ENSDARG00000057272,4
ENSDARG00000105434,0
ENSDARG00000063001,3
ENSDARG00000114495,1
ENSDARG00000075467,0
ENSDARG00000113607,0
ENSDARG00000101188,2
ENSDARG00000026137,18
ENSDARG00000060977,28
ENSDARG00000007025,1
ENSDARG00000088195,4
ENSDARG00000075727,10
ENSDARG00000098853,12
ENSDARG00000088287,0
ENSDARG00000090309,11
ENSDARG00000087994,0
ENSDARG00000076811,18
ENSDARG00000077943,3
ENSDARG00000093006,1
ENSDARG00000076563,8
ENSDARG00000079854,6
ENSDARG00000078423,3
ENSDARG00000079150,12
ENSDARG00000105412,6
ENSDARG00000099859,0
ENSDARG00000099970,11236
ENSDARG00000105368,33
ENSDARG00000100956,4
ENSDARG00000026926,20
ENSDARG00000101564,0
ENSDARG00000076189,2
ENSDARG00000029609,1
ENSDARG00000075597,17
ENSDARG00000030938,0
ENSDARG00000038870,23
ENSDARG00000059944,0
ENSDARG00000077726,20
ENSDARG00000019459,9
ENSDARG00000071353,64
ENSDARG00000103101,37
ENSDARG00000003213,24
ENSDARG00000074684,2
ENSDARG00000052290,12
ENSDARG00000026616,0
ENSDARG00000038858,8
ENSDARG00000071345,8
ENSDARG00000105411,21
ENSDARG00000052277,6
ENSDARG00000105351,3
ENSDARG00000105494,0
ENSDARG00000007576,230
ENSDARG00000032929,872
ENSDARG00000041332,11
ENSDARG00000011094,7
ENSDARG00000059911,7
ENSDARG00000026406,3
ENSDARG00000039963,5
ENSDARG00000039964,0
ENSDARG00000039966,3
ENSDARG00000098535,1
ENSDARG00000073999,7
ENSDARG00000019579,7
ENSDARG00000109256,0
ENSDARG00000040190,29
ENSDARG00000040198,42
ENSDARG00000105081,0
ENSDARG00000101904,0
ENSDARG00000005482,38
ENSDARG00000038835,14
ENSDARG00000038834,14
ENSDARG00000090071,2
ENSDARG00000115504,1
ENSDARG00000106689,0
ENSDARG00000108165,0
ENSDARG00000108627,0
ENSDARG00000107724,0
ENSDARG00000100772,0
ENSDARG00000109758,0
ENSDARG00000117676,0
ENSDARG00000101072,4
ENSDARG00000098209,3
ENSDARG00000102956,5
ENSDARG00000099923,6
ENSDARG00000002217,35
ENSDARG00000086245,1
ENSDARG00000071336,25
ENSDARG00000063663,9
ENSDARG00000099628,0
ENSDARG00000087417,6
ENSDARG00000014233,8
ENSDARG00000019963,3
ENSDARG00000109807,0
ENSDARG00000030224,8
ENSDARG00000060018,2
ENSDARG00000100233,16
ENSDARG00000060016,29
ENSDARG00000043359,15
ENSDARG00000013335,12
ENSDARG00000060007,0
ENSDARG00000015653,53
ENSDARG00000043342,33
ENSDARG00000023988,14
ENSDARG00000117814,0
ENSDARG00000106873,9
ENSDARG00000114067,19
ENSDARG00000112630,0
ENSDARG00000105261,0
ENSDARG00000099749,10
ENSDARG00000117376,2
ENSDARG00000102831,6
ENSDARG00000101961,4
ENSDARG00000113547,0
ENSDARG00000117792,0
ENSDARG00000104945,136
ENSDARG00000109686,1
ENSDARG00000068586,10
ENSDARG00000068582,47
ENSDARG00000052374,9
ENSDARG00000052371,20
ENSDARG00000052368,1
ENSDARG00000103854,1
ENSDARG00000114870,64
ENSDARG00000099034,0
ENSDARG00000112835,0
ENSDARG00000082654,0
ENSDARG00000111920,3
ENSDARG00000085040,0
ENSDARG00000098158,3
ENSDARG00000102463,4
ENSDARG00000104138,1
ENSDARG00000098783,12
ENSDARG00000102934,3
ENSDARG00000103046,8
ENSDARG00000104404,1
ENSDARG00000098334,11
ENSDARG00000098822,7
ENSDARG00000104291,0
ENSDARG00000100093,4
ENSDARG00000102317,644
ENSDARG00000101794,197
ENSDARG00000098660,3
ENSDARG00000101423,10
ENSDARG00000068493,0
ENSDARG00000112045,0
ENSDARG00000101716,0
ENSDARG00000101324,800
ENSDARG00000105271,0
ENSDARG00000103467,0
ENSDARG00000117256,2
ENSDARG00000106188,0
ENSDARG00000007264,3
ENSDARG00000040314,10
ENSDARG00000113271,0
ENSDARG00000088160,0
ENSDARG00000006345,0
ENSDARG00000079795,0
ENSDARG00000090943,1
ENSDARG00000087814,1
ENSDARG00000019772,3
ENSDARG00000007722,2
ENSDARG00000076839,0
ENSDARG00000069968,5
ENSDARG00000045408,41
ENSDARG00000090969,1
ENSDARG00000087476,2
ENSDARG00000086223,0
ENSDARG00000097812,1
ENSDARG00000069966,3
ENSDARG00000096828,0
ENSDARG00000097620,2
ENSDARG00000098031,0
ENSDARG00000092507,0
ENSDARG00000095212,1
ENSDARG00000096927,1
ENSDARG00000009402,1
ENSDARG00000074365,0
ENSDARG00000097281,2
ENSDARG00000097125,0
ENSDARG00000096906,0
ENSDARG00000087249,1
ENSDARG00000097180,0
ENSDARG00000069957,0
ENSDARG00000111799,0
ENSDARG00000108987,0
ENSDARG00000096948,1
ENSDARG00000097551,0
ENSDARG00000097657,2
ENSDARG00000086494,0
ENSDARG00000086897,0
ENSDARG00000098032,1
ENSDARG00000032285,1
ENSDARG00000112960,0
ENSDARG00000097627,0
ENSDARG00000079035,1
ENSDARG00000079010,0
ENSDARG00000096941,2
ENSDARG00000097481,0
ENSDARG00000106749,0
ENSDARG00000097134,1
ENSDARG00000096901,2
ENSDARG00000095708,3
ENSDARG00000097255,2
ENSDARG00000097152,0
ENSDARG00000096856,0
ENSDARG00000097442,0
ENSDARG00000098027,0
ENSDARG00000020548,0
ENSDARG00000043085,5
ENSDARG00000043089,7
ENSDARG00000074544,0
ENSDARG00000097394,0
ENSDARG00000093143,0
ENSDARG00000097808,0
ENSDARG00000087331,1
ENSDARG00000063621,0
ENSDARG00000108373,0
ENSDARG00000077497,2
ENSDARG00000069945,1
ENSDARG00000069944,0
ENSDARG00000077301,8
ENSDARG00000063624,8
ENSDARG00000043102,34
ENSDARG00000101379,1
ENSDARG00000108327,0
ENSDARG00000035175,26
ENSDARG00000038878,0
ENSDARG00000086712,0
ENSDARG00000038879,0
ENSDARG00000038882,6
ENSDARG00000081366,0
ENSDARG00000083213,0
ENSDARG00000079238,2
ENSDARG00000058917,0
ENSDARG00000023190,44
ENSDARG00000089641,3
ENSDARG00000015676,3
ENSDARG00000091658,2
ENSDARG00000058960,0
ENSDARG00000015968,2
ENSDARG00000058994,0
ENSDARG00000063596,5
ENSDARG00000100108,14
ENSDARG00000059029,0
ENSDARG00000087489,0
ENSDARG00000070019,36
ENSDARG00000059035,29
ENSDARG00000084403,0
ENSDARG00000027803,15
ENSDARG00000075327,3
ENSDARG00000074325,0
ENSDARG00000075713,3
ENSDARG00000033987,2
ENSDARG00000112608,0
ENSDARG00000097221,0
ENSDARG00000113580,0
ENSDARG00000059231,2
ENSDARG00000025285,0
ENSDARG00000057677,0
ENSDARG00000079659,4
ENSDARG00000030949,11
ENSDARG00000043134,5
ENSDARG00000090421,0
ENSDARG00000079415,2
ENSDARG00000097665,2
ENSDARG00000058880,0
ENSDARG00000043128,43
ENSDARG00000043133,2
ENSDARG00000069888,0
ENSDARG00000079385,0
ENSDARG00000034313,20
ENSDARG00000106131,0
ENSDARG00000041502,8
ENSDARG00000019442,0
ENSDARG00000023508,4
ENSDARG00000105014,3
ENSDARG00000030758,24
ENSDARG00000117419,1
ENSDARG00000099645,5
ENSDARG00000091207,0
ENSDARG00000105503,19
ENSDARG00000103359,6
ENSDARG00000090687,7
ENSDARG00000117388,0
ENSDARG00000074984,0
ENSDARG00000079914,0
ENSDARG00000113542,0
ENSDARG00000063539,0
ENSDARG00000099555,24
ENSDARG00000103149,1
ENSDARG00000114566,0
ENSDARG00000115101,0
ENSDARG00000062552,1
ENSDARG00000058869,0
ENSDARG00000078683,1
ENSDARG00000104631,0
ENSDARG00000091727,1
ENSDARG00000112977,7
ENSDARG00000112337,2
ENSDARG00000102890,0
ENSDARG00000105008,0
ENSDARG00000099495,0
ENSDARG00000104648,0
ENSDARG00000117109,0
ENSDARG00000103305,0
ENSDARG00000116123,0
ENSDARG00000100595,0
ENSDARG00000100378,0
ENSDARG00000112483,3
ENSDARG00000100395,0
ENSDARG00000104834,0
ENSDARG00000102142,2
ENSDARG00000042837,72
ENSDARG00000114559,0
ENSDARG00000042835,8
ENSDARG00000042833,0
ENSDARG00000042252,18
ENSDARG00000097648,22
ENSDARG00000069852,0
ENSDARG00000042825,19
ENSDARG00000042823,19
ENSDARG00000097181,0
ENSDARG00000063475,8
ENSDARG00000026049,0
ENSDARG00000014704,0
ENSDARG00000042810,0
ENSDARG00000058724,0
ENSDARG00000105827,0
ENSDARG00000105793,0
ENSDARG00000105833,0
ENSDARG00000105722,0
ENSDARG00000105808,0
ENSDARG00000094462,0
ENSDARG00000095222,0
ENSDARG00000105721,0
ENSDARG00000087635,0
ENSDARG00000090931,0
ENSDARG00000058762,0
ENSDARG00000058765,0
ENSDARG00000105730,0
ENSDARG00000091929,0
ENSDARG00000095060,0
ENSDARG00000105797,0
ENSDARG00000105707,0
ENSDARG00000087761,0
ENSDARG00000105761,0
ENSDARG00000087968,0
ENSDARG00000100663,0
ENSDARG00000105671,0
ENSDARG00000105711,0
ENSDARG00000105683,0
ENSDARG00000105677,0
ENSDARG00000077211,2
ENSDARG00000083387,0
ENSDARG00000043241,4
ENSDARG00000109384,0
ENSDARG00000043238,0
ENSDARG00000060312,5
ENSDARG00000060308,3
ENSDARG00000091992,0
ENSDARG00000030604,3
ENSDARG00000059304,32
ENSDARG00000059303,17
ENSDARG00000070038,105
ENSDARG00000074747,11
ENSDARG00000113872,0
ENSDARG00000097102,163
ENSDARG00000074271,16
ENSDARG00000021633,25
ENSDARG00000090953,1
ENSDARG00000110729,0
ENSDARG00000028118,20
ENSDARG00000044781,3
ENSDARG00000002385,6
ENSDARG00000084974,0
ENSDARG00000100452,101
ENSDARG00000095260,0
ENSDARG00000096597,2
ENSDARG00000011488,19
ENSDARG00000002795,3
ENSDARG00000012915,18
ENSDARG00000018073,2
ENSDARG00000098999,7
ENSDARG00000107336,0
ENSDARG00000097476,0
ENSDARG00000042180,0
ENSDARG00000075253,8
ENSDARG00000069675,1
ENSDARG00000007097,0
ENSDARG00000100227,6
ENSDARG00000099524,2
ENSDARG00000097641,0
ENSDARG00000062633,2
ENSDARG00000062553,2
ENSDARG00000055344,3
ENSDARG00000041869,10
ENSDARG00000087835,8
ENSDARG00000062562,8
ENSDARG00000069649,0
ENSDARG00000015876,13
ENSDARG00000062577,32
ENSDARG00000107394,0
ENSDARG00000115784,0
ENSDARG00000097094,0
ENSDARG00000026967,24
ENSDARG00000012177,8
ENSDARG00000106340,0
ENSDARG00000012968,19
ENSDARG00000016088,9
ENSDARG00000110091,0
ENSDARG00000010231,18
ENSDARG00000057504,7
ENSDARG00000038278,0
ENSDARG00000097786,0
ENSDARG00000100825,71
ENSDARG00000097085,0
ENSDARG00000038106,1
ENSDARG00000027418,8
ENSDARG00000038107,47
ENSDARG00000091042,3
ENSDARG00000116297,0
ENSDARG00000104870,1
ENSDARG00000105120,1
ENSDARG00000104456,0
ENSDARG00000098441,0
ENSDARG00000103424,4
ENSDARG00000099469,0
ENSDARG00000103321,0
ENSDARG00000105088,15
ENSDARG00000106976,0
ENSDARG00000101444,0
ENSDARG00000097312,0
ENSDARG00000097335,0
ENSDARG00000097687,0
ENSDARG00000117456,0
ENSDARG00000117441,1
ENSDARG00000097888,0
ENSDARG00000037883,2
ENSDARG00000097179,0
ENSDARG00000037884,5
ENSDARG00000105124,0
ENSDARG00000102115,59
ENSDARG00000101761,0
ENSDARG00000099186,8
ENSDARG00000100467,1
ENSDARG00000104058,3
ENSDARG00000102902,0
ENSDARG00000087018,0
ENSDARG00000104676,17
ENSDARG00000102912,0
ENSDARG00000099953,0
ENSDARG00000085131,0
ENSDARG00000100501,1
ENSDARG00000102703,0
ENSDARG00000102364,5
ENSDARG00000106745,5
ENSDARG00000098057,0
ENSDARG00000103639,32
ENSDARG00000100971,30
ENSDARG00000100969,1
ENSDARG00000100383,0
ENSDARG00000098363,4
ENSDARG00000103117,3
ENSDARG00000099031,21
ENSDARG00000101713,12
ENSDARG00000105059,0
ENSDARG00000117788,0
ENSDARG00000113746,0
ENSDARG00000084093,0
ENSDARG00000099797,0
ENSDARG00000103720,27
ENSDARG00000040725,2
ENSDARG00000117705,0
ENSDARG00000096950,6
ENSDARG00000033171,4
ENSDARG00000097692,4
ENSDARG00000016290,0
ENSDARG00000086498,0
ENSDARG00000100941,0
ENSDARG00000099606,0
ENSDARG00000100455,5
ENSDARG00000102343,0
ENSDARG00000098171,5
ENSDARG00000104960,1
ENSDARG00000099927,0
ENSDARG00000109046,0
ENSDARG00000099779,9
ENSDARG00000101949,0
ENSDARG00000101130,0
ENSDARG00000099814,7
ENSDARG00000100919,0
ENSDARG00000101942,7
ENSDARG00000109054,0
ENSDARG00000102736,0
ENSDARG00000103692,1
ENSDARG00000102669,1
ENSDARG00000104746,2
ENSDARG00000101798,1
ENSDARG00000104172,14
ENSDARG00000103638,0
ENSDARG00000101748,0
ENSDARG00000100144,0
ENSDARG00000097726,0
ENSDARG00000071652,9
ENSDARG00000026448,0
ENSDARG00000074137,1
ENSDARG00000096892,0
ENSDARG00000015134,5
ENSDARG00000071658,133
ENSDARG00000090126,0
ENSDARG00000098008,0
ENSDARG00000082467,0
ENSDARG00000042293,1
ENSDARG00000031299,9
ENSDARG00000004141,16
ENSDARG00000069823,2
ENSDARG00000079416,1
ENSDARG00000045628,4
ENSDARG00000045626,0
ENSDARG00000003963,12
ENSDARG00000097638,0
ENSDARG00000098034,0
ENSDARG00000097793,0
ENSDARG00000097340,1
ENSDARG00000031562,5
ENSDARG00000057625,1
ENSDARG00000073926,5
ENSDARG00000006615,1
ENSDARG00000097404,0
ENSDARG00000069790,21
ENSDARG00000057691,50
ENSDARG00000057661,6
ENSDARG00000087176,1
ENSDARG00000030945,4
ENSDARG00000042509,3
ENSDARG00000016543,3
ENSDARG00000033978,6
ENSDARG00000058079,8
ENSDARG00000024139,0
ENSDARG00000078578,6
ENSDARG00000069774,34
ENSDARG00000112462,0
ENSDARG00000042418,2
ENSDARG00000088898,0
ENSDARG00000096845,0
ENSDARG00000062987,2
ENSDARG00000115267,0
ENSDARG00000042379,3
ENSDARG00000017261,7
ENSDARG00000087258,0
ENSDARG00000097296,0
ENSDARG00000097962,0
ENSDARG00000062972,11
ENSDARG00000042332,0
ENSDARG00000088251,0
ENSDARG00000018973,6
ENSDARG00000069744,0
ENSDARG00000086173,7
ENSDARG00000057805,9
ENSDARG00000069742,9
ENSDARG00000057787,1
ENSDARG00000098012,2
ENSDARG00000097744,0
ENSDARG00000097065,0
ENSDARG00000041586,2
ENSDARG00000096838,0
ENSDARG00000090716,33
ENSDARG00000012450,11
ENSDARG00000080484,0
ENSDARG00000097320,0
ENSDARG00000096955,0
ENSDARG00000058219,1
ENSDARG00000058230,8
ENSDARG00000079931,11
ENSDARG00000033544,0
ENSDARG00000058252,1
ENSDARG00000058254,0
ENSDARG00000097333,0
ENSDARG00000097483,2
ENSDARG00000104312,0
ENSDARG00000100039,0
ENSDARG00000099533,2
ENSDARG00000077785,12
ENSDARG00000104200,2
ENSDARG00000079378,5
ENSDARG00000114337,0
ENSDARG00000031214,14
ENSDARG00000042621,0
ENSDARG00000025302,8
ENSDARG00000108432,0
ENSDARG00000108515,0
ENSDARG00000014849,0
ENSDARG00000087717,0
ENSDARG00000096928,0
ENSDARG00000095113,0
ENSDARG00000028850,0
ENSDARG00000058329,0
ENSDARG00000005865,0
ENSDARG00000077898,0
ENSDARG00000073812,0
ENSDARG00000074526,5
ENSDARG00000007220,5
ENSDARG00000097536,0
ENSDARG00000042677,7
ENSDARG00000075334,9
ENSDARG00000093679,0
ENSDARG00000033845,25
ENSDARG00000097206,0
ENSDARG00000097663,2
ENSDARG00000114589,9
ENSDARG00000015823,11
ENSDARG00000042659,1
ENSDARG00000042658,5
ENSDARG00000076639,0
ENSDARG00000085198,0
ENSDARG00000042646,5
ENSDARG00000113980,0
ENSDARG00000096837,0
ENSDARG00000037402,22
ENSDARG00000037403,2
ENSDARG00000096658,0
ENSDARG00000086272,15
ENSDARG00000096521,0
ENSDARG00000075436,9
ENSDARG00000014137,9
ENSDARG00000097273,0
ENSDARG00000063372,0
ENSDARG00000079119,3
ENSDARG00000058538,10
ENSDARG00000023814,10
ENSDARG00000020964,3
ENSDARG00000074073,3
ENSDARG00000097182,0
ENSDARG00000037405,0
ENSDARG00000020946,9
ENSDARG00000003910,3
ENSDARG00000030782,4
ENSDARG00000017710,9
ENSDARG00000097525,0
ENSDARG00000069476,30
ENSDARG00000058459,2
ENSDARG00000114048,0
ENSDARG00000097067,0
ENSDARG00000007743,0
ENSDARG00000042724,19
ENSDARG00000058413,0
ENSDARG00000069464,11
ENSDARG00000025788,2
ENSDARG00000096873,0
ENSDARG00000002336,2
ENSDARG00000031098,5
ENSDARG00000041565,3
ENSDARG00000063307,2
ENSDARG00000073872,10
ENSDARG00000111400,0
ENSDARG00000113115,0
ENSDARG00000074791,3
ENSDARG00000116227,0
ENSDARG00000111157,0
ENSDARG00000028259,2
ENSDARG00000097205,24
ENSDARG00000097996,0
ENSDARG00000020107,48
ENSDARG00000002682,14
ENSDARG00000093199,3
ENSDARG00000056314,45
ENSDARG00000041645,8
ENSDARG00000078757,25
ENSDARG00000097105,0
ENSDARG00000041685,13
ENSDARG00000084089,0
ENSDARG00000041689,13
ENSDARG00000069409,2
ENSDARG00000077399,0
ENSDARG00000097950,0
ENSDARG00000081501,0
ENSDARG00000081785,0
ENSDARG00000081350,0
ENSDARG00000097580,1
ENSDARG00000013892,16
ENSDARG00000097876,0
ENSDARG00000041715,0
ENSDARG00000030139,25
ENSDARG00000056804,0
ENSDARG00000016724,9
ENSDARG00000032430,31
ENSDARG00000062315,25
ENSDARG00000096853,0
ENSDARG00000056835,0
ENSDARG00000062319,0
ENSDARG00000069375,1
ENSDARG00000089200,0
ENSDARG00000097788,0
ENSDARG00000056896,0
ENSDARG00000115200,0
ENSDARG00000056921,0
ENSDARG00000056926,1
ENSDARG00000062359,2
ENSDARG00000096859,0
ENSDARG00000105841,0
ENSDARG00000069361,1
ENSDARG00000074950,0
ENSDARG00000056934,4
ENSDARG00000076650,0
ENSDARG00000075851,1
ENSDARG00000084849,0
ENSDARG00000024920,5
ENSDARG00000030532,11
ENSDARG00000109440,0
ENSDARG00000026753,4
ENSDARG00000108908,0
ENSDARG00000077161,0
ENSDARG00000009958,9
ENSDARG00000005368,13
ENSDARG00000074074,0
ENSDARG00000056134,1
ENSDARG00000082216,0
ENSDARG00000004537,24
ENSDARG00000040571,0
ENSDARG00000040566,6
ENSDARG00000040568,1
ENSDARG00000073724,4
ENSDARG00000078068,1
ENSDARG00000055991,3
ENSDARG00000096575,1
ENSDARG00000075834,1
ENSDARG00000096614,1
ENSDARG00000069270,0
ENSDARG00000024966,7
ENSDARG00000040565,2111
ENSDARG00000055965,1
ENSDARG00000021985,5
ENSDARG00000055897,7
ENSDARG00000078355,13
ENSDARG00000010487,7
ENSDARG00000069282,6
ENSDARG00000040559,2
ENSDARG00000040556,3
ENSDARG00000040553,1
ENSDARG00000097770,3
ENSDARG00000086369,1
ENSDARG00000061895,9
ENSDARG00000097871,0
ENSDARG00000007566,0
ENSDARG00000061862,23
ENSDARG00000097097,0
ENSDARG00000055591,1
ENSDARG00000109354,0
ENSDARG00000079414,0
ENSDARG00000075509,5
ENSDARG00000031814,2
ENSDARG00000097019,1
ENSDARG00000041252,0
ENSDARG00000076483,0
ENSDARG00000097243,0
ENSDARG00000055632,2
ENSDARG00000069314,5
ENSDARG00000092305,15
ENSDARG00000076834,6
ENSDARG00000055635,22
ENSDARG00000006399,78
ENSDARG00000055648,10
ENSDARG00000026654,4
ENSDARG00000090481,11
ENSDARG00000075067,2
ENSDARG00000083597,0
ENSDARG00000078768,6
ENSDARG00000110865,0
ENSDARG00000089513,0
ENSDARG00000114685,0
ENSDARG00000112843,0
ENSDARG00000110990,0
ENSDARG00000087757,1
ENSDARG00000097616,0
ENSDARG00000096818,1
ENSDARG00000115344,0
ENSDARG00000055683,0
ENSDARG00000042727,1
ENSDARG00000093931,2
ENSDARG00000069324,0
ENSDARG00000090686,0
ENSDARG00000101859,11
ENSDARG00000055838,0
ENSDARG00000032013,28
ENSDARG00000030913,25
ENSDARG00000090642,1
ENSDARG00000077396,13
ENSDARG00000061634,0
ENSDARG00000018110,5
ENSDARG00000108678,0
ENSDARG00000099969,3
ENSDARG00000100826,47
ENSDARG00000055548,7
ENSDARG00000089887,0
ENSDARG00000055479,1
ENSDARG00000087793,5
ENSDARG00000069603,34
ENSDARG00000007744,10
ENSDARG00000116924,0
ENSDARG00000055493,2
ENSDARG00000097316,0
ENSDARG00000080565,0
ENSDARG00000081190,0
ENSDARG00000057973,3
ENSDARG00000106314,0
ENSDARG00000083061,0
ENSDARG00000082727,0
ENSDARG00000085284,0
ENSDARG00000082878,0
ENSDARG00000098528,1
ENSDARG00000113617,0
ENSDARG00000003938,11
ENSDARG00000061383,20
ENSDARG00000079702,10
ENSDARG00000039999,0
ENSDARG00000074561,0
ENSDARG00000079340,0
ENSDARG00000055255,4
ENSDARG00000034227,3
ENSDARG00000004636,11
ENSDARG00000009273,15
ENSDARG00000090764,13
ENSDARG00000097830,0
ENSDARG00000096918,0
ENSDARG00000097266,5
ENSDARG00000097072,3
ENSDARG00000006120,5
ENSDARG00000030058,1
ENSDARG00000074410,0
ENSDARG00000108365,0
ENSDARG00000111356,0
ENSDARG00000096642,0
ENSDARG00000101596,0
ENSDARG00000110944,0
ENSDARG00000014018,12
ENSDARG00000114243,0
ENSDARG00000106840,0
ENSDARG00000099423,0
ENSDARG00000041137,3
ENSDARG00000041141,1
ENSDARG00000007655,1
ENSDARG00000034453,0
ENSDARG00000011879,0
ENSDARG00000026149,0
ENSDARG00000010610,3
ENSDARG00000055388,3
ENSDARG00000077285,2
ENSDARG00000074660,2
ENSDARG00000026180,17
ENSDARG00000061579,33
ENSDARG00000087736,0
ENSDARG00000096593,0
ENSDARG00000036848,11
ENSDARG00000116079,0
ENSDARG00000039490,13
ENSDARG00000039489,3
ENSDARG00000014652,3
ENSDARG00000088440,6
ENSDARG00000097453,1
ENSDARG00000097843,0
ENSDARG00000061165,1
ENSDARG00000025977,21
ENSDARG00000017673,173
ENSDARG00000109377,0
ENSDARG00000090386,10
ENSDARG00000079479,0
ENSDARG00000008808,10
ENSDARG00000025478,2
ENSDARG00000054456,11
ENSDARG00000040955,0
ENSDARG00000068926,2
ENSDARG00000078748,99
ENSDARG00000074967,9
ENSDARG00000013804,33
ENSDARG00000040965,2
ENSDARG00000040966,3
ENSDARG00000068939,0
ENSDARG00000097249,0
ENSDARG00000061551,1
ENSDARG00000075092,0
ENSDARG00000040815,14
ENSDARG00000025504,1
ENSDARG00000019949,15
ENSDARG00000076962,7
ENSDARG00000110949,2
ENSDARG00000109743,3
ENSDARG00000040984,1
ENSDARG00000097151,0
ENSDARG00000054543,19
ENSDARG00000097157,24
ENSDARG00000097060,0
ENSDARG00000068965,7
ENSDARG00000111251,0
ENSDARG00000068967,5
ENSDARG00000096951,2
ENSDARG00000082197,0
ENSDARG00000081442,0
ENSDARG00000080508,0
ENSDARG00000116362,0
ENSDARG00000117678,1
ENSDARG00000097074,0
ENSDARG00000097066,2
ENSDARG00000097247,0
ENSDARG00000097908,0
ENSDARG00000069066,23
ENSDARG00000028793,6
ENSDARG00000075528,1
ENSDARG00000031976,0
