Identifier,EE2-100ng/L-C
ENSDARG00000081044,0
ENSDARG00000070959,37
ENSDARG00000031283,20
ENSDARG00000062976,0
ENSDARG00000030716,6
ENSDARG00000070952,0
ENSDARG00000062084,0
ENSDARG00000070950,1
ENSDARG00000094748,0
ENSDARG00000013295,5
ENSDARG00000062995,0
ENSDARG00000094472,0
ENSDARG00000077877,0
ENSDARG00000036457,1
ENSDARG00000020450,9
ENSDARG00000063006,0
ENSDARG00000086207,1
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,4
ENSDARG00000036698,23
ENSDARG00000063144,6
ENSDARG00000019842,7
ENSDARG00000011740,21
ENSDARG00000058578,0
ENSDARG00000093684,4
ENSDARG00000009637,28
ENSDARG00000070931,0
ENSDARG00000079847,4
ENSDARG00000020798,7
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,0
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,15
ENSDARG00000020228,1
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,1
ENSDARG00000063079,1
ENSDARG00000058498,0
ENSDARG00000036722,0
ENSDARG00000063037,1
ENSDARG00000096273,0
ENSDARG00000036721,2
ENSDARG00000101160,0
ENSDARG00000102004,51
ENSDARG00000098513,2
ENSDARG00000104952,0
ENSDARG00000101029,8
ENSDARG00000101295,13
ENSDARG00000100396,2
ENSDARG00000100535,0
ENSDARG00000103322,6
ENSDARG00000101721,0
ENSDARG00000074930,0
ENSDARG00000005162,34
ENSDARG00000096894,0
ENSDARG00000040380,3
ENSDARG00000095458,0
ENSDARG00000034210,4
ENSDARG00000112698,0
ENSDARG00000089983,0
ENSDARG00000005230,36
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,3
ENSDARG00000107753,0
ENSDARG00000087647,13
ENSDARG00000075984,1
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,3
ENSDARG00000084173,0
ENSDARG00000075405,0
ENSDARG00000034178,1
ENSDARG00000087145,1
ENSDARG00000075616,6
ENSDARG00000004017,5
ENSDARG00000012040,3
ENSDARG00000106545,0
ENSDARG00000021140,18
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,39
ENSDARG00000056307,8
ENSDARG00000061974,1
ENSDARG00000011334,4
ENSDARG00000035987,9
ENSDARG00000035986,5
ENSDARG00000030954,0
ENSDARG00000004280,4
ENSDARG00000070555,1
ENSDARG00000035985,6
ENSDARG00000112380,0
ENSDARG00000070553,4
ENSDARG00000031348,2
ENSDARG00000087198,5
ENSDARG00000089791,6
ENSDARG00000108589,0
ENSDARG00000102690,4
ENSDARG00000100560,1
ENSDARG00000117596,0
ENSDARG00000098845,2
ENSDARG00000105293,11
ENSDARG00000104274,0
ENSDARG00000099283,9
ENSDARG00000103112,0
ENSDARG00000104292,3
ENSDARG00000111201,0
ENSDARG00000098813,10
ENSDARG00000101323,1
ENSDARG00000098075,14
ENSDARG00000100462,0
ENSDARG00000104097,2
ENSDARG00000099609,0
ENSDARG00000103024,0
ENSDARG00000101878,0
ENSDARG00000102756,0
ENSDARG00000104837,13
ENSDARG00000101576,0
ENSDARG00000101891,5
ENSDARG00000105034,0
ENSDARG00000011797,4
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,5
ENSDARG00000070578,0
ENSDARG00000075928,4
ENSDARG00000056532,6
ENSDARG00000009161,0
ENSDARG00000016999,0
ENSDARG00000056509,2
ENSDARG00000007186,0
ENSDARG00000024619,0
ENSDARG00000035990,15
ENSDARG00000030700,3
ENSDARG00000081580,0
ENSDARG00000081082,0
ENSDARG00000081931,0
ENSDARG00000034215,0
ENSDARG00000080410,0
ENSDARG00000062060,1
ENSDARG00000083417,0
ENSDARG00000092638,2
ENSDARG00000096247,0
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,53
ENSDARG00000056450,2
ENSDARG00000100114,4
ENSDARG00000116649,7
ENSDARG00000117203,0
ENSDARG00000099527,1
ENSDARG00000009285,237
ENSDARG00000009594,6
ENSDARG00000021163,1
ENSDARG00000107952,0
ENSDARG00000034195,27
ENSDARG00000094637,0
ENSDARG00000057986,4
ENSDARG00000004405,0
ENSDARG00000003860,27
ENSDARG00000019810,2
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,0
ENSDARG00000105193,0
ENSDARG00000099183,1
ENSDARG00000100572,0
ENSDARG00000100392,239
ENSDARG00000099258,1
ENSDARG00000099289,0
ENSDARG00000116617,16
ENSDARG00000103340,3
ENSDARG00000105009,3
ENSDARG00000098782,0
ENSDARG00000105273,0
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,0
ENSDARG00000104542,2
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,4
ENSDARG00000117338,0
ENSDARG00000102973,0
ENSDARG00000098317,3
ENSDARG00000104254,1
ENSDARG00000103318,5
ENSDARG00000098689,0
ENSDARG00000100831,0
ENSDARG00000099793,1
ENSDARG00000098919,2
ENSDARG00000062530,0
ENSDARG00000074216,1
ENSDARG00000036245,0
ENSDARG00000100791,2
ENSDARG00000099002,0
ENSDARG00000102551,1
ENSDARG00000098288,3
ENSDARG00000116588,0
ENSDARG00000102906,7
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,0
ENSDARG00000101052,0
ENSDARG00000100312,0
ENSDARG00000101330,0
ENSDARG00000104162,0
ENSDARG00000105013,1
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,7
ENSDARG00000102501,0
ENSDARG00000104307,0
ENSDARG00000036227,0
ENSDARG00000095636,0
ENSDARG00000033251,1
ENSDARG00000086762,0
ENSDARG00000029761,2
ENSDARG00000036222,6
ENSDARG00000074359,0
ENSDARG00000027599,0
ENSDARG00000062695,1
ENSDARG00000007863,5
ENSDARG00000096834,0
ENSDARG00000010266,42
ENSDARG00000062688,12
ENSDARG00000062664,3
ENSDARG00000070831,0
ENSDARG00000036214,0
ENSDARG00000036212,2
ENSDARG00000083332,0
ENSDARG00000057649,1
ENSDARG00000062640,2
ENSDARG00000018602,16
ENSDARG00000062634,6
ENSDARG00000003205,3
ENSDARG00000014499,6
ENSDARG00000028431,2
ENSDARG00000036190,3
ENSDARG00000003931,16
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,9
ENSDARG00000096417,0
ENSDARG00000070809,2
ENSDARG00000036186,26
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,0
ENSDARG00000096383,0
ENSDARG00000057586,1
ENSDARG00000062521,1
ENSDARG00000036168,0
ENSDARG00000062502,0
ENSDARG00000102035,0
ENSDARG00000070800,1
ENSDARG00000077227,2
ENSDARG00000096359,46
ENSDARG00000062590,103
ENSDARG00000002549,3
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,1
ENSDARG00000109130,0
ENSDARG00000091116,2
ENSDARG00000040004,1
ENSDARG00000005510,0
ENSDARG00000002013,7
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,0
ENSDARG00000057234,7
ENSDARG00000080384,0
ENSDARG00000062382,3
ENSDARG00000045094,0
ENSDARG00000057913,21
ENSDARG00000069150,1
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,0
ENSDARG00000070704,0
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,0
ENSDARG00000070702,6
ENSDARG00000062352,0
ENSDARG00000094074,0
ENSDARG00000012060,1
ENSDARG00000036109,0
ENSDARG00000036107,18
ENSDARG00000012044,0
ENSDARG00000117416,1
ENSDARG00000098950,0
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,0
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,26
ENSDARG00000036100,2
ENSDARG00000097873,1
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,5
ENSDARG00000039996,1
ENSDARG00000117766,0
ENSDARG00000039997,11
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,1
ENSDARG00000062305,1
ENSDARG00000103928,0
ENSDARG00000008503,2
ENSDARG00000076008,0
ENSDARG00000002613,4
ENSDARG00000077084,3
ENSDARG00000092086,0
ENSDARG00000062278,0
ENSDARG00000080225,0
ENSDARG00000036092,5
ENSDARG00000014490,6
ENSDARG00000016375,1
ENSDARG00000007597,3
ENSDARG00000036090,1
ENSDARG00000062268,1
ENSDARG00000055206,1
ENSDARG00000112877,0
ENSDARG00000008859,0
ENSDARG00000031751,1
ENSDARG00000114729,0
ENSDARG00000016811,0
ENSDARG00000056847,0
ENSDARG00000033599,3
ENSDARG00000077776,22
ENSDARG00000031494,12
ENSDARG00000107267,0
ENSDARG00000008832,2
ENSDARG00000092150,0
ENSDARG00000087611,0
ENSDARG00000062208,0
ENSDARG00000062206,3
ENSDARG00000004343,4
ENSDARG00000103949,0
ENSDARG00000070658,0
ENSDARG00000015290,0
ENSDARG00000009511,0
ENSDARG00000016667,1
ENSDARG00000114164,0
ENSDARG00000007136,2
ENSDARG00000036071,0
ENSDARG00000036070,3
ENSDARG00000036069,3
ENSDARG00000036065,0
ENSDARG00000056717,0
ENSDARG00000036063,1
ENSDARG00000091932,1
ENSDARG00000095427,1
ENSDARG00000115154,0
ENSDARG00000116097,0
ENSDARG00000111586,0
ENSDARG00000116175,0
ENSDARG00000004472,2
ENSDARG00000079705,1
ENSDARG00000093704,0
ENSDARG00000087363,0
ENSDARG00000089515,0
ENSDARG00000094497,0
ENSDARG00000092887,0
ENSDARG00000092498,0
ENSDARG00000115108,1
ENSDARG00000094407,0
ENSDARG00000014588,0
ENSDARG00000062114,0
ENSDARG00000020509,4
ENSDARG00000056665,1
ENSDARG00000079276,7
ENSDARG00000070623,7
ENSDARG00000036051,0
ENSDARG00000056594,1
ENSDARG00000085894,0
ENSDARG00000056583,27
ENSDARG00000070607,12
ENSDARG00000011506,1
ENSDARG00000056572,0
ENSDARG00000082818,0
ENSDARG00000096312,0
ENSDARG00000096389,0
ENSDARG00000004588,18
ENSDARG00000095192,1
ENSDARG00000117259,0
ENSDARG00000092592,0
ENSDARG00000108806,0
ENSDARG00000070463,0
ENSDARG00000075323,2
ENSDARG00000005625,6
ENSDARG00000004311,5
ENSDARG00000035895,2
ENSDARG00000082530,0
ENSDARG00000035715,159
ENSDARG00000015427,14
ENSDARG00000017445,34
ENSDARG00000077037,3
ENSDARG00000056213,0
ENSDARG00000044980,1
ENSDARG00000117526,0
ENSDARG00000070475,25
ENSDARG00000070479,3
ENSDARG00000070480,5
ENSDARG00000032651,12
ENSDARG00000007065,4
ENSDARG00000031795,40
ENSDARG00000056165,0
ENSDARG00000077531,3
ENSDARG00000117127,0
ENSDARG00000070491,2
ENSDARG00000080804,0
ENSDARG00000117694,0
ENSDARG00000081497,0
ENSDARG00000035907,12
ENSDARG00000032876,0
ENSDARG00000034956,4
ENSDARG00000035909,5
ENSDARG00000035913,6
ENSDARG00000061804,0
ENSDARG00000117432,0
ENSDARG00000035944,1
ENSDARG00000029058,10
ENSDARG00000035918,5
ENSDARG00000093668,0
ENSDARG00000056021,0
ENSDARG00000095601,0
ENSDARG00000061818,0
ENSDARG00000033182,1
ENSDARG00000094105,0
ENSDARG00000010728,0
ENSDARG00000035949,0
ENSDARG00000056034,0
ENSDARG00000056566,3
ENSDARG00000061723,1
ENSDARG00000035957,4
ENSDARG00000035954,4
ENSDARG00000061728,2
ENSDARG00000093406,49
ENSDARG00000061752,4
ENSDARG00000020278,1
ENSDARG00000070537,15
ENSDARG00000070538,4
ENSDARG00000093430,1
ENSDARG00000077101,3
ENSDARG00000061713,0
ENSDARG00000061718,2
ENSDARG00000055875,2
ENSDARG00000103948,0
ENSDARG00000008920,10
ENSDARG00000017299,26
ENSDARG00000017111,0
ENSDARG00000061687,0
ENSDARG00000091466,0
ENSDARG00000016160,1
ENSDARG00000035879,0
ENSDARG00000035890,9
ENSDARG00000035889,0
ENSDARG00000055798,2
ENSDARG00000035887,4
ENSDARG00000035875,0
ENSDARG00000018397,10
ENSDARG00000110948,0
ENSDARG00000035883,1
ENSDARG00000011312,2
ENSDARG00000035882,24
ENSDARG00000095638,0
ENSDARG00000035871,208
ENSDARG00000035870,15
ENSDARG00000014159,37
ENSDARG00000033367,3
ENSDARG00000035869,23
ENSDARG00000035880,5
ENSDARG00000035868,2
ENSDARG00000031383,0
ENSDARG00000003320,7
ENSDARG00000032859,1
ENSDARG00000110963,1
ENSDARG00000004436,0
ENSDARG00000070419,0
ENSDARG00000076296,6
ENSDARG00000003680,5
ENSDARG00000088316,0
ENSDARG00000102705,4
ENSDARG00000098904,2
ENSDARG00000098753,15
ENSDARG00000107847,0
ENSDARG00000098942,4
ENSDARG00000077407,1
ENSDARG00000082677,0
ENSDARG00000012745,0
ENSDARG00000083005,0
ENSDARG00000055490,0
ENSDARG00000093432,0
ENSDARG00000061042,0
ENSDARG00000017199,1
ENSDARG00000070407,0
ENSDARG00000018162,0
ENSDARG00000054340,0
ENSDARG00000054331,0
ENSDARG00000032849,33
ENSDARG00000093129,0
ENSDARG00000035680,0
ENSDARG00000035679,13
ENSDARG00000070403,0
ENSDARG00000035678,9
ENSDARG00000035677,0
ENSDARG00000028533,7
ENSDARG00000006290,31
ENSDARG00000097137,5
ENSDARG00000060926,0
ENSDARG00000005926,12
ENSDARG00000110453,0
ENSDARG00000060917,0
ENSDARG00000035676,6
ENSDARG00000060893,1
ENSDARG00000045364,4
ENSDARG00000108999,0
ENSDARG00000053906,0
ENSDARG00000001559,3
ENSDARG00000099988,0
ENSDARG00000082439,0
ENSDARG00000091988,0
ENSDARG00000117031,0
ENSDARG00000070362,0
ENSDARG00000023989,1
ENSDARG00000070358,0
ENSDARG00000070357,0
ENSDARG00000108301,0
ENSDARG00000055459,0
ENSDARG00000014591,18
ENSDARG00000092945,5
ENSDARG00000061479,1
ENSDARG00000083712,0
ENSDARG00000111821,0
ENSDARG00000033447,5
ENSDARG00000083868,0
ENSDARG00000082164,0
ENSDARG00000061458,1
ENSDARG00000106996,0
ENSDARG00000061446,0
ENSDARG00000024492,68
ENSDARG00000080276,0
ENSDARG00000111597,0
ENSDARG00000009194,9
ENSDARG00000025667,0
ENSDARG00000117548,0
ENSDARG00000115122,0
ENSDARG00000104900,0
ENSDARG00000101284,0
ENSDARG00000117395,0
ENSDARG00000098945,0
ENSDARG00000108602,0
ENSDARG00000096352,0
ENSDARG00000011564,23
ENSDARG00000035823,3
ENSDARG00000035821,3
ENSDARG00000008075,0
ENSDARG00000116443,0
ENSDARG00000033754,6
ENSDARG00000061377,0
ENSDARG00000091885,0
ENSDARG00000089362,10
ENSDARG00000088641,4
ENSDARG00000070228,1
ENSDARG00000013863,21
ENSDARG00000061365,0
ENSDARG00000096912,0
ENSDARG00000002880,0
ENSDARG00000105268,0
ENSDARG00000028845,1
ENSDARG00000083308,0
ENSDARG00000070215,0
ENSDARG00000061351,0
ENSDARG00000035798,23
ENSDARG00000027009,20
ENSDARG00000034885,2
ENSDARG00000094634,0
ENSDARG00000114312,0
ENSDARG00000020007,240
ENSDARG00000023900,0
ENSDARG00000012138,9
ENSDARG00000061304,0
ENSDARG00000034988,0
ENSDARG00000054848,2
ENSDARG00000099353,0
ENSDARG00000027899,21
ENSDARG00000042291,2
ENSDARG00000101648,0
ENSDARG00000042296,2
ENSDARG00000061268,0
ENSDARG00000099891,0
ENSDARG00000042337,8
ENSDARG00000074910,1
ENSDARG00000078557,0
ENSDARG00000005834,0
ENSDARG00000061231,0
ENSDARG00000019426,5
ENSDARG00000027738,7
ENSDARG00000070151,5
ENSDARG00000089490,0
ENSDARG00000116056,0
ENSDARG00000116110,0
ENSDARG00000113576,0
ENSDARG00000103818,0
ENSDARG00000070150,4
ENSDARG00000095328,0
ENSDARG00000070142,2
ENSDARG00000070141,0
ENSDARG00000054804,21
ENSDARG00000114569,0
ENSDARG00000061191,0
ENSDARG00000061180,3
ENSDARG00000054797,1
ENSDARG00000054778,2
ENSDARG00000054696,14
ENSDARG00000054690,0
ENSDARG00000077664,6
ENSDARG00000103815,0
ENSDARG00000099200,26
ENSDARG00000035665,0
ENSDARG00000095698,0
ENSDARG00000097168,0
ENSDARG00000035663,0
ENSDARG00000070094,0
ENSDARG00000005023,4
ENSDARG00000106315,0
ENSDARG00000018010,6
ENSDARG00000088277,0
ENSDARG00000012135,4
ENSDARG00000114988,0
ENSDARG00000020345,9
ENSDARG00000018000,3
ENSDARG00000096422,0
ENSDARG00000025269,7
ENSDARG00000061081,5
ENSDARG00000083495,0
ENSDARG00000061057,5
ENSDARG00000078997,0
ENSDARG00000023290,79
ENSDARG00000097466,0
ENSDARG00000018936,0
ENSDARG00000023160,2
ENSDARG00000006859,5
ENSDARG00000093585,0
ENSDARG00000099256,7
ENSDARG00000115429,0
ENSDARG00000112530,0
ENSDARG00000020850,748
ENSDARG00000109996,0
ENSDARG00000100593,0
ENSDARG00000113111,0
ENSDARG00000101785,1
ENSDARG00000030215,38
ENSDARG00000070012,0
ENSDARG00000004378,2
ENSDARG00000092705,0
ENSDARG00000093453,1
ENSDARG00000100839,0
ENSDARG00000035657,0
ENSDARG00000024209,8
ENSDARG00000094860,0
ENSDARG00000096327,0
ENSDARG00000092310,2
ENSDARG00000076609,0
ENSDARG00000060830,2
ENSDARG00000077572,0
ENSDARG00000082166,0
ENSDARG00000035660,1
ENSDARG00000016350,7
ENSDARG00000039980,39
ENSDARG00000086739,0
ENSDARG00000043509,169
ENSDARG00000053803,4
ENSDARG00000102365,1
ENSDARG00000098600,3
ENSDARG00000053656,3
ENSDARG00000060768,2
ENSDARG00000027612,0
ENSDARG00000069984,0
ENSDARG00000096299,0
ENSDARG00000086218,0
ENSDARG00000096278,0
ENSDARG00000013174,1
ENSDARG00000060788,0
ENSDARG00000011146,129
ENSDARG00000096277,0
ENSDARG00000003207,1
ENSDARG00000035655,0
ENSDARG00000077920,0
ENSDARG00000117292,0
ENSDARG00000104082,0
ENSDARG00000106639,0
ENSDARG00000116963,0
ENSDARG00000036116,2
ENSDARG00000105012,2
ENSDARG00000104929,1
ENSDARG00000098980,0
ENSDARG00000098916,3
ENSDARG00000099972,2
ENSDARG00000102114,0
ENSDARG00000098729,0
ENSDARG00000102611,0
ENSDARG00000102995,5
ENSDARG00000104478,3
ENSDARG00000099981,0
ENSDARG00000103203,6
ENSDARG00000100822,0
ENSDARG00000101987,0
ENSDARG00000101317,0
ENSDARG00000104861,2
ENSDARG00000100917,2
ENSDARG00000101115,6
ENSDARG00000099569,0
ENSDARG00000101019,1
ENSDARG00000115661,0
ENSDARG00000033854,4
ENSDARG00000030364,0
ENSDARG00000100195,0
ENSDARG00000096265,0
ENSDARG00000093422,0
ENSDARG00000002731,8
ENSDARG00000113081,0
ENSDARG00000055974,4
ENSDARG00000028012,2
ENSDARG00000107246,0
ENSDARG00000035649,0
ENSDARG00000031511,20
ENSDARG00000113247,0
ENSDARG00000008861,5
ENSDARG00000098544,2
ENSDARG00000098992,2
ENSDARG00000102003,0
ENSDARG00000090720,0
ENSDARG00000077045,6
ENSDARG00000076126,45
ENSDARG00000078069,7
ENSDARG00000081961,0
ENSDARG00000101591,0
ENSDARG00000075321,0
ENSDARG00000043137,4
ENSDARG00000012113,0
ENSDARG00000100854,3
ENSDARG00000117637,7
ENSDARG00000117786,0
ENSDARG00000023472,13
ENSDARG00000103362,0
ENSDARG00000098064,0
ENSDARG00000099556,0
ENSDARG00000101521,0
ENSDARG00000104889,3
ENSDARG00000104420,0
ENSDARG00000098752,0
ENSDARG00000018124,14
ENSDARG00000087529,1
ENSDARG00000102618,0
ENSDARG00000099420,263
ENSDARG00000103791,69
ENSDARG00000102591,0
ENSDARG00000098925,2
ENSDARG00000098777,0
ENSDARG00000100104,0
ENSDARG00000102486,0
ENSDARG00000098662,5
ENSDARG00000103319,1
ENSDARG00000099282,0
ENSDARG00000101088,0
ENSDARG00000101646,0
ENSDARG00000103907,1
ENSDARG00000103433,165
ENSDARG00000100388,1
ENSDARG00000102119,0
ENSDARG00000099801,0
ENSDARG00000102704,0
ENSDARG00000087933,1
ENSDARG00000087453,0
ENSDARG00000077489,0
ENSDARG00000098046,2
ENSDARG00000078034,0
ENSDARG00000007582,0
ENSDARG00000095802,1
ENSDARG00000088929,1
ENSDARG00000020984,4
ENSDARG00000043960,3
ENSDARG00000043963,1
ENSDARG00000102660,0
ENSDARG00000071040,6
ENSDARG00000071042,0
ENSDARG00000043973,5
ENSDARG00000020785,7
ENSDARG00000043982,0
ENSDARG00000096620,0
ENSDARG00000071048,0
ENSDARG00000071049,0
ENSDARG00000096654,0
ENSDARG00000025319,0
ENSDARG00000077859,0
ENSDARG00000074540,4
ENSDARG00000007496,0
ENSDARG00000027807,0
ENSDARG00000006797,0
ENSDARG00000101535,0
ENSDARG00000111552,0
ENSDARG00000017988,0
ENSDARG00000069661,0
ENSDARG00000005629,3
ENSDARG00000007151,0
ENSDARG00000014232,0
ENSDARG00000100466,0
ENSDARG00000102923,1
ENSDARG00000044016,4
ENSDARG00000077187,0
ENSDARG00000043912,0
ENSDARG00000071017,2
ENSDARG00000006332,6
ENSDARG00000009020,0
ENSDARG00000032261,6
ENSDARG00000100202,0
ENSDARG00000043904,0
ENSDARG00000043902,0
ENSDARG00000014057,0
ENSDARG00000033489,0
ENSDARG00000033138,10
ENSDARG00000097375,0
ENSDARG00000096569,0
ENSDARG00000029370,2
ENSDARG00000003751,1
ENSDARG00000019747,0
ENSDARG00000034076,0
ENSDARG00000015201,2
ENSDARG00000043884,0
ENSDARG00000021509,3
ENSDARG00000010425,0
ENSDARG00000043877,0
ENSDARG00000095751,3
ENSDARG00000090722,5
ENSDARG00000010619,0
ENSDARG00000063416,5
ENSDARG00000115646,1
ENSDARG00000112019,0
ENSDARG00000102173,0
ENSDARG00000099390,0
ENSDARG00000111587,1
ENSDARG00000110040,7
ENSDARG00000033587,0
ENSDARG00000074740,0
ENSDARG00000112633,0
ENSDARG00000043847,1
ENSDARG00000025983,0
ENSDARG00000031540,0
ENSDARG00000096551,0
ENSDARG00000094978,0
ENSDARG00000093374,4
ENSDARG00000043843,1
ENSDARG00000097602,0
ENSDARG00000029157,2
ENSDARG00000032571,0
ENSDARG00000077029,0
ENSDARG00000040179,0
ENSDARG00000021997,0
ENSDARG00000040180,0
ENSDARG00000032277,2
ENSDARG00000058729,10
ENSDARG00000040184,53
ENSDARG00000043858,2
ENSDARG00000112711,0
ENSDARG00000043856,14
ENSDARG00000043854,1
ENSDARG00000005416,0
ENSDARG00000078327,2
ENSDARG00000058835,0
ENSDARG00000096613,0
ENSDARG00000012467,0
ENSDARG00000104103,3
ENSDARG00000033134,1
ENSDARG00000094486,5
ENSDARG00000045857,5
ENSDARG00000004049,0
ENSDARG00000110897,0
ENSDARG00000111622,0
ENSDARG00000116159,0
ENSDARG00000103728,0
ENSDARG00000109928,0
ENSDARG00000111498,0
ENSDARG00000109939,0
ENSDARG00000109270,0
ENSDARG00000114361,0
ENSDARG00000112804,0
ENSDARG00000099125,0
ENSDARG00000116506,0
ENSDARG00000113840,0
ENSDARG00000112553,0
ENSDARG00000116415,0
ENSDARG00000079571,1
ENSDARG00000058801,3
ENSDARG00000117335,0
ENSDARG00000105277,0
ENSDARG00000103492,0
ENSDARG00000043842,2
ENSDARG00000079107,0
ENSDARG00000088444,0
ENSDARG00000063242,1
ENSDARG00000074757,0
ENSDARG00000079979,0
ENSDARG00000104709,0
ENSDARG00000063211,1
ENSDARG00000108787,0
ENSDARG00000114538,0
ENSDARG00000078606,3
ENSDARG00000074401,0
ENSDARG00000099252,0
ENSDARG00000117320,0
ENSDARG00000117444,0
ENSDARG00000098233,0
ENSDARG00000116556,0
ENSDARG00000099075,0
ENSDARG00000009585,11
ENSDARG00000019001,1
ENSDARG00000037064,0
ENSDARG00000037066,0
ENSDARG00000037069,0
ENSDARG00000037070,0
ENSDARG00000092503,16
ENSDARG00000092335,0
ENSDARG00000096608,1
ENSDARG00000037073,0
ENSDARG00000034146,3
ENSDARG00000100135,0
ENSDARG00000012137,0
ENSDARG00000093477,0
ENSDARG00000079555,0
ENSDARG00000004262,0
ENSDARG00000113820,0
ENSDARG00000089177,0
ENSDARG00000053859,0
ENSDARG00000115678,0
ENSDARG00000074287,3
ENSDARG00000091563,6
ENSDARG00000087078,0
ENSDARG00000062693,0
ENSDARG00000084816,0
ENSDARG00000103771,0
ENSDARG00000115092,0
ENSDARG00000117661,0
ENSDARG00000117515,0
ENSDARG00000037195,0
ENSDARG00000061040,0
ENSDARG00000037191,8
ENSDARG00000010301,3
ENSDARG00000024208,0
ENSDARG00000038866,0
ENSDARG00000107454,0
ENSDARG00000037533,1
ENSDARG00000037532,0
ENSDARG00000037528,3
ENSDARG00000095654,0
ENSDARG00000095130,0
ENSDARG00000031911,1
ENSDARG00000099144,3
ENSDARG00000099351,4
ENSDARG00000069026,0
ENSDARG00000115945,0
ENSDARG00000039684,0
ENSDARG00000039682,0
ENSDARG00000034707,0
ENSDARG00000028541,0
ENSDARG00000013236,0
ENSDARG00000095606,0
ENSDARG00000091904,0
ENSDARG00000086265,0
ENSDARG00000039677,4
ENSDARG00000076945,0
ENSDARG00000114344,0
ENSDARG00000074185,0
ENSDARG00000059925,1
ENSDARG00000046081,2
ENSDARG00000093075,0
ENSDARG00000112460,0
ENSDARG00000096556,0
ENSDARG00000059933,8
ENSDARG00000060641,1
ENSDARG00000086874,0
ENSDARG00000078072,0
ENSDARG00000059939,6
ENSDARG00000091901,0
ENSDARG00000106077,0
ENSDARG00000080258,0
ENSDARG00000093163,0
ENSDARG00000090503,0
ENSDARG00000034693,3
ENSDARG00000043687,0
ENSDARG00000043684,6
ENSDARG00000043680,13
ENSDARG00000092174,0
ENSDARG00000012390,0
ENSDARG00000001891,0
ENSDARG00000033742,0
ENSDARG00000106457,0
ENSDARG00000043673,5
ENSDARG00000002467,1
ENSDARG00000033201,5
ENSDARG00000037046,0
ENSDARG00000021443,7
ENSDARG00000009471,0
ENSDARG00000037033,0
ENSDARG00000091922,0
ENSDARG00000089556,0
ENSDARG00000037038,16
ENSDARG00000037040,1
ENSDARG00000037042,0
ENSDARG00000028354,2
ENSDARG00000116276,0
ENSDARG00000070781,0
ENSDARG00000057911,9
ENSDARG00000087015,0
ENSDARG00000070786,1
ENSDARG00000077840,7
ENSDARG00000062849,1
ENSDARG00000043664,0
ENSDARG00000096558,1
ENSDARG00000043665,7
ENSDARG00000097342,0
