Identifier,EE2-10ng/L-B
ENSDARG00000016532,3
ENSDARG00000008765,5
ENSDARG00000009113,1
ENSDARG00000032238,1
ENSDARG00000096568,2
ENSDARG00000082451,0
ENSDARG00000083042,0
ENSDARG00000010905,1
ENSDARG00000057529,2
ENSDARG00000043510,5
ENSDARG00000106791,0
ENSDARG00000021789,10
ENSDARG00000057583,13
ENSDARG00000043518,2
ENSDARG00000016357,1
ENSDARG00000043514,3
ENSDARG00000043527,0
ENSDARG00000043511,23
ENSDARG00000043531,19
ENSDARG00000092758,0
ENSDARG00000043536,1
ENSDARG00000098913,0
ENSDARG00000093369,0
ENSDARG00000008573,8
ENSDARG00000093561,1
ENSDARG00000026519,5
ENSDARG00000012071,9
ENSDARG00000019355,4
ENSDARG00000007737,11
ENSDARG00000016607,2
ENSDARG00000093309,0
ENSDARG00000090698,0
ENSDARG00000096504,0
ENSDARG00000109284,0
ENSDARG00000011000,13
ENSDARG00000043553,7
ENSDARG00000043555,7
ENSDARG00000105298,0
ENSDARG00000114604,0
ENSDARG00000043557,0
ENSDARG00000096400,0
ENSDARG00000043561,5
ENSDARG00000097045,1
ENSDARG00000034187,52
ENSDARG00000018047,1
ENSDARG00000005481,11
ENSDARG00000092606,0
ENSDARG00000013966,10
ENSDARG00000062750,26
ENSDARG00000043436,4
ENSDARG00000101333,0
ENSDARG00000018693,19
ENSDARG00000112441,0
ENSDARG00000103916,0
ENSDARG00000010565,0
ENSDARG00000074056,1
ENSDARG00000075732,0
ENSDARG00000010965,32
ENSDARG00000086825,1
ENSDARG00000103540,0
ENSDARG00000103690,1
ENSDARG00000100732,0
ENSDARG00000019383,17
ENSDARG00000095347,3
ENSDARG00000092257,1
ENSDARG00000096638,0
ENSDARG00000043416,12
ENSDARG00000003681,45
ENSDARG00000070625,7
ENSDARG00000023952,0
ENSDARG00000013705,2
ENSDARG00000043410,0
ENSDARG00000070890,0
ENSDARG00000015860,0
ENSDARG00000110494,0
ENSDARG00000002745,84
ENSDARG00000023532,35
ENSDARG00000030125,6
ENSDARG00000088377,5
ENSDARG00000094664,0
ENSDARG00000007783,0
ENSDARG00000043396,0
ENSDARG00000085818,0
ENSDARG00000043394,1
ENSDARG00000109927,0
ENSDARG00000020284,2
ENSDARG00000096511,0
ENSDARG00000094026,0
ENSDARG00000019961,2
ENSDARG00000091418,7
ENSDARG00000116471,0
ENSDARG00000014004,13
ENSDARG00000043388,6
ENSDARG00000096639,4
ENSDARG00000083537,0
ENSDARG00000082396,0
ENSDARG00000016138,2
ENSDARG00000089549,1
ENSDARG00000107172,0
ENSDARG00000093899,1
ENSDARG00000057025,2
ENSDARG00000039577,6
ENSDARG00000043220,0
ENSDARG00000094102,0
ENSDARG00000020250,1
ENSDARG00000015474,12
ENSDARG00000079369,2
ENSDARG00000029569,0
ENSDARG00000034293,32
ENSDARG00000043243,2
ENSDARG00000096560,0
ENSDARG00000031983,4
ENSDARG00000026473,18
ENSDARG00000031316,8
ENSDARG00000043250,7
ENSDARG00000092770,7
ENSDARG00000021143,31
ENSDARG00000091135,0
ENSDARG00000092873,106
ENSDARG00000009142,5
ENSDARG00000043257,423
ENSDARG00000017928,1
ENSDARG00000005002,3
ENSDARG00000032369,8
ENSDARG00000094224,0
ENSDARG00000096595,0
ENSDARG00000106109,0
ENSDARG00000062335,2
ENSDARG00000112482,0
ENSDARG00000021389,5
ENSDARG00000117290,0
ENSDARG00000016454,1
ENSDARG00000030107,19
ENSDARG00000009689,9
ENSDARG00000096646,0
ENSDARG00000043299,2
ENSDARG00000011703,3
ENSDARG00000097598,0
ENSDARG00000096502,5
ENSDARG00000034600,4
ENSDARG00000096539,1
ENSDARG00000043307,0
ENSDARG00000017321,0
ENSDARG00000043317,1
ENSDARG00000070494,15
ENSDARG00000043322,0
ENSDARG00000043323,4
ENSDARG00000043328,1
ENSDARG00000040005,0
ENSDARG00000115492,0
ENSDARG00000113776,0
ENSDARG00000093336,0
ENSDARG00000015611,1
ENSDARG00000094247,0
ENSDARG00000106729,0
ENSDARG00000103384,0
ENSDARG00000084628,1
ENSDARG00000085485,0
ENSDARG00000045343,1
ENSDARG00000052343,2
ENSDARG00000052341,3
ENSDARG00000093370,0
ENSDARG00000092394,9
ENSDARG00000081192,0
ENSDARG00000052336,2
ENSDARG00000052334,9
ENSDARG00000096718,0
ENSDARG00000040001,13
ENSDARG00000019706,0
ENSDARG00000009131,0
ENSDARG00000029388,7
ENSDARG00000032114,8
ENSDARG00000032237,3
ENSDARG00000040009,18
ENSDARG00000009074,0
ENSDARG00000090836,2
ENSDARG00000022350,3
ENSDARG00000070470,6
ENSDARG00000108421,0
ENSDARG00000042683,0
ENSDARG00000042698,0
ENSDARG00000021975,17
ENSDARG00000021827,1
ENSDARG00000008976,11
ENSDARG00000022718,11
ENSDARG00000034930,0
ENSDARG00000004074,2
ENSDARG00000096775,0
ENSDARG00000020469,10
ENSDARG00000096758,0
ENSDARG00000097778,0
ENSDARG00000114158,9
ENSDARG00000097405,0
ENSDARG00000093707,4
ENSDARG00000096695,0
ENSDARG00000004635,6
ENSDARG00000031136,0
ENSDARG00000107282,0
ENSDARG00000042934,15
ENSDARG00000042936,1
ENSDARG00000000161,3
ENSDARG00000011885,5
ENSDARG00000003750,10
ENSDARG00000094265,1
ENSDARG00000042946,5
ENSDARG00000042953,9
ENSDARG00000042956,0
ENSDARG00000018485,7
ENSDARG00000021172,36
ENSDARG00000022650,36
ENSDARG00000042978,8
ENSDARG00000042980,2
ENSDARG00000042982,5
ENSDARG00000096798,0
ENSDARG00000022631,7
ENSDARG00000042990,0
ENSDARG00000094057,1
ENSDARG00000095707,0
ENSDARG00000033539,16
ENSDARG00000004517,10
ENSDARG00000043004,1
ENSDARG00000096788,0
ENSDARG00000022730,0
ENSDARG00000011602,15
ENSDARG00000097729,0
ENSDARG00000002991,0
ENSDARG00000043011,0
ENSDARG00000043019,6
ENSDARG00000003977,3
ENSDARG00000011445,2
ENSDARG00000016745,9
ENSDARG00000043026,2
ENSDARG00000010831,6
ENSDARG00000091947,1
ENSDARG00000043035,2
ENSDARG00000056089,10
ENSDARG00000056092,3
ENSDARG00000056099,9
ENSDARG00000056121,0
ENSDARG00000097701,1
ENSDARG00000056125,1
ENSDARG00000009499,9
ENSDARG00000083421,0
ENSDARG00000108590,0
ENSDARG00000004111,1
ENSDARG00000055676,1
ENSDARG00000028086,1
ENSDARG00000055678,62
ENSDARG00000042221,4
ENSDARG00000042231,0
ENSDARG00000029290,17
ENSDARG00000055365,0
ENSDARG00000055374,0
ENSDARG00000055610,8
ENSDARG00000108707,0
ENSDARG00000055395,2
ENSDARG00000070389,0
ENSDARG00000055398,1
ENSDARG00000026629,11
ENSDARG00000055412,6
ENSDARG00000055416,11
ENSDARG00000095125,0
ENSDARG00000055426,3
ENSDARG00000070396,0
ENSDARG00000093972,2
ENSDARG00000055436,1
ENSDARG00000042319,5
ENSDARG00000042322,28
ENSDARG00000095639,0
ENSDARG00000028664,1
ENSDARG00000004581,9
ENSDARG00000091633,0
ENSDARG00000008829,14
ENSDARG00000013056,7
ENSDARG00000099570,0
ENSDARG00000042341,4
ENSDARG00000042345,4
ENSDARG00000005536,18
ENSDARG00000003069,1
ENSDARG00000095793,0
ENSDARG00000095893,0
ENSDARG00000077377,5
ENSDARG00000003797,2
ENSDARG00000096709,0
ENSDARG00000010407,0
ENSDARG00000096748,0
ENSDARG00000106712,0
ENSDARG00000005924,20
ENSDARG00000021345,0
ENSDARG00000013292,1
ENSDARG00000083357,0
ENSDARG00000096759,0
ENSDARG00000042368,2
ENSDARG00000096743,0
ENSDARG00000117670,0
ENSDARG00000018266,3
ENSDARG00000096703,0
ENSDARG00000042383,0
ENSDARG00000023040,6
ENSDARG00000070423,0
ENSDARG00000061963,0
ENSDARG00000093696,0
ENSDARG00000042390,0
ENSDARG00000096732,0
ENSDARG00000096768,0
ENSDARG00000070425,2
ENSDARG00000070432,17
ENSDARG00000070426,56
ENSDARG00000070433,3
ENSDARG00000070434,5
ENSDARG00000038348,5
ENSDARG00000078652,1
ENSDARG00000110654,9
ENSDARG00000025309,0
ENSDARG00000109042,0
ENSDARG00000015627,1
ENSDARG00000094475,0
ENSDARG00000096790,0
ENSDARG00000020134,8
ENSDARG00000109107,0
ENSDARG00000026484,2
ENSDARG00000027916,8
ENSDARG00000024844,34
ENSDARG00000095266,0
ENSDARG00000030588,0
ENSDARG00000027734,13
ENSDARG00000030116,14
ENSDARG00000042510,1
ENSDARG00000042513,0
ENSDARG00000042515,1
ENSDARG00000117398,0
ENSDARG00000010785,39
ENSDARG00000042522,1
ENSDARG00000012144,9
ENSDARG00000069598,0
ENSDARG00000002894,6
ENSDARG00000071331,138
ENSDARG00000011975,0
ENSDARG00000029546,0
ENSDARG00000032126,46
ENSDARG00000042535,75
ENSDARG00000020711,13
ENSDARG00000083256,1
ENSDARG00000030844,6
ENSDARG00000028937,3
ENSDARG00000112254,1
ENSDARG00000042539,60
ENSDARG00000093093,2
ENSDARG00000027649,8
ENSDARG00000019564,4
ENSDARG00000008119,7
ENSDARG00000097857,0
ENSDARG00000096734,0
ENSDARG00000042551,5
ENSDARG00000017338,12
ENSDARG00000029544,17
ENSDARG00000042557,3
ENSDARG00000096489,1
ENSDARG00000095743,17
ENSDARG00000042562,3
ENSDARG00000042566,514
ENSDARG00000083400,0
ENSDARG00000082242,0
ENSDARG00000080823,0
ENSDARG00000083108,0
ENSDARG00000042571,4
ENSDARG00000008209,4
ENSDARG00000003058,3
ENSDARG00000087474,0
ENSDARG00000042623,7
ENSDARG00000042627,4
ENSDARG00000042630,7
ENSDARG00000017532,1
ENSDARG00000097384,0
ENSDARG00000007127,1
ENSDARG00000042642,10
ENSDARG00000042644,45
ENSDARG00000002847,2
ENSDARG00000100848,0
ENSDARG00000089110,0
ENSDARG00000030832,0
ENSDARG00000009001,13
ENSDARG00000022763,0
ENSDARG00000022767,510
ENSDARG00000015869,2
ENSDARG00000006044,2
ENSDARG00000112618,0
ENSDARG00000007179,8
ENSDARG00000092900,1
ENSDARG00000002656,8
ENSDARG00000005595,0
ENSDARG00000110912,0
ENSDARG00000029036,1
ENSDARG00000026796,1
ENSDARG00000013628,6
ENSDARG00000002826,1
ENSDARG00000020693,114
ENSDARG00000094668,0
ENSDARG00000022660,8
ENSDARG00000096751,0
ENSDARG00000096677,0
ENSDARG00000042904,35
ENSDARG00000042902,1
ENSDARG00000008678,21
ENSDARG00000017107,2
ENSDARG00000116683,0
ENSDARG00000092863,0
ENSDARG00000069808,4
ENSDARG00000074305,0
ENSDARG00000017740,18
ENSDARG00000017266,0
ENSDARG00000108566,0
ENSDARG00000093660,0
ENSDARG00000092390,0
ENSDARG00000096802,0
ENSDARG00000018921,5
ENSDARG00000008593,5
ENSDARG00000032117,2
ENSDARG00000006837,3
ENSDARG00000095565,0
ENSDARG00000103323,0
ENSDARG00000042187,13
ENSDARG00000032866,17
ENSDARG00000042186,0
ENSDARG00000101924,2
ENSDARG00000042182,0
ENSDARG00000027940,0
ENSDARG00000100381,2
ENSDARG00000115066,0
ENSDARG00000105249,0
ENSDARG00000096433,1
ENSDARG00000004877,10
ENSDARG00000112844,0
ENSDARG00000112587,0
ENSDARG00000116942,0
ENSDARG00000021913,0
ENSDARG00000042157,0
ENSDARG00000018871,1
ENSDARG00000002333,4
ENSDARG00000005716,0
ENSDARG00000012656,21
ENSDARG00000004697,1
ENSDARG00000020354,0
ENSDARG00000042138,0
ENSDARG00000096747,0
ENSDARG00000096672,0
ENSDARG00000096787,0
ENSDARG00000009123,2
ENSDARG00000042133,11
ENSDARG00000042130,0
ENSDARG00000042129,1
ENSDARG00000042120,1
ENSDARG00000027046,3
ENSDARG00000028163,3
ENSDARG00000016630,9
ENSDARG00000017634,28
ENSDARG00000010276,0
ENSDARG00000017141,1
ENSDARG00000096789,0
ENSDARG00000019062,9
ENSDARG00000096724,0
ENSDARG00000016936,2
ENSDARG00000031100,14
ENSDARG00000094010,8
ENSDARG00000079036,0
ENSDARG00000042057,0
ENSDARG00000042055,16
ENSDARG00000008639,8
ENSDARG00000042033,0
ENSDARG00000042031,1
ENSDARG00000042027,2
ENSDARG00000054723,13
ENSDARG00000096810,0
ENSDARG00000008568,5
ENSDARG00000096827,0
ENSDARG00000097362,0
ENSDARG00000042005,5
ENSDARG00000042000,1
ENSDARG00000024189,0
ENSDARG00000024195,24
ENSDARG00000088828,0
ENSDARG00000024204,9
ENSDARG00000030106,16
ENSDARG00000041976,0
ENSDARG00000024537,5
ENSDARG00000019135,0
ENSDARG00000020609,76
ENSDARG00000024564,10
ENSDARG00000096710,0
ENSDARG00000042759,6
ENSDARG00000024575,1
ENSDARG00000004735,37
ENSDARG00000019920,0
ENSDARG00000016464,3
ENSDARG00000033949,0
ENSDARG00000021664,14
ENSDARG00000006672,14
ENSDARG00000104812,1
ENSDARG00000023228,13
ENSDARG00000084287,0
ENSDARG00000009753,26
ENSDARG00000070052,0
ENSDARG00000003584,6
ENSDARG00000029747,8
ENSDARG00000008029,5
ENSDARG00000093008,2
ENSDARG00000108110,0
ENSDARG00000075134,0
ENSDARG00000096766,0
ENSDARG00000086445,0
ENSDARG00000091757,9
ENSDARG00000042829,13
ENSDARG00000096793,0
ENSDARG00000093316,0
ENSDARG00000001807,4
ENSDARG00000015224,12
ENSDARG00000070110,1
ENSDARG00000008249,1
ENSDARG00000105234,0
ENSDARG00000014953,1
ENSDARG00000109759,0
ENSDARG00000073747,1
ENSDARG00000014013,15
ENSDARG00000032049,21
ENSDARG00000042851,10
ENSDARG00000042854,10
ENSDARG00000042859,2
ENSDARG00000042864,12
ENSDARG00000018257,5
ENSDARG00000016122,2
ENSDARG00000042873,0
ENSDARG00000042876,7
ENSDARG00000042877,3
ENSDARG00000020594,21
ENSDARG00000096735,0
ENSDARG00000030905,4
ENSDARG00000096706,0
ENSDARG00000096733,0
ENSDARG00000054152,0
ENSDARG00000054150,4
ENSDARG00000013732,8
ENSDARG00000096675,0
ENSDARG00000054137,5
ENSDARG00000096755,0
ENSDARG00000096774,0
ENSDARG00000039987,12
ENSDARG00000096741,0
ENSDARG00000007171,1
ENSDARG00000041944,0
ENSDARG00000013973,2
ENSDARG00000007823,1
ENSDARG00000042577,1
ENSDARG00000024471,2
ENSDARG00000054076,1
ENSDARG00000095457,0
ENSDARG00000031587,2
ENSDARG00000007774,11
ENSDARG00000016743,0
ENSDARG00000023448,1
ENSDARG00000007869,4
ENSDARG00000041923,0
ENSDARG00000041835,0
ENSDARG00000041917,0
ENSDARG00000041915,0
ENSDARG00000010059,7
ENSDARG00000020123,18
ENSDARG00000096730,0
ENSDARG00000041911,0
ENSDARG00000041910,0
ENSDARG00000004574,0
ENSDARG00000021305,0
ENSDARG00000033916,3
ENSDARG00000032431,1
ENSDARG00000014927,2
ENSDARG00000029907,1
ENSDARG00000041896,4
ENSDARG00000105851,0
ENSDARG00000041895,11
ENSDARG00000041873,0
ENSDARG00000041870,5
ENSDARG00000114418,0
ENSDARG00000081311,0
ENSDARG00000029587,7
ENSDARG00000106862,0
ENSDARG00000092980,0
ENSDARG00000021869,6
ENSDARG00000017982,1
ENSDARG00000002877,5
ENSDARG00000010434,8
ENSDARG00000008060,2
ENSDARG00000084341,0
ENSDARG00000041919,0
ENSDARG00000021753,16
ENSDARG00000014685,5
ENSDARG00000007221,0
ENSDARG00000052758,0
ENSDARG00000093697,0
ENSDARG00000092331,0
ENSDARG00000095211,0
ENSDARG00000096773,1
ENSDARG00000096806,0
ENSDARG00000069445,0
ENSDARG00000096794,0
ENSDARG00000068994,0
ENSDARG00000096698,0
ENSDARG00000107442,0
ENSDARG00000042553,0
ENSDARG00000013441,1
ENSDARG00000094075,0
ENSDARG00000034957,6
ENSDARG00000042548,5
ENSDARG00000060944,0
ENSDARG00000069427,0
ENSDARG00000096705,0
ENSDARG00000096731,0
ENSDARG00000041779,34
ENSDARG00000103231,20
ENSDARG00000053122,4
ENSDARG00000053119,0
ENSDARG00000034650,7
ENSDARG00000053110,5
ENSDARG00000009106,102
ENSDARG00000053097,18
ENSDARG00000096673,0
ENSDARG00000041799,21
ENSDARG00000076789,1
ENSDARG00000041792,0
ENSDARG00000041797,2
ENSDARG00000041787,5
ENSDARG00000069411,0
ENSDARG00000041736,2
ENSDARG00000041734,0
ENSDARG00000005652,16
ENSDARG00000108989,0
ENSDARG00000096764,0
ENSDARG00000114359,0
ENSDARG00000014081,1
ENSDARG00000013528,1
ENSDARG00000020777,10
ENSDARG00000069404,4
ENSDARG00000069401,0
ENSDARG00000053003,0
ENSDARG00000027813,6
ENSDARG00000023117,0
ENSDARG00000015907,2
ENSDARG00000113846,0
ENSDARG00000041706,0
ENSDARG00000041702,0
ENSDARG00000014039,0
ENSDARG00000006094,2
ENSDARG00000103502,0
ENSDARG00000030530,12
ENSDARG00000023111,33
ENSDARG00000077853,0
ENSDARG00000093808,0
ENSDARG00000073913,0
ENSDARG00000016605,1
ENSDARG00000069318,0
ENSDARG00000109960,0
ENSDARG00000069307,0
ENSDARG00000069305,0
ENSDARG00000069302,4
ENSDARG00000084652,0
ENSDARG00000069296,5
ENSDARG00000009844,2
ENSDARG00000029472,16
ENSDARG00000096699,0
ENSDARG00000041554,0
ENSDARG00000041550,0
ENSDARG00000096778,0
ENSDARG00000094567,0
ENSDARG00000096812,0
ENSDARG00000069281,0
ENSDARG00000092692,0
ENSDARG00000069276,0
ENSDARG00000094146,0
ENSDARG00000094226,0
ENSDARG00000096765,0
ENSDARG00000032838,0
ENSDARG00000019529,11
ENSDARG00000088165,0
ENSDARG00000028475,5
ENSDARG00000069252,0
ENSDARG00000069251,0
ENSDARG00000069241,1
ENSDARG00000069245,33
ENSDARG00000006397,17
ENSDARG00000026630,8
ENSDARG00000070584,12
ENSDARG00000059233,0
ENSDARG00000115293,0
ENSDARG00000112249,0
ENSDARG00000084707,0
ENSDARG00000086186,0
ENSDARG00000079045,2
ENSDARG00000109195,0
ENSDARG00000060554,8
ENSDARG00000052625,19
ENSDARG00000016528,4
ENSDARG00000030263,0
ENSDARG00000094340,0
ENSDARG00000087180,1
ENSDARG00000060537,4
ENSDARG00000087688,0
ENSDARG00000081335,0
ENSDARG00000085854,0
ENSDARG00000068179,9
ENSDARG00000076380,0
ENSDARG00000069101,0
ENSDARG00000016011,5
ENSDARG00000076500,24
ENSDARG00000042344,3
ENSDARG00000052652,3
ENSDARG00000110265,0
ENSDARG00000041430,4
ENSDARG00000096676,0
ENSDARG00000095450,0
ENSDARG00000094104,3
ENSDARG00000041433,437
ENSDARG00000088462,0
ENSDARG00000094237,0
ENSDARG00000117118,0
ENSDARG00000087419,0
ENSDARG00000116990,0
ENSDARG00000094548,0
ENSDARG00000041454,0
ENSDARG00000086412,0
ENSDARG00000086268,0
ENSDARG00000089000,0
ENSDARG00000022938,0
ENSDARG00000090592,0
ENSDARG00000111108,1
ENSDARG00000117173,0
ENSDARG00000116668,0
ENSDARG00000069214,0
ENSDARG00000115277,0
ENSDARG00000113793,0
ENSDARG00000112016,1
ENSDARG00000110650,0
ENSDARG00000112794,0
ENSDARG00000069206,0
ENSDARG00000069208,0
ENSDARG00000086692,0
ENSDARG00000086390,0
ENSDARG00000069213,0
ENSDARG00000090464,0
ENSDARG00000069211,0
ENSDARG00000075828,0
ENSDARG00000090372,0
ENSDARG00000090812,0
ENSDARG00000096807,0
ENSDARG00000088859,0
ENSDARG00000091705,0
ENSDARG00000091733,0
ENSDARG00000031506,1
ENSDARG00000041414,1
ENSDARG00000041413,1
ENSDARG00000041411,4
ENSDARG00000041407,2
ENSDARG00000041402,4
ENSDARG00000041397,7
ENSDARG00000041391,33
ENSDARG00000068428,0
ENSDARG00000031683,0
ENSDARG00000097234,0
ENSDARG00000011818,0
ENSDARG00000020133,2
ENSDARG00000111953,0
ENSDARG00000017437,0
ENSDARG00000006812,14
ENSDARG00000093354,0
ENSDARG00000022260,0
ENSDARG00000041375,1
ENSDARG00000011696,1
ENSDARG00000101260,9
ENSDARG00000103380,1
ENSDARG00000083952,0
ENSDARG00000078770,1
ENSDARG00000096770,7
ENSDARG00000005394,2
ENSDARG00000111291,0
ENSDARG00000096729,0
ENSDARG00000091486,0
ENSDARG00000091552,0
ENSDARG00000096680,1
ENSDARG00000096745,0
ENSDARG00000089158,2
ENSDARG00000088490,0
ENSDARG00000096715,1
ENSDARG00000091243,0
ENSDARG00000096708,0
ENSDARG00000077694,12
ENSDARG00000017162,1
ENSDARG00000114476,0
ENSDARG00000046106,22
ENSDARG00000052511,0
ENSDARG00000116759,0
ENSDARG00000012667,5
ENSDARG00000023272,2
ENSDARG00000080287,0
ENSDARG00000102055,38
ENSDARG00000057128,8
ENSDARG00000085665,0
ENSDARG00000073933,0
ENSDARG00000057151,1
ENSDARG00000009743,0
ENSDARG00000103017,0
ENSDARG00000030092,2
ENSDARG00000067927,0
ENSDARG00000060618,1
ENSDARG00000099804,0
ENSDARG00000100162,1
ENSDARG00000091756,12
ENSDARG00000079997,1
ENSDARG00000106343,0
ENSDARG00000102744,27
ENSDARG00000085397,0
ENSDARG00000115851,0
ENSDARG00000082842,0
ENSDARG00000081029,0
ENSDARG00000111816,0
ENSDARG00000073814,0
ENSDARG00000102751,0
ENSDARG00000042661,0
ENSDARG00000101549,0
ENSDARG00000104107,1
ENSDARG00000101900,19
ENSDARG00000099578,0
ENSDARG00000102698,1
ENSDARG00000098768,0
ENSDARG00000111045,0
ENSDARG00000007901,3
ENSDARG00000039493,19
ENSDARG00000060609,2
ENSDARG00000102208,0
ENSDARG00000115208,0
ENSDARG00000019601,25
ENSDARG00000110700,7
ENSDARG00000079634,2
ENSDARG00000109287,0
ENSDARG00000106671,1
ENSDARG00000073859,0
ENSDARG00000067913,3
ENSDARG00000026811,0
ENSDARG00000067838,7
ENSDARG00000087456,25
ENSDARG00000028971,8
ENSDARG00000067509,1
ENSDARG00000090499,0
ENSDARG00000096754,0
ENSDARG00000112149,0
ENSDARG00000107936,0
ENSDARG00000088117,0
ENSDARG00000100851,2
ENSDARG00000004721,0
ENSDARG00000092181,4
ENSDARG00000096753,0
ENSDARG00000096744,0
ENSDARG00000011175,10
ENSDARG00000052178,57
ENSDARG00000006395,6
ENSDARG00000094456,0
ENSDARG00000029150,873
ENSDARG00000112986,0
ENSDARG00000007886,2
ENSDARG00000068367,7
ENSDARG00000060034,1
ENSDARG00000096785,0
ENSDARG00000096723,0
ENSDARG00000077387,0
ENSDARG00000044949,4
ENSDARG00000096803,1
ENSDARG00000091598,12
ENSDARG00000096688,0
ENSDARG00000092470,0
ENSDARG00000052322,3
ENSDARG00000044415,1
ENSDARG00000044417,1
ENSDARG00000109150,0
ENSDARG00000091595,1
ENSDARG00000095420,0
ENSDARG00000093457,0
ENSDARG00000013659,4
ENSDARG00000014532,1
ENSDARG00000094846,0
ENSDARG00000008184,6
ENSDARG00000052471,0
ENSDARG00000052465,0
ENSDARG00000117564,0
ENSDARG00000111523,0
ENSDARG00000097674,0
ENSDARG00000009134,3
ENSDARG00000052454,0
ENSDARG00000027930,5
ENSDARG00000096702,1
ENSDARG00000075765,0
ENSDARG00000100007,0
ENSDARG00000039666,2
ENSDARG00000039669,4
ENSDARG00000015236,3
ENSDARG00000030053,45
ENSDARG00000039652,1
ENSDARG00000115571,0
ENSDARG00000113562,0
ENSDARG00000110807,0
ENSDARG00000095671,0
ENSDARG00000111367,0
ENSDARG00000093691,0
ENSDARG00000114229,0
ENSDARG00000023916,1
ENSDARG00000029581,0
ENSDARG00000108568,0
ENSDARG00000076673,13
ENSDARG00000101051,27
ENSDARG00000101062,1
ENSDARG00000100989,0
ENSDARG00000098952,0
ENSDARG00000101118,0
ENSDARG00000110451,0
ENSDARG00000110608,10
ENSDARG00000107912,1
ENSDARG00000052400,0
ENSDARG00000060349,0
ENSDARG00000041226,11
ENSDARG00000075817,4
ENSDARG00000075016,7
ENSDARG00000078825,0
ENSDARG00000052405,0
ENSDARG00000090637,1
ENSDARG00000057352,1
ENSDARG00000059923,9
ENSDARG00000095767,10
ENSDARG00000086925,0
ENSDARG00000031200,13
ENSDARG00000024746,31
ENSDARG00000010478,27
ENSDARG00000041248,0
ENSDARG00000088989,0
ENSDARG00000089478,0
ENSDARG00000086956,0
ENSDARG00000105335,0
ENSDARG00000041239,0
ENSDARG00000052408,7
ENSDARG00000041232,299
ENSDARG00000093355,0
ENSDARG00000003041,0
ENSDARG00000101626,3
ENSDARG00000099022,264
ENSDARG00000100209,5
ENSDARG00000098059,21
ENSDARG00000038432,9
ENSDARG00000105346,0
ENSDARG00000090237,0
ENSDARG00000089966,0
ENSDARG00000091409,0
ENSDARG00000086352,0
ENSDARG00000086522,0
ENSDARG00000096694,1
ENSDARG00000115359,0
ENSDARG00000078095,5
ENSDARG00000008218,11
ENSDARG00000093659,9
ENSDARG00000079396,4
ENSDARG00000027978,11
ENSDARG00000099720,6
ENSDARG00000095564,0
ENSDARG00000068916,1
ENSDARG00000068912,0
ENSDARG00000102965,2
ENSDARG00000030154,4
ENSDARG00000116804,1
ENSDARG00000096258,0
ENSDARG00000096690,0
ENSDARG00000096403,472
ENSDARG00000114796,0
ENSDARG00000013430,173
ENSDARG00000025703,1
ENSDARG00000108788,0
ENSDARG00000105123,0
ENSDARG00000100353,0
ENSDARG00000101270,1
ENSDARG00000075301,0
ENSDARG00000111699,0
ENSDARG00000103296,0
ENSDARG00000098935,17
ENSDARG00000101873,0
ENSDARG00000102477,1
ENSDARG00000104808,2
ENSDARG00000103762,0
ENSDARG00000100789,22
ENSDARG00000009653,2
ENSDARG00000112909,0
ENSDARG00000085814,0
ENSDARG00000021550,25
ENSDARG00000079922,2
ENSDARG00000098859,2
ENSDARG00000068589,15
ENSDARG00000100549,1
ENSDARG00000100577,1
ENSDARG00000104782,69
ENSDARG00000011921,19
ENSDARG00000093088,0
ENSDARG00000061100,8
ENSDARG00000080218,0
ENSDARG00000089844,0
ENSDARG00000102894,0
ENSDARG00000110653,1
ENSDARG00000113371,0
ENSDARG00000117547,0
ENSDARG00000107408,0
ENSDARG00000087762,0
ENSDARG00000015153,1
ENSDARG00000084858,0
ENSDARG00000096283,0
ENSDARG00000045299,0
ENSDARG00000071487,1
ENSDARG00000003462,1
ENSDARG00000090387,0
ENSDARG00000045301,0
ENSDARG00000100274,1
ENSDARG00000103962,6
ENSDARG00000099717,2
ENSDARG00000100324,0
ENSDARG00000098176,2
ENSDARG00000101832,1
ENSDARG00000102019,0
ENSDARG00000101184,0
ENSDARG00000100179,0
ENSDARG00000104798,0
ENSDARG00000101593,4
ENSDARG00000102959,1
ENSDARG00000113380,0
ENSDARG00000101093,0
ENSDARG00000116340,0
ENSDARG00000101320,1
ENSDARG00000103196,2
ENSDARG00000099009,0
ENSDARG00000102321,0
ENSDARG00000102731,0
ENSDARG00000101790,0
ENSDARG00000104605,0
ENSDARG00000101319,3
ENSDARG00000102950,5
ENSDARG00000099612,0
ENSDARG00000103795,3
ENSDARG00000102033,0
ENSDARG00000103237,0
ENSDARG00000104488,0
ENSDARG00000101056,0
ENSDARG00000100686,1
ENSDARG00000100899,1
ENSDARG00000105206,5
ENSDARG00000102372,1
ENSDARG00000098688,2
ENSDARG00000107858,0
ENSDARG00000112868,0
ENSDARG00000067801,0
ENSDARG00000099984,0
ENSDARG00000105834,1
ENSDARG00000089385,0
ENSDARG00000105690,0
ENSDARG00000117089,4
ENSDARG00000116283,0
ENSDARG00000098909,1
ENSDARG00000099865,31
ENSDARG00000100985,0
ENSDARG00000098259,0
ENSDARG00000090617,1
ENSDARG00000016858,6
ENSDARG00000042555,0
ENSDARG00000060980,4
ENSDARG00000036911,5
ENSDARG00000077950,11
ENSDARG00000007708,107
ENSDARG00000019707,2
