.id,GO.Pathway.Gene.Set.Gene.ID,GO.Level,GO.Pathway.Gene.Set.Gene.Name,All.Genes..Expression.Data.,Genes.That.Passed.All.Filters,Fisher.s.Exact.Two.Tail,Percentage,BMD.Mean,BMD.Median,BMD.List,logBMD,rank,Note,Discussion?
Malathion,GO:0032559,6,adenyl ribonucleotide binding,1371,15,0.043314,1.01,0.351183833333333,0.33615,0.477217;0.346836;0.46719;0.0789267;0.325004;0.0917208;0.977602;0.130104;0.387777;0.295637;0.33615;0.346314;0.311732;0.439994;0.255553,-0.473466884409258,97,,
Malathion,GO:0009620,5,response to fungus,29,5,0.000098985,17.24,0.29982478,0.339987,0.339987;0.490094;0.264744;0.0579849;0.346314,-0.468537688652458,98,,
Malathion,GO:0008170,6,N-methyltransferase activity,102,5,0.028421,4.81,0.3484054,0.341517,0.353563;0.303691;0.341517;0.503693;0.239563,-0.466587673175907,99,,
Malathion,GO:0042054,5,histone methyltransferase activity,47,3,0.044019,6.25,0.382967,0.341517,0.303691;0.341517;0.503693,-0.466587673175907,99,,
Malathion,GO:0007005,6,mitochondrion organization,143,6,0.036484,4.03,0.3352891,0.342968,0.0800816;0.454967;0.33615;0.473396;0.349786;0.317354,-0.464746399116814,101,,
Malathion,GO:0016298,5,lipase activity,90,5,0.02642,4.9,0.35821582,0.345809,0.65361;0.345809;0.267805;0.475469;0.0483861,-0.461163707998263,102,,
Malathion,GO:0007006,6,mitochondrial membrane organization,44,3,0.03534,6.82,0.380301,0.349786,0.454967;0.33615;0.349786,-0.456197576916867,103,,
Malathion,GO:0051205,6,protein insertion into membrane,30,3,0.012802,10,0.380301,0.349786,0.454967;0.33615;0.349786,-0.456197576916867,103,,
Malathion,GO:0090151,6,establishment of protein localization to mitochondrial membrane,13,3,0.0011075,23.08,0.380301,0.349786,0.454967;0.33615;0.349786,-0.456197576916867,103,,
Malathion,GO:0031324,6,negative regulation of cellular metabolic process,578,4,0.037717,0.63,0.31787215,0.3498325,0.341517;0.503693;0.0681306;0.358148,-0.456139846329588,106,,
Malathion,GO:0006839,5,mitochondrial transport,48,4,0.0078461,8.33,0.374508,0.3534575,0.454967;0.33615;0.349786;0.357129,-0.451662798628353,107,,
Malathion,GO:0070585,7,protein localization to mitochondrion,38,4,0.0033821,10.53,0.374508,0.3534575,0.454967;0.33615;0.349786;0.357129,-0.451662798628353,107,,
Malathion,GO:0072655,7,establishment of protein localization to mitochondrion,38,4,0.0033821,10.53,0.374508,0.3534575,0.454967;0.33615;0.349786;0.357129,-0.451662798628353,107,,
Malathion,GO:0005788,6,endoplasmic reticulum lumen,43,3,0.041758,6.38,0.373965333333333,0.359981,0.346314;0.415601;0.359981,-0.443720420935252,110,,
Malathion,GO:0016114,6,terpenoid biosynthetic process,10,3,0.000482,30,0.371891666666667,0.375844,0.463683;0.276148;0.375844,-0.424992378470143,111,,
Malathion,GO:0007596,5,blood coagulation,36,3,0.031368,7.14,0.299601366666667,0.378522,0.45056;0.378522;0.0697221,-0.421908873889299,112,,
Malathion,GO:0007599,5,hemostasis,37,3,0.033323,6.98,0.299601366666667,0.378522,0.45056;0.378522;0.0697221,-0.421908873889299,112,,
Malathion,GO:0046486,5,glycerolipid metabolic process,214,8,0.033455,3.54,0.348892,0.378593,0.65361;0.281717;0.51692;0.0939239;0.530744;0.190366;0.475469;0.0483861,-0.421827420191234,114,,
Malathion,GO:0006826,9,iron ion transport,31,3,0.015269,9.38,0.374729333333333,0.384584,0.130029;0.384584;0.609575,-0.415008787846508,115,,
Malathion,GO:0008198,8,ferrous iron binding,25,3,0.0077019,12,0.325251,0.384584,0.130029;0.46114;0.384584,-0.415008787846508,115,,
Malathion,GO:0055072,10,iron ion homeostasis,46,3,0.044019,6.25,0.374729333333333,0.384584,0.130029;0.384584;0.609575,-0.415008787846508,115,,
Malathion,GO:0098588,5,bounding membrane of organelle,699,5,0.036055,0.69,0.3955714,0.394347,0.445035;0.532215;0.394347;0.256474;0.349786,-0.404121458726384,118,,
Malathion,GO:0008528,5,G protein-coupled peptide receptor activity,84,6,0.037503,4,0.3589294,0.397035,0.0912074;0.415548;0.45056;0.378522;0.459785;0.357954,-0.401171206997925,119,,
Malathion,GO:0030199,6,collagen fibril organization,25,3,0.0095617,11.11,0.316719433333333,0.397794,0.0971673;0.397794;0.455197,-0.400341771705658,120,,
Malathion,GO:0034308,5,primary alcohol metabolic process,28,3,0.014005,9.68,0.305388333333333,0.404344,0.404344;0.442138;0.069683,-0.393248996936263,121,,
Malathion,GO:0045596,6,negative regulation of cell differentiation,108,5,0.045101,4.24,0.32995166,0.455197,0.59415;0.530744;0.0165303;0.455197;0.053137,-0.341800608844398,122,,
Malathion,GO:0006468,6,protein phosphorylation,581,3,0.007839,0.45,0.358170333333333,0.46719,0.477217;0.46719;0.130104,-0.330506461681826,123,,
Malathion,GO:0004806,6,triglyceride lipase activity,15,3,0.0017196,20,0.465628,0.475469,0.65361;0.267805;0.475469,-0.322877793275083,124,,
Malathion,GO:0006641,7,triglyceride metabolic process,28,3,0.011661,10.34,0.407667633333333,0.475469,0.65361;0.0939239;0.475469,-0.322877793275083,124,,
Malathion,GO:0046461,6,neutral lipid catabolic process,17,3,0.0025083,17.65,0.392488366666667,0.475469,0.65361;0.475469;0.0483861,-0.322877793275083,124,,
Malathion,GO:0046464,7,acylglycerol catabolic process,17,3,0.0025083,17.65,0.392488366666667,0.475469,0.65361;0.475469;0.0483861,-0.322877793275083,124,,
Malathion,GO:0046503,6,glycerolipid catabolic process,25,3,0.010581,10.71,0.392488366666667,0.475469,0.65361;0.475469;0.0483861,-0.322877793275083,124,,
Malathion,GO:0005794,6,Golgi apparatus,535,3,0.028259,0.53,0.541341333333333,0.532215,0.532215;0.782026;0.309783,-0.273912889413668,129,,
Prochloraz,GO:0035014,5,phosphatidylinositol 3-kinase regulator activity,18,3,0.0058105,13.04,0.176026176666667,0.00195665,0.00195665;7.5388E-4;0.525368,-2.70848685275937,1,,
Prochloraz,GO:0046935,6,1-phosphatidylinositol-3-kinase regulator activity,16,3,0.0044686,14.29,0.176026176666667,0.00195665,0.00195665;7.5388E-4;0.525368,-2.70848685275937,1,,
Prochloraz,GO:0034308,5,primary alcohol metabolic process,28,3,0.013415,9.68,0.124519927333333,0.00700089,8.08892E-4;0.00700089;0.36575,-2.15484674605443,3,,
Prochloraz,GO:0006720,5,isoprenoid metabolic process,57,4,0.013463,7.02,0.1103596975,0.03434395,0.00700089;0.36575;0.0218233;0.0468646,-1.46414975680034,4,,
Prochloraz,GO:0006721,6,terpenoid metabolic process,42,4,0.0046034,9.52,0.1103596975,0.03434395,0.00700089;0.36575;0.0218233;0.0468646,-1.46414975680034,4,,
Prochloraz,GO:0035556,5,intracellular signal transduction,828,7,0.031322,0.76,0.137327262857143,0.0348581,0.483696;0.379356;0.0361135;0.00102696;0.0348581;0.0254864;7.5388E-4,-1.45769628853995,6,,
Prochloraz,GO:0006355,7,"regulation of transcription, DNA-templated",1955,20,0.006182,0.93,0.178789428,0.03840445,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.41561845015142,7,,
Prochloraz,GO:0006357,8,regulation of transcription by RNA polymerase II,1539,14,0.00458,0.82,0.180637630714286,0.03840445,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0377725;0.421756;0.0321455;0.0390364;0.0359082;0.00126323;0.00152084;0.348702,-1.41561845015142,7,,
Prochloraz,GO:0010556,6,regulation of macromolecule biosynthetic process,2135,20,0.0011362,0.85,0.178789428,0.03840445,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.41561845015142,7,,
Prochloraz,GO:1903506,8,regulation of nucleic acid-templated transcription,1956,20,0.0061859,0.93,0.178789428,0.03840445,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.41561845015142,7,,
Prochloraz,GO:2001141,7,regulation of RNA biosynthetic process,1958,20,0.0061949,0.93,0.178789428,0.03840445,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.41561845015142,7,,
Prochloraz,GO:0019219,6,regulation of nucleobase-containing compound metabolic process,2219,21,0.0007761,0.86,0.173452679047619,0.0390364,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0667177;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.40853024049882,12,,
Prochloraz,GO:0051252,6,regulation of RNA metabolic process,2135,21,0.0021086,0.9,0.173452679047619,0.0390364,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0667177;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.40853024049882,12,,
Prochloraz,GO:0010468,6,regulation of gene expression,2424,24,0.00041799,0.87,0.157437035833333,0.0413156,0.906163;0.292591;0.0289086;0.00193816;0.0795574;0.301664;0.0667177;0.0609453;0.0377725;0.421756;0.0189822;0.0238522;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0511851;0.0435948;0.00152084;0.348702,-1.3838859358811,14,,
Prochloraz,GO:0031326,6,regulation of cellular biosynthetic process,2169,22,0.0030307,0.92,0.188269811818182,0.0413156,0.906163;0.292591;0.0289086;0.505202;0.00193816;0.0795574;0.301664;0.0609453;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702,-1.3838859358811,14,,
Prochloraz,GO:0030258,5,lipid modification,118,5,0.049362,4.07,0.16999282,0.0440396,0.043658;0.0440396;0.410293;0.308414;0.0435595,-1.3561566342639,16,,
Prochloraz,GO:0001523,8,retinoid metabolic process,37,3,0.021608,8.11,0.13987183,0.0468646,0.00700089;0.36575;0.0468646,-1.32915508542389,17,,
Prochloraz,GO:0016101,7,diterpenoid metabolic process,38,3,0.023187,7.89,0.13987183,0.0468646,0.00700089;0.36575;0.0468646,-1.32915508542389,17,,
Prochloraz,GO:0043565,6,sequence-specific DNA binding,1208,12,0.024781,0.89,0.203355169166667,0.04830505,0.906163;0.292591;0.00193816;0.0588376;0.301664;0.0377725;0.421756;0.0321455;0.0359082;0.00126323;0.00152084;0.348702,-1.31600746402101,19,,
Prochloraz,GO:0006637,7,acyl-CoA metabolic process,58,4,0.01601,6.67,0.211388275,0.0506684,0.722393;0.0389352;0.0218233;0.0624016,-1.29526280958622,20,,
Prochloraz,GO:0033865,6,nucleoside bisphosphate metabolic process,71,4,0.030417,5.48,0.211388275,0.0506684,0.722393;0.0389352;0.0218233;0.0624016,-1.29526280958622,20,,
Prochloraz,GO:0033875,7,ribonucleoside bisphosphate metabolic process,71,4,0.030417,5.48,0.211388275,0.0506684,0.722393;0.0389352;0.0218233;0.0624016,-1.29526280958622,20,,
Prochloraz,GO:0034032,6,purine nucleoside bisphosphate metabolic process,71,4,0.030417,5.48,0.211388275,0.0506684,0.722393;0.0389352;0.0218233;0.0624016,-1.29526280958622,20,,
Prochloraz,GO:0009889,5,regulation of biosynthetic process,2188,24,0.0092128,1,0.207490035833333,0.05227005,0.906163;0.292591;0.379297;0.0289086;0.505202;0.00193816;0.0795574;0.301664;0.0609453;0.0377725;0.421756;0.0189822;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.00176193;0.0435948;0.00152084;0.348702;0.458528,-1.28174708446866,24,,
Prochloraz,GO:0006839,5,mitochondrial transport,48,4,0.0074217,8.33,0.05942475,0.0530532,0.0549213;0.048383;0.0511851;0.0832096,-1.27528841571309,25,,
Prochloraz,GO:0006986,5,response to unfolded protein,22,4,0.00038745,18.18,0.052419675,0.0531541,0.0414773;0.0618932;0.0511851;0.0551231,-1.2744632308829,26,,
Prochloraz,GO:0034620,6,cellular response to unfolded protein,13,4,0.000042476,30.77,0.052419675,0.0531541,0.0414773;0.0618932;0.0511851;0.0551231,-1.2744632308829,26,,
Prochloraz,GO:0035967,5,cellular response to topologically incorrect protein,20,4,0.00026324,20,0.052419675,0.0531541,0.0414773;0.0618932;0.0511851;0.0551231,-1.2744632308829,26,,
Prochloraz,GO:0051084,5,'de novo' post-translational protein folding,25,3,0.01013,10.71,0.0528312,0.0551231,0.0414773;0.0618932;0.0551231,-1.25866636666218,29,,
Prochloraz,GO:0051085,5,chaperone cofactor-dependent protein refolding,24,3,0.0091521,11.11,0.0528312,0.0551231,0.0414773;0.0618932;0.0551231,-1.25866636666218,29,,
Prochloraz,GO:0065002,7,intracellular protein transmembrane transport,42,3,0.030109,7.14,0.1323877,0.057594,0.0511851;0.057594;0.288384,-1.23962275794168,31,,
Prochloraz,GO:0071806,6,protein transmembrane transport,42,3,0.030109,7.14,0.1323877,0.057594,0.0511851;0.057594;0.288384,-1.23962275794168,31,,
Prochloraz,GO:0003723,5,RNA binding,793,6,0.025661,0.7,0.128149683333333,0.05790225,0.0289086;0.071825;0.518587;0.0490868;0.0667177;0.033773,-1.2373045598719,33,,
Prochloraz,GO:0006826,9,iron ion transport,32,3,0.014629,9.38,0.0643876666666667,0.0582997,0.0533531;0.0582997;0.0815102,-1.23433368003824,34,,
Prochloraz,GO:0036211,5,protein modification process,1874,17,0.0015661,0.82,0.191615460588235,0.0585549,0.0304221;0.060201;0.483696;0.388244;0.0795574;0.0361135;0.507541;0.0348581;0.366514;0.0189822;0.057428;0.00195665;0.59008;7.5388E-4;0.491132;0.0514281;0.0585549,-1.23243675637438,35,,
Prochloraz,GO:0043412,5,macromolecule modification,1999,17,0.00041408,0.77,0.191615460588235,0.0585549,0.0304221;0.060201;0.483696;0.388244;0.0795574;0.0361135;0.507541;0.0348581;0.366514;0.0189822;0.057428;0.00195665;0.59008;7.5388E-4;0.491132;0.0514281;0.0585549,-1.23243675637438,35,,
Prochloraz,GO:0046579,9,positive regulation of Ras protein signal transduction,24,3,0.020091,8.33,0.194140566666667,0.0585549,0.469076;0.0547908;0.0585549,-1.23243675637438,35,,
Prochloraz,GO:0051057,8,positive regulation of small GTPase mediated signal transduction,24,3,0.020091,8.33,0.194140566666667,0.0585549,0.469076;0.0547908;0.0585549,-1.23243675637438,35,,
Prochloraz,GO:0003677,5,DNA binding,1739,17,0.0043336,0.87,0.195444454764706,0.0588376,0.906163;0.292591;0.00193816;0.0588376;0.301664;0.379797;0.0688382;0.0377725;0.421756;0.389497;0.0321455;5.66701E-4;0.0359082;0.00126323;0.0435948;0.00152084;0.348702,-1.23034505056066,39,,
Prochloraz,GO:0014070,5,response to organic cyclic compound,59,6,0.0033774,6.67,0.100882183333333,0.0589648,0.0569843;0.0609453;0.047218;0.0677237;0.0435948;0.328827,-1.22940717018526,40,,
Prochloraz,GO:0030176,6,integral component of endoplasmic reticulum membrane,84,6,0.0028512,6.9,0.132563683333333,0.06021,0.288426;0.0580184;0.047218;0.0624016;0.0509341;0.288384,-1.22033137279285,41,,
Prochloraz,GO:0031227,5,intrinsic component of endoplasmic reticulum membrane,91,6,0.0041872,6.38,0.132563683333333,0.06021,0.288426;0.0580184;0.047218;0.0624016;0.0509341;0.288384,-1.22033137279285,41,,
Prochloraz,GO:0015698,7,inorganic anion transport,106,5,0.03525,4.46,0.1808011,0.0602394,0.0294371;0.499653;0.267458;0.047218;0.0602394,-1.22011936247115,43,,
Prochloraz,GO:0001819,6,positive regulation of cytokine production,38,3,0.033934,6.82,0.0596160333333333,0.0609453,0.0667177;0.0609453;0.0511851,-1.21505978082114,44,,
Prochloraz,GO:0007166,5,cell surface receptor signaling pathway,873,7,0.014122,0.69,0.206107748571429,0.0609453,0.40751;0.00102696;0.527525;0.393565;0.0609453;7.5388E-4;0.0514281,-1.21505978082114,44,,
Prochloraz,GO:0009306,6,protein secretion,41,3,0.031992,6.98,0.0661116666666667,0.0609453,0.0609453;0.0580184;0.0793713,-1.21505978082114,44,,
Prochloraz,GO:0015909,8,long-chain fatty acid transport,20,3,0.005113,13.64,0.0613248666666667,0.0609453,0.043658;0.0609453;0.0793713,-1.21505978082114,44,,
Prochloraz,GO:0035592,6,establishment of protein localization to extracellular region,41,3,0.031992,6.98,0.0661116666666667,0.0609453,0.0609453;0.0580184;0.0793713,-1.21505978082114,44,,
Prochloraz,GO:0048545,5,response to steroid hormone,27,5,0.00010867,16.67,0.11233966,0.0609453,0.0569843;0.0609453;0.047218;0.0677237;0.328827,-1.21505978082114,44,,
Prochloraz,GO:0071310,5,cellular response to organic substance,188,11,0.0024207,4.44,0.0913451118181818,0.0609453,0.0414773;0.456372;0.0609453;0.0677237;0.0618932;0.0815102;0.00176193;0.0511851;0.0435948;0.0832096;0.0551231,-1.21505978082114,44,,
Prochloraz,GO:0071407,6,cellular response to organic cyclic compound,28,3,0.014629,9.38,0.0574212666666667,0.0609453,0.0609453;0.0677237;0.0435948,-1.21505978082114,44,,
Prochloraz,GO:0071692,6,protein localization to extracellular region,41,3,0.031992,6.98,0.0661116666666667,0.0609453,0.0609453;0.0580184;0.0793713,-1.21505978082114,44,,
Prochloraz,GO:1903034,6,regulation of response to wounding,35,3,0.023187,7.89,0.12969706,0.0609453,0.0609453;7.5388E-4;0.327392,-1.21505978082114,44,,
Prochloraz,GO:0010243,5,response to organonitrogen compound,149,6,0.043417,3.8,0.153459808333333,0.06141925,0.471587;0.269613;0.0609453;0.00195665;0.0547637;0.0618932,-1.21169549109793,54,,
Prochloraz,GO:0008610,5,lipid biosynthetic process,335,13,0.0088212,3.59,0.196153348461538,0.0624016,0.379297;0.0638773;0.0405876;0.434067;0.00195665;0.0529356;0.486658;0.0559756;0.0218233;0.0624016;7.5388E-4;0.491132;0.458528,-1.20480427470439,55,,
Prochloraz,GO:0006767,5,water-soluble vitamin metabolic process,15,3,0.0019971,18.75,0.0453460973333333,0.0633484,0.0633484;0.071881;8.08892E-4,-1.19826434968261,56,,
Prochloraz,GO:0031323,5,regulation of cellular metabolic process,2836,32,0.0031198,1.02,0.2184918721875,0.0638315,0.906163;0.292591;0.379297;0.672677;0.0289086;0.505202;0.00193816;0.0795574;0.301664;0.0667177;0.362103;0.0326006;0.0609453;0.0377725;0.421756;0.0189822;0.00195665;0.299128;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.525368;0.00176193;0.0435948;0.0514281;0.00152084;0.348702;0.458528,-1.19496494980381,57,,
Prochloraz,GO:0070013,5,intracellular organelle lumen,157,8,0.0050687,4.91,0.160897875,0.0640376,0.0572681;0.0588376;0.36275;0.311889;0.0618932;0.066182;0.0511851;0.317178,-1.19356495292838,58,,
Prochloraz,GO:0033993,5,response to lipid,77,6,0.018395,4.65,0.10748465,0.0643345,0.0569843;0.0609453;0.047218;0.0677237;0.0832096;0.328827,-1.19155606997663,59,,
Prochloraz,GO:0051180,5,vitamin transport,26,6,0.0000037533,22.22,0.16737275,0.0656368,0.0344386;0.0412023;0.0722917;0.324095;0.473227;0.0589819,-1.18285260032185,60,,
Prochloraz,GO:0060255,5,regulation of macromolecule metabolic process,2947,39,0.023267,1.16,0.204954641282051,0.0656903,0.906163;0.292591;0.43621;0.0722938;0.672677;0.0289086;0.00193816;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903;0.0795574;0.301664;0.0667177;0.362103;0.0326006;0.0348581;0.0609453;0.0377725;0.421756;0.0189822;0.0238522;0.00195665;0.299128;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.525368;0.00176193;0.0511851;0.0435948;0.00152084;0.348702,-1.18249875475506,61,,
Prochloraz,GO:0005788,6,endoplasmic reticulum lumen,43,3,0.04012,6.38,0.146654733333333,0.066182,0.311889;0.0618932;0.066182,-1.17926011273012,62,,
Prochloraz,GO:0036293,5,response to decreased oxygen levels,64,5,0.005139,7.25,0.15461438,0.066182,0.082692;0.507541;0.0547637;0.0618932;0.066182,-1.17926011273012,62,,
Prochloraz,GO:0044272,5,sulfur compound biosynthetic process,74,5,0.0073003,6.67,0.2196703384,0.0663132,0.607987;8.08892E-4;0.0624016;0.0663132;0.360841,-1.17840001433185,64,,
Prochloraz,GO:0005634,6,nucleus,3774,41,0.00026325,1,0.216078320731707,0.0667177,0.906163;0.292591;0.0430543;0.264698;0.672677;0.0289086;0.0414773;0.501218;0.0371754;0.00193816;0.0490868;0.0715446;0.538777;0.507541;0.0667177;0.379797;0.0688382;0.0823195;0.0609453;0.596304;0.0377725;0.421756;0.0189822;0.36275;0.389497;0.512061;0.00118056;0.460966;0.0316018;0.0547908;0.0321455;0.0390364;0.00126323;0.0618932;0.59008;0.0462385;0.0435948;0.0654869;0.0725178;0.0551231;0.348702,-1.17575893381105,65,,
Prochloraz,GO:0050801,6,ion homeostasis,260,9,0.047741,3.24,0.0862390666666667,0.0669405,0.0533531;0.0579515;0.082692;0.0669405;0.267458;0.0582997;0.0677237;0.0815102;0.0402229,-1.17431104808177,66,,
Prochloraz,GO:0055065,8,metal ion homeostasis,191,7,0.048162,3.43,0.0643917285714286,0.0669405,0.0533531;0.082692;0.0669405;0.0582997;0.0677237;0.0815102;0.0402229,-1.17431104808177,66,,
Prochloraz,GO:0055080,7,cation homeostasis,239,9,0.022663,3.54,0.0862390666666667,0.0669405,0.0533531;0.0579515;0.082692;0.0669405;0.267458;0.0582997;0.0677237;0.0815102;0.0402229,-1.17431104808177,66,,
Prochloraz,GO:0098771,7,inorganic ion homeostasis,248,9,0.041335,3.41,0.0862390666666667,0.0669405,0.0533531;0.0579515;0.082692;0.0669405;0.267458;0.0582997;0.0677237;0.0815102;0.0402229,-1.17431104808177,66,,
Prochloraz,GO:0006879,10,cellular iron ion homeostasis,27,3,0.0091521,11.11,0.0691778666666667,0.0677237,0.0582997;0.0677237;0.0815102,-1.16925932277682,70,,
Prochloraz,GO:0042742,5,defense response to bacterium,57,5,0.020519,5.15,0.23579892,0.0677237,0.0307562;0.355695;0.670056;0.0677237;0.0547637,-1.16925932277682,70,,
Prochloraz,GO:0046916,9,cellular transition metal ion homeostasis,42,3,0.031992,6.98,0.0691778666666667,0.0677237,0.0582997;0.0677237;0.0815102,-1.16925932277682,70,,
Prochloraz,GO:0050830,6,defense response to Gram-positive bacterium,12,3,0.0044686,14.29,0.159394133333333,0.0677237,0.355695;0.0677237;0.0547637,-1.16925932277682,70,,
Prochloraz,GO:0055072,10,iron ion homeostasis,47,5,0.0010302,10.42,0.06871574,0.0677237,0.0533531;0.082692;0.0582997;0.0677237;0.0815102,-1.16925932277682,70,,
Prochloraz,GO:0055076,9,transition metal ion homeostasis,65,5,0.0045326,7.46,0.06871574,0.0677237,0.0533531;0.082692;0.0582997;0.0677237;0.0815102,-1.16925932277682,70,,
Prochloraz,GO:0030554,6,adenyl nucleotide binding,1373,34,0.04161,2.27,0.203030374470588,0.06924255,0.043658;0.0761969;0.264698;0.483696;0.575203;0.0414773;0.397829;0.388244;0.0455229;0.333762;0.0669405;0.48064;0.0715446;0.410293;0.308414;0.0588376;0.0633484;0.0361135;0.352943;0.379797;8.08892E-4;0.319233;0.00178134;0.0547637;0.0618932;0.0664981;0.0462385;0.066182;0.360841;0.393709;0.0511851;0.0514281;0.494189;0.0551231,-1.15962694671033,76,,
Prochloraz,GO:0016702,5,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",36,3,0.023187,7.89,0.214683066666667,0.0694286,0.527756;0.0694286;0.0468646,-1.15846159202999,77,,
Prochloraz,GO:0051171,5,regulation of nitrogen compound metabolic process,2782,36,0.028969,1.17,0.218256900277778,0.06950575,0.906163;0.292591;0.43621;0.0722938;0.672677;0.0289086;0.00193816;0.421682;0.537543;0.333794;0.379599;0.0392387;0.0656903;0.0795574;0.301664;0.0667177;0.362103;0.0326006;0.0348581;0.0377725;0.421756;0.0189822;0.00195665;0.299128;0.0316018;0.0321455;0.0390364;0.0359082;0.00126323;0.59008;0.360841;0.525368;0.00176193;0.0435948;0.00152084;0.348702,-1.15797926605772,78,,
Prochloraz,GO:0016054,5,organic acid catabolic process,144,7,0.011857,4.61,0.200060377142857,0.0696033,0.043658;0.527756;0.350927;0.00283384;0.0696033;0.0435595;0.362085,-1.15737016932887,79,,
Prochloraz,GO:0046395,6,carboxylic acid catabolic process,142,7,0.011081,4.67,0.200060377142857,0.0696033,0.043658;0.527756;0.350927;0.00283384;0.0696033;0.0435595;0.362085,-1.15737016932887,79,,
Prochloraz,GO:0005783,6,endoplasmic reticulum,692,26,0.00022136,3.56,0.194735820769231,0.0698523,0.292591;0.469765;0.471587;0.0669405;0.0716445;0.410293;0.308414;0.0680601;0.00194731;0.269613;0.0405876;0.288426;0.0529356;0.486658;0.311889;0.0559756;0.0793713;0.0547908;0.0624016;0.00550053;0.0547637;0.0618932;0.066182;0.491132;0.462175;0.057594,-1.15581928946586,81,,
Prochloraz,GO:0090304,5,nucleic acid metabolic process,1211,7,0.00053662,0.54,0.203116528714286,0.071825,0.071825;0.0490868;0.379797;0.0189822;0.389497;0.512061;5.66701E-4,-1.14372436533602,82,,
Prochloraz,GO:0042398,5,cellular modified amino acid biosynthetic process,28,3,0.01013,10.71,0.166345066666667,0.071881,0.071881;0.0663132;0.360841,-1.14338588966739,83,,
Prochloraz,GO:0050661,5,NADP binding,31,3,0.018634,8.57,0.159403433333333,0.071881,0.071881;0.336726;0.0696033,-1.14338588966739,83,,
Prochloraz,GO:1901362,5,organic cyclic compound biosynthetic process,520,16,0.025488,2.86,0.2149670495,0.0721994,0.379297;0.527756;0.0633484;0.071881;0.0405876;8.08892E-4;0.434067;0.0529356;0.486658;0.0559756;0.0218233;0.0624016;0.393709;0.0725178;0.317178;0.458528,-1.14146641154077,85,,
Prochloraz,GO:0008643,6,carbohydrate transport,39,3,0.033934,6.82,0.137217266666667,0.0722917,0.0722917;0.288426;0.0509341,-1.1409115623337,86,,
Prochloraz,GO:0004867,7,serine-type endopeptidase inhibitor activity,63,5,0.01054,6.1,0.19860636,0.0722938,0.43621;0.0722938;0.379599;0.0392387;0.0656903,-1.1408989467061,87,,
Prochloraz,GO:0015908,7,fatty acid transport,43,6,0.00011704,12.5,0.1321245,0.0724291,0.043658;0.0823195;0.0609453;0.460966;0.0793713;0.0654869,-1.14008691128502,88,,
Prochloraz,GO:0016616,5,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",117,5,0.049362,4.07,0.1693074,0.0725178,0.298825;0.0398409;0.36575;0.0696033;0.0725178,-1.13955537973308,89,,
Prochloraz,GO:0071466,5,cellular response to xenobiotic stimulus,30,4,0.0013114,13.33,0.1327997,0.0739988,0.082692;0.0653056;0.0525032;0.330698,-1.13077532293935,90,,
Prochloraz,GO:0006820,6,anion transport,263,14,0.00018892,5.02,0.184244028571429,0.0758315,0.0294371;0.397829;0.305267;0.0412023;0.392297;0.499653;0.267458;0.0722917;0.0609453;0.288426;0.047218;0.0793713;0.0602394;0.0377813,-1.12015035328048,91,,
