GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0060319	7	primitive erythrocyte differentiation	2	22	1	1	1	0	0	0	1	0	0	10	22	18919	0.98845	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0060401	9	cytosolic calcium ion transport	3	38	1	1	0	1	1	1	1	0	0	10	38	18903	0.98012	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0060537	5	muscle tissue development	7	89	1	1	1	1	1	1	1	1	1	9	88	18853	0.99904	0.045994	0.045994	1.12	336165	myl1	ENSDARG00000014196		777.365	777.365	777.365		777.365		326.391	326.391	326.391		326.391		1851.45	1851.45	1851.45		1851.45						777.365	326.391	1851.45	1	0	1	336165	ENSDARG00000014196	777.365	777.365		326.391	326.391		1851.45	1851.45		777.365	326.391	1851.45	0															0						Linear,1(1)	1.8320839405059814	1.8320839405059814	1.8320839405059814	1.8320839405059814	0.0	1.8320839405059814	777.365	777.365	326.391	326.391	1851.45	1851.45	UP	1.0	0.0	0.0	
GO:0060562	5	epithelial tube morphogenesis	8	175	2	2	2	0	0	0	2	0	0	10	175	18766	0.91138	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061013	7	regulation of mRNA catabolic process	4	66	1	0	0	1	1	1	1	0	0	10	66	18875	0.96571	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061061	4	muscle structure development	6	74	1	1	1	1	1	1	1	1	1	9	73	18868	0.99934	0.038378	0.038378	1.35	567771	col6a2	ENSDARG00000061436		8.42385	8.42385	8.42385		8.42385		2.70178	2.70178	2.70178		2.70178		26.2647	26.2647	26.2647		26.2647						8.42385	2.70178	26.2647	1	0	1	567771	ENSDARG00000061436	8.42385	8.42385		2.70178	2.70178		26.2647	26.2647		8.42385	2.70178	26.2647	0															0						Exp 5,1(1)	1.7774595022201538	1.7774595022201538	1.7774595022201538	1.7774595022201538	0.0	1.7774595022201538	8.42385	8.42385	2.70178	2.70178	26.2647	26.2647	UP	1.0	0.0	0.0	
GO:0061387	6	regulation of extent of cell growth	1	80	1	1	1	0	0	0	1	0	0	10	80	18861	0.95857	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0061980	6	regulatory RNA binding	1	15	1	0	0	1	1	1	1	0	0	10	15	18926	0.99211	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0062023	5	collagen-containing extracellular matrix	12	124	1	1	1	1	1	1	1	1	1	9	123	18818	0.99815	0.063553	0.063553	0.81	567771	col6a2	ENSDARG00000061436		8.42385	8.42385	8.42385		8.42385		2.70178	2.70178	2.70178		2.70178		26.2647	26.2647	26.2647		26.2647						8.42385	2.70178	26.2647	1	0	1	567771	ENSDARG00000061436	8.42385	8.42385		2.70178	2.70178		26.2647	26.2647		8.42385	2.70178	26.2647	0															0						Exp 5,1(1)	1.7774595022201538	1.7774595022201538	1.7774595022201538	1.7774595022201538	0.0	1.7774595022201538	8.42385	8.42385	2.70178	2.70178	26.2647	26.2647	UP	1.0	0.0	0.0	
GO:0062153	6	C5-methylcytidine-containing RNA binding	1	2	1	0	0	1	1	1	1	0	0	10	2	18939	0.99894	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0065003	6	protein-containing complex assembly	65	578	3	2	1	1	1	1	3	0	0	10	578	18363	0.73358	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0065007	2	biological regulation	249	8226	11	9	6	6	6	5	11	2	2	8	8224	10717	0.11837	0.97081	0.20296	0.024	58013;30678	noc2l;pcna	ENSDARG00000001754;ENSDARG00000054155		396.24926500000004	396.24926500000004	9.99453	546.2466847678257	264.71655045488774	513.5988031806816	167.611525	167.611525	8.46305	225.06993177599546	113.4161222369376	211.6180304897249	942.8465500000001	942.8465500000001	11.8031	1316.6942741486369	625.7949743398427	1237.9985494008579					782.504;9.99453	326.76;8.46305	1873.89;11.8031	1	1	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Hill,1(0.5);Linear,1(0.5)	2.788368019042922	6.023144483566284	1.8737800121307373	4.149364471435547	1.6090812023371541	3.011572241783142	-360.8100155999997	1153.3085456	-144.31948599999996	479.5425359999999	-881.9986119999998	2767.691712	CONFLICT	0.5	0.5	0.0	
GO:0065008	3	regulation of biological quality	60	1401	4	2	2	2	2	1	4	0	0	10	1401	17540	0.46384	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0065010	5	extracellular membrane-bounded organelle	1	9	1	0	0	1	1	1	1	0	0	10	9	18932	0.99526	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070062	7	extracellular exosome	1	5	1	0	0	1	1	1	1	0	0	10	5	18936	0.99736	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070069	3	cytochrome complex	14	22	1	1	0	1	1	1	1	0	0	10	22	18919	0.98845	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070085	3	glycosylation	2	192	1	0	0	1	1	1	1	0	0	10	192	18749	0.90316	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070469	3	respirasome	28	32	1	1	1	1	1	0	1	0	0	10	32	18909	0.98324	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070482	4	response to oxygen levels	11	70	1	0	0	1	1	1	1	0	0	10	70	18871	0.96366	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070509	9	calcium ion import	2	35	1	1	0	1	1	1	1	0	0	10	35	18906	0.98168	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070557	4	PCNA-p21 complex	1	1	1	1	1	1	1	1	1	1	1	9	0	18941	1.0	5.2768E-4	5.2768E-4	100.0	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031		0.0	9.99453	0.0	9.99453	9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0070588	8	calcium ion transmembrane transport	5	116	1	1	0	1	1	1	1	0	0	10	116	18825	0.94043	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070925	6	organelle assembly	20	424	1	0	0	1	1	0	1	0	0	10	424	18517	0.79745	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0070993	4	translation preinitiation complex	13	19	1	1	1	0	0	0	1	0	0	10	19	18922	0.99002	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0071439	4	clathrin complex	1	3	1	0	0	0	0	0	1	0	0	10	3	18938	0.99842	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0071695	4	anatomical structure maturation	4	54	1	0	0	1	1	1	1	0	0	10	54	18887	0.97186	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0071702	5	organic substance transport	53	1148	2	0	0	1	1	1	2	0	0	10	1148	17793	0.53523	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0071704	3	organic substance metabolic process	352	5761	13	9	8	8	8	8	13	3	3	7	5758	13183	0.63894	0.62786	1.0	0.052	573619;266799;30678	ndufab1a;gatm;pcna	ENSDARG00000058463;ENSDARG00000036239;ENSDARG00000054155		405.37751	408.814	9.99453	393.6759843834271	363.30328666851767	414.6095289145267	193.59668333333335	244.841	8.46305	165.56991166770254	170.31991011493392	175.58653859378373	878.5450333333333	682.602	11.8031	979.5240144298675	800.9712359943999	1016.4276659397715					797.324;408.814;9.99453	327.486;244.841;8.46305	1941.23;682.602;11.8031	3	0	3	573619;266799;30678	ENSDARG00000058463;ENSDARG00000036239;ENSDARG00000054155	405.37751	408.814	393.6759843834271	193.59668333333335	244.841	165.56991166770254	878.5450333333333	682.602	979.5240144298675	797.324;408.814;9.99453	327.486;244.841;8.46305	1941.23;682.602;11.8031	0															0						Hill,1(0.34);Linear,2(0.67)	2.419661373902806	7.415543556213379	1.8737800121307373	3.113487720489502	0.621001362148506	2.4282758235931396	-40.10880369223446	850.8638236922345	6.23669051407407	380.95667615259254	-229.89073534788895	1986.9808020145556	UP	1.0	0.0	0.0	
GO:0071705	5	nitrogen compound transport	40	906	2	0	0	1	1	1	2	0	0	10	906	18035	0.61263	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0071826	6	ribonucleoprotein complex subunit organization	35	138	2	2	1	1	1	1	2	0	0	10	138	18803	0.9295	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0071840	3	cellular component organization or biogenesis	199	3109	12	8	7	6	6	4	12	2	2	8	3107	15834	0.78252	0.50637	0.67294	0.064	567771;58013	col6a2;noc2l	ENSDARG00000061436;ENSDARG00000001754		395.463925	395.463925	8.42385	547.3573232468999	262.2397322116624	513.9092023147697	164.73089	164.73089	2.70178	229.1437648612421	108.95837758519964	215.14115992219175	950.07735	950.07735	26.2647	1306.4683787218294	632.0891039923868	1226.6322086925848					8.42385;782.504	2.70178;326.76	26.2647;1873.89	1	1	1	567771	ENSDARG00000061436	8.42385	8.42385		2.70178	2.70178		26.2647	26.2647		8.42385	2.70178	26.2647	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Exp 5,1(0.5);Linear,1(0.5)	2.7157553844055653	5.926823973655701	1.7774595022201538	4.149364471435547	1.6771900880622737	2.9634119868278503	-363.13462200000004	1154.062472	-152.84616559999998	482.30794560000004	-860.595444	2760.750144	CONFLICT	0.5	0.5	0.0	
GO:0071897	6	DNA biosynthetic process	2	31	1	1	1	1	1	1	1	1	1	9	30	18911	0.99988	0.016242	0.016242	3.23	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0072330	7	monocarboxylic acid biosynthetic process	6	88	2	2	2	2	2	2	2	2	2	8	86	18855	0.99999	9.3639E-4	9.3639E-4	2.27	573619;266799	ndufab1a;gatm	ENSDARG00000058463;ENSDARG00000036239		603.069	603.069	408.814	274.71805555878564	627.5307052662325	272.53120922370715	286.1635	286.1635	244.841	58.43883993116227	291.3670665278314	57.97364748987989	1311.916	1311.916	682.602	889.9843937912619	1391.1628332239266	882.8998244647909					797.324;408.814	327.486;244.841	1941.23;682.602	2	0	2	573619;266799	ENSDARG00000058463;ENSDARG00000036239	603.069	603.069	274.71805555878564	286.1635	286.1635	58.43883993116227	1311.916	1311.916	889.9843937912619	797.324;408.814	327.486;244.841	1941.23;682.602	0															0						Linear,2(1)	2.7496194207051223	5.541763544082642	2.4282758235931396	3.113487720489502	0.4845179788451152	2.770881772041321	222.32920000000001	983.8087999999999	205.17140000000003	367.15559999999994	78.46055999999999	2545.37144	UP	1.0	0.0	0.0	
GO:0072521	5	purine-containing compound metabolic process	44	256	1	1	1	0	0	0	1	0	0	10	256	18685	0.87281	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0072522	6	purine-containing compound biosynthetic process	28	139	1	1	1	0	0	0	1	0	0	10	139	18802	0.92901	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0072593	4	reactive oxygen species metabolic process	9	41	2	2	1	2	2	2	2	1	1	9	40	18901	0.9998	0.02143	0.02143	2.44	793447	hbbe1.2	ENSDARG00000115405		432.901	432.901	432.901		432.901		253.739	253.739	253.739		253.739		738.565	738.565	738.565		738.565						432.901	253.739	738.565	1	0	1	793447	ENSDARG00000115405	432.901	432.901		253.739	253.739		738.565	738.565		432.901	253.739	738.565	0															0						Linear,1(1)	1.9159550666809082	1.9159550666809082	1.9159550666809082	1.9159550666809082	0.0	1.9159550666809082	432.901	432.901	253.739	253.739	738.565	738.565	UP	1.0	0.0	0.0	
GO:0080090	5	regulation of primary metabolic process	89	3048	3	2	1	3	3	3	3	1	1	9	3047	15894	0.50503	0.82691	1.0	0.033	58013	noc2l	ENSDARG00000001754		782.504	782.504	782.504		782.504		326.76	326.76	326.76		326.76		1873.89	1873.89	1873.89		1873.89						782.504	326.76	1873.89	0	1	0															1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Linear,1(1)	4.149364471435547	4.149364471435547	4.149364471435547	4.149364471435547	0.0	4.149364471435547	782.504	782.504	326.76	326.76	1873.89	1873.89	DOWN	0.0	1.0	0.0	
GO:0080134	5	regulation of response to stress	14	236	1	0	0	1	1	1	1	0	0	10	236	18705	0.88219	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0080135	5	regulation of cellular response to stress	4	141	1	0	0	1	1	1	1	0	0	10	141	18800	0.92802	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090066	4	regulation of anatomical structure size	12	212	2	1	1	1	1	0	2	0	0	10	212	18729	0.89358	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090079	4	translation regulator activity, nucleic acid binding	34	109	1	1	1	0	0	0	1	0	0	10	109	18832	0.94394	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090092	6	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	2	142	1	1	0	0	0	0	1	0	0	10	142	18799	0.92753	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090287	5	regulation of cellular response to growth factor stimulus	5	151	1	1	0	0	0	0	1	0	0	10	151	18790	0.9231	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090304	5	nucleic acid metabolic process	35	1258	3	2	2	2	2	2	3	1	1	9	1257	17684	0.86093	0.49694	0.49694	0.079	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0090342	5	regulation of cell aging	1	4	1	0	0	1	1	1	1	0	0	10	4	18937	0.99789	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090344	6	negative regulation of cell aging	1	2	1	0	0	1	1	1	1	0	0	10	2	18939	0.99894	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090407	5	organophosphate biosynthetic process	35	344	1	1	1	0	0	0	1	0	0	10	344	18597	0.83257	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0090504	7	epiboly	5	64	1	1	1	0	0	0	1	0	0	10	64	18877	0.96673	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0097060	5	synaptic membrane	2	175	1	1	1	0	0	0	1	0	0	10	175	18766	0.91138	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0097159	3	organic cyclic compound binding	265	5119	8	7	4	6	6	6	8	2	2	8	5117	13824	0.46611	0.79837	1.0	0.039	793447;30678	hbbe1.2;pcna	ENSDARG00000115405;ENSDARG00000054155		221.447765	221.447765	9.99453	299.04003274466527	185.8228077694502	294.7654423920373	131.101025	131.101025	8.46305	173.43628750697258	110.4393755614552	170.9571241836929	375.18405	375.18405	11.8031	513.8982677980196	313.9628026535286	506.55241327279185					432.901;9.99453	253.739;8.46305	738.565;11.8031	2	0	2	793447;30678	ENSDARG00000115405;ENSDARG00000054155	221.447765	221.447765	299.04003274466527	131.101025	131.101025	173.43628750697258	375.18405	375.18405	513.8982677980196	432.901;9.99453	253.739;8.46305	738.565;11.8031	0															0						Hill,1(0.5);Linear,1(0.5)	1.8947501967508276	3.7897350788116455	1.8737800121307373	1.9159550666809082	0.0298222670693384	1.8948675394058228	-193.00057559999993	635.8961055999999	-109.269406	371.471456	-337.0426119999999	1087.4107119999999	UP	1.0	0.0	0.0	
GO:0097367	3	carbohydrate derivative binding	94	2110	1	1	1	0	0	0	1	0	0	10	2110	16831	0.30706	1.0	0.61508	0.0																														0	0	0															0															0																							
GO:0097435	5	supramolecular fiber organization	41	367	1	0	0	1	1	0	1	0	0	10	367	18574	0.82234	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0097659	7	nucleic acid-templated transcription	4	130	1	1	1	0	0	0	1	0	0	10	130	18811	0.93347	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0097708	6	intracellular vesicle	19	678	1	0	0	0	0	0	1	0	0	10	678	18263	0.69461	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098588	5	bounding membrane of organelle	24	724	2	2	1	1	1	1	2	0	0	10	724	18217	0.67731	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098590	4	plasma membrane region	12	437	2	1	1	0	0	0	2	0	0	10	437	18504	0.79188	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098609	4	cell-cell adhesion	10	246	1	1	1	0	0	0	1	0	0	10	246	18695	0.87749	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098655	6	cation transmembrane transport	36	421	2	2	1	1	1	1	2	0	0	10	421	18520	0.79875	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098656	6	anion transmembrane transport	9	117	1	1	0	1	1	1	1	0	0	10	117	18824	0.93994	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098660	6	inorganic ion transmembrane transport	37	443	2	2	1	1	1	1	2	0	0	10	443	18498	0.78931	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098662	7	inorganic cation transmembrane transport	35	393	2	2	1	1	1	1	2	0	0	10	393	18548	0.8109	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098742	5	cell-cell adhesion via plasma-membrane adhesion molecules	5	158	1	1	1	0	0	0	1	0	0	10	158	18783	0.91967	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098772	2	molecular function regulator	47	1258	2	2	1	2	2	2	2	1	1	9	1257	17684	0.86093	0.49694	0.49694	0.079	30678	pcna	ENSDARG00000054155		9.99453	9.99453	9.99453		9.99453		8.46305	8.46305	8.46305		8.46305		11.8031	11.8031	11.8031		11.8031						9.99453	8.46305	11.8031	1	0	1	30678	ENSDARG00000054155	9.99453	9.99453		8.46305	8.46305		11.8031	11.8031		9.99453	8.46305	11.8031	0															0						Hill,1(1)	1.8737800121307373	1.8737800121307373	1.8737800121307373	1.8737800121307373	0.0	1.8737800121307373	9.99453	9.99453	8.46305	8.46305	11.8031	11.8031	UP	1.0	0.0	0.0	
GO:0098781	8	ncRNA transcription	2	14	1	1	1	0	0	0	1	0	0	10	14	18927	0.99264	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098796	3	membrane protein complex	97	880	8	6	3	6	6	5	8	1	1	9	879	18062	0.92432	0.37849	0.37849	0.11	573619	ndufab1a	ENSDARG00000058463		797.324	797.324	797.324		797.324		327.486	327.486	327.486		327.486		1941.23	1941.23	1941.23		1941.23						797.324	327.486	1941.23	1	0	1	573619	ENSDARG00000058463	797.324	797.324		327.486	327.486		1941.23	1941.23		797.324	327.486	1941.23	0															0						Linear,1(1)	2.4282758235931396	2.4282758235931396	2.4282758235931396	2.4282758235931396	0.0	2.4282758235931396	797.324	797.324	327.486	327.486	1941.23	1941.23	UP	1.0	0.0	0.0	
GO:0098797	4	plasma membrane protein complex	12	389	1	0	0	0	0	0	1	0	0	10	389	18552	0.81265	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098798	3	mitochondrial protein-containing complex	69	193	5	5	3	4	4	3	5	1	1	9	192	18749	0.9956	0.097321	0.097321	0.52	573619	ndufab1a	ENSDARG00000058463		797.324	797.324	797.324		797.324		327.486	327.486	327.486		327.486		1941.23	1941.23	1941.23		1941.23						797.324	327.486	1941.23	1	0	1	573619	ENSDARG00000058463	797.324	797.324		327.486	327.486		1941.23	1941.23		797.324	327.486	1941.23	0															0						Linear,1(1)	2.4282758235931396	2.4282758235931396	2.4282758235931396	2.4282758235931396	0.0	2.4282758235931396	797.324	797.324	327.486	327.486	1941.23	1941.23	UP	1.0	0.0	0.0	
GO:0098800	4	inner mitochondrial membrane protein complex	62	108	5	5	3	4	4	3	5	1	1	9	107	18834	0.99859	0.055562	0.055562	0.93	573619	ndufab1a	ENSDARG00000058463		797.324	797.324	797.324		797.324		327.486	327.486	327.486		327.486		1941.23	1941.23	1941.23		1941.23						797.324	327.486	1941.23	1	0	1	573619	ENSDARG00000058463	797.324	797.324		327.486	327.486		1941.23	1941.23		797.324	327.486	1941.23	0															0						Linear,1(1)	2.4282758235931396	2.4282758235931396	2.4282758235931396	2.4282758235931396	0.0	2.4282758235931396	797.324	797.324	327.486	327.486	1941.23	1941.23	UP	1.0	0.0	0.0	
GO:0098803	4	respiratory chain complex	45	59	4	4	2	4	4	3	4	1	1	9	58	18883	0.99958	0.030708	0.030708	1.69	573619	ndufab1a	ENSDARG00000058463		797.324	797.324	797.324		797.324		327.486	327.486	327.486		327.486		1941.23	1941.23	1941.23		1941.23						797.324	327.486	1941.23	1	0	1	573619	ENSDARG00000058463	797.324	797.324		327.486	327.486		1941.23	1941.23		797.324	327.486	1941.23	0															0						Linear,1(1)	2.4282758235931396	2.4282758235931396	2.4282758235931396	2.4282758235931396	0.0	2.4282758235931396	797.324	797.324	327.486	327.486	1941.23	1941.23	UP	1.0	0.0	0.0	
GO:0098876	4	vesicle-mediated transport to the plasma membrane	2	57	1	1	1	0	0	0	1	0	0	10	57	18884	0.97032	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098930	8	axonal transport	2	19	1	1	1	0	0	0	1	0	0	10	19	18922	0.99002	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099080	3	supramolecular complex	49	487	3	1	1	2	2	1	3	0	0	10	487	18454	0.77074	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099081	4	supramolecular polymer	43	339	3	1	1	2	2	1	3	0	0	10	339	18602	0.83482	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099111	5	microtubule-based transport	2	91	1	1	1	0	0	0	1	0	0	10	91	18850	0.95299	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099177	5	regulation of trans-synaptic signaling	4	132	1	1	1	0	0	0	1	0	0	10	132	18809	0.93247	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099512	5	supramolecular fiber	43	339	3	1	1	2	2	1	3	0	0	10	339	18602	0.83482	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099513	6	polymeric cytoskeletal fiber	42	330	2	1	1	1	1	1	2	0	0	10	330	18611	0.83886	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0110053	7	regulation of actin filament organization	12	147	2	1	1	1	1	0	2	0	0	10	147	18794	0.92507	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0110148	2	biomineralization	5	28	1	1	1	0	0	0	1	0	0	10	28	18913	0.98532	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0110165	2	cellular anatomical entity	734	15176	31	22	16	20	20	17	31	7	7	3	15169	3772	0.31976	0.88059	0.42815	0.046	641325;573619;567771;337731;266799;58013;30678	zgc:123103;ndufab1a;col6a2;pvalb4;gatm;noc2l;pcna	ENSDARG00000099200;ENSDARG00000058463;ENSDARG00000061436;ENSDARG00000024433;ENSDARG00000036239;ENSDARG00000001754;ENSDARG00000054155		292.23434	28.5338	8.42385	369.33420886259967	171.8199781271843	311.1505669126836	131.7785814285714	8.46305	2.70178	159.45992527911233	74.35427879952964	136.62984985263898	675.0290142857144	176.089	11.8031	874.4663101037102	436.905056027475	716.9259849344428					10.0462;797.324;8.42385;28.5338;408.814;782.504;9.99453	7.57456;327.486;2.70178;4.62368;244.841;326.76;8.46305	13.3243;1941.23;26.2647;176.089;682.602;1873.89;11.8031	6	1	6	641325;573619;567771;337731;266799;30678	ENSDARG00000099200;ENSDARG00000058463;ENSDARG00000061436;ENSDARG00000024433;ENSDARG00000036239;ENSDARG00000054155	210.52273	19.29	328.0309388602563	99.28167833333333	8.018805	147.112719210343	475.21885	101.17685	763.0643080971951	10.0462;797.324;8.42385;28.5338;408.814;9.99453	7.57456;327.486;2.70178;4.62368;244.841;8.46305	13.3243;1941.23;26.2647;176.089;682.602;11.8031	1	58013	ENSDARG00000001754	782.504	782.504		326.76	326.76		1873.89	1873.89		782.504	326.76	1873.89	0						Exp 5,1(0.15);Hill,3(0.43);Linear,3(0.43)	2.2411168029730355	16.651602029800415	1.5130974054336548	4.149364471435547	0.9471628755897283	1.8737800121307373	18.62772915061663	565.8409508493835	13.649015645119007	249.9081472120239	27.215306082876623	1322.8427224885518	UP	0.8571428571428571	0.14285714285714285	0.0	
GO:0120035	7	regulation of plasma membrane bounded cell projection organization	5	194	1	1	1	0	0	0	1	0	0	10	194	18747	0.9022	1.0	1.0	0.0																														0	0	0															0															0																							
