GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0098508	8	endothelial to hematopoietic transition	4	13	1	1	1	1	1	1	1	1	1	54	12	18884	0.99937	0.03709	0.03709	7.69	101887161	tet2	ENSDARG00000076928		45.8308	45.8308	45.8308		45.8308		26.3062	26.3062	26.3062		26.306199999999997		79.8465	79.8465	79.8465		79.8465		0.0	45.8308			45.8308	26.3062	79.8465	0	1	0															1	101887161	ENSDARG00000076928	45.8308	45.8308		26.3062	26.3062		79.8465	79.8465		45.8308	26.3062	79.8465	0						Linear,1(1)	2.3945512771606445	2.3945512771606445	2.3945512771606445	2.3945512771606445	0.0	2.3945512771606445	45.8308	45.8308	26.3062	26.3062	79.8465	79.8465	DOWN	0.0	1.0	0.0	
GO:0098542	4	defense response to other organism	47	243	2	2	1	1	1	1	2	0	0	55	243	18653	0.49124	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098573	5	intrinsic component of mitochondrial membrane	26	52	1	1	0	1	1	1	1	0	0	55	52	18844	0.85956	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098588	5	bounding membrane of organelle	209	724	12	8	1	10	10	9	12	0	0	55	724	18172	0.11701	1.0	0.27497	0.0																														0	0	0															0															0																							
GO:0098590	4	plasma membrane region	108	437	6	5	2	6	6	6	6	2	2	53	435	18461	0.86656	0.36313	0.36313	0.46	503735;404604	eps8l1a;clasp2	ENSDARG00000057984;ENSDARG00000020345		55.62245	55.62245	53.8493	2.5076127781220756	54.93868489373425	2.3136664417991777	28.983	28.983	28.5343	0.6345576254365669	28.80997154601616	0.5854790245805921	106.77600000000001	106.77600000000001	101.623	7.287442486908073	104.78889141212677	6.723809702839823					57.3956;53.8493	29.4317;28.5343	111.929;101.623	1	1	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	1	503735	ENSDARG00000057984	57.3956	57.3956		29.4317	29.4317		111.929	111.929		57.3956	29.4317	111.929	0						Linear,2(1)	2.1158896097048125	4.24116063117981	1.979612112045288	2.2615485191345215	0.19935914531616794	2.120580315589905	52.147076	59.097824	28.103548000000004	29.862451999999998	96.67612000000001	116.87588000000001	CONFLICT	0.5	0.5	0.0	
GO:0098599	4	palmitoyl hydrolase activity	4	20	1	1	1	1	1	1	1	1	1	54	19	18877	0.99848	0.056499	0.056499	5.0	767657	abhd12	ENSDARG00000071004		85.0347	85.0347	85.0347		85.0347		33.1646	33.1646	33.1646		33.1646		218.031	218.031	218.031		218.031		0.0	85.0347			85.0347	33.1646	218.031	0	1	0															1	767657	ENSDARG00000071004	85.0347	85.0347		33.1646	33.1646		218.031	218.031		85.0347	33.1646	218.031	0						Linear,1(1)	2.2309417724609375	2.2309417724609375	2.2309417724609375	2.2309417724609375	0.0	2.2309417724609375	85.0347	85.0347	33.1646	33.1646	218.031	218.031	DOWN	0.0	1.0	0.0	
GO:0098609	4	cell-cell adhesion	65	246	7	5	2	6	6	5	7	1	1	54	245	18651	0.84015	0.51308	0.51308	0.41	565459	tjp1b	ENSDARG00000079374		70.0277	70.0277	70.0277		70.0277		31.7621	31.7621	31.7621		31.7621		154.394	154.394	154.394		154.394						70.0277	31.7621	154.394	1	0	1	565459	ENSDARG00000079374	70.0277	70.0277		31.7621	31.7621		154.394	154.394		70.0277	31.7621	154.394	0															0						Linear,1(1)	1.8436155319213867	1.8436155319213867	1.8436155319213867	1.8436155319213867	0.0	1.8436155319213867	70.0277	70.0277	31.7621	31.7621	154.394	154.394	UP	1.0	0.0	0.0	
GO:0098631	5	cell adhesion mediator activity	7	21	1	1	1	0	0	0	1	0	0	55	21	18875	0.94076	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098632	6	cell-cell adhesion mediator activity	4	17	1	1	1	0	0	0	1	0	0	55	17	18879	0.95177	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098655	6	cation transmembrane transport	106	421	6	5	1	5	5	5	6	1	1	54	420	18476	0.65375	0.70986	1.0	0.24	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0098657	5	import into cell	25	94	1	1	0	1	1	1	1	0	0	55	94	18802	0.76042	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098659	6	inorganic cation import across plasma membrane	19	78	1	1	0	1	1	1	1	0	0	55	78	18818	0.79679	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098660	6	inorganic ion transmembrane transport	109	443	6	5	1	5	5	5	6	1	1	54	442	18454	0.63057	0.72824	1.0	0.23	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0098662	7	inorganic cation transmembrane transport	100	393	6	5	1	5	5	5	6	1	1	54	392	18504	0.68361	0.6847	1.0	0.25	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0098687	3	chromosomal region	16	68	3	1	1	3	3	3	3	1	1	54	67	18829	0.98333	0.17962	0.17962	1.47	404604	clasp2	ENSDARG00000020345		53.8493	53.8493	53.8493		53.8493		28.5343	28.5343	28.5343		28.5343		101.623	101.623	101.623		101.623						53.8493	28.5343	101.623	1	0	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	0															0						Linear,1(1)	2.2615485191345215	2.2615485191345215	2.2615485191345215	2.2615485191345215	0.0	2.2615485191345215	53.8493	53.8493	28.5343	28.5343	101.623	101.623	UP	1.0	0.0	0.0	
GO:0098739	5	import across plasma membrane	22	84	1	1	0	1	1	1	1	0	0	55	84	18812	0.78296	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098742	5	cell-cell adhesion via plasma-membrane adhesion molecules	33	158	3	2	1	2	2	1	3	0	0	55	158	18738	0.63057	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098754	2	detoxification	12	24	1	1	0	1	1	1	1	0	0	55	24	18872	0.93258	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098771	7	inorganic ion homeostasis	97	358	5	4	0	4	4	4	5	0	0	55	358	18538	0.34978	1.0	0.6285	0.0																														0	0	0															0															0																							
GO:0098772	2	molecular function regulator	278	1258	15	8	5	12	12	11	15	4	4	51	1254	17642	0.69921	0.50047	0.78409	0.32	100331208;768159;445114;386762	spink4;si:ch211-195b13.1;cdk5r2b;apc	ENSDARG00000091609;ENSDARG00000016623;ENSDARG00000078671;ENSDARG00000058868		51.11085	43.193400000000004	29.953	27.05296121382403	41.683612980633974	20.605714100270504	25.608324999999997	24.70815	19.6989	6.545966940732815	23.386739659662787	5.406292609524551	107.753625	76.24785	45.5448	87.53775563600637	77.63270245218703	64.18268594672065					88.1036;31.9218;54.465;29.953	33.3181;20.6729;28.7434;19.6989	232.974;49.2917;103.204;45.5448	4	0	4	100331208;768159;445114;386762	ENSDARG00000091609;ENSDARG00000016623;ENSDARG00000078671;ENSDARG00000058868	51.11085	43.193400000000004	27.05296121382403	25.608324999999997	24.70815	6.545966940732815	107.753625	76.24785	87.53775563600637	88.1036;31.9218;54.465;29.953	33.3181;20.6729;28.7434;19.6989	232.974;49.2917;103.204;45.5448	0															0						Linear,4(1)	2.0332803420779286	8.248892784118652	1.6641182899475098	2.41461181640625	0.39649350322838084	2.0850813388824463	24.59894801045247	77.62275198954754	19.19327739808186	32.02337260191814	21.966624476713733	193.54062552328622	UP	1.0	0.0	0.0	
GO:0098791	4	Golgi apparatus subcompartment	25	102	2	1	1	2	2	2	2	1	1	54	101	18795	0.96459	0.25714	0.25714	0.98	404604	clasp2	ENSDARG00000020345		53.8493	53.8493	53.8493		53.8493		28.5343	28.5343	28.5343		28.5343		101.623	101.623	101.623		101.623						53.8493	28.5343	101.623	1	0	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	0															0						Linear,1(1)	2.2615485191345215	2.2615485191345215	2.2615485191345215	2.2615485191345215	0.0	2.2615485191345215	53.8493	53.8493	28.5343	28.5343	101.623	101.623	UP	1.0	0.0	0.0	
GO:0098793	3	presynapse	16	40	1	0	0	1	1	1	1	0	0	55	40	18856	0.89014	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098794	3	postsynapse	10	68	2	0	0	2	2	2	2	0	0	55	68	18828	0.82038	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098796	3	membrane protein complex	338	880	11	7	4	9	9	6	11	1	1	54	879	18017	0.26865	0.92712	0.52015	0.11	192335	atp6v1e1b	ENSDARG00000030694		38.2049	38.2049	38.2049		38.2049		23.4346	23.4346	23.4346		23.4346		62.2846	62.2846	62.2846		62.2846						38.2049	23.4346	62.2846	1	0	1	192335	ENSDARG00000030694	38.2049	38.2049		23.4346	23.4346		62.2846	62.2846		38.2049	23.4346	62.2846	0															0						Linear,1(1)	1.5690326690673828	1.5690326690673828	1.5690326690673828	1.5690326690673828	0.0	1.5690326690673828	38.2049	38.2049	23.4346	23.4346	62.2846	62.2846	UP	1.0	0.0	0.0	
GO:0098797	4	plasma membrane protein complex	92	389	2	1	1	2	2	1	2	0	0	55	389	18507	0.31907	1.0	0.63116	0.0																														0	0	0															0															0																							
GO:0098798	3	mitochondrial protein-containing complex	151	193	4	2	1	4	4	2	4	0	0	55	193	18703	0.56904	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098858	5	actin-based cell projection	26	58	4	3	1	3	3	2	4	0	0	55	58	18838	0.84465	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098876	4	vesicle-mediated transport to the plasma membrane	19	57	2	2	2	0	0	0	2	0	0	55	57	18839	0.84712	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098916	6	anterograde trans-synaptic signaling	17	198	1	1	0	1	1	1	1	0	0	55	198	18698	0.56074	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0098930	8	axonal transport	8	19	1	1	0	1	1	1	1	0	0	55	19	18877	0.94625	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099003	5	vesicle-mediated transport in synapse	20	47	1	1	0	1	1	1	1	0	0	55	47	18849	0.87217	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099023	3	vesicle tethering complex	10	52	2	2	2	0	0	0	2	0	0	55	52	18844	0.85956	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099080	3	supramolecular complex	181	487	12	9	4	11	11	11	12	4	4	51	483	18413	0.98669	0.052613	0.052613	0.82	550576;404604;394141;386762	anapc16;clasp2;dctn2;apc	ENSDARG00000013822;ENSDARG00000020345;ENSDARG00000031388;ENSDARG00000058868		46.341725	42.5081	29.953	19.441529745088662	45.3152307125421	17.973635409881446	25.092149999999997	24.415	19.6989	6.040720315492209	24.92194432033289	5.713630552673097	87.66945	74.742	45.5448	52.2019144119894	84.14921094258028	47.62905274002265					70.3977;53.8493;31.1669;29.953	31.8397;28.5343;20.2957;19.6989	155.649;101.623;47.861;45.5448	2	2	2	404604;386762	ENSDARG00000020345;ENSDARG00000058868	41.90115	41.90115	16.8972357752681	24.1166	24.1166	6.247571254495641	73.5839	73.5839	39.653275496735475	53.8493;29.953	28.5343;19.6989	101.623;45.5448	2	550576;394141	ENSDARG00000013822;ENSDARG00000031388	50.7823	50.7823	27.740364711373203	26.067700000000002	26.067700000000002	8.162840682017485	101.755	101.755	76.21762573053559	70.3977;31.1669	31.8397;20.2957	155.649;47.861	0						Linear,4(1)	2.0156923049407203	8.13419258594513	1.7533797025680542	2.3407046794891357	0.31082834398776155	2.0200541019439697	27.28902584981313	65.39442415018688	19.172244090817657	31.012055909182344	36.51157387625039	138.8273261237496	CONFLICT	0.5	0.5	0.0	
GO:0099081	4	supramolecular polymer	122	339	6	4	2	5	5	5	6	2	2	53	337	18559	0.92459	0.25822	0.25822	0.59	404604;394141	clasp2;dctn2	ENSDARG00000020345;ENSDARG00000031388		42.5081	42.5081	31.1669	16.03887885358575	42.53458839861095	16.03883510762168	24.415	24.415	20.2957	5.825569927483492	24.42462099781311	5.825554038269862	74.742	74.742	47.861	38.01547477015114	74.80478300735909	38.01537108312863					53.8493;31.1669	28.5343;20.2957	101.623;47.861	1	1	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	1	394141	ENSDARG00000031388	31.1669	31.1669		20.2957	20.2957		47.861	47.861		31.1669	20.2957	47.861	0						Linear,2(1)	2.3007862138038595	4.602253198623657	2.2615485191345215	2.3407046794891357	0.05597185775943749	2.3011265993118286	20.279348	64.736852	16.341172	32.488828	22.055239999999998	127.42876000000001	CONFLICT	0.5	0.5	0.0	
GO:0099106	4	ion channel regulator activity	14	56	2	1	1	2	2	2	2	1	1	54	55	18841	0.98848	0.15041	0.15041	1.79	768159	si:ch211-195b13.1	ENSDARG00000016623		31.9218	31.9218	31.9218		31.9218		20.6729	20.6729	20.6729		20.6729		49.2917	49.2917	49.2917		49.2917						31.9218	20.6729	49.2917	1	0	1	768159	ENSDARG00000016623	31.9218	31.9218		20.6729	20.6729		49.2917	49.2917		31.9218	20.6729	49.2917	0															0						Linear,1(1)	1.6641182899475098	1.6641182899475098	1.6641182899475098	1.6641182899475098	0.0	1.6641182899475098	31.9218	31.9218	20.6729	20.6729	49.2917	49.2917	UP	1.0	0.0	0.0	
GO:0099111	5	microtubule-based transport	16	91	1	1	0	1	1	1	1	0	0	55	91	18805	0.76712	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099177	5	regulation of trans-synaptic signaling	23	132	1	1	0	1	1	1	1	0	0	55	132	18764	0.68046	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099501	7	exocytic vesicle membrane	16	37	1	1	0	1	1	1	1	0	0	55	37	18859	0.89795	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099503	8	secretory vesicle	37	135	2	2	0	2	2	2	2	0	0	55	135	18761	0.67451	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099512	5	supramolecular fiber	122	339	6	4	2	5	5	5	6	2	2	53	337	18559	0.92459	0.25822	0.25822	0.59	404604;394141	clasp2;dctn2	ENSDARG00000020345;ENSDARG00000031388		42.5081	42.5081	31.1669	16.03887885358575	42.53458839861095	16.03883510762168	24.415	24.415	20.2957	5.825569927483492	24.42462099781311	5.825554038269862	74.742	74.742	47.861	38.01547477015114	74.80478300735909	38.01537108312863					53.8493;31.1669	28.5343;20.2957	101.623;47.861	1	1	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	1	394141	ENSDARG00000031388	31.1669	31.1669		20.2957	20.2957		47.861	47.861		31.1669	20.2957	47.861	0						Linear,2(1)	2.3007862138038595	4.602253198623657	2.2615485191345215	2.3407046794891357	0.05597185775943749	2.3011265993118286	20.279348	64.736852	16.341172	32.488828	22.055239999999998	127.42876000000001	CONFLICT	0.5	0.5	0.0	
GO:0099513	6	polymeric cytoskeletal fiber	120	330	6	4	2	5	5	5	6	2	2	53	328	18568	0.9292	0.24852	0.24852	0.61	404604;394141	clasp2;dctn2	ENSDARG00000020345;ENSDARG00000031388		42.5081	42.5081	31.1669	16.03887885358575	42.53458839861095	16.03883510762168	24.415	24.415	20.2957	5.825569927483492	24.42462099781311	5.825554038269862	74.742	74.742	47.861	38.01547477015114	74.80478300735909	38.01537108312863					53.8493;31.1669	28.5343;20.2957	101.623;47.861	1	1	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	1	394141	ENSDARG00000031388	31.1669	31.1669		20.2957	20.2957		47.861	47.861		31.1669	20.2957	47.861	0						Linear,2(1)	2.3007862138038595	4.602253198623657	2.2615485191345215	2.3407046794891357	0.05597185775943749	2.3011265993118286	20.279348	64.736852	16.341172	32.488828	22.055239999999998	127.42876000000001	CONFLICT	0.5	0.5	0.0	
GO:0099536	4	synaptic signaling	19	213	2	2	0	2	2	2	2	0	0	55	213	18683	0.53657	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099537	5	trans-synaptic signaling	18	206	2	2	0	2	2	2	2	0	0	55	206	18690	0.54772	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099550	6	trans-synaptic signaling, modulating synaptic transmission	1	5	1	1	0	1	1	1	1	0	0	55	5	18891	0.98557	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099560	6	synaptic membrane adhesion	2	10	1	1	0	1	1	1	1	0	0	55	10	18886	0.97135	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099568	4	cytoplasmic region	2	9	1	1	1	1	1	1	1	1	1	54	8	18888	0.99971	0.025824	0.025824	11.11	404604	clasp2	ENSDARG00000020345		53.8493	53.8493	53.8493		53.8493		28.5343	28.5343	28.5343		28.5343		101.623	101.623	101.623		101.623		0.0	53.8493	0.0	53.8493	53.8493	28.5343	101.623	1	0	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	0															0						Linear,1(1)	2.2615485191345215	2.2615485191345215	2.2615485191345215	2.2615485191345215	0.0	2.2615485191345215	53.8493	53.8493	28.5343	28.5343	101.623	101.623	UP	1.0	0.0	0.0	
GO:0099572	4	postsynaptic specialization	14	68	1	0	0	1	1	1	1	0	0	55	68	18828	0.82038	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099587	5	inorganic ion import across plasma membrane	19	78	1	1	0	1	1	1	1	0	0	55	78	18818	0.79679	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0099738	5	cell cortex region	2	7	1	1	1	1	1	1	1	1	1	54	6	18890	0.99983	0.020143	0.020143	14.29	404604	clasp2	ENSDARG00000020345		53.8493	53.8493	53.8493		53.8493		28.5343	28.5343	28.5343		28.5343		101.623	101.623	101.623		101.623		0.0	53.8493	0.0	53.8493	53.8493	28.5343	101.623	1	0	1	404604	ENSDARG00000020345	53.8493	53.8493		28.5343	28.5343		101.623	101.623		53.8493	28.5343	101.623	0															0						Linear,1(1)	2.2615485191345215	2.2615485191345215	2.2615485191345215	2.2615485191345215	0.0	2.2615485191345215	53.8493	53.8493	28.5343	28.5343	101.623	101.623	UP	1.0	0.0	0.0	
GO:0106027	7	neuron projection organization	3	8	1	1	0	1	1	1	1	0	0	55	8	18888	0.97701	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0106306	7	protein serine phosphatase activity	15	34	2	0	0	0	0	0	2	0	0	55	34	18862	0.90583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0106307	7	protein threonine phosphatase activity	15	34	2	0	0	0	0	0	2	0	0	55	34	18862	0.90583	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0106310	6	protein serine kinase activity	35	119	1	0	0	1	1	1	1	0	0	55	119	18777	0.70684	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0106311	6	protein threonine kinase activity	35	119	1	0	0	1	1	1	1	0	0	55	119	18777	0.70684	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0110053	7	regulation of actin filament organization	62	147	5	4	1	5	5	3	5	0	0	55	147	18749	0.65122	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0110095	4	cellular detoxification of aldehyde	5	9	1	1	0	1	1	1	1	0	0	55	9	18887	0.97418	1.0	1.0	0.0																														0	0	0															0															0																							
