GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0060429	5	epithelium development	154	168	1	1	1	1	1	1	1	1	1	32	167	18751	0.96553	0.2548	0.2548	0.6	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0060485	5	mesenchyme development	25	26	1	1	1	1	1	1	1	1	1	32	25	18893	0.99907	0.044331	0.044331	3.85	369194	tgfb2	ENSDARG00000027087		0.00159495	0.00159495	0.00159495		0.00159495		5.00E-04	5.00E-04	5.00E-04		5.00E-04		0.0162964	0.0162964	0.0162964		0.0162964						0.00159495	5.00E-04	0.0162964	0	1	0															1	369194	ENSDARG00000027087	0.00159495	0.00159495		5.00E-04	5.00E-04		0.0162964	0.0162964		0.00159495	5.00E-04	0.0162964	0						"Exp 4,1(1)"	1.602090001	1.602090001	1.602090001	1.602090001	0	1.602090001	0.00159495	0.00159495	5.00E-04	5.00E-04	0.0162964	0.0162964	DOWN	0	1	0
GO:0060537	5	muscle tissue development	87	89	1	1	0	0	1	0	1	0	0	33	89	18829	0.85601	1	1	0																														0	0	0															0															0																						
GO:0060548	6	negative regulation of cell death	156	216	2	1	0	2	1	1	2	0	0	33	216	18702	0.68481	1	1	0																														0	0	0															0															0																						
GO:0060562	5	epithelial tube morphogenesis	165	175	1	1	1	1	1	1	1	1	1	32	174	18744	0.96287	0.26391	0.26391	0.57	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0060589	4	nucleoside-triphosphatase regulator activity	355	361	1	0	0	1	0	0	1	0	0	33	361	18557	0.52982	1	1	0																														0	0	0															0															0																						
GO:0060753	7	regulation of mast cell chemotaxis	5	6	1	1	1	1	0	0	1	0	0	33	6	18912	0.9896	1	1	0																														0	0	0															0															0																						
GO:0060754	8	positive regulation of mast cell chemotaxis	5	6	1	1	1	1	0	0	1	0	0	33	6	18912	0.9896	1	1	0																														0	0	0															0															0																						
GO:0060759	5	regulation of response to cytokine stimulus	12	14	1	1	1	1	1	1	1	1	1	32	13	18905	0.99974	0.024113	0.024113	7.14	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574			1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0060761	6	negative regulation of response to cytokine stimulus	6	7	1	1	1	1	1	1	1	1	1	32	6	18912	0.99994	0.012128	0.012128	14.29	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998		0	1.2574	0	1.2574	1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0060828	7	regulation of canonical Wnt signaling pathway	113	118	2	2	0	0	1	0	2	0	0	33	118	18800	0.81359	1	1	0																														0	0	0															0															0																						
GO:0060973	5	cell migration involved in heart development	25	28	1	1	1	1	1	1	1	1	1	32	27	18891	0.99892	0.047661	0.047661	3.57	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381						1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0060974	6	cell migration involved in heart formation	15	17	1	1	1	1	1	1	1	1	1	32	16	18902	0.99961	0.029206	0.029206	5.88	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381		0	1.72922			1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0060975	7	cardioblast migration to the midline involved in heart field formation	12	14	1	1	1	1	1	1	1	1	1	32	13	18905	0.99974	0.024113	0.024113	7.14	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381		0	1.72922			1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0061026	5	cardiac muscle tissue regeneration	10	12	1	1	1	1	1	1	1	1	1	32	11	18907	0.99981	0.020703	0.020703	8.33	30483	gata4	ENSDARG00000098952		1.72922	1.72922	1.72922		1.72922		0.754041	0.754041	0.754041		0.754041		9.92381	9.92381	9.92381		9.92381		0	1.72922			1.72922	0.754041	9.92381	0	1	0															1	30483	ENSDARG00000098952	1.72922	1.72922		0.754041	0.754041		9.92381	9.92381		1.72922	0.754041	9.92381	0						"Exp 2,1(1)"	2.18127346	2.18127346	2.18127346	2.18127346	0	2.18127346	1.72922	1.72922	0.754041	0.754041	9.92381	9.92381	DOWN	0	1	0
GO:0061056	6	sclerotome development	7	7	1	1	1	1	1	1	1	1	1	32	6	18912	0.99994	0.012128	0.012128	14.29	369194	tgfb2	ENSDARG00000027087		0.00159495	0.00159495	0.00159495		0.00159495		5.00E-04	5.00E-04	5.00E-04		5.00E-04		0.0162964	0.0162964	0.0162964		0.0162964		0	0.00159495	0	0.00159495	0.00159495	5.00E-04	0.0162964	0	1	0															1	369194	ENSDARG00000027087	0.00159495	0.00159495		5.00E-04	5.00E-04		0.0162964	0.0162964		0.00159495	5.00E-04	0.0162964	0						"Exp 4,1(1)"	1.602090001	1.602090001	1.602090001	1.602090001	0	1.602090001	0.00159495	0.00159495	5.00E-04	5.00E-04	0.0162964	0.0162964	DOWN	0	1	0
GO:0061136	9	regulation of proteasomal protein catabolic process	49	51	1	0	0	1	0	0	1	0	0	33	51	18867	0.91484	1	1	0																														0	0	0															0															0																						
GO:0061484	6	hematopoietic stem cell homeostasis	10	10	1	1	0	1	1	1	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:0061548	5	ganglion development	10	11	1	1	0	0	0	0	1	0	0	33	11	18907	0.98101	1	1	0																														0	0	0															0															0																						
GO:0061575	7	cyclin-dependent protein serine/threonine kinase activator activity	13	13	1	0	0	1	0	0	1	0	0	33	13	18905	0.97759	1	1	0																														0	0	0															0															0																						
GO:0061630	6	ubiquitin protein ligase activity	221	252	2	2	1	1	1	1	2	1	1	32	251	18667	0.92896	0.35734	0.35734	0.4	100004662	zgc:174357	ENSDARG00000110460		1.2154	1.2154	1.2154		1.2154		0.78492	0.78492	0.78492		0.78492		2.63038	2.63038	2.63038		2.63038						1.2154	0.78492	2.63038	1	0	1	100004662	ENSDARG00000110460	1.2154	1.2154		0.78492	0.78492		2.63038	2.63038		1.2154	0.78492	2.63038	0															0						"Linear,1(1)"	3.391056061	3.391056061	3.391056061	3.391056061	0	3.391056061	1.2154	1.2154	0.78492	0.78492	2.63038	2.63038	UP	1	0	0
GO:0061659	5	ubiquitin-like protein ligase activity	230	261	2	2	1	1	1	1	2	1	1	32	260	18658	0.92451	0.36748	0.36748	0.38	100004662	zgc:174357	ENSDARG00000110460		1.2154	1.2154	1.2154		1.2154		0.78492	0.78492	0.78492		0.78492		2.63038	2.63038	2.63038		2.63038						1.2154	0.78492	2.63038	1	0	1	100004662	ENSDARG00000110460	1.2154	1.2154		0.78492	0.78492		2.63038	2.63038		1.2154	0.78492	2.63038	0															0						"Linear,1(1)"	3.391056061	3.391056061	3.391056061	3.391056061	0	3.391056061	1.2154	1.2154	0.78492	0.78492	2.63038	2.63038	UP	1	0	0
GO:0061695	5	"transferase complex, transferring phosphorus-containing groups"	158	168	1	0	0	1	0	0	1	0	0	33	168	18750	0.7452	1	1	0																														0	0	0															0															0																						
GO:0061844	5	antimicrobial humoral immune response mediated by antimicrobial peptide	6	10	1	1	0	1	1	0	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:0061980	6	regulatory RNA binding	14	15	1	0	0	1	0	0	1	0	0	33	15	18903	0.97419	1	1	0																														0	0	0															0															0																						
GO:0062023	5	collagen-containing extracellular matrix	116	124	3	3	2	2	3	2	3	1	1	32	123	18795	0.98036	0.19492	0.19492	0.81	566325	thbs2b	ENSDARG00000073810		0.0913505	0.0913505	0.0913505		0.0913505		0.0604096	0.0604096	0.0604096		0.0604096		0.182348	0.182348	0.182348		0.182348						0.0913505	0.0604096	0.182348	0	1	0															1	566325	ENSDARG00000073810	0.0913505	0.0913505		0.0604096	0.0604096		0.182348	0.182348		0.0913505	0.0604096	0.182348	0						"Poly 2,1(1)"	2.299450159	2.299450159	2.299450159	2.299450159	0	2.299450159	0.0913505	0.0913505	0.0604096	0.0604096	0.182348	0.182348	DOWN	0	1	0
GO:0065003	6	protein-containing complex assembly	535	578	3	3	1	3	2	2	3	1	1	32	577	18341	0.73337	0.6405	1	0.17	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0065004	7	protein-DNA complex assembly	72	94	1	1	0	1	0	0	1	0	0	33	94	18824	0.84855	1	1	0																														0	0	0															0															0																						
GO:0065005	7	protein-lipid complex assembly	5	5	1	1	0	1	1	1	1	0	0	33	5	18913	0.99132	1	1	0																														0	0	0															0															0																						
GO:0065007	2	biological regulation	7261	8226	57	45	22	49	36	31	55	11	11	22	8215	10703	0.16046	0.91208	0.29284	0.13	100331252;100004647;798102;571467;566325;564886;553601;553453;369194;266750;30483	slitrk5b;rasl10a;nmba;kcnk13a;thbs2b;si:ch1073-296d18.1;zgc:110249;samhd1;tgfb2;adra2a;gata4	ENSDARG00000074153;ENSDARG00000062314;ENSDARG00000068144;ENSDARG00000008212;ENSDARG00000073810;ENSDARG00000087145;ENSDARG00000035221;ENSDARG00000071288;ENSDARG00000027087;ENSDARG00000040841;ENSDARG00000098952		1.161231586	1.2574	0.00159495	0.812687393	0.957452932	0.793700381	0.685569273	0.754041	5.00E-04	0.463536207	0.572045262	0.446402678	4.736366855	3.02363	0.0162964	4.747028917	3.588604756	4.270131449					0.160083;1.89986;0.882389;1.05907;0.0913505;2.22086;1.3092;1.2574;0.00159495;2.16252;1.72922	0.090919;1.07618;0.656856;0.794265;0.0604096;1.31322;0.83045;0.687191;5.00405E-4;1.27723;0.754041	0.619761;7.91711;1.33353;1.60797;0.182348;12.5915;3.02363;3.71998;0.0162964;11.1641;9.92381	7	4	7	100331252;100004647;798102;571467;564886;553601;266750	ENSDARG00000074153;ENSDARG00000062314;ENSDARG00000068144;ENSDARG00000008212;ENSDARG00000087145;ENSDARG00000035221;ENSDARG00000040841	1.384854571	1.3092	0.75644954	0.862731429	0.83045	0.421133029	5.465371571	3.02363	5.011020168	0.160083;1.89986;0.882389;1.05907;2.22086;1.3092;2.16252	0.090919;1.07618;0.656856;0.794265;1.31322;0.83045;1.27723	0.619761;7.91711;1.33353;1.60797;12.5915;3.02363;11.1641	4	566325;553453;369194;30483	ENSDARG00000073810;ENSDARG00000071288;ENSDARG00000027087;ENSDARG00000098952	0.769891363	0.67437525	0.858035195	0.375535501	0.3738003	0.400146315	3.4606086	1.951164	4.635030563	0.0913505;1.2574;0.00159495;1.72922	0.0604096;0.687191;5.00405E-4;0.754041	0.182348;3.71998;0.0162964;9.92381	0						"Exp 2,6(0.55);Exp 4,1(0.1);Linear,2(0.19);Poly 2,2(0.19)"	1.779564365	19.72827244	1.57078886	2.299450159	0.244490913	1.711026192	0.680964028	1.641499145	0.41163688	0.959501666	1.931052035	7.541681675	UP	0.636363636	0.363636364	0
GO:0065008	3	regulation of biological quality	1290	1401	9	9	2	9	8	8	9	2	2	31	1399	17519	0.55496	0.71205	1	0.14	798102;571467	nmba;kcnk13a	ENSDARG00000068144;ENSDARG00000008212		0.9707295	0.9707295	0.882389	0.124932333	0.936592422	0.115227634	0.7255605	0.7255605	0.656856	0.097162836	0.699011286	0.089615261	1.47075	1.47075	1.33353	0.194058385	1.417724606	0.178983999					0.882389;1.05907	0.656856;0.794265	1.33353;1.60797	2	0	2	798102;571467	ENSDARG00000068144;ENSDARG00000008212	0.9707295	0.9707295	0.124932333	0.7255605	0.7255605	0.097162836	1.47075	1.47075	0.194058385	0.882389;1.05907	0.656856;0.794265	1.33353;1.60797	0															0						"Exp 2,2(1)"	1.674154807	3.34911871	1.637752891	1.711365819	0.052052201	1.674559355	0.79758212	1.14387688	0.59089968	0.86022132	1.2017988	1.7397012	UP	1	0	0
GO:0065009	3	regulation of molecular function	757	812	5	2	1	4	2	1	5	0	0	33	812	18106	0.23542	1	0.40196	0																														0	0	0															0															0																						
GO:0070006	7	metalloaminopeptidase activity	24	24	1	1	1	1	1	0	1	0	0	33	24	18894	0.95901	1	1	0																														0	0	0															0															0																						
GO:0070085	3	glycosylation	174	192	5	4	0	4	4	2	5	0	0	33	192	18726	0.71439	1	1	0																														0	0	0															0															0																						
GO:0070161	4	anchoring junction	262	278	1	1	1	1	1	0	1	0	0	33	278	18640	0.6138	1	1	0																														0	0	0															0															0																						
GO:0070212	8	protein poly-ADP-ribosylation	5	5	1	1	1	1	1	1	1	1	1	32	4	18914	0.99997	0.0086773	0.0086773	20	564886	si:ch1073-296d18.1	ENSDARG00000087145		2.22086	2.22086	2.22086		2.22086		1.31322	1.31322	1.31322		1.31322		12.5915	12.5915	12.5915		12.5915		0	2.22086	0	2.22086	2.22086	1.31322	12.5915	1	0	1	564886	ENSDARG00000087145	2.22086	2.22086		1.31322	1.31322		12.5915	12.5915		2.22086	1.31322	12.5915	0															0						"Exp 2,1(1)"	1.711026192	1.711026192	1.711026192	1.711026192	0	1.711026192	2.22086	2.22086	1.31322	1.31322	12.5915	12.5915	UP	1	0	0
GO:0070325	5	lipoprotein particle receptor binding	5	5	1	1	0	1	0	0	1	0	0	33	5	18913	0.99132	1	1	0																														0	0	0															0															0																						
GO:0070328	8	triglyceride homeostasis	9	10	1	1	0	1	1	1	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:0070482	4	response to oxygen levels	66	70	2	2	2	2	1	0	2	0	0	33	70	18848	0.88495	1	1	0																														0	0	0															0															0																						
GO:0070492	4	oligosaccharide binding	9	12	1	1	0	1	1	1	1	0	0	33	12	18906	0.9793	1	1	0																														0	0	0															0															0																						
GO:0070509	9	calcium ion import	35	35	1	1	0	1	1	1	1	0	0	33	35	18883	0.94077	1	1	0																														0	0	0															0															0																						
GO:0070548	6	L-glutamine aminotransferase activity	3	3	1	1	0	0	1	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0070551	8	"endoribonuclease activity, cleaving siRNA-paired mRNA"	1	1	1	0	0	1	0	0	1	0	0	33	1	18917	0.99826	1	1	0																														0	0	0															0															0																						
GO:0070647	7	protein modification by small protein conjugation or removal	533	578	2	2	1	1	1	1	2	1	1	32	577	18341	0.73337	0.6405	1	0.17	100004662	zgc:174357	ENSDARG00000110460		1.2154	1.2154	1.2154		1.2154		0.78492	0.78492	0.78492		0.78492		2.63038	2.63038	2.63038		2.63038						1.2154	0.78492	2.63038	1	0	1	100004662	ENSDARG00000110460	1.2154	1.2154		0.78492	0.78492		2.63038	2.63038		1.2154	0.78492	2.63038	0															0						"Linear,1(1)"	3.391056061	3.391056061	3.391056061	3.391056061	0	3.391056061	1.2154	1.2154	0.78492	0.78492	2.63038	2.63038	UP	1	0	0
GO:0070727	4	cellular macromolecule localization	438	445	1	1	1	1	1	1	1	1	1	32	444	18474	0.81885	0.54379	0.54379	0.22	449833	zdhhc15a	ENSDARG00000101039		1.70363	1.70363	1.70363		1.70363		0.845767	0.845767	0.845767		0.845767		7.8617	7.8617	7.8617		7.8617						1.70363	0.845767	7.8617	0	1	0															1	449833	ENSDARG00000101039	1.70363	1.70363		0.845767	0.845767		7.8617	7.8617		1.70363	0.845767	7.8617	0						"Exp 2,1(1)"	1.713772774	1.713772774	1.713772774	1.713772774	0	1.713772774	1.70363	1.70363	0.845767	0.845767	7.8617	7.8617	DOWN	0	1	0
GO:0070851	5	growth factor receptor binding	52	61	1	1	1	1	0	0	1	0	0	33	61	18857	0.89899	1	1	0																														0	0	0															0															0																						
GO:0070883	6	pre-miRNA binding	3	3	1	0	0	1	0	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0070887	4	cellular response to chemical stimulus	302	340	3	3	1	2	3	2	3	0	0	33	340	18578	0.54994	1	1	0																														0	0	0															0															0																						
GO:0070918	9	production of small RNA involved in gene silencing by RNA	12	12	1	0	0	1	0	0	1	0	0	33	12	18906	0.9793	1	1	0																														0	0	0															0															0																						
GO:0070925	6	organelle assembly	409	424	3	1	1	3	1	1	3	1	1	32	423	18495	0.83193	0.52638	0.52638	0.24	100322372	si:ch73-222h13.1	ENSDARG00000087107		0.419201	0.419201	0.419201		0.419201		0.14411	0.14411	0.14411		0.14411		2.50649	2.50649	2.50649		2.50649						0.419201	0.14411	2.50649	0	1	0															1	100322372	ENSDARG00000087107	0.419201	0.419201		0.14411	0.14411		2.50649	2.50649		0.419201	0.14411	2.50649	0						"Poly 2,1(1)"	1.558616877	1.558616877	1.558616877	1.558616877	0	1.558616877	0.419201	0.419201	0.14411	0.14411	2.50649	2.50649	DOWN	0	1	0
GO:0071077	6	"adenosine 3',5'-bisphosphate transmembrane transporter activity"	3	3	1	1	0	1	1	1	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0071214	4	cellular response to abiotic stimulus	62	69	2	2	0	2	1	1	2	0	0	33	69	18849	0.8865	1	1	0																														0	0	0															0															0																						
GO:0071229	5	cellular response to acid chemical	20	20	1	1	1	0	1	0	1	0	0	33	20	18898	0.96573	1	1	0																														0	0	0															0															0																						
GO:0071230	6	cellular response to amino acid stimulus	20	20	1	1	1	0	1	0	1	0	0	33	20	18898	0.96573	1	1	0																														0	0	0															0															0																						
GO:0071310	5	cellular response to organic substance	202	240	2	2	1	1	2	1	2	0	0	33	240	18678	0.65643	1	1	0																														0	0	0															0															0																						
GO:0071391	6	cellular response to estrogen stimulus	21	30	1	1	0	1	1	1	1	0	0	33	30	18888	0.94902	1	1	0																														0	0	0															0															0																						
GO:0071417	5	cellular response to organonitrogen compound	49	51	1	1	1	0	1	0	1	0	0	33	51	18867	0.91484	1	1	0																														0	0	0															0															0																						
GO:0071422	7	succinate transmembrane transport	3	3	1	1	0	0	1	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0071423	7	malate transmembrane transport	3	3	1	1	0	0	1	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0071466	5	cellular response to xenobiotic stimulus	30	30	1	1	0	1	1	1	1	0	0	33	30	18888	0.94902	1	1	0																														0	0	0															0															0																						
GO:0071478	5	cellular response to radiation	52	59	2	2	0	2	1	1	2	0	0	33	59	18859	0.90214	1	1	0																														0	0	0															0															0																						
GO:0071479	6	cellular response to ionizing radiation	8	9	1	1	0	1	1	1	1	0	0	33	9	18909	0.98443	1	1	0																														0	0	0															0															0																						
GO:0071482	6	cellular response to light stimulus	44	50	1	1	0	1	0	0	1	0	0	33	50	18868	0.91644	1	1	0																														0	0	0															0															0																						
GO:0071495	4	cellular response to endogenous stimulus	99	111	2	2	1	1	2	1	2	0	0	33	111	18807	0.82364	1	1	0																														0	0	0															0															0																						
GO:0071496	4	cellular response to external stimulus	62	62	1	1	1	0	1	0	1	0	0	33	62	18856	0.89742	1	1	0																														0	0	0															0															0																						
GO:0071502	5	cellular response to temperature stimulus	2	2	1	1	0	1	1	1	1	0	0	33	2	18916	0.99652	1	1	0																														0	0	0															0															0																						
GO:0071702	5	organic substance transport	1105	1148	12	9	2	11	7	6	12	2	2	31	1146	17772	0.67704	0.60242	1	0.17	562524;449833	rab38c;zdhhc15a	ENSDARG00000074719;ENSDARG00000101039		1.618115	1.618115	1.5326	0.120936473	1.645626903	0.11450686	0.828689	0.828689	0.811611	0.024151939	0.834183338	0.022867896	6.69858	6.69858	5.53546	1.644900079	7.072779194	1.557448617					1.5326;1.70363	0.811611;0.845767	5.53546;7.8617	0	2	0															2	562524;449833	ENSDARG00000074719;ENSDARG00000101039	1.618115	1.618115	0.120936473	0.828689	0.828689	0.024151939	6.69858	6.69858	1.644900079	1.5326;1.70363	0.811611;0.845767	5.53546;7.8617	0						"Exp 2,2(1)"	1.688226496	3.376833797	1.663061023	1.713772774	0.035858623	1.688416898	1.4505056	1.7857244	0.79521612	0.86216188	4.4188648	8.9782952	DOWN	0	1	0
GO:0071704	3	organic substance metabolic process	5384	5761	53	40	12	49	34	29	53	8	8	25	5753	13165	0.28696	0.83076	0.57048	0.14	100004662;798606;564886;555569;553453;449833;337599;30617	zgc:174357;tecrl2a;si:ch1073-296d18.1;otogl;samhd1;zdhhc15a;zgc:172121;urod	ENSDARG00000110460;ENSDARG00000089485;ENSDARG00000087145;ENSDARG00000088750;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000034430;ENSDARG00000006818		1.392809293	1.288545	7.43E-05	0.73001132	1.304424184	0.486886649	0.791248977	0.8153435	3.98E-05	0.378218921	0.802570499	0.245260287	9.04748025	3.17518	0.001232	13.45380328	5.530171901	9.797474949					1.2154;7.43429E-5;2.22086;1.31969;1.2574;1.70363;1.10091;2.32451	0.78492;3.98137E-5;1.31322;0.919529;0.687191;0.845767;0.726545;1.05278	2.63038;0.001232;12.5915;2.49741;3.71998;7.8617;2.21654;40.8611	5	3	5	100004662;798606;564886;555569;337599	ENSDARG00000110460;ENSDARG00000089485;ENSDARG00000087145;ENSDARG00000088750;ENSDARG00000034430	1.171386869	1.2154	0.790927438	0.748850763	0.78492	0.477011549	3.9874124	2.49741	4.92741288	1.2154;7.43429E-5;2.22086;1.31969;1.10091	0.78492;3.98137E-5;1.31322;0.919529;0.726545	2.63038;0.001232;12.5915;2.49741;2.21654	3	553453;449833;30617	ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000006818	1.761846667	1.70363	0.535931734	0.861912667	0.845767	0.183328506	17.48092667	7.8617	20.35344786	1.2574;1.70363;2.32451	0.687191;0.845767;1.05278	3.71998;7.8617;40.8611	0						"Exp 2,5(0.63);Exp 4,1(0.13);Linear,2(0.25)"	1.872950468	15.47285116	1.518617392	3.391056061	0.603909075	1.740338504	0.886937257	1.898681329	0.529156636	1.053341317	-0.275529773	18.37049027	UP	0.625	0.375	0
