GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0140097	4	"catalytic activity, acting on DNA"	168	181	2	2	1	0	2	0	1	0	0	33	181	18737	0.72836	1	1	0																														0	0	0															0															0																						
GO:0140103	4	"catalytic activity, acting on a glycoprotein"	21	21	1	0	0	1	0	0	1	0	0	33	21	18897	0.96404	1	1	0																														0	0	0															0															0																						
GO:0140110	2	transcription regulator activity	1444	1545	8	7	3	8	7	6	8	2	2	31	1543	17375	0.48864	0.76285	1	0.13	100003863;58051	prox2;hoxa1a	ENSDARG00000041952;ENSDARG00000104307		1.894555	1.894555	1.7904	0.147297414	1.823318123	0.107457633	0.971613	0.971613	0.900786	0.100164504	1.02005517	0.073072841	10.405615	10.405615	6.22143	5.917331174	7.543839086	4.316860603					1.99871;1.7904	0.900786;1.04244	14.5898;6.22143	1	1	1	58051	ENSDARG00000104307	1.7904	1.7904		1.04244	1.04244		6.22143	6.22143		1.7904	1.04244	6.22143	1	100003863	ENSDARG00000041952	1.99871	1.99871		0.900786	0.900786		14.5898	14.5898		1.99871	0.900786	14.5898	0						"Exp 2,1(0.5);Linear,1(0.5)"	1.788313672	3.581265926	1.699525237	1.881740689	0.128845782	1.790632963	1.6904112	2.0986988	0.83279208	1.11043392	2.2046124	18.6066176	CONFLICT	0.5	0.5	0
GO:0140303	4	intramembrane lipid transporter activity	23	25	1	1	0	1	1	1	1	0	0	33	25	18893	0.95734	1	1	0																														0	0	0															0															0																						
GO:0140375	4	immune receptor activity	75	98	2	1	2	2	1	1	2	1	1	32	97	18821	0.98741	0.15738	0.15738	1.02	336944	ccr6b	ENSDARG00000038968		1.28305	1.28305	1.28305		1.28305		0.958492	0.958492	0.958492		0.958492		2.04586	2.04586	2.04586		2.04586						1.28305	0.958492	2.04586	1	0	1	336944	ENSDARG00000038968	1.28305	1.28305		0.958492	0.958492		2.04586	2.04586		1.28305	0.958492	2.04586	0															0						"Exp 2,1(1)"	1.806070805	1.806070805	1.806070805	1.806070805	0	1.806070805	1.28305	1.28305	0.958492	0.958492	2.04586	2.04586	UP	1	0	0
GO:0140513	3	nuclear protein-containing complex	792	811	3	2	0	3	2	2	3	0	0	33	811	18107	0.23585	1	0.40197	0																														0	0	0															0															0																						
GO:0140534	3	endoplasmic reticulum protein-containing complex	76	76	1	1	1	0	1	0	1	0	0	33	76	18842	0.87571	1	1	0																														0	0	0															0															0																						
GO:0140535	3	intracellular protein-containing complex	511	521	2	1	0	2	1	1	2	0	0	33	521	18397	0.39823	1	1	0																														0	0	0															0															0																						
GO:0140640	3	"catalytic activity, acting on a nucleic acid"	468	484	2	2	1	0	2	0	1	0	0	33	484	18434	0.4255	1	1	0																														0	0	0															0															0																						
GO:0140657	2	ATP-dependent activity	362	373	3	2	1	3	2	2	3	1	1	32	372	18546	0.86285	0.48136	0.48136	0.27	566555	abcc6a	ENSDARG00000016750		1.80485	1.80485	1.80485		1.80485		1.04797	1.04797	1.04797		1.04797		6.3778	6.3778	6.3778		6.3778						1.80485	1.04797	6.3778	1	0	1	566555	ENSDARG00000016750	1.80485	1.80485		1.04797	1.04797		6.3778	6.3778		1.80485	1.04797	6.3778	0															0						"Linear,1(1)"	1.503070116	1.503070116	1.503070116	1.503070116	0	1.503070116	1.80485	1.80485	1.04797	1.04797	6.3778	6.3778	UP	1	0	0
GO:1900060	8	negative regulation of ceramide biosynthetic process	3	3	1	1	1	0	1	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:1900247	9	regulation of cytoplasmic translational elongation	5	5	1	1	1	1	1	1	1	1	1	32	4	18914	0.99997	0.0086773	0.0086773	20	553692	dph3	ENSDARG00000043360		1.17298	1.17298	1.17298		1.17298		0.769009	0.769009	0.769009		0.769009		2.42018	2.42018	2.42018		2.42018		0	1.17298	0	1.17298	1.17298	0.769009	2.42018	1	0	1	553692	ENSDARG00000043360	1.17298	1.17298		0.769009	0.769009		2.42018	2.42018		1.17298	0.769009	2.42018	0															0						"Linear,1(1)"	1.745226979	1.745226979	1.745226979	1.745226979	0	1.745226979	1.17298	1.17298	0.769009	0.769009	2.42018	2.42018	UP	1	0	0
GO:1901019	7	regulation of calcium ion transmembrane transporter activity	23	24	1	0	0	1	0	0	1	0	0	33	24	18894	0.95901	1	1	0																														0	0	0															0															0																						
GO:1901020	7	negative regulation of calcium ion transmembrane transporter activity	9	10	1	0	0	1	0	0	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:1901135	4	carbohydrate derivative metabolic process	556	578	4	2	2	4	2	2	4	2	2	31	576	18342	0.92155	0.26663	0.26663	0.35	555134;393113	st8sia2;upp2	ENSDARG00000018788;ENSDARG00000036833		0.004913698	0.004913698	4.93E-05	0.006879332	0.005824022	0.006757797	0.00141382	0.00141382	3.08E-05	0.001955942	0.001672645	0.001921387	0.025109953	0.025109953	6.25E-04	0.034626378	0.029691975	0.034014647					0.00977812;4.92755E-5	0.00279688;3.07599E-5	0.0495945;6.25406E-4	2	0	2	555134;393113	ENSDARG00000018788;ENSDARG00000036833	0.004913698	0.004913698	0.006879332	0.00141382	0.00141382	0.001955942	0.025109953	0.025109953	0.034626378	0.00977812;4.92755E-5	0.00279688;3.07599E-5	0.0495945;6.25406E-4	0															0						"Exp 4,2(1)"	1.665311799	3.33875227	1.552957535	1.785794735	0.164640763	1.669376135	-0.00462057	0.014447965	-0.001296978	0.004124618	-0.022879759	0.073099665	UP	1	0	0
GO:1901137	5	carbohydrate derivative biosynthetic process	293	304	2	1	1	2	1	1	2	1	1	32	303	18615	0.9021	0.41381	0.41381	0.33	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901265	4	nucleoside phosphate binding	2004	2147	10	6	3	9	6	4	10	1	1	32	2146	16772	0.098456	0.98115	0.17119	0.047	566555	abcc6a	ENSDARG00000016750		1.80485	1.80485	1.80485		1.80485		1.04797	1.04797	1.04797		1.04797		6.3778	6.3778	6.3778		6.3778						1.80485	1.04797	6.3778	1	0	1	566555	ENSDARG00000016750	1.80485	1.80485		1.04797	1.04797		6.3778	6.3778		1.80485	1.04797	6.3778	0															0						"Linear,1(1)"	1.503070116	1.503070116	1.503070116	1.503070116	0	1.503070116	1.80485	1.80485	1.04797	1.04797	6.3778	6.3778	UP	1	0	0
GO:1901292	6	nucleoside phosphate catabolic process	44	45	1	1	1	1	1	1	1	1	1	32	44	18874	0.99722	0.075516	0.075516	2.22	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901293	6	nucleoside phosphate biosynthetic process	177	182	1	1	1	1	1	1	1	1	1	32	181	18737	0.96013	0.27292	0.27292	0.55	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901360	4	organic cyclic compound metabolic process	1770	1859	13	11	7	10	10	6	12	4	4	29	1855	17063	0.78155	0.40837	0.5602	0.22	100004662;553692;393113;327588	zgc:174357;dph3;upp2;hpxa	ENSDARG00000110460;ENSDARG00000043360;ENSDARG00000036833;ENSDARG00000012609		0.978352319	1.198955	4.93E-05	0.669385602	1.207296139	0.498882656	0.62357669	0.7820735	3.08E-05	0.4216506	0.763569951	0.307904525	2.261618851	2.516305	6.25E-04	1.666181073	2.869919351	1.362001246					1.51545;1.17298;4.92755E-5;1.22493	0.930129;0.769009;3.07599E-5;0.795138	4.01324;2.42018;6.25406E-4;2.61243	4	0	4	100004662;553692;393113;327588	ENSDARG00000110460;ENSDARG00000043360;ENSDARG00000036833;ENSDARG00000012609	0.978352319	1.198955	0.669385602	0.62357669	0.7820735	0.4216506	2.261618851	2.516305	1.666181073	1.51545;1.17298;4.92755E-5;1.22493	0.930129;0.769009;3.07599E-5;0.795138	4.01324;2.42018;6.25406E-4;2.61243	0															0						"Exp 4,1(0.25);Linear,3(0.75)"	1.945322266	7.895539403	1.552957535	2.302708864	0.383178457	2.019936502	0.322354429	1.634350208	0.210359102	1.036794278	0.6287614	3.894476303	UP	1	0	0
GO:1901361	5	organic cyclic compound catabolic process	209	216	3	3	2	2	3	2	3	1	1	32	215	18703	0.94581	0.31519	0.31519	0.46	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901362	5	organic cyclic compound biosynthetic process	530	555	2	2	1	2	1	1	2	1	1	32	554	18364	0.74834	0.62533	0.62533	0.18	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901363	3	heterocyclic compound binding	4684	5065	25	15	9	23	15	11	25	5	5	28	5060	13858	0.090792	0.96266	0.16809	0.099	100004662;100003863;566555;407729;58051	zgc:174357;prox2;abcc6a;caprin2;hoxa1a	ENSDARG00000110460;ENSDARG00000041952;ENSDARG00000016750;ENSDARG00000020749;ENSDARG00000104307		1.422493188	1.7904	0.00305594	0.811945355	1.093533662	0.911707613	0.78441309	0.930129	7.40E-04	0.442989481	0.639024669	0.529972858	6.24569996	6.22143	0.0262298	5.322305221	3.767417288	3.80003956					1.51545;1.99871;1.80485;0.00305594;1.7904	0.930129;0.900786;1.04797;7.40448E-4;1.04244	4.01324;14.5898;6.3778;0.0262298;6.22143	4	1	4	100004662;566555;407729;58051	ENSDARG00000110460;ENSDARG00000016750;ENSDARG00000020749;ENSDARG00000104307	1.278438985	1.652925	0.860617757	0.755319862	0.9862845	0.505974441	4.15967495	5.117335	2.959601585	1.51545;1.80485;0.00305594;1.7904	0.930129;1.04797;7.40448E-4;1.04244	4.01324;6.3778;0.0262298;6.22143	1	100003863	ENSDARG00000041952	1.99871	1.99871		0.900786	0.900786		14.5898	14.5898		1.99871	0.900786	14.5898	0						"Exp 2,1(0.2);Exp 4,1(0.2);Linear,3(0.6)"	1.916397979	9.722238302	1.503070116	2.335193396	0.367344053	1.881740689	0.710791705	2.134194671	0.396115689	1.17271049	1.580493741	10.91090618	UP	0.8	0.2	0
GO:1901385	8	regulation of voltage-gated calcium channel activity	17	18	1	0	0	1	0	0	1	0	0	33	18	18900	0.9691	1	1	0																														0	0	0															0															0																						
GO:1901386	8	negative regulation of voltage-gated calcium channel activity	9	10	1	0	0	1	0	0	1	0	0	33	10	18908	0.98272	1	1	0																														0	0	0															0															0																						
GO:1901564	4	organonitrogen compound metabolic process	3560	3816	31	20	14	27	18	14	31	10	10	23	3806	15112	0.94709	0.11044	0.18836	0.26	100004662;560703;555962;555435;555134;553692;553169;402826;393113;327588	zgc:174357;mmel1;tgm1l4;adgb;st8sia2;dph3;gstp2;amdhd1;upp2;hpxa	ENSDARG00000110460;ENSDARG00000105389;ENSDARG00000101407;ENSDARG00000005595;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000103019;ENSDARG00000007366;ENSDARG00000036833;ENSDARG00000012609		1.00243164	1.198955	4.93E-05	0.678034435	1.042512294	0.604985914	0.574998664	0.7215995	3.08E-05	0.392035344	0.626622231	0.366246448	3.452846991	2.537165	6.25E-04	3.640037098	3.066387696	2.723864056					1.51545;1.38307;1.65133;0.226609;0.00977812;1.17298;1.80018;1.03994;4.92755E-5;1.22493	0.930129;0.775256;1.07302;0.113204;0.00279688;0.769009;0.67419;0.617213;3.07599E-5;0.795138	4.01324;4.08653;4.11868;1.86229;0.0495945;2.42018;12.903;2.4619;6.25406E-4;2.61243	7	3	7	100004662;555962;555435;555134;553692;393113;327588	ENSDARG00000110460;ENSDARG00000101407;ENSDARG00000005595;ENSDARG00000018788;ENSDARG00000043360;ENSDARG00000036833;ENSDARG00000012609	0.828732342	1.17298	0.723841747	0.526189663	0.769009	0.46812128	2.153862844	2.42018	1.670747836	1.51545;1.65133;0.226609;0.00977812;1.17298;4.92755E-5;1.22493	0.930129;1.07302;0.113204;0.00279688;0.769009;3.07599E-5;0.795138	4.01324;4.11868;1.86229;0.0495945;2.42018;6.25406E-4;2.61243	3	560703;553169;402826	ENSDARG00000105389;ENSDARG00000103019;ENSDARG00000007366	1.40773	1.38307	0.380719452	0.688886333	0.67419	0.080039891	6.48381	4.08653	5.61821643	1.38307;1.80018;1.03994	0.775256;0.67419;0.617213	4.08653;12.903;2.4619	0						"Exp 2,4(0.4);Exp 4,2(0.2);Linear,3(0.3);Poly 2,1(0.1)"	1.815627658	18.47088706	1.532473683	2.511624813	0.374798528	1.688132465	0.582181543	1.422681736	0.33201264	0.817984688	1.196728623	5.708965358	UP	0.7	0.3	0
GO:1901565	5	organonitrogen compound catabolic process	463	482	3	3	1	3	3	3	3	1	1	32	481	18437	0.79543	0.57297	0.57297	0.21	402826	amdhd1	ENSDARG00000007366		1.03994	1.03994	1.03994		1.03994		0.617213	0.617213	0.617213		0.617213		2.4619	2.4619	2.4619		2.4619						1.03994	0.617213	2.4619	0	1	0															1	402826	ENSDARG00000007366	1.03994	1.03994		0.617213	0.617213		2.4619	2.4619		1.03994	0.617213	2.4619	0						"Exp 2,1(1)"	1.631037951	1.631037951	1.631037951	1.631037951	0	1.631037951	1.03994	1.03994	0.617213	0.617213	2.4619	2.4619	DOWN	0	1	0
GO:1901566	5	organonitrogen compound biosynthetic process	715	737	4	3	1	4	3	2	4	1	1	32	736	18182	0.63067	0.73021	1	0.14	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901575	4	organic substance catabolic process	953	997	8	6	4	6	6	4	8	2	2	31	995	17923	0.74973	0.52416	0.69196	0.2	402826;393113	amdhd1;upp2	ENSDARG00000007366;ENSDARG00000036833		0.519994638	0.519994638	4.93E-05	0.735313783	0.670650515	0.703769829	0.30862188	0.30862188	3.08E-05	0.436413747	0.398037171	0.417692195	1.231262703	1.231262703	6.25E-04	1.740383956	1.587843904	1.665723869					1.03994;4.92755E-5	0.617213;3.07599E-5	2.4619;6.25406E-4	1	1	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	1	402826	ENSDARG00000007366	1.03994	1.03994		0.617213	0.617213		2.4619	2.4619		1.03994	0.617213	2.4619	0						"Exp 2,1(0.5);Exp 4,1(0.5)"	1.591518983	3.183995485	1.552957535	1.631037951	0.055211191	1.591997743	-0.499098272	1.539087548	-0.296216715	0.913460475	-1.180786399	3.643311805	CONFLICT	0.5	0.5	0
GO:1901576	4	organic substance biosynthetic process	1357	1410	7	6	1	7	5	4	7	1	1	32	1409	17509	0.28454	0.9222	0.51266	0.071	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901605	7	alpha-amino acid metabolic process	128	135	1	1	1	1	1	1	1	1	1	32	134	18784	0.97697	0.21032	0.21032	0.74	402826	amdhd1	ENSDARG00000007366		1.03994	1.03994	1.03994		1.03994		0.617213	0.617213	0.617213		0.617213		2.4619	2.4619	2.4619		2.4619						1.03994	0.617213	2.4619	0	1	0															1	402826	ENSDARG00000007366	1.03994	1.03994		0.617213	0.617213		2.4619	2.4619		1.03994	0.617213	2.4619	0						"Exp 2,1(1)"	1.631037951	1.631037951	1.631037951	1.631037951	0	1.631037951	1.03994	1.03994	0.617213	0.617213	2.4619	2.4619	DOWN	0	1	0
GO:1901615	4	organic hydroxy compound metabolic process	208	215	2	2	1	1	1	0	2	0	0	33	215	18703	0.68602	1	1	0																														0	0	0															0															0																						
GO:1901617	5	organic hydroxy compound biosynthetic process	95	99	1	1	0	1	0	0	1	0	0	33	99	18819	0.84115	1	1	0																														0	0	0															0															0																						
GO:1901657	5	glycosyl compound metabolic process	53	53	1	1	1	1	1	1	1	1	1	32	52	18866	0.99617	0.088349	0.088349	1.89	393113	upp2	ENSDARG00000036833		4.93E-05	4.93E-05	4.93E-05		4.93E-05		3.08E-05	3.08E-05	3.08E-05		3.08E-05		6.25E-04	6.25E-04	6.25E-04		6.25E-04						4.93E-05	3.08E-05	6.25E-04	1	0	1	393113	ENSDARG00000036833	4.93E-05	4.93E-05		3.08E-05	3.08E-05		6.25E-04	6.25E-04		4.93E-05	3.08E-05	6.25E-04	0															0						"Exp 4,1(1)"	1.552957535	1.552957535	1.552957535	1.552957535	0	1.552957535	4.93E-05	4.93E-05	3.08E-05	3.08E-05	6.25E-04	6.25E-04	UP	1	0	0
GO:1901678	10	iron coordination entity transport	9	9	1	1	1	1	1	1	1	1	1	32	8	18910	0.99989	0.015567	0.015567	11.11	327588	hpxa	ENSDARG00000012609		1.22493	1.22493	1.22493		1.22493		0.795138	0.795138	0.795138		0.795138		2.61243	2.61243	2.61243		2.61243		0	1.22493	0	1.22493	1.22493	0.795138	2.61243	1	0	1	327588	ENSDARG00000012609	1.22493	1.22493		0.795138	0.795138		2.61243	2.61243		1.22493	0.795138	2.61243	0															0						"Linear,1(1)"	2.294646025	2.294646025	2.294646025	2.294646025	0	2.294646025	1.22493	1.22493	0.795138	0.795138	2.61243	2.61243	UP	1	0	0
GO:1901681	3	sulfur compound binding	112	115	1	1	1	1	1	1	1	1	1	32	114	18804	0.98295	0.18212	0.18212	0.87	571317	thbs3b	ENSDARG00000012060		1.54195	1.54195	1.54195		1.54195		0.793084	0.793084	0.793084		0.793084		5.77093	5.77093	5.77093		5.77093						1.54195	0.793084	5.77093	0	1	0															1	571317	ENSDARG00000012060	1.54195	1.54195		0.793084	0.793084		5.77093	5.77093		1.54195	0.793084	5.77093	0						"Exp 2,1(1)"	1.665721774	1.665721774	1.665721774	1.665721774	0	1.665721774	1.54195	1.54195	0.793084	0.793084	5.77093	5.77093	DOWN	0	1	0
GO:1901796	7	regulation of signal transduction by p53 class mediator	20	20	1	1	0	1	1	1	1	0	0	33	20	18898	0.96573	1	1	0																														0	0	0															0															0																						
GO:1901797	8	negative regulation of signal transduction by p53 class mediator	11	11	1	1	0	1	1	1	1	0	0	33	11	18907	0.98101	1	1	0																														0	0	0															0															0																						
GO:1901987	7	regulation of cell cycle phase transition	113	121	4	2	1	3	2	1	4	0	0	33	121	18797	0.80932	1	1	0																														0	0	0															0															0																						
GO:1901988	8	negative regulation of cell cycle phase transition	68	74	4	2	1	3	2	1	4	0	0	33	74	18844	0.87878	1	1	0																														0	0	0															0															0																						
GO:1901990	7	regulation of mitotic cell cycle phase transition	78	83	3	2	1	2	2	1	3	0	0	33	83	18835	0.86505	1	1	0																														0	0	0															0															0																						
GO:1901991	8	negative regulation of mitotic cell cycle phase transition	41	44	3	2	1	2	2	1	3	0	0	33	44	18874	0.9261	1	1	0																														0	0	0															0															0																						
GO:1902099	7	regulation of metaphase/anaphase transition of cell cycle	25	26	2	1	0	2	1	1	2	0	0	33	26	18892	0.95567	1	1	0																														0	0	0															0															0																						
GO:1902100	8	negative regulation of metaphase/anaphase transition of cell cycle	14	15	2	1	0	2	1	1	2	0	0	33	15	18903	0.97419	1	1	0																														0	0	0															0															0																						
GO:1902253	8	regulation of intrinsic apoptotic signaling pathway by p53 class mediator	9	9	1	1	0	1	1	1	1	0	0	33	9	18909	0.98443	1	1	0																														0	0	0															0															0																						
GO:1902254	9	negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator	8	8	1	1	0	1	1	1	1	0	0	33	8	18910	0.98615	1	1	0																														0	0	0															0															0																						
GO:1902262	8	apoptotic process involved in blood vessel morphogenesis	5	5	1	1	0	1	1	1	1	0	0	33	5	18913	0.99132	1	1	0																														0	0	0															0															0																						
GO:1902292	7	cell cycle DNA replication initiation	6	6	1	1	0	1	1	1	1	0	0	33	6	18912	0.9896	1	1	0																														0	0	0															0															0																						
GO:1902315	8	nuclear cell cycle DNA replication initiation	6	6	1	1	0	1	1	1	1	0	0	33	6	18912	0.9896	1	1	0																														0	0	0															0															0																						
GO:1902476	8	chloride transmembrane transport	49	49	1	1	0	1	1	1	0	0	0	33	49	18869	0.91805	1	1	0																														0	0	0															0															0																						
GO:1902494	3	catalytic complex	978	998	4	3	2	3	3	2	4	1	1	32	997	17921	0.47529	0.83251	1	0.1	100330479	ccni2	ENSDARG00000033046		1.79254	1.79254	1.79254		1.79254		1.21181	1.21181	1.21181		1.21181		4.36911	4.36911	4.36911		4.36911						1.79254	1.21181	4.36911	1	0	1	100330479	ENSDARG00000033046	1.79254	1.79254		1.21181	1.21181		4.36911	4.36911		1.79254	1.21181	4.36911	0															0						"Exp 2,1(1)"	1.929854393	1.929854393	1.929854393	1.929854393	0	1.929854393	1.79254	1.79254	1.21181	1.21181	4.36911	4.36911	UP	1	0	0
GO:1902495	4	transmembrane transporter complex	242	246	1	0	0	0	0	0	1	0	0	33	246	18672	0.64951	1	1	0																														0	0	0															0															0																						
GO:1902531	6	regulation of intracellular signal transduction	444	483	4	3	2	4	3	3	4	2	2	31	481	18437	0.94895	0.20521	0.20521	0.41	563398;556770	zgc:172079;gpr183a	ENSDARG00000056762;ENSDARG00000010317	563398(-0.1053)	0.299441	0.299441	0.210195	0.126212904	0.306613573	0.125804632	0.125183	0.125183	0.108623	0.023419377	0.126513904	0.02334362	2.04479	2.04479	1.35706	0.972597093	2.100061876	0.96945095					0.210195;0.388687	0.108623;0.141743	1.35706;2.73252	1	1	1	563398	ENSDARG00000056762	0.210195	0.210195		0.108623	0.108623		1.35706	1.35706		0.210195	0.108623	1.35706	1	556770	ENSDARG00000010317	0.388687	0.388687		0.141743	0.141743		2.73252	2.73252		0.388687	0.141743	2.73252	0						"Poly 2,2(1)"	1.633223871	3.268703699	1.573641419	1.69506228	0.085857514	1.63435185	0.12451884	0.47436316	0.0927254	0.1576406	0.6968392	3.3927408	CONFLICT	0.5	0.5	0
GO:1902532	7	negative regulation of intracellular signal transduction	111	112	1	1	0	1	1	1	1	0	0	33	112	18806	0.8222	1	1	0																														0	0	0															0															0																						
