Identifier,DES-CC-B
ENSDARG00000007582,0
ENSDARG00000095802,3
ENSDARG00000088929,13
ENSDARG00000020984,27
ENSDARG00000043960,11
ENSDARG00000043963,2
ENSDARG00000102660,0
ENSDARG00000071040,23
ENSDARG00000071042,1
ENSDARG00000043973,4
ENSDARG00000020785,12
ENSDARG00000043982,0
ENSDARG00000096620,0
ENSDARG00000071048,0
ENSDARG00000071049,0
ENSDARG00000096654,0
ENSDARG00000025319,0
ENSDARG00000077859,6
ENSDARG00000074540,2
ENSDARG00000007496,1
ENSDARG00000027807,1
ENSDARG00000006797,0
ENSDARG00000101535,0
ENSDARG00000111552,0
ENSDARG00000017988,1
ENSDARG00000069661,1
ENSDARG00000005629,19
ENSDARG00000007151,0
ENSDARG00000014232,1
ENSDARG00000100466,0
ENSDARG00000102923,1
ENSDARG00000044016,6
ENSDARG00000077187,0
ENSDARG00000043912,0
ENSDARG00000071017,8
ENSDARG00000006332,5
ENSDARG00000009020,0
ENSDARG00000032261,12
ENSDARG00000100202,0
ENSDARG00000043904,0
ENSDARG00000043902,0
ENSDARG00000014057,0
ENSDARG00000033489,2
ENSDARG00000033138,26
ENSDARG00000097375,1
ENSDARG00000096569,0
ENSDARG00000029370,0
ENSDARG00000003751,3
ENSDARG00000019747,0
ENSDARG00000034076,0
ENSDARG00000015201,15
ENSDARG00000043884,3
ENSDARG00000021509,7
ENSDARG00000010425,0
ENSDARG00000043877,3
ENSDARG00000095751,10
ENSDARG00000090722,11
ENSDARG00000010619,0
ENSDARG00000063416,8
ENSDARG00000115646,2
ENSDARG00000112019,0
ENSDARG00000102173,0
ENSDARG00000099390,0
ENSDARG00000111587,0
ENSDARG00000110040,5
ENSDARG00000033587,0
ENSDARG00000074740,0
ENSDARG00000112633,0
ENSDARG00000043847,2
ENSDARG00000025983,0
ENSDARG00000031540,1
ENSDARG00000096551,0
ENSDARG00000094978,0
ENSDARG00000093374,8
ENSDARG00000043843,0
ENSDARG00000097602,0
ENSDARG00000029157,3
ENSDARG00000032571,3
ENSDARG00000077029,0
ENSDARG00000040179,2
ENSDARG00000021997,0
ENSDARG00000040180,0
ENSDARG00000032277,0
ENSDARG00000058729,17
ENSDARG00000040184,124
ENSDARG00000043858,0
ENSDARG00000112711,0
ENSDARG00000043856,31
ENSDARG00000043854,3
ENSDARG00000005416,4
ENSDARG00000078327,1
ENSDARG00000058835,1
ENSDARG00000096613,0
ENSDARG00000012467,5
ENSDARG00000104103,0
ENSDARG00000033134,1
ENSDARG00000094486,4
ENSDARG00000045857,9
ENSDARG00000004049,7
ENSDARG00000110897,0
ENSDARG00000111622,0
ENSDARG00000116159,0
ENSDARG00000103728,0
ENSDARG00000109928,0
ENSDARG00000111498,0
ENSDARG00000109939,0
ENSDARG00000109270,0
ENSDARG00000114361,0
ENSDARG00000112804,0
ENSDARG00000099125,0
ENSDARG00000116506,0
ENSDARG00000113840,0
ENSDARG00000112553,0
ENSDARG00000116415,0
ENSDARG00000079571,2
ENSDARG00000058801,9
ENSDARG00000117335,0
ENSDARG00000105277,1
ENSDARG00000103492,0
ENSDARG00000043842,5
ENSDARG00000079107,0
ENSDARG00000088444,0
ENSDARG00000063242,1
ENSDARG00000074757,2
ENSDARG00000079979,0
ENSDARG00000104709,2
ENSDARG00000063211,3
ENSDARG00000108787,0
ENSDARG00000114538,0
ENSDARG00000078606,6
ENSDARG00000074401,1
ENSDARG00000099252,0
ENSDARG00000117320,0
ENSDARG00000117444,0
ENSDARG00000098233,0
ENSDARG00000116556,0
ENSDARG00000099075,0
ENSDARG00000009585,19
ENSDARG00000019001,0
ENSDARG00000037064,4
ENSDARG00000037066,0
ENSDARG00000037069,2
ENSDARG00000037070,4
ENSDARG00000092503,19
ENSDARG00000092335,0
ENSDARG00000096608,0
ENSDARG00000037073,0
ENSDARG00000034146,3
ENSDARG00000100135,0
ENSDARG00000012137,2
ENSDARG00000093477,0
ENSDARG00000079555,1
ENSDARG00000004262,2
ENSDARG00000113820,3
ENSDARG00000089177,0
ENSDARG00000053859,0
ENSDARG00000115678,0
ENSDARG00000074287,14
ENSDARG00000091563,29
ENSDARG00000087078,0
ENSDARG00000062693,2
ENSDARG00000084816,0
ENSDARG00000103771,0
ENSDARG00000115092,0
ENSDARG00000117661,0
ENSDARG00000117515,0
ENSDARG00000037195,0
ENSDARG00000061040,3
ENSDARG00000037191,11
ENSDARG00000010301,8
ENSDARG00000024208,1
ENSDARG00000038866,2
ENSDARG00000107454,0
ENSDARG00000037533,1
ENSDARG00000037532,0
ENSDARG00000037528,3
ENSDARG00000095654,0
ENSDARG00000095130,0
ENSDARG00000031911,3
ENSDARG00000099144,8
ENSDARG00000099351,10
ENSDARG00000069026,0
ENSDARG00000115945,0
ENSDARG00000039684,3
ENSDARG00000039682,0
ENSDARG00000034707,0
ENSDARG00000028541,0
ENSDARG00000013236,4
ENSDARG00000095606,0
ENSDARG00000091904,1
ENSDARG00000086265,3
ENSDARG00000039677,13
ENSDARG00000076945,0
ENSDARG00000114344,0
ENSDARG00000074185,0
ENSDARG00000059925,0
ENSDARG00000046081,6
ENSDARG00000093075,0
ENSDARG00000112460,2
ENSDARG00000096556,0
ENSDARG00000059933,35
ENSDARG00000060641,0
ENSDARG00000086874,0
ENSDARG00000078072,4
ENSDARG00000059939,3
ENSDARG00000091901,0
ENSDARG00000106077,0
ENSDARG00000080258,0
ENSDARG00000093163,0
ENSDARG00000090503,2
ENSDARG00000034693,2
ENSDARG00000043687,0
ENSDARG00000043684,14
ENSDARG00000043680,20
ENSDARG00000092174,0
ENSDARG00000012390,2
ENSDARG00000001891,0
ENSDARG00000033742,0
ENSDARG00000106457,0
ENSDARG00000043673,0
ENSDARG00000002467,3
ENSDARG00000033201,20
ENSDARG00000037046,5
ENSDARG00000021443,16
ENSDARG00000009471,0
ENSDARG00000037033,0
ENSDARG00000091922,0
ENSDARG00000089556,1
ENSDARG00000037038,35
ENSDARG00000037040,0
ENSDARG00000037042,0
ENSDARG00000028354,2
ENSDARG00000116276,0
ENSDARG00000070781,3
ENSDARG00000057911,19
ENSDARG00000087015,0
ENSDARG00000070786,3
ENSDARG00000077840,13
ENSDARG00000062849,0
ENSDARG00000043664,0
ENSDARG00000096558,4
ENSDARG00000043665,20
ENSDARG00000097342,1
ENSDARG00000083738,1
ENSDARG00000043667,0
ENSDARG00000090850,243
ENSDARG00000090286,125
ENSDARG00000070757,0
ENSDARG00000079355,12
ENSDARG00000096520,0
ENSDARG00000086518,0
ENSDARG00000096567,0
ENSDARG00000096508,27
ENSDARG00000096598,0
ENSDARG00000105492,0
ENSDARG00000100439,2
ENSDARG00000098779,0
ENSDARG00000092913,0
ENSDARG00000093724,0
ENSDARG00000096657,0
ENSDARG00000096513,0
ENSDARG00000019300,1
ENSDARG00000023002,0
ENSDARG00000027017,6
ENSDARG00000092853,0
ENSDARG00000094659,0
ENSDARG00000043466,0
ENSDARG00000107291,0
ENSDARG00000005789,6
ENSDARG00000043468,1
ENSDARG00000025091,23
ENSDARG00000043470,0
ENSDARG00000043475,1
ENSDARG00000096635,0
ENSDARG00000043479,0
ENSDARG00000013542,6
ENSDARG00000107164,0
ENSDARG00000005619,0
ENSDARG00000005463,10
ENSDARG00000096617,0
ENSDARG00000096663,0
ENSDARG00000031600,0
ENSDARG00000043485,11
ENSDARG00000019253,110
ENSDARG00000017188,0
ENSDARG00000029511,0
ENSDARG00000076070,1
ENSDARG00000092376,0
ENSDARG00000096609,0
ENSDARG00000030038,7
ENSDARG00000093426,0
ENSDARG00000043497,2
ENSDARG00000096655,43
ENSDARG00000016532,5
ENSDARG00000008765,4
ENSDARG00000009113,4
ENSDARG00000032238,0
ENSDARG00000096568,1
ENSDARG00000082451,0
ENSDARG00000083042,0
ENSDARG00000010905,3
ENSDARG00000057529,10
ENSDARG00000043510,5
ENSDARG00000106791,0
ENSDARG00000021789,16
ENSDARG00000057583,14
ENSDARG00000043518,2
ENSDARG00000016357,8
ENSDARG00000043514,2
ENSDARG00000043527,0
ENSDARG00000043511,23
ENSDARG00000043531,20
ENSDARG00000092758,0
ENSDARG00000043536,1
ENSDARG00000098913,0
ENSDARG00000093369,0
ENSDARG00000008573,4
ENSDARG00000093561,0
ENSDARG00000026519,7
ENSDARG00000012071,10
ENSDARG00000019355,9
ENSDARG00000007737,9
ENSDARG00000016607,1
ENSDARG00000093309,0
ENSDARG00000090698,0
ENSDARG00000096504,0
ENSDARG00000109284,0
ENSDARG00000011000,18
ENSDARG00000043553,7
ENSDARG00000043555,13
ENSDARG00000105298,0
ENSDARG00000114604,0
ENSDARG00000043557,0
ENSDARG00000096400,0
ENSDARG00000043561,15
ENSDARG00000097045,0
ENSDARG00000034187,57
ENSDARG00000018047,0
ENSDARG00000005481,7
ENSDARG00000092606,0
ENSDARG00000013966,15
ENSDARG00000062750,17
ENSDARG00000043436,2
ENSDARG00000101333,0
ENSDARG00000018693,26
ENSDARG00000112441,0
ENSDARG00000103916,0
ENSDARG00000010565,2
ENSDARG00000074056,1
ENSDARG00000075732,0
ENSDARG00000010965,28
ENSDARG00000086825,0
ENSDARG00000103540,0
ENSDARG00000103690,2
ENSDARG00000100732,0
ENSDARG00000019383,15
ENSDARG00000095347,3
ENSDARG00000092257,3
ENSDARG00000096638,0
ENSDARG00000043416,12
ENSDARG00000003681,58
ENSDARG00000070625,2
ENSDARG00000023952,1
ENSDARG00000013705,0
ENSDARG00000043410,0
ENSDARG00000070890,0
ENSDARG00000015860,0
ENSDARG00000110494,0
ENSDARG00000002745,95
ENSDARG00000023532,40
ENSDARG00000030125,11
ENSDARG00000088377,0
ENSDARG00000094664,0
ENSDARG00000007783,1
ENSDARG00000043396,0
ENSDARG00000085818,0
ENSDARG00000043394,3
ENSDARG00000109927,0
ENSDARG00000020284,2
ENSDARG00000096511,0
ENSDARG00000094026,0
ENSDARG00000019961,2
ENSDARG00000091418,7
ENSDARG00000116471,0
ENSDARG00000014004,25
ENSDARG00000043388,7
ENSDARG00000096639,2
ENSDARG00000083537,0
ENSDARG00000082396,0
ENSDARG00000016138,1
ENSDARG00000089549,0
ENSDARG00000107172,0
ENSDARG00000093899,0
ENSDARG00000057025,0
ENSDARG00000039577,11
ENSDARG00000043220,0
ENSDARG00000094102,0
ENSDARG00000020250,4
ENSDARG00000015474,19
ENSDARG00000079369,6
ENSDARG00000029569,0
ENSDARG00000034293,36
ENSDARG00000043243,0
ENSDARG00000096560,0
ENSDARG00000031983,0
ENSDARG00000026473,9
ENSDARG00000031316,4
ENSDARG00000043250,5
ENSDARG00000092770,15
ENSDARG00000021143,40
ENSDARG00000091135,0
ENSDARG00000092873,178
ENSDARG00000009142,5
ENSDARG00000043257,502
ENSDARG00000017928,2
ENSDARG00000005002,1
ENSDARG00000032369,4
ENSDARG00000094224,0
ENSDARG00000096595,0
ENSDARG00000106109,0
ENSDARG00000062335,4
ENSDARG00000112482,0
ENSDARG00000021389,11
ENSDARG00000117290,0
ENSDARG00000016454,0
ENSDARG00000030107,5
ENSDARG00000009689,11
ENSDARG00000096646,0
ENSDARG00000043299,0
ENSDARG00000011703,0
ENSDARG00000097598,0
ENSDARG00000096502,2
ENSDARG00000034600,10
ENSDARG00000096539,0
ENSDARG00000043307,1
ENSDARG00000017321,1
ENSDARG00000043317,0
ENSDARG00000070494,23
ENSDARG00000043322,0
ENSDARG00000043323,7
ENSDARG00000043328,1
ENSDARG00000040005,0
ENSDARG00000115492,0
ENSDARG00000113776,0
ENSDARG00000093336,0
ENSDARG00000015611,3
ENSDARG00000094247,0
ENSDARG00000106729,0
ENSDARG00000103384,0
ENSDARG00000084628,0
ENSDARG00000085485,0
ENSDARG00000045343,2
ENSDARG00000052343,1
ENSDARG00000052341,11
ENSDARG00000093370,0
ENSDARG00000092394,5
ENSDARG00000081192,0
ENSDARG00000052336,29
ENSDARG00000052334,24
ENSDARG00000096718,1
ENSDARG00000040001,19
ENSDARG00000019706,0
ENSDARG00000009131,0
ENSDARG00000029388,5
ENSDARG00000032114,3
ENSDARG00000032237,0
ENSDARG00000040009,15
ENSDARG00000009074,1
ENSDARG00000090836,7
ENSDARG00000022350,3
ENSDARG00000070470,7
ENSDARG00000108421,0
ENSDARG00000042683,0
ENSDARG00000042698,0
ENSDARG00000021975,17
ENSDARG00000021827,2
ENSDARG00000008976,16
ENSDARG00000022718,4
ENSDARG00000034930,0
ENSDARG00000004074,3
ENSDARG00000096775,0
ENSDARG00000020469,10
ENSDARG00000096758,0
ENSDARG00000097778,0
ENSDARG00000114158,0
ENSDARG00000097405,0
ENSDARG00000093707,0
ENSDARG00000096695,0
ENSDARG00000004635,14
ENSDARG00000031136,0
ENSDARG00000107282,0
ENSDARG00000042934,11
ENSDARG00000042936,1
ENSDARG00000000161,8
ENSDARG00000011885,9
ENSDARG00000003750,11
ENSDARG00000094265,0
ENSDARG00000042946,2
ENSDARG00000042953,23
ENSDARG00000042956,1
ENSDARG00000018485,8
ENSDARG00000021172,49
ENSDARG00000022650,53
ENSDARG00000042978,7
ENSDARG00000042980,7
ENSDARG00000042982,2
ENSDARG00000096798,0
ENSDARG00000022631,7
ENSDARG00000042990,3
ENSDARG00000094057,2
ENSDARG00000095707,1
ENSDARG00000033539,24
ENSDARG00000004517,15
ENSDARG00000043004,1
ENSDARG00000096788,0
ENSDARG00000022730,0
ENSDARG00000011602,16
ENSDARG00000097729,0
ENSDARG00000002991,2
ENSDARG00000043011,1
ENSDARG00000043019,10
ENSDARG00000003977,10
ENSDARG00000011445,3
ENSDARG00000016745,11
ENSDARG00000043026,3
ENSDARG00000010831,14
ENSDARG00000091947,1
ENSDARG00000043035,5
ENSDARG00000056089,10
ENSDARG00000056092,3
ENSDARG00000056099,14
ENSDARG00000056121,1
ENSDARG00000097701,1
ENSDARG00000056125,4
ENSDARG00000009499,8
ENSDARG00000083421,0
ENSDARG00000108590,0
ENSDARG00000004111,0
ENSDARG00000055676,2
ENSDARG00000028086,5
ENSDARG00000055678,53
ENSDARG00000042221,8
ENSDARG00000042231,0
ENSDARG00000029290,15
ENSDARG00000055365,1
ENSDARG00000055374,0
ENSDARG00000055610,2
ENSDARG00000108707,0
ENSDARG00000055395,5
ENSDARG00000070389,1
ENSDARG00000055398,3
ENSDARG00000026629,7
ENSDARG00000055412,5
ENSDARG00000055416,36
ENSDARG00000095125,0
ENSDARG00000055426,3
ENSDARG00000070396,1
ENSDARG00000093972,0
ENSDARG00000055436,1
ENSDARG00000042319,9
ENSDARG00000042322,22
ENSDARG00000095639,0
ENSDARG00000028664,0
ENSDARG00000004581,16
ENSDARG00000091633,0
ENSDARG00000008829,12
ENSDARG00000013056,13
ENSDARG00000099570,0
ENSDARG00000042341,4
ENSDARG00000042345,11
ENSDARG00000005536,7
ENSDARG00000003069,0
ENSDARG00000095793,0
ENSDARG00000095893,2
ENSDARG00000077377,6
ENSDARG00000003797,4
ENSDARG00000096709,0
ENSDARG00000010407,2
ENSDARG00000096748,0
ENSDARG00000106712,0
ENSDARG00000005924,15
ENSDARG00000021345,2
ENSDARG00000013292,1
ENSDARG00000083357,0
ENSDARG00000096759,0
ENSDARG00000042368,4
ENSDARG00000096743,0
ENSDARG00000117670,0
ENSDARG00000018266,3
ENSDARG00000096703,0
ENSDARG00000042383,0
ENSDARG00000023040,2
ENSDARG00000070423,1
ENSDARG00000061963,0
ENSDARG00000093696,0
ENSDARG00000042390,0
ENSDARG00000096732,0
ENSDARG00000096768,0
ENSDARG00000070425,2
ENSDARG00000070432,11
ENSDARG00000070426,49
ENSDARG00000070433,4
ENSDARG00000070434,3
ENSDARG00000038348,9
ENSDARG00000078652,1
ENSDARG00000110654,5
ENSDARG00000025309,0
ENSDARG00000109042,0
ENSDARG00000015627,1
ENSDARG00000094475,1
ENSDARG00000096790,0
ENSDARG00000020134,6
ENSDARG00000109107,0
ENSDARG00000026484,3
ENSDARG00000027916,11
ENSDARG00000024844,35
ENSDARG00000095266,0
ENSDARG00000030588,0
ENSDARG00000027734,28
ENSDARG00000030116,23
ENSDARG00000042510,2
ENSDARG00000042513,0
ENSDARG00000042515,2
ENSDARG00000117398,0
ENSDARG00000010785,46
ENSDARG00000042522,8
ENSDARG00000012144,10
ENSDARG00000069598,0
ENSDARG00000002894,9
ENSDARG00000071331,53
ENSDARG00000011975,0
ENSDARG00000029546,0
ENSDARG00000032126,48
ENSDARG00000042535,168
ENSDARG00000020711,23
ENSDARG00000083256,0
ENSDARG00000030844,5
ENSDARG00000028937,6
ENSDARG00000112254,0
ENSDARG00000042539,69
ENSDARG00000093093,3
ENSDARG00000027649,12
ENSDARG00000019564,3
ENSDARG00000008119,6
ENSDARG00000097857,0
ENSDARG00000096734,0
ENSDARG00000042551,3
ENSDARG00000017338,10
ENSDARG00000029544,13
ENSDARG00000042557,1
ENSDARG00000096489,4
ENSDARG00000095743,16
ENSDARG00000042562,1
ENSDARG00000042566,577
ENSDARG00000083400,0
ENSDARG00000082242,0
ENSDARG00000080823,0
ENSDARG00000083108,0
ENSDARG00000042571,2
ENSDARG00000008209,4
ENSDARG00000003058,2
ENSDARG00000087474,0
ENSDARG00000042623,15
ENSDARG00000042627,4
ENSDARG00000042630,14
ENSDARG00000017532,0
ENSDARG00000097384,0
ENSDARG00000007127,6
ENSDARG00000042642,11
ENSDARG00000042644,54
ENSDARG00000002847,0
ENSDARG00000100848,0
ENSDARG00000089110,0
ENSDARG00000030832,3
ENSDARG00000009001,16
ENSDARG00000022763,1
ENSDARG00000022767,730
ENSDARG00000015869,3
ENSDARG00000006044,1
ENSDARG00000112618,0
ENSDARG00000007179,8
ENSDARG00000092900,1
ENSDARG00000002656,11
ENSDARG00000005595,0
ENSDARG00000110912,0
ENSDARG00000029036,6
ENSDARG00000026796,1
ENSDARG00000013628,32
ENSDARG00000002826,1
ENSDARG00000020693,82
ENSDARG00000094668,0
ENSDARG00000022660,3
ENSDARG00000096751,0
ENSDARG00000096677,0
ENSDARG00000042904,35
ENSDARG00000042902,2
ENSDARG00000008678,18
ENSDARG00000017107,6
ENSDARG00000116683,0
ENSDARG00000092863,0
ENSDARG00000069808,5
ENSDARG00000074305,3
ENSDARG00000017740,22
ENSDARG00000017266,0
ENSDARG00000108566,0
ENSDARG00000093660,0
ENSDARG00000092390,0
ENSDARG00000096802,0
ENSDARG00000018921,7
ENSDARG00000008593,6
ENSDARG00000032117,8
ENSDARG00000006837,12
ENSDARG00000095565,0
ENSDARG00000103323,0
ENSDARG00000042187,12
ENSDARG00000032866,29
ENSDARG00000042186,0
ENSDARG00000101924,3
ENSDARG00000042182,0
ENSDARG00000027940,0
ENSDARG00000100381,0
ENSDARG00000115066,0
ENSDARG00000105249,2
ENSDARG00000096433,2
ENSDARG00000004877,12
ENSDARG00000112844,0
ENSDARG00000112587,0
ENSDARG00000116942,0
ENSDARG00000021913,0
ENSDARG00000042157,1
ENSDARG00000018871,0
ENSDARG00000002333,0
ENSDARG00000005716,0
ENSDARG00000012656,26
ENSDARG00000004697,6
ENSDARG00000020354,0
ENSDARG00000042138,0
ENSDARG00000096747,0
ENSDARG00000096672,0
ENSDARG00000096787,0
ENSDARG00000009123,0
ENSDARG00000042133,8
ENSDARG00000042130,0
ENSDARG00000042129,0
ENSDARG00000042120,2
ENSDARG00000027046,6
ENSDARG00000028163,8
ENSDARG00000016630,26
ENSDARG00000017634,24
ENSDARG00000010276,1
ENSDARG00000017141,0
ENSDARG00000096789,0
ENSDARG00000019062,15
ENSDARG00000096724,0
ENSDARG00000016936,3
ENSDARG00000031100,19
ENSDARG00000094010,9
ENSDARG00000079036,0
ENSDARG00000042057,3
ENSDARG00000042055,6
ENSDARG00000008639,13
ENSDARG00000042033,0
ENSDARG00000042031,4
ENSDARG00000042027,8
ENSDARG00000054723,7
ENSDARG00000096810,0
ENSDARG00000008568,15
ENSDARG00000096827,0
ENSDARG00000097362,0
ENSDARG00000042005,4
ENSDARG00000042000,0
ENSDARG00000024189,1
ENSDARG00000024195,10
ENSDARG00000088828,1
ENSDARG00000024204,20
ENSDARG00000030106,23
ENSDARG00000041976,0
ENSDARG00000024537,10
ENSDARG00000019135,0
ENSDARG00000020609,50
ENSDARG00000024564,5
ENSDARG00000096710,0
ENSDARG00000042759,1
ENSDARG00000024575,0
ENSDARG00000004735,32
ENSDARG00000019920,0
ENSDARG00000016464,2
ENSDARG00000033949,0
ENSDARG00000021664,3
ENSDARG00000006672,14
ENSDARG00000104812,0
ENSDARG00000023228,21
ENSDARG00000084287,0
ENSDARG00000009753,36
ENSDARG00000070052,0
ENSDARG00000003584,6
ENSDARG00000029747,18
ENSDARG00000008029,11
ENSDARG00000093008,2
ENSDARG00000108110,0
ENSDARG00000075134,0
ENSDARG00000096766,0
ENSDARG00000086445,0
ENSDARG00000091757,7
ENSDARG00000042829,1
ENSDARG00000096793,0
ENSDARG00000093316,1
ENSDARG00000001807,3
ENSDARG00000015224,10
ENSDARG00000070110,0
ENSDARG00000008249,0
ENSDARG00000105234,0
ENSDARG00000014953,0
ENSDARG00000109759,0
ENSDARG00000073747,0
ENSDARG00000014013,27
ENSDARG00000032049,14
ENSDARG00000042851,9
ENSDARG00000042854,13
ENSDARG00000042859,1
ENSDARG00000042864,23
ENSDARG00000018257,5
ENSDARG00000016122,10
ENSDARG00000042873,2
ENSDARG00000042876,20
ENSDARG00000042877,4
ENSDARG00000020594,18
ENSDARG00000096735,0
ENSDARG00000030905,5
ENSDARG00000096706,0
ENSDARG00000096733,0
ENSDARG00000054152,0
ENSDARG00000054150,1
ENSDARG00000013732,22
ENSDARG00000096675,0
ENSDARG00000054137,0
ENSDARG00000096755,0
ENSDARG00000096774,0
ENSDARG00000039987,7
ENSDARG00000096741,0
ENSDARG00000007171,3
ENSDARG00000041944,2
ENSDARG00000013973,4
ENSDARG00000007823,0
ENSDARG00000042577,0
ENSDARG00000024471,1
ENSDARG00000054076,1
ENSDARG00000095457,3
ENSDARG00000031587,3
ENSDARG00000007774,7
ENSDARG00000016743,6
ENSDARG00000023448,2
ENSDARG00000007869,1
ENSDARG00000041923,1
ENSDARG00000041835,0
ENSDARG00000041917,0
ENSDARG00000041915,0
ENSDARG00000010059,8
ENSDARG00000020123,21
ENSDARG00000096730,0
ENSDARG00000041911,0
ENSDARG00000041910,0
ENSDARG00000004574,5
ENSDARG00000021305,0
ENSDARG00000033916,6
ENSDARG00000032431,3
ENSDARG00000014927,1
ENSDARG00000029907,2
ENSDARG00000041896,10
ENSDARG00000105851,0
ENSDARG00000041895,12
ENSDARG00000041873,0
ENSDARG00000041870,2
ENSDARG00000114418,0
ENSDARG00000081311,0
ENSDARG00000029587,28
ENSDARG00000106862,0
ENSDARG00000092980,0
ENSDARG00000021869,1
ENSDARG00000017982,0
ENSDARG00000002877,4
ENSDARG00000010434,5
ENSDARG00000008060,4
ENSDARG00000084341,0
ENSDARG00000041919,0
ENSDARG00000021753,18
ENSDARG00000014685,2
ENSDARG00000007221,3
ENSDARG00000052758,0
ENSDARG00000093697,0
ENSDARG00000092331,0
ENSDARG00000095211,0
ENSDARG00000096773,0
ENSDARG00000096806,0
ENSDARG00000069445,0
ENSDARG00000096794,0
ENSDARG00000068994,0
ENSDARG00000096698,0
ENSDARG00000107442,0
ENSDARG00000042553,4
ENSDARG00000013441,1
ENSDARG00000094075,0
ENSDARG00000034957,4
ENSDARG00000042548,1
ENSDARG00000060944,0
ENSDARG00000069427,1
ENSDARG00000096705,0
ENSDARG00000096731,0
ENSDARG00000041779,39
ENSDARG00000103231,13
ENSDARG00000053122,1
ENSDARG00000053119,0
ENSDARG00000034650,3
ENSDARG00000053110,6
ENSDARG00000009106,66
ENSDARG00000053097,24
ENSDARG00000096673,0
ENSDARG00000041799,26
ENSDARG00000076789,0
ENSDARG00000041792,0
ENSDARG00000041797,17
ENSDARG00000041787,25
ENSDARG00000069411,0
ENSDARG00000041736,0
ENSDARG00000041734,0
ENSDARG00000005652,16
ENSDARG00000108989,0
ENSDARG00000096764,0
ENSDARG00000114359,0
ENSDARG00000014081,3
ENSDARG00000013528,2
ENSDARG00000020777,6
ENSDARG00000069404,3
ENSDARG00000069401,0
ENSDARG00000053003,0
ENSDARG00000027813,8
ENSDARG00000023117,2
ENSDARG00000015907,6
ENSDARG00000113846,0
ENSDARG00000041706,1
ENSDARG00000041702,0
ENSDARG00000014039,1
ENSDARG00000006094,1
ENSDARG00000103502,0
ENSDARG00000030530,11
ENSDARG00000023111,44
ENSDARG00000077853,1
ENSDARG00000093808,0
ENSDARG00000073913,0
ENSDARG00000016605,0
ENSDARG00000069318,1
ENSDARG00000109960,0
ENSDARG00000069307,0
ENSDARG00000069305,0
ENSDARG00000069302,10
ENSDARG00000084652,0
ENSDARG00000069296,8
ENSDARG00000009844,6
ENSDARG00000029472,11
ENSDARG00000096699,0
ENSDARG00000041554,0
ENSDARG00000041550,2
ENSDARG00000096778,0
ENSDARG00000094567,0
ENSDARG00000096812,0
ENSDARG00000069281,0
ENSDARG00000092692,0
ENSDARG00000069276,0
ENSDARG00000094146,0
ENSDARG00000094226,0
ENSDARG00000096765,0
ENSDARG00000032838,4
ENSDARG00000019529,13
ENSDARG00000088165,0
ENSDARG00000028475,3
ENSDARG00000069252,0
ENSDARG00000069251,0
ENSDARG00000069241,5
ENSDARG00000069245,25
ENSDARG00000006397,20
ENSDARG00000026630,4
ENSDARG00000070584,22
ENSDARG00000059233,0
ENSDARG00000115293,0
ENSDARG00000112249,0
ENSDARG00000084707,0
ENSDARG00000086186,0
ENSDARG00000079045,2
ENSDARG00000109195,0
ENSDARG00000060554,10
ENSDARG00000052625,20
ENSDARG00000016528,1
ENSDARG00000030263,2
ENSDARG00000094340,0
ENSDARG00000087180,0
ENSDARG00000060537,6
ENSDARG00000087688,0
ENSDARG00000081335,0
ENSDARG00000085854,0
ENSDARG00000068179,9
ENSDARG00000076380,0
ENSDARG00000069101,0
ENSDARG00000016011,6
ENSDARG00000076500,34
ENSDARG00000042344,11
ENSDARG00000052652,5
ENSDARG00000110265,0
ENSDARG00000041430,9
ENSDARG00000096676,0
ENSDARG00000095450,0
ENSDARG00000094104,10
ENSDARG00000041433,689
ENSDARG00000088462,0
ENSDARG00000094237,0
ENSDARG00000117118,0
ENSDARG00000087419,0
ENSDARG00000116990,0
ENSDARG00000094548,0
ENSDARG00000041454,0
ENSDARG00000086412,0
ENSDARG00000086268,0
ENSDARG00000089000,0
ENSDARG00000022938,0
ENSDARG00000090592,0
ENSDARG00000111108,0
ENSDARG00000117173,0
ENSDARG00000116668,0
ENSDARG00000069214,0
ENSDARG00000115277,0
ENSDARG00000113793,0
ENSDARG00000112016,0
ENSDARG00000110650,0
ENSDARG00000112794,0
ENSDARG00000069206,0
ENSDARG00000069208,0
ENSDARG00000086692,0
ENSDARG00000086390,0
ENSDARG00000069213,1
ENSDARG00000090464,0
ENSDARG00000069211,0
ENSDARG00000075828,0
ENSDARG00000090372,0
ENSDARG00000090812,0
ENSDARG00000096807,0
ENSDARG00000088859,0
ENSDARG00000091705,0
