Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 03/16/22
Deduplicate Gene Sets: false
Data Source: BPA_DESeq_normData
Work Source: BPA_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 10/24/2022 10:20.08
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 3251
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0046605	6	regulation of centrosome cycle	10	16	3	3	1	3	3	3	3	1	1	81	15	18854	0.99787	0.067055	0.067055	6.25	561882	alms1	ENSDARG00000074779		406.866	406.866	406.866		406.866		244.153	244.153	244.153		244.153		678.017	678.017	678.017		678.017		0.0	406.866			406.866	244.153	678.017	1	0	1	561882	ENSDARG00000074779	406.866	406.866		244.153	244.153		678.017	678.017		406.866	244.153	678.017	0															0						Linear,1(1)	2.087548017501831	2.087548017501831	2.087548017501831	2.087548017501831	0.0	2.087548017501831	406.866	406.866	244.153	244.153	678.017	678.017	UP	1.0	0.0	0.0	
GO:0046606	7	negative regulation of centrosome cycle	3	4	1	1	0	1	1	1	1	0	0	82	4	18865	0.9828	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046620	5	regulation of organ growth	10	12	1	1	0	1	1	1	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046624	4	sphingolipid transporter activity	8	10	1	1	0	1	1	1	1	0	0	82	10	18859	0.95755	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046625	4	sphingolipid binding	7	10	1	1	0	1	1	1	1	0	0	82	10	18859	0.95755	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046649	4	lymphocyte activation	29	61	1	1	1	0	0	0	1	0	0	82	61	18808	0.76725	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046653	6	tetrahydrofolate metabolic process	15	16	1	1	1	1	1	1	1	1	1	81	15	18854	0.99787	0.067055	0.067055	6.25	100333269	aldh1l2	ENSDARG00000070230		477.029	477.029	477.029		477.029		268.587	268.587	268.587		268.587		847.236	847.236	847.236		847.236		0.0	477.029			477.029	268.587	847.236	1	0	1	100333269	ENSDARG00000070230	477.029	477.029		268.587	268.587		847.236	847.236		477.029	268.587	847.236	0															0						Linear,1(1)	1.8600268363952637	1.8600268363952637	1.8600268363952637	1.8600268363952637	0.0	1.8600268363952637	477.029	477.029	268.587	268.587	847.236	847.236	UP	1.0	0.0	0.0	
GO:0046676	8	negative regulation of insulin secretion	1	1	1	1	1	1	1	1	1	1	1	81	0	18869	1.0	0.0043269	0.0043269	100.0	450039	chga	ENSDARG00000008829		56.431	56.431	56.431		56.431		11.6285	11.6285	11.6285		11.6285		273.849	273.849	273.849		273.849		0.0	56.431	0.0	56.431	56.431	11.6285	273.849	0	1	0															1	450039	ENSDARG00000008829	56.431	56.431		11.6285	11.6285		273.849	273.849		56.431	11.6285	273.849	0						Hill,1(1)	1.8135277032852173	1.8135277032852173	1.8135277032852173	1.8135277032852173	0.0	1.8135277032852173	56.431	56.431	11.6285	11.6285	273.849	273.849	DOWN	0.0	1.0	0.0	
GO:0046683	5	response to organophosphorus	6	12	1	1	0	1	1	1	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046686	6	response to cadmium ion	10	13	1	1	1	0	0	0	1	0	0	82	13	18856	0.94517	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046688	6	response to copper ion	10	13	1	1	1	0	0	0	1	0	0	82	13	18856	0.94517	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046700	5	heterocycle catabolic process	141	186	8	8	5	4	4	4	8	2	2	80	184	18685	0.95311	0.19243	0.19243	1.08	100334830;100333269	kynu;aldh1l2	ENSDARG00000099546;ENSDARG00000070230		468.4675	468.4675	459.906	12.107789414259209	465.23536271728966	11.211830433583131	265.806	265.806	263.025	3.9329279169609417	264.75611694408485	3.6418969147671887	825.6959999999999	825.6959999999999	804.156	30.462160133521866	817.5642196963638	28.2080041510699					459.906;477.029	263.025;268.587	804.156;847.236	2	0	2	100334830;100333269	ENSDARG00000099546;ENSDARG00000070230	468.4675	468.4675	12.107789414259209	265.806	265.806	3.9329279169609417	825.6959999999999	825.6959999999999	30.462160133521866	459.906;477.029	263.025;268.587	804.156;847.236	0															0						Linear,2(1)	1.7043635484872426	3.4217543601989746	1.561727523803711	1.8600268363952637	0.21092946675677263	1.7108771800994873	451.68696	485.24803999999995	260.35524	271.25676	783.4775999999999	867.9143999999999	UP	1.0	0.0	0.0	
GO:0046777	8	protein autophosphorylation	32	89	2	1	1	0	0	0	2	0	0	82	89	18780	0.6792	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046834	6	lipid phosphorylation	7	8	1	1	0	1	1	1	1	0	0	82	8	18861	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046839	6	phospholipid dephosphorylation	41	47	3	2	2	3	3	3	3	2	2	80	45	18824	0.9989	0.017627	0.017627	4.26	553750;368433	mtmr1a;inppl1b	ENSDARG00000056690;ENSDARG00000001442		514.066	514.066	481.519	46.02840881455694	514.8468198190358	46.01516118433612	279.00800000000004	279.00800000000004	269.875	12.916012465152388	279.22710552146907	12.91229505320268	948.041	948.041	859.142	125.72217148140597	950.1737342333383	125.68598685366628					546.613;481.519	288.141;269.875	1036.94;859.142	2	0	2	553750;368433	ENSDARG00000056690;ENSDARG00000001442	514.066	514.066	46.02840881455694	279.00800000000004	279.00800000000004	12.916012465152388	948.041	948.041	125.72217148140597	546.613;481.519	288.141;269.875	1036.94;859.142	0															0						Linear,2(1)	2.0290959254256458	4.164077162742615	1.6155041456222534	2.5485730171203613	0.6597793263503914	2.0820385813713074	450.27387999999996	577.8581200000001	261.10732	296.90868000000006	773.7989600000001	1122.28304	UP	1.0	0.0	0.0	
GO:0046854	8	phosphatidylinositol phosphate biosynthetic process	40	49	1	1	0	1	1	1	1	0	0	82	49	18820	0.80836	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046856	7	phosphatidylinositol dephosphorylation	28	32	3	2	2	3	3	3	3	2	2	80	30	18839	0.99965	0.0084331	0.0084331	6.25	553750;368433	mtmr1a;inppl1b	ENSDARG00000056690;ENSDARG00000001442		514.066	514.066	481.519	46.02840881455694	514.8468198190358	46.01516118433612	279.00800000000004	279.00800000000004	269.875	12.916012465152388	279.22710552146907	12.91229505320268	948.041	948.041	859.142	125.72217148140597	950.1737342333383	125.68598685366628	0.5	514.066			546.613;481.519	288.141;269.875	1036.94;859.142	2	0	2	553750;368433	ENSDARG00000056690;ENSDARG00000001442	514.066	514.066	46.02840881455694	279.00800000000004	279.00800000000004	12.916012465152388	948.041	948.041	125.72217148140597	546.613;481.519	288.141;269.875	1036.94;859.142	0															0						Linear,2(1)	2.0290959254256458	4.164077162742615	1.6155041456222534	2.5485730171203613	0.6597793263503914	2.0820385813713074	450.27387999999996	577.8581200000001	261.10732	296.90868000000006	773.7989600000001	1122.28304	UP	1.0	0.0	0.0	
GO:0046872	5	metal ion binding	2574	3490	105	76	38	73	73	62	105	16	16	66	3474	15395	0.66428	0.443	0.77563	0.46	101886869;100148477;100144551;100073331;100001267;793570;619520;552931;550274;550229;504088;406716;402961;394148;30692;30384	si:ch211-252f13.5;zfand4;scaper;birc7;mast2;btr07;ihha;cetn3;zgc:110269;sncga;enpep;zranb2;ppa2;cyp7a1;ebf2;th	ENSDARG00000097535;ENSDARG00000076703;ENSDARG00000023104;ENSDARG00000058082;ENSDARG00000074311;ENSDARG00000105558;ENSDARG00000058733;ENSDARG00000011825;ENSDARG00000012325;ENSDARG00000034423;ENSDARG00000057064;ENSDARG00000044332;ENSDARG00000009685;ENSDARG00000069018;ENSDARG00000042525;ENSDARG00000030621		491.6941875	476.4515	304.042	122.18934083965411	478.61034113453377	122.09913737343093	266.71375	268.3585	199.25	35.56670462947052	262.6390154304023	35.42490452410303	918.2617500000001	845.9165	463.946	341.77419222824045	884.1424523070303	342.12850098308					634.743;333.652;456.947;594.133;434.529;457.05;685.906;472.733;522.203;731.485;304.042;490.42;527.114;364.114;377.866;480.17	306.878;213.425;262.007;299.193;254.351;262.009;315.758;267.167;281.437;321.742;199.25;272.628;282.787;226.901;232.337;269.55	1312.9;521.606;796.927;1179.82;742.343;797.281;1489.96;836.468;968.94;1663.04;463.946;882.198;982.538;584.304;614.552;855.365	12	4	12	101886869;100148477;100144551;100001267;793570;550274;550229;504088;406716;402961;394148;30692	ENSDARG00000097535;ENSDARG00000076703;ENSDARG00000023104;ENSDARG00000074311;ENSDARG00000105558;ENSDARG00000012325;ENSDARG00000034423;ENSDARG00000057064;ENSDARG00000044332;ENSDARG00000009685;ENSDARG00000069018;ENSDARG00000042525	469.51375	456.99850000000004	124.076805971232	259.646	262.00800000000004	36.812708037998185	860.88125	797.104	344.6653040322725	634.743;333.652;456.947;434.529;457.05;522.203;731.485;304.042;490.42;527.114;364.114;377.866	306.878;213.425;262.007;254.351;262.009;281.437;321.742;199.25;272.628;282.787;226.901;232.337	1312.9;521.606;796.927;742.343;797.281;968.94;1663.04;463.946;882.198;982.538;584.304;614.552	4	100073331;619520;552931;30384	ENSDARG00000058082;ENSDARG00000058733;ENSDARG00000011825;ENSDARG00000030621	558.2355	537.1515	101.64199734525783	287.917	284.37149999999997	23.59504641515562	1090.40325	1017.5925	309.4980031205097	594.133;685.906;472.733;480.17	299.193;315.758;267.167;269.55	1179.82;1489.96;836.468;855.365	0						Linear,16(1)	2.1777788875016033	35.83219635486603	1.5844392776489258	3.3027396202087402	0.5623567312972956	2.107361078262329	431.8214104885695	551.5669645114306	249.28606473155946	284.14143526844055	750.7923958081617	1085.731104191838	UP	0.75	0.25	0.0	
GO:0046873	6	metal ion transmembrane transporter activity	254	387	9	5	3	5	5	5	9	0	0	82	387	18482	0.1835	1.0	0.41847	0.0																														0	0	0															0															0																							
GO:0046874	6	quinolinate metabolic process	3	3	1	1	1	1	1	1	1	1	1	81	2	18867	0.99994	0.012925	0.012925	33.33	100334830	kynu	ENSDARG00000099546		459.906	459.906	459.906		459.906		263.025	263.025	263.025		263.025		804.156	804.156	804.156		804.156		0.0	459.906	0.0	459.906	459.906	263.025	804.156	1	0	1	100334830	ENSDARG00000099546	459.906	459.906		263.025	263.025		804.156	804.156		459.906	263.025	804.156	0															0						Linear,1(1)	1.561727523803711	1.561727523803711	1.561727523803711	1.561727523803711	0.0	1.561727523803711	459.906	459.906	263.025	263.025	804.156	804.156	UP	1.0	0.0	0.0	
GO:0046875	5	ephrin receptor binding	12	15	1	0	0	0	0	0	1	0	0	82	15	18854	0.937	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046879	6	hormone secretion	10	12	1	1	0	0	0	0	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046883	5	regulation of hormone secretion	20	30	1	1	1	1	1	1	1	1	1	81	29	18840	0.99256	0.12207	0.12207	3.33	450039	chga	ENSDARG00000008829		56.431	56.431	56.431		56.431		11.6285	11.6285	11.6285		11.6285		273.849	273.849	273.849		273.849						56.431	11.6285	273.849	0	1	0															1	450039	ENSDARG00000008829	56.431	56.431		11.6285	11.6285		273.849	273.849		56.431	11.6285	273.849	0						Hill,1(1)	1.8135277032852173	1.8135277032852173	1.8135277032852173	1.8135277032852173	0.0	1.8135277032852173	56.431	56.431	11.6285	11.6285	273.849	273.849	DOWN	0.0	1.0	0.0	
GO:0046888	6	negative regulation of hormone secretion	2	5	1	1	1	1	1	1	1	1	1	81	4	18865	0.99982	0.021451	0.021451	20.0	450039	chga	ENSDARG00000008829		56.431	56.431	56.431		56.431		11.6285	11.6285	11.6285		11.6285		273.849	273.849	273.849		273.849		0.0	56.431	0.0	56.431	56.431	11.6285	273.849	0	1	0															1	450039	ENSDARG00000008829	56.431	56.431		11.6285	11.6285		273.849	273.849		56.431	11.6285	273.849	0						Hill,1(1)	1.8135277032852173	1.8135277032852173	1.8135277032852173	1.8135277032852173	0.0	1.8135277032852173	56.431	56.431	11.6285	11.6285	273.849	273.849	DOWN	0.0	1.0	0.0	
GO:0046890	6	regulation of lipid biosynthetic process	31	39	1	0	0	1	1	1	1	0	0	82	39	18830	0.84427	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046903	5	secretion	144	180	7	7	3	3	3	2	7	1	1	81	179	18690	0.81694	0.54354	0.54354	0.56	58038	stx1b	ENSDARG00000000503		4.00514	4.00514	4.00514		4.00514		0.700669	0.700669	0.700669		0.700669		22.8941	22.8941	22.8941		22.8941						4.00514	0.700669	22.8941	0	1	0															1	58038	ENSDARG00000000503	4.00514	4.00514		0.700669	0.700669		22.8941	22.8941		4.00514	0.700669	22.8941	0						Exp 5,1(1)	1.5922783613204956	1.5922783613204956	1.5922783613204956	1.5922783613204956	0.0	1.5922783613204956	4.00514	4.00514	0.700669	0.700669	22.8941	22.8941	DOWN	0.0	1.0	0.0	
GO:0046906	4	tetrapyrrole binding	103	160	8	6	3	6	6	5	8	1	1	81	159	18710	0.84756	0.5018	0.5018	0.62	394148	cyp7a1	ENSDARG00000069018		364.114	364.114	364.114		364.114		226.901	226.901	226.901		226.901		584.304	584.304	584.304		584.304						364.114	226.901	584.304	1	0	1	394148	ENSDARG00000069018	364.114	364.114		226.901	226.901		584.304	584.304		364.114	226.901	584.304	0															0						Linear,1(1)	2.3825085163116455	2.3825085163116455	2.3825085163116455	2.3825085163116455	0.0	2.3825085163116455	364.114	364.114	226.901	226.901	584.304	584.304	UP	1.0	0.0	0.0	
GO:0046907	4	intracellular transport	666	789	18	14	8	14	14	12	18	4	4	78	785	18084	0.74422	0.44678	0.58577	0.51	791150;557112;445244;58038	gripap1;ccdc186;ap1m3;stx1b	ENSDARG00000063069;ENSDARG00000061020;ENSDARG00000039512;ENSDARG00000000503		221.688185	211.11280000000002	4.00514	248.6894908565048	258.39329801264836	233.63031157586693	129.69578725	127.45774	0.700669	144.52435971365853	153.02682515581233	138.5920197449784	382.6139	356.54805	11.4815	424.6176831190697	439.9144608760648	389.3144318137427					460.522;412.22;10.0056;4.00514	263.167;246.196;8.71948;0.700669	805.878;690.202;11.4815;22.8941	3	1	3	791150;557112;445244	ENSDARG00000063069;ENSDARG00000061020;ENSDARG00000039512	294.24920000000003	412.22	247.34406988387659	172.69416	246.196	142.2595356068506	502.5205	690.202	429.16746018861926	460.522;412.22;10.0056	263.167;246.196;8.71948	805.878;690.202;11.4815	1	58038	ENSDARG00000000503	4.00514	4.00514		0.700669	0.700669		22.8941	22.8941		4.00514	0.700669	22.8941	0						Exp 5,1(0.25);Hill,1(0.25);Linear,2(0.5)	2.3716361374460915	10.07370388507843	1.5922783613204956	4.031155586242676	1.0587625334091586	2.2251349687576294	-22.02751603937466	465.4038860393746	-11.938085269385368	271.32965976938533	-33.51142945668829	798.7392294566882	UP	0.75	0.25	0.0	
GO:0046914	6	transition metal ion binding	650	966	29	24	14	25	25	20	29	8	8	74	958	17911	0.9765	0.057196	0.07077	0.83	100148477;100144551;793570;550274;550229;504088;394148;30384	zfand4;scaper;btr07;zgc:110269;sncga;enpep;cyp7a1;th	ENSDARG00000076703;ENSDARG00000023104;ENSDARG00000105558;ENSDARG00000012325;ENSDARG00000034423;ENSDARG00000057064;ENSDARG00000069018;ENSDARG00000030621		456.207875	456.99850000000004	304.042	134.88829707305172	471.6703123219047	140.27515876871652	254.54012500000002	262.00800000000004	199.25	39.79903302643522	259.0579009666302	40.55522094575046	831.4261250000001	797.104	463.946	379.0062850256997	873.7974404558094	397.3836151166773					333.652;456.947;457.05;522.203;731.485;304.042;364.114;480.17	213.425;262.007;262.009;281.437;321.742;199.25;226.901;269.55	521.606;796.927;797.281;968.94;1663.04;463.946;584.304;855.365	7	1	7	100148477;100144551;793570;550274;550229;504088;394148	ENSDARG00000076703;ENSDARG00000023104;ENSDARG00000105558;ENSDARG00000012325;ENSDARG00000034423;ENSDARG00000057064;ENSDARG00000069018	452.7847142857143	456.947	145.32019770804334	252.39585714285712	262.007	42.48580090033455	828.0062857142857	796.927	409.2402333962755	333.652;456.947;457.05;522.203;731.485;304.042;364.114	213.425;262.007;262.009;281.437;321.742;199.25;226.901	521.606;796.927;797.281;968.94;1663.04;463.946;584.304	1	30384	ENSDARG00000030621	480.17	480.17		269.55	269.55		855.365	855.365		480.17	269.55	855.365	0						Linear,8(1)	2.0451219081790155	16.793877482414246	1.5844392776489258	3.1569204330444336	0.5331876027590291	2.06775826215744	362.73505402820075	549.6806959717992	226.96080218509348	282.1194478149066	568.788169031086	1094.064080968914	UP	0.875	0.125	0.0	
GO:0046916	9	cellular transition metal ion homeostasis	33	42	2	1	0	1	1	1	2	0	0	82	42	18827	0.83333	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046928	5	regulation of neurotransmitter secretion	15	21	1	1	0	1	1	1	1	0	0	82	21	18848	0.91292	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046929	6	negative regulation of neurotransmitter secretion	3	3	1	1	0	1	1	1	1	0	0	82	3	18866	0.98707	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046930	4	pore complex	10	15	1	0	0	1	1	1	1	0	0	82	15	18854	0.937	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046939	7	nucleotide phosphorylation	47	58	2	2	0	1	1	1	2	0	0	82	58	18811	0.77733	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046942	7	carboxylic acid transport	74	97	2	1	0	2	2	2	2	0	0	82	97	18772	0.65593	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046943	5	carboxylic acid transmembrane transporter activity	91	128	4	3	0	4	4	4	4	0	0	82	128	18741	0.57297	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046949	8	fatty-acyl-CoA biosynthetic process	11	14	1	1	1	1	1	1	1	1	1	81	13	18856	0.99837	0.058922	0.058922	7.14	335732	elovl4b	ENSDARG00000027495		524.764	524.764	524.764		524.764		282.365	282.365	282.365		282.365		975.253	975.253	975.253		975.253		0.0	524.764			524.764	282.365	975.253	0	1	0															1	335732	ENSDARG00000027495	524.764	524.764		282.365	282.365		975.253	975.253		524.764	282.365	975.253	0						Linear,1(1)	2.181926727294922	2.181926727294922	2.181926727294922	2.181926727294922	0.0	2.181926727294922	524.764	524.764	282.365	282.365	975.253	975.253	DOWN	0.0	1.0	0.0	
GO:0046964	5	3'-phosphoadenosine 5'-phosphosulfate transmembrane transporter activity	2	2	1	0	0	0	0	0	1	0	0	82	2	18867	0.99136	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046982	5	protein heterodimerization activity	104	136	2	2	0	1	1	1	2	0	0	82	136	18733	0.5533	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0046983	4	protein dimerization activity	273	375	14	11	5	9	9	6	14	3	3	79	372	18497	0.92041	0.22128	0.22128	0.8	791580;560102;30692	hspb8;ano5b;ebf2	ENSDARG00000058365;ENSDARG00000036147;ENSDARG00000042525		466.1856666666667	466.529	377.866	88.14850147525674	438.8374815513247	93.96927222115382	262.47133333333335	265.124	232.337	28.899452318916463	252.82474552297109	31.001802197277296	831.5383333333334	820.933	614.552	222.478660420125	765.7730774284717	235.96395169490353					554.162;466.529;377.866	289.953;265.124;232.337	1059.13;820.933;614.552	3	0	3	791580;560102;30692	ENSDARG00000058365;ENSDARG00000036147;ENSDARG00000042525	466.1856666666667	466.529	88.14850147525674	262.47133333333335	265.124	28.899452318916463	831.5383333333334	820.933	222.478660420125	554.162;466.529;377.866	289.953;265.124;232.337	1059.13;820.933;614.552	0															0						Linear,3(1)	1.9496000111125087	5.940369009971619	1.7162750959396362	2.490293264389038	0.44190729538515877	1.7338006496429443	366.4362469980796	565.9350863352538	229.76852444484524	295.17414222182146	579.7800289476205	1083.2966377190464	UP	1.0	0.0	0.0	
GO:0047134	5	protein-disulfide reductase (NAD(P)) activity	10	10	1	0	0	0	0	0	1	0	0	82	10	18859	0.95755	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0047349	7	D-ribitol-5-phosphate cytidylyltransferase activity	1	1	1	1	1	0	0	0	1	0	0	82	1	18868	0.99567	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0047496	6	vesicle transport along microtubule	17	17	1	0	0	1	1	1	1	0	0	82	17	18852	0.9289	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0047751	7	cholestenone 5-alpha-reductase activity	1	4	1	1	0	1	1	1	1	0	0	82	4	18865	0.9828	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048010	8	vascular endothelial growth factor receptor signaling pathway	12	16	1	1	1	0	0	0	1	0	0	82	16	18853	0.93295	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048013	8	ephrin receptor signaling pathway	16	18	1	0	0	0	0	0	1	0	0	82	18	18851	0.92488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048015	7	phosphatidylinositol-mediated signaling	26	31	1	1	0	1	1	1	1	0	0	82	31	18838	0.87412	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048017	6	inositol lipid-mediated signaling	29	34	1	1	0	1	1	1	1	0	0	82	34	18835	0.86281	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048018	5	receptor ligand activity	142	387	7	4	1	4	4	2	7	1	1	81	386	18483	0.49856	0.8165	1.0	0.26	751721	cort	ENSDARG00000031649		535.181	535.181	535.181		535.181		285.356	285.356	285.356		285.356		1003.73	1003.73	1003.73		1003.7300000000001						535.181	285.356	1003.73	0	1	0															1	751721	ENSDARG00000031649	535.181	535.181		285.356	285.356		1003.73	1003.73		535.181	285.356	1003.73	0						Linear,1(1)	3.732411384582519	3.7324113845825195	3.7324113845825195	3.7324113845825195	0.0	3.7324113845825195	535.181	535.181	285.356	285.356	1003.73	1003.73	DOWN	0.0	1.0	0.0	
GO:0048024	8	regulation of mRNA splicing, via spliceosome	65	68	2	2	1	2	2	1	2	0	0	82	68	18801	0.74424	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048029	4	monosaccharide binding	28	40	1	1	0	0	0	0	1	0	0	82	40	18829	0.84061	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048048	6	embryonic eye morphogenesis	17	22	1	0	0	1	1	0	1	0	0	82	22	18847	0.90896	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048167	5	regulation of synaptic plasticity	35	38	3	3	2	2	2	1	3	0	0	82	38	18831	0.84794	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048179	6	activin receptor complex	7	7	1	1	1	1	1	0	1	0	0	82	7	18862	0.9701	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048185	4	activin binding	12	12	1	1	1	1	1	0	1	0	0	82	12	18857	0.94928	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048188	5	Set1C/COMPASS complex	10	13	1	0	0	0	0	0	1	0	0	82	13	18856	0.94517	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048193	5	Golgi vesicle transport	138	157	2	1	0	1	1	1	2	0	0	82	157	18712	0.50478	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048199	4	vesicle targeting, to, from or within Golgi	2	2	1	1	1	1	1	1	1	1	1	81	1	18868	0.99998	0.0086354	0.0086354	50.0	619252	cep19	ENSDARG00000059175		481.623	481.623	481.623		481.62299999999993		269.902	269.902	269.902		269.902		859.426	859.426	859.426		859.4260000000002		0.0	481.623	0.0	481.623	481.623	269.902	859.426	1	0	1	619252	ENSDARG00000059175	481.623	481.623		269.902	269.902		859.426	859.426		481.623	269.902	859.426	0															0						Linear,1(1)	3.0614125728607178	3.0614125728607178	3.0614125728607178	3.0614125728607178	0.0	3.0614125728607178	481.623	481.623	269.902	269.902	859.426	859.426	UP	1.0	0.0	0.0	
GO:0048232	5	male gamete generation	21	62	1	1	0	0	0	0	1	0	0	82	62	18807	0.76392	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048255	7	mRNA stabilization	15	18	1	0	0	1	1	0	1	0	0	82	18	18851	0.92488	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048256	7	flap endonuclease activity	3	7	1	1	1	1	1	1	1	1	1	81	6	18863	0.99962	0.029903	0.029903	14.29	550274	zgc:110269	ENSDARG00000012325		522.203	522.203	522.203		522.203		281.437	281.437	281.437		281.437		968.94	968.94	968.94		968.94		0.0	522.203	0.0	522.203	522.203	281.437	968.94	1	0	1	550274	ENSDARG00000012325	522.203	522.203		281.437	281.437		968.94	968.94		522.203	281.437	968.94	0															0						Linear,1(1)	2.2394957542419434	2.2394957542419434	2.2394957542419434	2.2394957542419434	0.0	2.2394957542419434	522.203	522.203	281.437	281.437	968.94	968.94	UP	1.0	0.0	0.0	
GO:0048259	7	regulation of receptor-mediated endocytosis	14	16	1	1	1	0	0	0	1	0	0	82	16	18853	0.93295	1.0	1.0	0.0																														0	0	0															0															0																							
GO:0048263	6	determination of dorsal identity	12	15	1	1	0	1	1	1	1	0	0	82	15	18854	0.937	1.0	1.0	0.0																														0	0	0															0															0																							
