GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0051338,5,regulation of transferase activity,236,245,2,2,0,2,0,0,2,0,0,68,245,18638,0.41213,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051345,6,positive regulation of hydrolase activity,172,187,2,1,0,2,1,1,2,0,0,68,187,18696,0.50889,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051346,6,negative regulation of hydrolase activity,95,113,1,1,1,0,1,0,1,0,0,68,113,18770,0.66538,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051348,6,negative regulation of transferase activity,54,55,1,1,0,1,0,0,1,0,0,68,55,18828,0.82038,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051427,5,hormone receptor binding,17,23,1,1,0,0,1,0,1,0,0,68,23,18860,0.9206,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051428,6,peptide hormone receptor binding,11,13,1,1,0,0,1,0,1,0,0,68,13,18870,0.95433,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051480,10,regulation of cytosolic calcium ion concentration,108,143,4,4,3,4,4,4,4,3,3,65,140,18743,0.99826,0.014752,0.014752,2.1,654692;562469;560601,cxcr3.1;ptger4a;slc8b1,ENSDARG00000007358;ENSDARG00000059236;ENSDARG00000105584,,1.105135967,1.32919,0.0377779,0.974837203,0.926060663,1.035721783,0.5971001,0.845692,0.0114793,0.509086502,0.491255819,0.540380303,5.050633667,3.04393,0.149471,6.154952168,4.411742824,6.23762079,,,,,1.32919;1.94844;0.0377779,0.845692;0.934129;0.0114793,3.04393;11.9585;0.149471,2,1,2,654692;560601,ENSDARG00000007358;ENSDARG00000105584,0.68348395,0.68348395,0.913166253,0.42858565,0.42858565,0.589877457,1.5967005,1.5967005,2.046691587,1.32919;0.0377779,0.845692;0.0114793,3.04393;0.149471,1,562469,ENSDARG00000059236,1.94844,1.94844,,0.934129,0.934129,,11.9585,11.9585,,1.94844,0.934129,11.9585,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Linear,1(0.34)",1.790485361,5.414415717,1.617247581,2.133908987,0.285939196,1.663259149,0.002003824,2.208268109,0.021014491,1.173185709,-1.914350383,12.01561772,UP,0.666666667,0.333333333,0
GO:0051482,12,positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G protein-coupled signaling pathway,18,29,1,1,0,1,1,1,1,0,0,68,29,18854,0.90093,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051592,6,response to calcium ion,35,35,1,1,1,1,1,1,1,1,1,67,34,18849,0.99301,0.11832,0.11832,2.86,798021,syt15,ENSDARG00000079926,,1.45818,1.45818,1.45818,,1.45818,,1.0341,1.0341,1.0341,,1.0341,,2.74828,2.74828,2.74828,,2.74828,,,,,,1.45818,1.0341,2.74828,1,0,1,798021,ENSDARG00000079926,1.45818,1.45818,,1.0341,1.0341,,2.74828,2.74828,,1.45818,1.0341,2.74828,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.752605081,1.752605081,1.752605081,1.752605081,0,1.752605081,1.45818,1.45818,1.0341,1.0341,2.74828,2.74828,UP,1,0,0
GO:0051597,5,response to methylmercury,9,9,1,1,1,1,1,1,1,1,1,67,8,18875,0.99955,0.031841,0.031841,11.11,406304,gadd45ba,ENSDARG00000027744,,2.33565,2.33565,2.33565,,2.33565,,1.22949,1.22949,1.22949,,1.22949,,22.5318,22.5318,22.5318,,22.5318,,0,2.33565,0,2.33565,2.33565,1.22949,22.5318,1,0,1,406304,ENSDARG00000027744,2.33565,2.33565,,1.22949,1.22949,,22.5318,22.5318,,2.33565,1.22949,22.5318,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.53747654,1.53747654,1.53747654,1.53747654,0,1.53747654,2.33565,2.33565,1.22949,1.22949,22.5318,22.5318,UP,1,0,0
GO:0051601,6,exocyst localization,7,8,1,1,1,1,1,1,1,1,1,67,7,18876,0.99965,0.028353,0.028353,12.5,569366,tnfaip2b,ENSDARG00000058160,,0.0795243,0.0795243,0.0795243,,0.0795243,,0.0544055,0.0544055,0.0544055,,0.0544055,,0.144067,0.144067,0.144067,,0.144067,,0,0.0795243,0,0.0795243,0.0795243,0.0544055,0.144067,1,0,1,569366,ENSDARG00000058160,0.0795243,0.0795243,,0.0544055,0.0544055,,0.144067,0.144067,,0.0795243,0.0544055,0.144067,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",2.178884029,2.178884029,2.178884029,2.178884029,0,2.178884029,0.0795243,0.0795243,0.0544055,0.0544055,0.144067,0.144067,UP,1,0,0
GO:0051603,6,proteolysis involved in cellular protein catabolic process,406,429,2,2,1,1,2,1,2,1,1,67,428,18455,0.5424,0.78983,1,0.23,100319387,fbxo4,ENSDARG00000074170,,0.0305712,0.0305712,0.0305712,,0.0305712,,0.00826782,0.00826782,0.00826782,,0.00826782,,0.193328,0.193328,0.193328,,0.193328,,,,,,0.0305712,0.00826782,0.193328,1,0,1,100319387,ENSDARG00000074170,0.0305712,0.0305712,,0.00826782,0.00826782,,0.193328,0.193328,,0.0305712,0.00826782,0.193328,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.553375006,1.553375006,1.553375006,1.553375006,0,1.553375006,0.0305712,0.0305712,0.00826782,0.00826782,0.193328,0.193328,UP,1,0,0
GO:0051606,3,detection of stimulus,105,205,1,1,1,1,1,1,1,1,1,67,204,18679,0.83243,0.52332,0.52332,0.49,100331536,tmtops2b,ENSDARG00000027822,,0.0621894,0.0621894,0.0621894,,0.0621894,,0.0440812,0.0440812,0.0440812,,0.0440812,,0.102458,0.102458,0.102458,,0.102458,,,,,,0.0621894,0.0440812,0.102458,0,1,0,,,,,,,,,,,,,,,1,100331536,ENSDARG00000027822,0.0621894,0.0621894,,0.0440812,0.0440812,,0.102458,0.102458,,0.0621894,0.0440812,0.102458,0,,,,,,"Poly 2,1(1)",1.85416019,1.85416019,1.85416019,1.85416019,0,1.85416019,0.0621894,0.0621894,0.0440812,0.0440812,0.102458,0.102458,DOWN,0,1,0
GO:0051640,4,organelle localization,212,219,1,1,1,1,1,1,1,1,1,67,218,18665,0.81448,0.54697,0.54697,0.46,560561,slc8a3,ENSDARG00000004931,,0.0651839,0.0651839,0.0651839,,0.0651839,,0.0459058,0.0459058,0.0459058,,0.0459058,,0.109246,0.109246,0.109246,,0.109246,,,,,,0.0651839,0.0459058,0.109246,1,0,1,560561,ENSDARG00000004931,0.0651839,0.0651839,,0.0459058,0.0459058,,0.109246,0.109246,,0.0651839,0.0459058,0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.584432721,1.584432721,1.584432721,1.584432721,0,1.584432721,0.0651839,0.0651839,0.0459058,0.0459058,0.109246,0.109246,UP,1,0,0
GO:0051641,3,cellular localization,1080,1102,6,6,2,6,6,6,6,2,2,66,1100,17783,0.23564,0.91195,0.43812,0.18,569366;560561,tnfaip2b;slc8a3,ENSDARG00000058160;ENSDARG00000004931,,0.0723541,0.0723541,0.0651839,0.010140194,0.073817158,0.009926855,0.05015565,0.05015565,0.0459058,0.006010196,0.051022819,0.005883748,0.1266565,0.1266565,0.109246,0.024622165,0.13020906,0.024104142,,,,,0.0795243;0.0651839,0.0544055;0.0459058,0.144067;0.109246,2,0,2,569366;560561,ENSDARG00000058160;ENSDARG00000004931,0.0723541,0.0723541,0.010140194,0.05015565,0.05015565,0.006010196,0.1266565,0.1266565,0.024622165,0.0795243;0.0651839,0.0544055;0.0459058,0.144067;0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,2(1)",1.858035293,3.763316751,1.584432721,2.178884029,0.420340551,1.881658375,0.058300508,0.086407692,0.041825944,0.058485356,0.09253192,0.16078108,UP,1,0,0
GO:0051648,5,vesicle localization,74,76,1,1,1,1,1,1,1,1,1,67,75,18808,0.96951,0.23947,0.23947,1.32,560561,slc8a3,ENSDARG00000004931,,0.0651839,0.0651839,0.0651839,,0.0651839,,0.0459058,0.0459058,0.0459058,,0.0459058,,0.109246,0.109246,0.109246,,0.109246,,,,,,0.0651839,0.0459058,0.109246,1,0,1,560561,ENSDARG00000004931,0.0651839,0.0651839,,0.0459058,0.0459058,,0.109246,0.109246,,0.0651839,0.0459058,0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.584432721,1.584432721,1.584432721,1.584432721,0,1.584432721,0.0651839,0.0651839,0.0459058,0.0459058,0.109246,0.109246,UP,1,0,0
GO:0051649,4,establishment of localization in cell,912,933,4,4,3,4,4,4,4,3,3,65,930,17953,0.56777,0.65726,1,0.32,567764;560601;560561,blk;slc8b1;slc8a3,ENSDARG00000007783;ENSDARG00000105584;ENSDARG00000004931,,0.574427267,0.0651839,0.0377779,0.905873324,0.438027933,0.822917218,0.390665033,0.0459058,0.0114793,0.627190985,0.298298375,0.568362839,1.246259,0.149471,0.109246,1.934632961,0.94186622,1.766543134,,,,,1.62032;0.0377779;0.0651839,1.11461;0.0114793;0.0459058,3.48006;0.149471;0.109246,3,0,3,567764;560601;560561,ENSDARG00000007783;ENSDARG00000105584;ENSDARG00000004931,0.574427267,0.0651839,0.905873324,0.390665033,0.0459058,0.627190985,1.246259,0.149471,1.934632961,1.62032;0.0377779;0.0651839,1.11461;0.0114793;0.0459058,3.48006;0.149471;0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(0.34);Exp 4,1(0.34);Poly 2,1(0.34)",1.74190313,5.25326395,1.584432721,2.005572081,0.223886172,1.663259149,-0.4506649,1.599519433,-0.31906838,1.100398446,-0.942984287,3.435502287,UP,1,0,0
GO:0051650,5,establishment of vesicle localization,70,72,1,1,1,1,1,1,1,1,1,67,71,18812,0.9724,0.22841,0.22841,1.39,560561,slc8a3,ENSDARG00000004931,,0.0651839,0.0651839,0.0651839,,0.0651839,,0.0459058,0.0459058,0.0459058,,0.0459058,,0.109246,0.109246,0.109246,,0.109246,,,,,,0.0651839,0.0459058,0.109246,1,0,1,560561,ENSDARG00000004931,0.0651839,0.0651839,,0.0459058,0.0459058,,0.109246,0.109246,,0.0651839,0.0459058,0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.584432721,1.584432721,1.584432721,1.584432721,0,1.584432721,0.0651839,0.0651839,0.0459058,0.0459058,0.109246,0.109246,UP,1,0,0
GO:0051656,4,establishment of organelle localization,133,140,1,1,1,1,1,1,1,1,1,67,139,18744,0.90992,0.39656,0.39656,0.71,560561,slc8a3,ENSDARG00000004931,,0.0651839,0.0651839,0.0651839,,0.0651839,,0.0459058,0.0459058,0.0459058,,0.0459058,,0.109246,0.109246,0.109246,,0.109246,,,,,,0.0651839,0.0459058,0.109246,1,0,1,560561,ENSDARG00000004931,0.0651839,0.0651839,,0.0459058,0.0459058,,0.109246,0.109246,,0.0651839,0.0459058,0.109246,0,,,,,,,,,,,,,,,0,,,,,,"Poly 2,1(1)",1.584432721,1.584432721,1.584432721,1.584432721,0,1.584432721,0.0651839,0.0651839,0.0459058,0.0459058,0.109246,0.109246,UP,1,0,0
GO:0051668,4,localization within membrane,231,236,2,2,0,2,2,2,2,0,0,68,236,18647,0.42586,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051703,2,biological process involved in intraspecies interaction between organisms,3,3,1,1,0,0,1,0,1,0,0,68,3,18880,0.98927,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051707,4,response to other organism,234,324,3,3,2,3,3,3,3,2,2,66,322,18561,0.88936,0.32441,0.32441,0.62,100002946;567764,cxcl8a;blk,ENSDARG00000104795;ENSDARG00000007783,,0.8566259,0.8566259,0.0929318,1.080026554,0.699394762,1.056888875,0.58818885,0.58818885,0.0617677,0.74447193,0.479808025,0.728522922,1.8317605,1.8317605,0.183461,2.331047508,1.492404721,2.281108896,,,,,0.0929318;1.62032,0.0617677;1.11461,0.183461;3.48006,2,0,2,100002946;567764,ENSDARG00000104795;ENSDARG00000007783,0.8566259,0.8566259,1.080026554,0.58818885,0.58818885,0.74447193,1.8317605,1.8317605,2.331047508,0.0929318;1.62032,0.0617677;1.11461,0.183461;3.48006,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(0.5);Poly 2,1(0.5)",2.546205797,5.238147974,2.005572081,3.232575893,0.867622717,2.619073987,-0.640214536,2.353466336,-0.443596604,1.619974304,-1.39890652,5.06242752,UP,1,0,0
GO:0051716,3,cellular response to stimulus,880,944,13,12,8,13,11,11,13,8,8,60,936,17947,0.99361,0.019353,0.019353,0.85,100331536;100319240;100002946;798021;567764;562469;559020;548604,tmtops2b;serp2;cxcl8a;syt15;blk;ptger4a;ptgs2b;nr4a3,ENSDARG00000027822;ENSDARG00000094003;ENSDARG00000104795;ENSDARG00000079926;ENSDARG00000007783;ENSDARG00000059236;ENSDARG00000010276;ENSDARG00000055854,,1.2248439,1.459435,0.0621894,0.73983745,1.023419056,0.783268602,0.734514113,0.920091,0.0440812,0.438338036,0.640290457,0.485823505,4.123062375,3.588305,0.102458,3.856633791,2.984773364,3.21848838,,,,,0.0621894;1.29602;0.0929318;1.45818;1.62032;1.94844;1.46069;1.85998,0.0440812;0.712612;0.0617677;1.0341;1.11461;0.934129;0.906053;1.06876,0.102458;3.78739;0.183461;2.74828;3.48006;11.9585;3.69655;7.0278,5,3,5,100002946;798021;567764;559020;548604,ENSDARG00000104795;ENSDARG00000079926;ENSDARG00000007783;ENSDARG00000010276;ENSDARG00000055854,1.29842036,1.46069,0.693546295,0.83705814,1.0341,0.440278843,3.4272302,3.48006,2.450634562,0.0929318;1.45818;1.62032;1.46069;1.85998,0.0617677;1.0341;1.11461;0.906053;1.06876,0.183461;2.74828;3.48006;3.69655;7.0278,3,100331536;100319240;562469,ENSDARG00000027822;ENSDARG00000094003;ENSDARG00000059236,1.102216467,1.29602,0.957943207,0.5636074,0.712612,0.463355209,5.282782667,3.78739,6.067831771,0.0621894;1.29602;1.94844,0.0440812;0.712612;0.934129,0.102458;3.78739;11.9585,0,,,,,,"Exp 2,4(0.5);Linear,2(0.25);Poly 2,2(0.25)",2.068101435,17.08900595,1.617247581,3.232575893,0.616456718,1.929866135,0.712162703,1.737525097,0.43076135,1.038266875,1.450551507,6.795573243,UP,0.625,0.375,0
GO:0051726,5,regulation of cell cycle,329,402,8,6,3,7,5,4,8,3,3,65,399,18484,0.94368,0.17511,0.17511,0.75,406304;336038;30079,gadd45ba;junbb;btg2,ENSDARG00000027744;ENSDARG00000104773;ENSDARG00000020298,,1.884413333,1.79437,1.52322,0.413632056,1.790140115,0.313540558,1.068982,1.04396,0.933496,0.149575023,1.037112989,0.114583012,10.95212667,6.2639,4.06068,10.08861588,7.968063088,7.485253322,,,,,2.33565;1.79437;1.52322,1.22949;1.04396;0.933496,22.5318;6.2639;4.06068,3,0,3,406304;336038;30079,ENSDARG00000027744;ENSDARG00000104773;ENSDARG00000020298,1.884413333,1.79437,0.413632056,1.068982,1.04396,0.149575023,10.95212667,6.2639,10.08861588,2.33565;1.79437;1.52322,1.22949;1.04396;0.933496,22.5318;6.2639;4.06068,0,,,,,,,,,,,,,,,0,,,,,,"Linear,3(1)",1.694352454,5.095663786,1.53747654,1.816771984,0.144496588,1.741415262,1.416344599,2.352482068,0.899721928,1.238242072,-0.464216923,22.36847026,UP,1,0,0
GO:0051748,7,UTP-monosaccharide-1-phosphate uridylyltransferase activity,2,2,1,1,1,1,1,0,1,0,0,68,2,18881,0.99284,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051865,10,protein autoubiquitination,12,12,1,0,0,1,0,0,1,0,0,68,12,18871,0.95777,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051896,7,regulation of protein kinase B signaling,30,30,1,1,1,1,1,1,1,1,1,67,29,18854,0.99483,0.1023,0.1023,3.33,553800,cep55l,ENSDARG00000102349,,1.40477,1.40477,1.40477,,1.40477,,0.766057,0.766057,0.766057,,0.766057,,4.3901,4.3901,4.3901,,4.3901,,,,,,1.40477,0.766057,4.3901,0,1,0,,,,,,,,,,,,,,,1,553800,ENSDARG00000102349,1.40477,1.40477,,0.766057,0.766057,,4.3901,4.3901,,1.40477,0.766057,4.3901,0,,,,,,"Exp 2,1(1)",1.614967585,1.614967585,1.614967585,1.614967585,0,1.614967585,1.40477,1.40477,0.766057,0.766057,4.3901,4.3901,DOWN,0,1,0
GO:0051903,6,S-(hydroxymethyl)glutathione dehydrogenase activity,5,5,1,1,0,1,0,0,1,0,0,68,5,18878,0.98219,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051922,7,cholesterol sulfotransferase activity,42,49,1,1,0,1,1,1,1,0,0,68,49,18834,0.83831,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051923,5,sulfation,21,23,1,1,0,1,1,1,1,0,0,68,23,18860,0.9206,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051952,6,regulation of amine transport,29,30,1,1,1,1,1,1,1,1,1,67,29,18854,0.99483,0.1023,0.1023,3.33,798021,syt15,ENSDARG00000079926,,1.45818,1.45818,1.45818,,1.45818,,1.0341,1.0341,1.0341,,1.0341,,2.74828,2.74828,2.74828,,2.74828,,,,,,1.45818,1.0341,2.74828,1,0,1,798021,ENSDARG00000079926,1.45818,1.45818,,1.0341,1.0341,,2.74828,2.74828,,1.45818,1.0341,2.74828,0,,,,,,,,,,,,,,,0,,,,,,"Exp 2,1(1)",1.752605081,1.752605081,1.752605081,1.752605081,0,1.752605081,1.45818,1.45818,1.0341,1.0341,2.74828,2.74828,UP,1,0,0
GO:0051960,6,regulation of nervous system development,155,163,1,1,1,0,1,0,1,0,0,68,163,18720,0.55519,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0052547,6,regulation of peptidase activity,114,134,3,2,1,2,2,1,3,0,0,68,134,18749,0.61669,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0052548,7,regulation of endopeptidase activity,92,95,3,2,1,2,2,1,3,0,0,68,95,18788,0.7101,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0052689,5,carboxylic ester hydrolase activity,98,105,2,1,0,2,1,1,2,0,0,68,105,18778,0.6849,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0052790,5,chitooligosaccharide deacetylase activity,3,3,1,1,0,1,1,1,1,0,0,68,3,18880,0.98927,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0055008,6,cardiac muscle tissue morphogenesis,17,17,1,1,1,1,1,1,1,1,1,67,16,18867,0.99833,0.059304,0.059304,5.88,117509,klf2b,ENSDARG00000040432,,0.981617,0.981617,0.981617,,0.981617,,0.667052,0.667052,0.667052,,0.667052,,1.81484,1.81484,1.81484,,1.81484,,0,0.981617,,,0.981617,0.667052,1.81484,1,0,1,117509,ENSDARG00000040432,0.981617,0.981617,,0.667052,0.667052,,1.81484,1.81484,,0.981617,0.667052,1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.980144382,1.980144382,1.980144382,1.980144382,0,1.980144382,0.981617,0.981617,0.667052,0.667052,1.81484,1.81484,UP,1,0,0
GO:0055010,7,ventricular cardiac muscle tissue morphogenesis,9,9,1,1,1,1,1,1,1,1,1,67,8,18875,0.99955,0.031841,0.031841,11.11,117509,klf2b,ENSDARG00000040432,,0.981617,0.981617,0.981617,,0.981617,,0.667052,0.667052,0.667052,,0.667052,,1.81484,1.81484,1.81484,,1.81484,,0,0.981617,0,0.981617,0.981617,0.667052,1.81484,1,0,1,117509,ENSDARG00000040432,0.981617,0.981617,,0.667052,0.667052,,1.81484,1.81484,,0.981617,0.667052,1.81484,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.980144382,1.980144382,1.980144382,1.980144382,0,1.980144382,0.981617,0.981617,0.667052,0.667052,1.81484,1.81484,UP,1,0,0
GO:0055064,9,chloride ion homeostasis,18,18,1,1,1,1,1,1,1,1,1,67,17,18866,0.99813,0.062682,0.062682,5.56,767698,zgc:153039,ENSDARG00000102724,,0.00369991,0.00369991,0.00369991,,0.00369991,,0.00103345,0.00103345,0.00103345,,0.00103345,,0.0160158,0.0160158,0.0160158,,0.0160158,,0,0.00369991,,,0.00369991,0.00103345,0.0160158,1,0,1,767698,ENSDARG00000102724,0.00369991,0.00369991,,0.00103345,0.00103345,,0.0160158,0.0160158,,0.00369991,0.00103345,0.0160158,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.682932019,1.682932019,1.682932019,1.682932019,0,1.682932019,0.00369991,0.00369991,0.00103345,0.00103345,0.0160158,0.0160158,UP,1,0,0
GO:0055065,8,metal ion homeostasis,265,306,5,5,4,5,5,5,5,4,4,64,302,18581,0.99517,0.024213,0.024213,1.31,767698;654692;562469;560601,zgc:153039;cxcr3.1;ptger4a;slc8b1,ENSDARG00000102724;ENSDARG00000007358;ENSDARG00000059236;ENSDARG00000105584,,0.829776953,0.68348395,0.00369991,0.967899131,0.769096054,0.975421294,0.448083438,0.42858565,0.00103345,0.511471642,0.407831234,0.510531517,3.7919792,1.5967005,0.0160158,5.620717782,3.663691074,5.686604533,,,,,0.00369991;1.32919;1.94844;0.0377779,0.00103345;0.845692;0.934129;0.0114793,0.0160158;3.04393;11.9585;0.149471,3,1,3,767698;654692;560601,ENSDARG00000102724;ENSDARG00000007358;ENSDARG00000105584,0.45688927,0.0377779,0.755626727,0.28606825,0.0114793,0.484676526,1.0698056,0.149471,1.71094358,0.00369991;1.32919;0.0377779,0.00103345;0.845692;0.0114793,0.0160158;3.04393;0.149471,1,562469,ENSDARG00000059236,1.94844,1.94844,,0.934129,0.934129,,11.9585,11.9585,,1.94844,0.934129,11.9585,0,,,,,,"Exp 2,1(0.25);Exp 4,2(0.5);Linear,1(0.25)",1.762969197,7.097347736,1.617247581,2.133908987,0.24128977,1.673095584,-0.118764196,1.778318101,-0.053158772,0.949325647,-1.716324227,9.300282627,UP,0.75,0.25,0
GO:0055067,8,monovalent inorganic cation homeostasis,77,80,1,1,1,1,1,1,1,1,1,67,79,18804,0.9665,0.25037,0.25037,1.25,767698,zgc:153039,ENSDARG00000102724,,0.00369991,0.00369991,0.00369991,,0.00369991,,0.00103345,0.00103345,0.00103345,,0.00103345,,0.0160158,0.0160158,0.0160158,,0.0160158,,,,,,0.00369991,0.00103345,0.0160158,1,0,1,767698,ENSDARG00000102724,0.00369991,0.00369991,,0.00103345,0.00103345,,0.0160158,0.0160158,,0.00369991,0.00103345,0.0160158,0,,,,,,,,,,,,,,,0,,,,,,"Exp 4,1(1)",1.682932019,1.682932019,1.682932019,1.682932019,0,1.682932019,0.00369991,0.00369991,0.00103345,0.00103345,0.0160158,0.0160158,UP,1,0,0
