GO/Pathway/Gene Set/Gene ID,GO Level,GO/Pathway/Gene Set/Gene Name,All Genes (Expression Data),All Genes (Platform),Input Genes,Genes with BMD <= Highest Dose,Genes with BMD p-Value >= ,Genes with BMD/BMDL <= ,Genes with BMDU/BMD <= ,Genes with BMDU/BMDL <= ,Genes with BMD <= N-Fold Lowest Positive Dose ,Genes That Passed All Filters,Fisher's A Parameter,Fisher's B Parameter,Fisher's C Parameter,Fisher's D Parameter,Fisher's Exact Left P-Value,Fisher's Exact Right P-Value,Fisher's Exact Two Tail,Percentage,Entrez Gene IDs,Gene Symbols,Probe IDs,Genes with Conflicting Probesets,BMD Mean,BMD Median,BMD Minimum,BMD Standard Deviation,BMD wMean,BMD wSD,BMDL Mean,BMDL Median,BMDL Minimum,BMDL Standard Deviation,BMDL wMean,BMDL wSD,BMDU Mean,BMDU Median,BMDU Minimum,BMDU Standard Deviation,BMDU wMean,BMDU wSD,5th Percentile Index,BMD at 5th Percentile of Total Genes,10th Percentile Index,BMD at 10th Percentile of Total Genes,BMD List,BMDL List,BMDU List,Probes with Adverse Direction Up,Probes with Adverse Direction Down,Genes with Adverse Direction Up,Genes Up List,Genes Up Probes List,Genes Up BMD Mean,Genes Up BMD Median,Genes Up SD,Genes Up BMDL Mean,Genes Up BMDL Median,Genes Up BMDL SD,Genes Up BMDU Mean,Genes Up BMDU Median,Genes Up BMDU SD,BMD list (up),BMDL List (up),BMDU List (up),Genes with Adverse Direction Down,Genes Down List,Genes Down Probes List,Genes Down BMD Mean,Genes Down BMD Median,Genes Down SD,Genes Down BMDL Mean,Genes Down BMDL Median,Genes Down BMDL SD,Genes Down BMDU Mean,Genes Down BMDU Median,Genes Down BMDU SD,BMD list (down),BMDL List (down),BMDU List (down),Genes with Adverse Conflict Count,Genes Conflict List,Genes Conflict Probes List,BMD list (Conflict),BMDL list (Conflict),BMDU list (Conflict),Model Counts,Mean Fold Change,Total Fold Change,Min Fold Change,Max Fold Change,Standard Deviation Fold Change,Median Fold Change,Lower bound of the 95% confidence interval -  BMD,Upper bound of the 95% confidence interval -  BMD,Lower bound of the 95% confidence interval -  BMDL,Upper bound of the 95% confidence interval -  BMDL,Lower bound of the 95% confidence interval -  BMDU,Upper bound of the 95% confidence interval -  BMDU,Overall Direction,Percent Genes With Overall Direction Up,Percent Genes With Overall Direction Down,Percent Genes With Overall Direction Conflict
GO:0050804,6,modulation of chemical synaptic transmission,4,132,1,1,1,0,0,0,1,0,0,10,132,18809,0.93247,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0050806,6,positive regulation of synaptic transmission,1,29,1,1,1,0,0,0,1,0,0,10,29,18912,0.9848,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0050807,6,regulation of synapse organization,1,36,1,1,1,0,0,0,1,0,0,10,36,18905,0.98116,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0050896,2,response to stimulus,125,2084,5,2,2,5,5,4,5,1,1,9,2083,16858,0.69734,0.68816,1,0.048,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0051015,4,actin filament binding,30,193,1,0,0,1,1,0,1,0,0,10,193,18748,0.90268,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051031,6,tRNA transport,1,4,1,0,0,1,1,1,1,0,0,10,4,18937,0.99789,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051093,5,negative regulation of developmental process,9,179,1,0,0,1,1,1,1,0,0,10,179,18762,0.90944,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051094,5,positive regulation of developmental process,10,217,1,1,1,0,0,0,1,0,0,10,217,18724,0.89119,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051128,5,regulation of cellular component organization,31,768,4,3,3,2,2,1,4,1,1,9,767,18174,0.94052,0.33886,0.33886,0.13,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051129,6,negative regulation of cellular component organization,13,199,2,1,1,2,2,1,2,1,1,9,198,18743,0.99533,0.1002,0.1002,0.5,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051130,6,positive regulation of cellular component organization,11,241,2,2,2,0,0,0,2,0,0,10,241,18700,0.87984,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051171,5,regulation of nitrogen compound metabolic process,83,2981,3,2,1,3,3,3,3,1,1,9,2980,15961,0.51769,0.81948,1,0.034,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051172,6,negative regulation of nitrogen compound metabolic process,33,664,2,1,1,2,2,2,2,1,1,9,663,18278,0.95422,0.30005,0.30005,0.15,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051179,2,localization,128,2818,6,4,2,3,3,3,6,0,0,10,2818,16123,0.19983,1,0.37622,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051192,3,prosthetic group binding,2,2,1,1,1,1,1,1,1,1,1,9,1,18940,1,0.0010551,0.0010551,50,573619,ndufab1a,ENSDARG00000058463,,797.324,797.324,797.324,,797.324,,327.486,327.486,327.486,,327.486,,1941.23,1941.23,1941.23,,1941.23,,0,797.324,0,797.324,797.324,327.486,1941.23,1,0,1,573619,ENSDARG00000058463,797.324,797.324,,327.486,327.486,,1941.23,1941.23,,797.324,327.486,1941.23,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",2.428275824,2.428275824,2.428275824,2.428275824,0,2.428275824,797.324,797.324,327.486,327.486,1941.23,1941.23,UP,1,0,0
GO:0051216,5,cartilage development,11,103,1,1,1,0,0,0,1,0,0,10,103,18838,0.94695,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051234,3,establishment of localization,123,2585,6,4,2,3,3,3,6,0,0,10,2585,16356,0.23064,1,0.3764,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051236,4,establishment of RNA localization,6,74,1,0,0,1,1,1,1,0,0,10,74,18867,0.96162,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051239,4,regulation of multicellular organismal process,31,667,2,2,1,1,1,1,2,0,0,10,667,18274,0.6988,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051240,5,positive regulation of multicellular organismal process,11,209,1,1,1,0,0,0,1,0,0,10,209,18732,0.89501,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051246,6,regulation of protein metabolic process,44,726,2,1,1,2,2,2,2,1,1,9,725,18216,0.94622,0.32343,0.32343,0.14,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051248,7,negative regulation of protein metabolic process,22,272,2,1,1,2,2,2,2,1,1,9,271,18670,0.99144,0.13463,0.13463,0.37,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051252,6,regulation of RNA metabolic process,46,2287,3,2,1,3,3,3,3,1,1,9,2286,16655,0.65563,0.72373,1,0.044,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051253,7,negative regulation of RNA metabolic process,10,361,2,1,1,2,2,2,2,1,1,9,360,18581,0.98528,0.175,0.175,0.28,58013,noc2l,ENSDARG00000001754,,782.504,782.504,782.504,,782.504,,326.76,326.76,326.76,,326.76,,1873.89,1873.89,1873.89,,1873.89,,,,,,782.504,326.76,1873.89,0,1,0,,,,,,,,,,,,,,,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Linear,1(1)",4.149364471,4.149364471,4.149364471,4.149364471,0,4.149364471,782.504,782.504,326.76,326.76,1873.89,1873.89,DOWN,0,1,0
GO:0051493,7,regulation of cytoskeleton organization,15,275,2,1,1,1,1,0,2,0,0,10,275,18666,0.86398,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051494,8,negative regulation of cytoskeleton organization,8,63,1,0,0,1,1,0,1,0,0,10,63,18878,0.96724,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051495,8,positive regulation of cytoskeleton organization,5,81,1,1,1,0,0,0,1,0,0,10,81,18860,0.95806,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051603,6,proteolysis involved in cellular protein catabolic process,26,429,1,0,0,1,1,1,1,0,0,10,429,18512,0.7953,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051641,3,cellular localization,31,1102,2,1,1,0,0,0,2,0,0,10,1102,17839,0.54923,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051649,4,establishment of localization in cell,31,933,2,1,1,0,0,0,2,0,0,10,933,18008,0.60352,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051668,4,localization within membrane,6,236,1,1,1,0,0,0,1,0,0,10,236,18705,0.88219,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051693,9,actin filament capping,4,36,1,0,0,1,1,0,1,0,0,10,36,18905,0.98116,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051694,10,pointed-end actin filament capping,1,7,1,0,0,1,1,0,1,0,0,10,7,18934,0.99631,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051707,4,response to other organism,13,324,1,1,1,1,1,1,1,1,1,9,323,18618,0.98802,0.15843,0.15843,0.31,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0051716,3,cellular response to stimulus,57,944,1,1,1,1,1,1,1,1,1,9,943,17998,0.91446,0.40016,0.40016,0.11,30678,pcna,ENSDARG00000054155,,9.99453,9.99453,9.99453,,9.99453,,8.46305,8.46305,8.46305,,8.46305,,11.8031,11.8031,11.8031,,11.8031,,,,,,9.99453,8.46305,11.8031,1,0,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,0,,,,,,,,,,,,,,,0,,,,,,"Hill,1(1)",1.873780012,1.873780012,1.873780012,1.873780012,0,1.873780012,9.99453,9.99453,8.46305,8.46305,11.8031,11.8031,UP,1,0,0
GO:0051960,6,regulation of nervous system development,4,163,1,1,1,0,0,0,1,0,0,10,163,18778,0.91722,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051962,6,positive regulation of nervous system development,3,62,1,1,1,0,0,0,1,0,0,10,62,18879,0.96775,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051963,7,regulation of synapse assembly,1,17,1,1,1,0,0,0,1,0,0,10,17,18924,0.99106,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0051965,7,positive regulation of synapse assembly,1,6,1,1,1,0,0,0,1,0,0,10,6,18935,0.99684,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0055001,5,muscle cell development,10,117,1,1,1,1,1,1,1,1,1,9,116,18825,0.99835,0.060065,0.060065,0.85,567771,col6a2,ENSDARG00000061436,,8.42385,8.42385,8.42385,,8.42385,,2.70178,2.70178,2.70178,,2.70178,,26.2647,26.2647,26.2647,,26.2647,,,,,,8.42385,2.70178,26.2647,1,0,1,567771,ENSDARG00000061436,8.42385,8.42385,,2.70178,2.70178,,26.2647,26.2647,,8.42385,2.70178,26.2647,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.777459502,1.777459502,1.777459502,1.777459502,0,1.777459502,8.42385,8.42385,2.70178,2.70178,26.2647,26.2647,UP,1,0,0
GO:0055085,4,transmembrane transport,51,926,2,2,1,1,1,1,2,0,0,10,926,18015,0.60587,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0055086,5,nucleobase-containing small molecule metabolic process,46,377,1,1,1,0,0,0,1,0,0,10,377,18564,0.81792,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0055113,5,epiboly involved in gastrulation with mouth forming second,4,47,1,1,1,0,0,0,1,0,0,10,47,18894,0.97547,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060026,6,convergent extension,6,125,1,1,1,0,0,0,1,0,0,10,125,18816,0.93595,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060027,5,convergent extension involved in gastrulation,3,69,1,1,1,0,0,0,1,0,0,10,69,18872,0.96417,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060034,5,notochord cell differentiation,1,9,1,1,0,0,0,0,1,0,0,10,9,18932,0.99526,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060041,4,retina development in camera-type eye,7,135,1,1,1,0,0,0,1,0,0,10,135,18806,0.93099,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060047,6,heart contraction,8,65,1,1,1,0,0,0,1,0,0,10,65,18876,0.96622,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060255,5,regulation of macromolecule metabolic process,95,3273,4,3,2,4,4,4,4,2,2,8,3271,15670,0.75822,0.53638,0.68647,0.061,58013;30678,noc2l;pcna,ENSDARG00000001754;ENSDARG00000054155,,396.249265,396.249265,9.99453,546.2466848,264.7165505,513.5988032,167.611525,167.611525,8.46305,225.0699318,113.4161222,211.6180305,942.84655,942.84655,11.8031,1316.694274,625.7949743,1237.998549,,,,,782.504;9.99453,326.76;8.46305,1873.89;11.8031,1,1,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",2.788368019,6.023144484,1.873780012,4.149364471,1.609081202,3.011572242,-360.8100156,1153.308546,-144.319486,479.542536,-881.998612,2767.691712,CONFLICT,0.5,0.5,0
GO:0060319,7,primitive erythrocyte differentiation,2,22,1,1,1,0,0,0,1,0,0,10,22,18919,0.98845,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060401,9,cytosolic calcium ion transport,3,38,1,1,0,1,1,1,1,0,0,10,38,18903,0.98012,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0060537,5,muscle tissue development,7,89,1,1,1,1,1,1,1,1,1,9,88,18853,0.99904,0.045994,0.045994,1.12,336165,myl1,ENSDARG00000014196,,777.365,777.365,777.365,,777.365,,326.391,326.391,326.391,,326.391,,1851.45,1851.45,1851.45,,1851.45,,,,,,777.365,326.391,1851.45,1,0,1,336165,ENSDARG00000014196,777.365,777.365,,326.391,326.391,,1851.45,1851.45,,777.365,326.391,1851.45,0,,,,,,,,,,,,,,,0,,,,,,"Linear,1(1)",1.832083941,1.832083941,1.832083941,1.832083941,0,1.832083941,777.365,777.365,326.391,326.391,1851.45,1851.45,UP,1,0,0
GO:0060562,5,epithelial tube morphogenesis,8,175,2,2,2,0,0,0,2,0,0,10,175,18766,0.91138,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0061013,7,regulation of mRNA catabolic process,4,66,1,0,0,1,1,1,1,0,0,10,66,18875,0.96571,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0061061,4,muscle structure development,6,74,1,1,1,1,1,1,1,1,1,9,73,18868,0.99934,0.038378,0.038378,1.35,567771,col6a2,ENSDARG00000061436,,8.42385,8.42385,8.42385,,8.42385,,2.70178,2.70178,2.70178,,2.70178,,26.2647,26.2647,26.2647,,26.2647,,,,,,8.42385,2.70178,26.2647,1,0,1,567771,ENSDARG00000061436,8.42385,8.42385,,2.70178,2.70178,,26.2647,26.2647,,8.42385,2.70178,26.2647,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.777459502,1.777459502,1.777459502,1.777459502,0,1.777459502,8.42385,8.42385,2.70178,2.70178,26.2647,26.2647,UP,1,0,0
GO:0061387,6,regulation of extent of cell growth,1,80,1,1,1,0,0,0,1,0,0,10,80,18861,0.95857,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0061980,6,regulatory RNA binding,1,15,1,0,0,1,1,1,1,0,0,10,15,18926,0.99211,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0062023,5,collagen-containing extracellular matrix,12,124,1,1,1,1,1,1,1,1,1,9,123,18818,0.99815,0.063553,0.063553,0.81,567771,col6a2,ENSDARG00000061436,,8.42385,8.42385,8.42385,,8.42385,,2.70178,2.70178,2.70178,,2.70178,,26.2647,26.2647,26.2647,,26.2647,,,,,,8.42385,2.70178,26.2647,1,0,1,567771,ENSDARG00000061436,8.42385,8.42385,,2.70178,2.70178,,26.2647,26.2647,,8.42385,2.70178,26.2647,0,,,,,,,,,,,,,,,0,,,,,,"Exp 5,1(1)",1.777459502,1.777459502,1.777459502,1.777459502,0,1.777459502,8.42385,8.42385,2.70178,2.70178,26.2647,26.2647,UP,1,0,0
GO:0062153,6,C5-methylcytidine-containing RNA binding,1,2,1,0,0,1,1,1,1,0,0,10,2,18939,0.99894,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0065003,6,protein-containing complex assembly,65,578,3,2,1,1,1,1,3,0,0,10,578,18363,0.73358,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
GO:0065007,2,biological regulation,249,8226,11,9,6,6,6,5,11,2,2,8,8224,10717,0.11837,0.97081,0.20296,0.024,58013;30678,noc2l;pcna,ENSDARG00000001754;ENSDARG00000054155,,396.249265,396.249265,9.99453,546.2466848,264.7165505,513.5988032,167.611525,167.611525,8.46305,225.0699318,113.4161222,211.6180305,942.84655,942.84655,11.8031,1316.694274,625.7949743,1237.998549,,,,,782.504;9.99453,326.76;8.46305,1873.89;11.8031,1,1,1,30678,ENSDARG00000054155,9.99453,9.99453,,8.46305,8.46305,,11.8031,11.8031,,9.99453,8.46305,11.8031,1,58013,ENSDARG00000001754,782.504,782.504,,326.76,326.76,,1873.89,1873.89,,782.504,326.76,1873.89,0,,,,,,"Hill,1(0.5);Linear,1(0.5)",2.788368019,6.023144484,1.873780012,4.149364471,1.609081202,3.011572242,-360.8100156,1153.308546,-144.319486,479.542536,-881.998612,2767.691712,CONFLICT,0.5,0.5,0
